linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
32174,eliminacion_catalan,caracteres_problematicos: {'“'},"“Fins i tot a Boston, només hi ha 27 sistemes diferents per a 17 hospitals, i no tenen interoperabil...",,,,,
71737,eliminacion_catalan,caracteres_problematicos: {'·'},La Comissió ha suggerit que el Govern substitueixi les restriccions a la importació paral·leles per ...,,,,,
246264,eliminacion_catalan,caracteres_problematicos: {'“'},“Per l'AfCFTA hem de treure'l de les sales de conferències d'alt nivell a la gent en tots els nivell...,,,,,
310755,eliminacion_catalan,caracteres_problematicos: {'·'},És responsabilitat vostra verificar el vostre estat a Minerva i garantir la finalització de la vostr...,,,,,
337880,eliminacion_catalan,caracteres_problematicos: {'*'},"** Si t'agrada aquesta aplicació, si us plau, donar-li una opinió favorable.",,,,,
350446,eliminacion_catalan,caracteres_problematicos: {'”'},"Com podeu imaginar, el temps de la finestra de transferència és un dels dos moments en un any en què...",,,,,
523256,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Quants altres prendran la misericòrdia de Lord Caitanya aquesta nit?”,,,,,
580769,eliminacion_catalan,caracteres_problematicos: {'‘'},"La gent dirà: ‘Oh, oh, oh, no van enviar prou producte.'",,,,,
589182,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Homes d'entre vosaltres.”.,,,,,
607523,eliminacion_catalan,caracteres_problematicos: {'”'},No te n'adones.”,,,,,
618459,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“I no tens sort que mai ens donem per vençuts fins que aconseguim exactament el que volem?”,,,,,
711291,eliminacion_catalan,caracteres_problematicos: {'·'},"El 21 de juny va sol·licitar 5.000 lliures i va donar la seva adreça com a pis 18 Torre Grenfell, pe...",,,,,
722699,eliminacion_catalan,caracteres_problematicos: {'“'},"“La investigació psicològica sobre les primeres impressions ha demostrat que homes i dones arriben, ...",,,,,
759197,eliminacion_catalan,caracteres_problematicos: {'“'},"“El 4 de juliol de 2009, una data que sempre recordo, em vaig aturar en un plat de pressió a l'avanç...",,,,,
778776,eliminacion_catalan,"caracteres_problematicos: {'%', '·'}",· Els visitants van augmentar més d'un 27%.,,,,,
861498,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Després vaig pensar en la meva “imatge compassiva ideal”, un altre exercici de teràpia centrat en la...",,,,,
874455,eliminacion_catalan,caracteres_problematicos: {'·'},"Constitucionalistes seriosos van revisar els candidats a ser col·locats a la llista, per la qual cos...",,,,,
941541,eliminacion_catalan,caracteres_problematicos: {'“'},“Primer vam crear uns 20-30 materials simples que replicaven l'aspecte general de cada tipus d'actiu...,,,,,
951164,eliminacion_catalan,caracteres_problematicos: {'“'},“Això tampoc vol dir que la gestió de dalt a baix dels parcs i altres terrenys sigui perfecta.,,,,,
970051,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Mai vam haver de fer la pregunta “funcionarà això?”, ja que ja ho vèiem funcionant.",,,,,
1041043,eliminacion_catalan,caracteres_problematicos: {'·'},Els planificadors urbans han avançat durant molt de temps els beneficis de les ciutats intel·ligents...,,,,,
1098200,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“La història del cinema i la història d'Internet són dues coses diferents.”.,,,,,
1102904,eliminacion_catalan,caracteres_problematicos: {'“'},"“Els diners, fins a cert punt, de vegades et permeten estar en entorns més interessants.",,,,,
1178031,eliminacion_catalan,"caracteres_problematicos: {'”', ']', '“', '['}","“A Amèrica del Sud, [S. eubayanus ceps] són molt prevalents i molt diversos.”.",,,,,
1241656,eliminacion_catalan,caracteres_problematicos: {'%'},"Per example, el 55% dels europeus va declarar haver perdut la confiança en les notícies presentades ...",,,,,
1264111,eliminacion_catalan,caracteres_problematicos: {'“'},"“Realment li agrades, la qual cosa és molt inusual.",,,,,
1405715,eliminacion_catalan,caracteres_problematicos: {'·'},"TSM se centra en l'excel·lència, i només ens associem amb els millors.",,,,,
1590950,eliminacion_catalan,caracteres_problematicos: {'–'},El representant permanent de Cuba davant l'ONU diu Freedom House és un apèndix de la CIA – llegiu AQ...,,,,,
1661746,eliminacion_catalan,"caracteres_problematicos: {'&', '”', '“', '·'}","“Col·laborant amb socis com OR & O, podem mantenir els parcs oberts i seguir oferint recreació de qu...",,,,,
1721387,eliminacion_catalan,caracteres_problematicos: {'%'},"Coinhive només va sorgir el setembre del 2017, però ha arribat al 12% de les organitzacions a tot el...",,,,,
1802162,eliminacion_catalan,caracteres_problematicos: {'%'},"En altres paraules, al voltant del 70% dels enquestats a l'enquesta Gazelle esperen tenir un product...",,,,,
1917780,eliminacion_catalan,"caracteres_problematicos: {'·', '→'}",Mohan Baidya 'Kiran' demana l'alliberament immediat dels intel·lectuals indis detinguts recentment →,,,,,
1952229,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si sents algú, simplement li prohibeixes sortir de l'estadi.",,,,,
1960493,eliminacion_catalan,caracteres_problematicos: {'“'},"“De fet, pel que vam veure, al ritme que van les obres a la carretera, aquesta part de la carretera ...",,,,,
