linea,catalan,chino
7469,"Per tant, aquestes pàgines web sempre intenten utilitzar Xenroll.",因此，这些Web页始终尝试使用Xenroll。
11491,"Defensarem el teu vot, el nostre vot, el vot de la gent.",“我们将捍卫你的投票，我们的投票，人民的投票。
21547,"I necessitem algunes regulacions, però no necessitem 35 regulacions per ocupar-nos d'un sol article.",我们需要一些规定，但我们不需要35条规定来处理一个项目。
31257,"Digues: ""Qui et rescata de la foscor de la terra i el mar?",谁能拯救你们脱离陆地和海洋的各种苦难呢？”
31289,Recordeu aquesta dita: El bon pagador és el senyor de la bossa d'un altre home.,"""要记住这句俗话：善付钱者是别人钱袋的主人。"
47944,"Ja no tem la foscor, l'Índia també ha de despertar la vida i la llibertat.",不再害怕黑暗，印度也必须唤醒生命和自由。
57627,"Pel que fa a la música, planeja en algun lloc de l'horitzó, encara no ha arribat.",至于音乐，它徘徊在地平线上的某个地方，它还没有来。
98019,"La llibertat és com viure en una societat controlada en tots els aspectes de la seva vida, però no la coneixen.",自由就如同生活在一个在生活的每一个方面被控制的社会里，但是他们不知道它。
98092,Vuit projectes més que ja estan en construcció afegiran de nou més de la meitat d'aquesta capacitat.,另有八个已经在建的项目未来将再次增加一半以上的能力。
110309,"S'han desviat de la veritat 1 en dir que la resurrecció ja ha passat, i estan soscavant la fe d'algunes persones.",他们偏离真理，说复活的事已经过去，败坏某些人的信心。
114708,"Si recordes dels teus estudis, la Revolució Francesa va trigar 70 anys a fer tot allò que volien fer.",如果你从你的研究还记得，在法国大革命花了70年代尽一切努力做他们想做的。
142650,-Però suposeu que acaba la barca.,但假设结束他的船。
142697,"""Tenint en compte que, sens dubte, va assassinar la seva última esposa, hauria de dir que importava molt.",考虑到他无疑谋杀了他最后的妻子我应该说它非常重要。
179910,"La gent diu que soc romàntic, a la meva manera.",人说我浪漫，在我自己的方式。
202817,"També vas aprendre que hi havia més d'on venia això, i això va ser un gran record.",你也学到了“在它们来的地方还有更多”――而这是个很大的忆起。
223235,I quin grup són.,他们究竟是怎样的一个群体？
232190,"Avui dia, les rodes es fan servir a tot arreu, i la història que coneixem es va modelar amb l'ajuda d'aquesta eina.",现在，轮子在任何地方都被使用，我们所知道的历史就是在这个工具的帮助下形成的。
234852,La majoria dels quals som aquí avui no podem imaginar el que han de passar les víctimes i les seves famílies.,“今天我们大多数人都无法想象受害者及其家人必须经历的事情。
236759,"Els Lakers, per la seva banda, van retre homenatge a Johnson en un breu comunicat.",与此同时，湖人队在一份简短声明中向约翰逊致敬。
254675,Moltes (però no totes) de les meves primeres cites de bomber eren molt predictibles en funció de la personalitat telefònica dels nois.,很多（但不是所有）我的“炸弹人”第一次约会都是可以预测的，这都是基于他的电话个性。
270475,"Vaig a descriure cada un d'ells amb més detall en el seu propi post, a partir d'aquí amb Part 1: Transformació digital.",我将在他们自己的文章中更详细地描述其中的每一个，从第1部分开始：数位转换。
271955,"El que passa ara amb la Xina, no es tracta només de secrets d'Estat, sinó de secrets tecnològics: aquest és el premi que la Xina vol.",现在中国正在发生什么，这不仅仅是关于国家机密，而是关于技术秘密，这是中国想要的奖项。
297642,Personalment crec que fer mal a algú és una opció feble i no tindrà un bon final.,我个人认为，伤害别人是一个软弱的选择，并且不会有好的结局。
316061,Es requereixen inversions massives i ambicioses guiades pel sector públic per transformar ràpidament el nostre sistema energètic.,它需要在公共部门的指导下进行大规模、雄心勃勃的投资，以迅速转变我们的能源体系。
316626,"Per descomptat, hi ha hagut dificultats per a Irlanda en els últims quaranta anys i l'adhesió a la Unió Europea no és la panacea.",当然，爱尔兰在过去四十年中遇到了困难，加入欧盟并不是灵丹妙药。
376448,"""No necessitem que els nens petits confonguin les xeringues reals amb les joguines que van rebre de Target"".",“我们不需要幼儿将真正的注射器与他们从Target获得的玩具混淆。”
389334,"En altres paraules, hi ha un vincle molt directe i estret entre la legislació mediambiental i el desenvolupament sostenible.",换句话说，环境法与可持续发展之间有着非常直接和密切的联系。
401856,Per què no va atrapar la meva estrella que queia?,他为什么没抓住我下降的星
414150,"Em vaig adonar que, encara que aquesta realitat pot ser un somni, aquest món oníric conté la seva pròpia forma d'objectivitat.",我意识到，即使这个现实可能是一个梦，这个梦境世界也包含了它自己的客观性。
428079,"Això és insostenible: per a 2020, s'estima que 12,5 milions de llocs de treball quedaran vacants com a resultat de l'abandó de la mà d'obra per part de les persones majors.",这是不可持续的：到2020年，估计有1250万个工作岗位会空出来由于老年人离开员工队伍。
429728,"Però després no té sentit, perquè el ioga és una metodologia, una tècnica científica.",但是在这以后，它就没有意义了，因为瑜伽是一种方法论、是一种科学技术。
437369,Creiem que tenim l'obligació de resistir i treballar-hi fins que sapiguem que no funcionarà.,“我们相信我们有义务坚持下去并与之合作，直到我们知道它不起作用。
450034,El lliure comerç continua sent la millor manera que coneixem d'estimular el creixement econòmic sostenible per al món en el seu conjunt.,自由贸易依然是我们知道的促成整个世界的可持续经济增长的最佳方式。
478991,"Realitzaran una investigació seriosa, responsable i en profunditat sobre aquestes recomanacions, i donaran la seva opinió quan el Consell de Drets Humans aprovi l'informe l'any que ve.",他们将对这些建议进行认真，负责和深入的研究，并在人权理事会明年批准该报告时给予反馈。
497315,Va pensar que jo era un animal perillós i que necessitava ser sacrificat.,他认为我是一个危险的动物，需要放下。
513294,Els homes encara són homes aquí: saben ser masculins i saben ser cavallers.,男人在这里仍然是男人——他们知道如何变得有男子气概，他们知道如何做绅士。
530742,La tecnologia PLM hi té un paper en un futur món connectat?,PLM技术是否能在未来互联的世界中发挥作用？
536664,"Alhora, els Estats Units i altres països haurien de ser més proactius a l'hora d'abordar les bretxes de desenvolupament mundial.",与此同时，美国和其他国家还应更积极地应对全球发展差距。
539927,John volia que sentíssis la meravella d'això.,约翰希望你可以感受到这其中的神奇。
