linea,catalan,chino
7103,Hauria d'haver guanyat a l'Azerbaidjan.,他应该在阿塞拜疆获胜。
37987,Aleshores em vaig alegrar de no haver trobat el llit quan la vaig voler.,然后我很高兴我没有找到床，当我想要它。
49750,Young va dir que la CWA no representa aquests empleats.,Young说，CWA并不代表这些员工。
89073,"Això us suposarà un profund xoc personal, sobretot si no sabia que tenia un germà o germana bessona.",这将你作为一个深刻的个人震惊，尤其是如果你不知道你有一个双胞胎兄弟或姐妹。
122120,"Estem disposats a discutir aquests temes en un format normand, estem disposats a discutir amb la societat ucraïnesa.",我们准备以诺曼格式讨论这些问题，并准备与乌克兰社会讨论。
126086,"Disculpi, però no és exactament el que les dones diuen cada dia sobre els homes grans?",不好意思，这不是女人每天都说的关于老年男性的话吗？
146858,"27 Ell no és el Déu dels morts, sinó dels vius: esteu molt equivocats.",27他不是死人的，而是活人的天主，所以你们大错了！”。
155520,Però encara més important és deixar que aquestes dones vegin el valor i el potencial dels seus.,但更为重要的，则是让这些妇女看到了自身的价值与潜力。
164622,"Fa més de 400 cavalls de força, i aquest també és un manual.",它的功率超过400马力，这也是一本手册。
167704,Molts també aprenen tàctiques organitzatives eficaces.,许多人也学习有效的组织策略。
176108,Diu que no hi ha prou Aes Sedai ara per fer el que cal fer.,她说没有足够的AesSedai现在做需要做的事情。
183839,"Si els mercats financers segueixen un precedent històric, molts d'aquests canvis es revertiran els propers mesos.",如果金融市场遵循历史先例，其中许多变化将在未来几个月逆转。
186076,"Encara que, després d'arribar a Europa, aquests refugiats solen buscar un assentament en països més rics.",虽然到达欧洲后，这些难民通常在较富裕的国家寻求定居。
200473,L'esdeveniment de redempció privada (RV) ha estat una eina geopolítica important per avançar en aquestes reformes.,私人赎回事件（RV）一直是推进这些改革的重要地缘政治工具。
209134,Cadascú és different: quines parts del cervell fan que les nostres personalitats siguin tan úniques?,每个人都有所不同：大脑的哪些部分使我们的个性如此独特？
214010,"Estaven convençuts que quedar-se era la millor opció, tret que Florència s'enfortís fins a convertir-se en una tempesta de categoria 3 o 4.",他们确信留下来是更好的选择，除非佛罗伦萨加强到3级或4级风暴。
216949,Els nostres intèrprets poden venir a qualsevol ciutat d'Europa o viatjar amb tu.,我们的口译员可以在欧洲的任何一个城市工作，或与您一起旅行到达目的地。
227891,"L'ús de l'arma nuclear pot acabar la guerra en segons, pot guanyar però la humanitat perdrà.",使用核武器可以在几秒钟内结束战争，你可能会赢，但人类会输。
256627,"7.000 estudiants, professors i investigadors formen la comunitat científica internacional de la universitat.",7000名学生，教师和研究人员组成了该大学的国际科学界。
279859,"Aquesta resposta, encara que no menteix, ha enganyat molt els usuaris i el públic.",这个回复，虽然没有撒谎，却极大的误导用户和公众。
284577,Un grapat de científics indígenes i no indígenes estan intentant aturar aquest cicle de desconnexió.,少数土著和非土著科学家正试图阻断这种循环。
285343,S'espera que els russos facin una quarta prova en algun moment d'aquest estiu.,预计俄罗斯人将在今年夏天的某个时候进行第四次测试。
289649,"El primer va ser descobert el 2005, i fins ara els investigadors n'han descobert menys de 30.",第一个是在2005年发现的，到目前为止，研究人员发现了不到30个。
295024,Que ràpid som la majoria de nosaltres a treure conclusions.,我们大多数人得出结论的速度有多快。
332598,"Encara no sabem per què els símptomes d'algunes persones persisteixen durant molts mesos, de vegades fins i tot anys.",我们仍然不知道为什么有些人的症状会持续数月，有时甚至数年。
362677,Però aquesta és l'única diferència amb el codi Arduino.,但这是与Arduino代码的唯一区别。
379393,"Rússia va considerar que era difícil reduir el subministrament en ple hivern, ateses les necessitats del país en aquell moment.",俄罗斯认为，考虑到当时该国的需求，在冬季中期减少供应是“困难的”。
391146,El 1963 una nova musa va entrar a la vida i l'art de Bacon.,1963年，一个新的缪斯男神进入了培根的生活和艺术。
396922,Quan els ensenyarem què són?,在什么时候我们会教他们他们是什
406843,Tallar o limitar la producció és el primer pas.,减少或限制生产是第一步。
423638,"Sobretot, ja que hi ha una alternativa més sana i deliciosa!",特别是，因为有更健康和更美味的选择！
441624,"Per al membre de la banda John Paul White, hi pot haver un futur fora de la indústria musical.",“对于乐队成员JohnPaulWhite来说，音乐界之外可能还有一个未来。
451850,"El 15 d'octubre Àries Lluna Llena, la relació romàntica es pot tornar inesperadament estranya.",10月15号白羊座满月，浪漫的关系可能会出人意料地变得奇怪。
465193,L'apartament ja no semblava tan important i es va adonar que no necessitava un lloc propi.,公寓似乎并不那么重要了，她意识到她并不需要一个自己的地方。
467860,"L'ocell mai no havia dit el seu nom complet abans, com millor recordava Jon.",那只鸟以前从未说过他的全名，正如乔恩所能记得的那样。
