linea,catalan,chino
9373,"Prefereix la tradició abans que l'obediència a la llei de Déu, 7 d'agost",8月7日看重遗传过于顺从上帝的律法（PreferTraditionRatherThanObediencetoGod’sLaw，August7）
57906,RDE: Pensem en l'elaboració del vi o la producció de baies.,RDE：让我们考虑一下酿酒或浆果生产。
124905,"T'ajudarem a construir un govern pacífic i representatiu, que protegeixi els drets de tots els ciutadans.",我们将帮助你们建立一个和平和有代表性的政府，这个政府将保护所有公民的权利。
140692,Els investigadors necessiten més proves i podrien venir de vostè.,调查人员需要更多的证据，而且可能来自你。
157509,"I encara més interessant, diem que quan es prova alguna cosa com una barreja,",更有趣的是，我们说当你尝试混合的东西时，
164687,"En sisè lloc, moltes economies de mercats emergents també estan molt exposades a riscos polítics i polítics.",第六，许多新兴市场经济体也严重暴露在政治和政策风险中。
177294,"Com Peter m'havia recordat, era totalment fabricat i fet a mà.",彼得已经提醒我，他是完全和人为制造的。
186071,"Això és més important ara que mai, ja que ens enfrontem a un canvi accelerat i també a oportunitats significatives.",这比以往任何时候都更重要，因为我们面临著加速的变化和重大的机遇。
189184,"""I potser la gent en aquest lloc d'espera ens dirà com.",也许这个控股地方的人会告诉我们如何去做。
220543,SM: SAP té alguna cosa única i és la seva increïble xarxa global de clients.,SIMON：您在SAP拥有独特的东西，这是您令人难以置信的全球客户网络。
241268,"Per sort, hi pot haver un altre personatge que podria ocupar el lloc d'en Jon.",幸运的是，可能还有另外一个角色可以接受Jon的位置。
246225,3) El primer any mostri la inversió total requerida com un nombre negatiu (perquè els inversors li estan enviant els seus diners).,3）在第一年，将所需的总投资显示为负数（因为投资者向您汇款）。
246324,"Ara, la companyia ha combinat aquests tres productes en un sol producte anomenat HyperScience.",现在，该公司已经将这三种产品合并成一个名为HyperScience的产品。
250106,Són pocs i distants entre si; al voltant de l' u al dos per cent de la població posseeix rescloses vermelles naturals.,它们很少而且很远；大约百分之一到百分之二的人口拥有天然的红色锁。
300027,"Mentrestant, els líders africans i els experts en desenvolupament veuen una zona de lliure comerç com una realitat inevitable.",与此同时，非洲领导人和发展专家认为自由贸易区是不可避免的现实。
332226,Aquest tipus és verí per a videojocs.,这家伙是视频游戏毒药。
343644,"I, com sabreu, vaig dissenyar un vaixell.",你可能知道，我设计了一艘船。
343866,"""Mèxic ha d'utilitzar les seves lleis d'immigració molt fortes per aturar els molts milers de persones que intenten entrar als Estats Units.",“墨西哥必须利用其强有力的移民法来阻止成千上万的人试图进入美国。
344889,Milions de corredors cada dia tindran l'oportunitat de veure i interactuar amb les pantalles.,每天有数百万骑手将有机会看到屏幕并与之互动。
346283,"Esquerra: logotip antic, Dreta: logotip nou",左：旧Logo，右：新Logo
356456,"Mentre escrivia aquest llibre, em vaig beneficiar del suport de tres increïbles institucions.",在写这本书时，我从支持三种惊人的机构受益。
386366,"El 7 d'agost, estava amb les seves filles a la consulta mèdica.",在八月七日，他与他的女儿在医生的办公室。
389862,9 de març: Grècia completa la reestructuració més gran del deute sobirà de la història.,——3月9日：希腊完成了史上最大规模的主权债务重组。
394793,Era la cinquena vegada que algú intentava robar o entrar a casa seva des del 2015.,这是自2015年以来，第5次有人试图抢劫或闯入他们的家中。
403152,"Un dels nostres antics ballarins de ballet, que ara té més de 70 anys, es va negar a jubilar-se fa uns anys.",我们其中一个现在年逾70岁的芭蕾舞蹈员，几年前仍拒绝退休。
418499,Ella es va sorprendre que jo fos una bona parella tot i que mai havia tingut una relació de més de 8 mesos abans.,她很惊讶我是一个好伴侣，尽管我的关系从未超过8个月。
426275,"Al març de 2005, el diari francès Le Monde va dedicar un informe complet sobre aquest tema.",2005年3月，法国日报《LeMonde》就这一话题做了整版的报道。
432169,Milers veuran àngels alhora.,成千上万的人，将在同一时间里看到天使。
433268,Emprèn el desenvolupament dels projectes d'infraestructura a través de les diferents filials,它通过其各个子公司承担基础设施项目的开发
468748,"Però Philip estava més còmode a la cuina que al menjador, i, sempre que podia, agafava les seves joguines i hi jugava.",但是菲利普在厨房里比在饭厅里更舒服，而且每当他可以，他都带着他的玩具，在那里玩耍。
476857,"En una època esperava passar la resta de la meva vida en aquesta vall, però no a la presó.",11一次我完全预计将花费我的余生在这个山谷，但不是在监狱里。
482860,"L'estratègia sanitària nacional també hauria d'identificar els recursos disponibles per a aconseguir els objectius definits, així com la forma més rendible d'utilitzar aquests recursos.",国家卫生战略还应确定实现规定目标可以利用的资源，以及使用那些资源成本效益最高的办法。
519411,Hem identificat cinc àmbits d'actuació prioritaris als països del nord d'Àfrica on els problemes del terrorisme i els seus motors són més profunds.,我们确定了北部非洲国家的五个优先行动领域，恐怖主义问题及其驱动因素最为严重。
547352,Diu que el sol és més alt i la lluna és més petita al text bíblic.,他说，太阳是高和月亮是在圣经的经文较小。
552243,"Perquè no sigui gaire pesat, el vaig submergir a l'aigua.",为了不让它太重，我把它扔进了水里。
591301,"Aleshores, tots els Caminants Blancs a la boira es van avançar, atacant-me per alguns costats.",然后，所有的薄雾中的白色步行者挺身而出，从几个方面攻击我。
620393,"Va perdre un amic o amic de la infància, la joventut, trobar el seu VC.",失去朋友或儿时的朋友，青年，找到他或她的VC。
641332,No parlava d'un edifici.,他不是在谈论建筑。
654274,"Podem comptar, suposo, amb els seus propis servents, senyor Trelawney?",我估计，我们可以仰赖你家里的仆人吧，特里罗尼先生？”
659305,Definitivament pensem que ha de tenir algun tipus de funció visual.,“我们肯定认为它必须具有某种视觉功能。
671137,Mouré els dits quan arribin a l'altra banda.,我摆动手指当他们到达另一边。
684491,"No va ser una decisió gaire atrevida ni heroica: si tota la resta fallava, sempre podia tornar a la granja.",这不是一个非常大胆的或英雄决定：如果一切都失败了，我总是可以回到农场。
689704,"Al Fòrum Urbà Mundial 9 d'ONU-Habitat, una pregunta urgent va ser com integrar els assentaments informals a la ciutat formal.",在人居署的世界城市论坛9上，一个紧迫的问题是如何将非正式住区纳入正式城市。
696378,"Aleshores, els atletes i els treballadors físics són vils?",所以运动员和体力劳动者是卑鄙的？
702019,Què diu la Constitució d'Austràlia sobre aquest tema?,澳洲宪法在这个问题上怎么说？
705950,El noi intentarà refugiar-se amb la seva mare; ella farà veure que intenta protegir-lo.,男孩会试图和他的母亲避难，她会假装保护他。
719125,"El 2005, els minoristes nord-americans tenien previst ajustar els seus sistemes per reconèixer els EAN i els UPC; no obstant això, no tots els minoristes van complir.",2005年，美国零售商计划调整自己的系统，以识别EAN以及UPC；然而，并不是所有的零售商……
734389,El Sr. Adams va dir: La Sra. Smith no va quedar gaire impressionada amb la conducció de l'acusat i va donar a conèixer els seus sentiments.,亚当斯先生说：“史密斯女士对被告的驾驶并没有留下深刻的印象，并让她的感受众所周知。
735530,"Hades no mostra signes d'alentir la seva operació, ja que les seves capacitats creixen juntament amb la llista de víctimes.",Hades没有表现出放慢运作的迹象，他们的能力与他们的受害者名单一起增长。
747122,"El món està format per diferents tons de gris, però les fonts de notícies que trobem solen ser molt blanques i negres.",世界是由灰色的不同色调的，但我们遇到的消息来源往往非常黑色和白色。
751197,"No obstant això, els negres condemnats erròniament van obtenir una mica de justícia als tribunals estatals i federals.",被误判的黑人却在州和联邦法院获得了一些公正。
767522,Almenys sis empleats de la PNB i almenys sis empleats de Choksi i Modi han estat detinguts fins ara.,迄今为止，至少有6名PNB工作人员和至少6名Choksi和Modi员工被捕。
772502,"Tot el que has de fer és mirar els números, mirar el que hem fet, mirar les sancions, mirar els ambaixadors que no hi són.",你只需要看看这些数字，看看我们做过的事情，看看制裁，看看不在那里的大使。
780987,"La Dieta de color dels set dies, publicada el 2003, suggeria menjar aliments d'un sol color cada dia.",在2003上发表的七天彩色饮食建议每天只吃一种颜色的食物。
798949,Li pertanyen; té la seva.,他有他的家族；他们有他们的。
810777,Ja no em sento afiliat perquè no crec que les seves opinions representin la majoria dels nord-americans.,但我不再有依附感，因为我不认为他们的观点代表了大多数美国人。
830215,"A més, el trasplantament no és cap garantia.",此外，移植不是保证。
844174,Productes EIFS (principals EPS i XPS),EIFS产品（主要EPS和XPS）
849979,Escoltem una interessant conversa a l'estudi i descobrim el que diuen sobre aquest mètode de pèrdua de pes:,让我们在工作室里听一个有趣的对话，找出他们对这种减肥方法的看法：
865874,"No puc sortir de la Xina, què he de fer?",我无法离开中国，我该怎么办？
870056,"D'altra banda, els operadors poden ser els únics a qui no els agraden les fluctuacions suaus dels preus.",另一方面，交易者可能是唯一不喜欢平稳价格波动的人。
878523,"Si guanyem ens classificarem i acabarem primers del grup, així que farem tot el possible per recuperar-nos durant els propers dos dies, i després ho veurem divendres "", va declarar Moizan.",如果我们赢了，我们将获得资格并完成该组的最高分，所以我们将在接下来的两天内尽力恢复，然后我们将在周五看到，“Moizan说。
892725,"En nom de tots els empleats de SIGMA, em comprometo amb vosaltres a continuar esforçant-nos per estar a l'alçada de les vostres expectatives i demostrar que som mereixedors de la vostra confiança.",我谨代表所有SIGMA员工向您承诺，我们将继续努力实现您的期望，并证明我们值得您的信任。
898561,"Quan els humans viatgin finalment a l'espai, on viurem?",当人类最终向太空跃进，我们将居住在何方？
912399,"Segons la RIAA, aquests llocs infringeixen els drets d'autor de molts artistes.",根据RIAA的说法，这些网站侵犯了许多艺人的作品版权。
915438,"En la nostra vida normal, ens veiem a nosaltres mateixos com a membres d'una varietat de grups - pertanyem a tots ells.",在我们的日常生活中，我们把自己视为各种各样的群体的成员——我们属于其中的每一个。
918854,Però ahir vam rebre un missatge que creu que està millorant.,“但是昨天我们得到了一条消息，他认为他会越来越好。
962472,El Sr. Adegor va dir que tot estava passant tan ràpid per a la seva família com si tot fos un somni.,阿德戈尔先生说，对于他的家人来说，一切都发生得如此之快，仿佛这一切都是梦想。
974405,"A la gent, independentment de l'edat o els antecedents, els agrada aprendre explorant.",人，不论年龄或背景，都喜欢通过探索来学习。
981070,La planta inclou dues centrals elèctriques de carbó existents.,工厂包括了两个现有的烧煤发电站。
1013530,24 Shopping publica catàlegs de compres a domicili adreçats a dones treballadores i mestresses de casa.,24Shopping出版家居购物目录，对象是职业女性和家庭主妇。
1019847,"De fet, més de la meitat dels fumadors moren de malalties causades pel tabaquisme, per la qual cosa per a ells, altres causes amb prou feines importen.",确实超过一半的吸烟者死于吸烟引起的疾病，对他们来说，其他原因几乎不重要。
1036194,Ell mateix es va posar malalt i no va poder venir; però no ho necessitava.,他自己病了不能来；但是我不需要他。
1050325,"En total, 558 nens van dir que havien utilitzat cigarrets electrònics en l'últim mes.",其中558名孩子表示他们在过去一个月曾使用了电子烟。
1054746,"Això no només va bloquejar les contribucions individuals dels senadors al procés (inclosos els demòcrates que podrien haver-se beneficiat de l'oportunitat de contribuir-hi), sinó que també es va convertir en una gran font de tensió entre les parts.",这不仅阻止了个别参议员对这一进程的贡献（包括可能从贡献机会中受益的民主党人），而且也成为各方之间紧张关系的巨大根源。
1064703,Damon: M'hauries d'haver conegut el 1864.,你应该早在1864年遇到我。
1064759,"Brandon Mayfield, ciutadà i advocat nord-americà a Oregon, va ser identificat erròniament com un possible terrorista.",BrandonMayfield，一个美国公民，俄勒冈州的律师，被错误的认定为潜在的恐怖分子。
1072465,"El diari va dir que no semblava estar convençut de la seva edat, i van continuar les converses sexuals.",然而，该报说，他似乎并不相信她的年龄，并且他们继续进行性交谈。
1091194,"Gràcies a la plataforma HypeVR, aquesta visió pot ser aviat una realitat.",感谢HypeVR平台，这个愿景很快就会成为现实。
1093708,"En altres paraules, l'OST no estableix explícitament allò que les empreses privades estan permeses o prohibides de fer a l'espai.",换言之，《外层空间条约》没有明确说明私营企业在太空中被允许或禁止做什么。
1110644,La nostra resistència a la creativitat és una forma d'autodestrucció.,我们对创造力的抵抗是一种自我毁灭的形式。
1116485,Sé que és possible crear atracció.,我知道有可能创造吸引力。
1169736,"Encara que menyspreu la política partidista, no veig més remei que votar els demòcrates, ja que els republicans només han mostrat la seva capacitat d'obstruir i queixar-se durant els darrers 8 anys.",虽然我鄙视政党政治，但我认为别无选择，只能为民主党人投票，因为共和党人在过去的8年中只表现出阻挠和抱怨的能力。
1172084,No coneix cap noi dolent de la web fosca.,他不认识暗网上的坏人。
1179030,"Samantha, com ell en diu, ni tan sols està encarnada com un robot; la seva presència física no és res més que una interfície d'ordinador.",莎曼珊，正象他打电话给她，是不甚至体现作为一个机器人；她身体的存在是不超过计算机接口。
1182383,"Tot i així, farem tot el possible, però al mateix temps no volem posar en perill l'èxit de tot l'equip.",尽管如此，我们会尽我们最大的努力，但同时我们不想危及整个团队的利益。
1188740,"Tingues en compte que si ets al campus i no saps l'adreça exacta d'on et trobes, NO has de trucar primer al 911.",请注意，如果你是在校园里，不知道你身在何处的确切地址，你不应该叫911首。
1196007,Algú acusarà un doble ungit de morir una malaltia dels egipcis?,有人会指责一个双重受膏者死于埃及人的疾病吗？
1197386,"De fet, les toxines químiques industrials i agrícoles apareixen ara en pràcticament tots els éssers humans sotmesos a proves, inclosos els nadons.",事实上，工业以及农业的化学毒素，现在几乎出现在每个受到测试的人类之中，包括婴儿。
1230926,"M'agrada tenir reacció, així que aquesta era la meva preocupació per entrar a la televisió i anar al que és segur.",“我喜欢得到反应，所以这是我担心进入电视并安全播放。
1238775,"Per molt bona que sigui una empresa SEM segons els altres criteris, una cosa que mai no has d'oblidar és el contracte.",无论多么伟大的SEM公司会根据其他标准，有一件事你永远不能忘记的是合同。
1244950,"Tot allò relacionat amb el transport, des dels cotxes d'autoconducció fins a la nova carrera espacial, accelerant cap a la safata d'entrada els dilluns.",运输所有的东西交通，从自动驾驶汽车到新的太空竞赛，在周一迈向加速您的收件箱。
1248614,"A través d'aquest preciós núvol invisible ens endinsem lentament al port de Rab, i ens trobem en una de les ciutats més belles del món.",通过这个可爱的看不见的云我们骑慢慢Rab的港口，同时也发现自己在世界上最美丽的城市之一。
1280973,Podria ser el rebuig d'un periodista rebel.,这可能是反叛记者的拒绝。
1284764,"I encara que nosaltres no ho puguem fer, potser altres a l'univers sí que ho poden fer.",就算我们做不到，也许宇宙中有其他人可以做到。
1290571,La llei exigeix que reveli i pagui els costos ocults de la reparació del sostre.,法律要求您披露并支付修复屋顶的隐性费用。
1290625,"Els analistes diuen que també els anima que els bancs semblin prestar de manera més responsable als consumidors, en part a causa de les noves regulacions.",分析人士说，他们还受到鼓舞的是，银行似乎在向消费者提供更负责任的贷款，部分原因是新法规的出台。
1301441,"Però el seu amor és ara prou fort, i no puc evitar la conclusió que la seva força sorgeix de la publicació i la notificació pública.",但你的爱已经足够强大，我不可避免的结论是，它的力量来自出版和公众的注意。
