linea,catalan,chino
2128,Recordeu el que vaig dir: discriminació positiva.,记住我说过的话：积极的歧视。
13214,"A un li agradi o no, creiem que ve la RBF completa.",无论喜欢与否，我们都认为完整的RBF即将到来。
20489,Sempre tens set? 5 possibles explicacions,总是觉得口渴？5种可能的解释
31071,"Tot i així, un client de 87,5 milions de lliures és un bon client, i l'haurem de substituir, va dir.",但仍然，“一个8750万英镑的客户是一个好客户，我们将不得不取代它，”他说。
72321,"És possible que hagi sentit a parlar del peix Sultà, de preu força controvertit.",你可能听说过价格颇有争议的苏丹鱼。
72606,"És a dir, a l'últim any, 398 llocs web han començat a utilitzar-lo cada dia.",也就是，在过去的一年中，每天都有398个网站开始使用它。
83252,També destaquem algunes de les contribucions d'Andrei a les Ciències Químiques dels darrers anys:,我们也强调安德烈的一些贡献化学科学竞猜从过去几年：
86214,"Intentaré introduir un terme, l'anomenat ATP.",我会尝试引入一个术语，即所谓的ATP。
105224,"Alguns estudiants poden convertir-se en professors o empresaris, especialment en contextos internacionals.",有些学生可能成为教师或企业家，特别是在国际背景下。
110632,"Anteriorment, la millor manera de reduir la calor era afegir espai, però això ja no és una opció.",以前，减少热量的最佳方法是增加空间，但这不再是一种选择。
110668,Molts aconseguiran millors plans al mercat individual.,其中许多人将在个别市场获得更好的计划。
172585,"""Ella va dir: ""Tens més coses que necessites, o més que no necessites?""",她说，”你有更多你需要的东西，或者更多你不需要吗？
194673,"""Creiem que el govern egipci ha estat un gran soci per a nosaltres, i el president Sisi està fent una sèrie de coses que donem suport fermament.",“我们认为埃及政府对我们来说是一个伟大的合作伙伴，而西西总统正在做一些我们强烈支持的事情。
196939,"L'avaluació del creixement, així com les noves previsions (inclòs el 2021) se seguiran de prop.",增长评估和新的预测（包括2021年）将受到密切关注。
201506,"ESTUDIANTS: Mentre gaudeixes del canvi de ritme que comporta l'estiu, tingues en compte que també és el moment de pensar en la lectura d'estiu.",学生：因为你享受夏天带来的速度的变化，请记住，这也是时间去想暑期阅读。
204232,L'AP 8132 va més enllà de la funcionalitat i les característiques típiques de l'AP.,AP8132超越了典型的AP功能和特性。
226952,"Abans que se m'oblidi (!), però, l'anècdota d'avui té a veure amb la nostra arribada.",在我忘记之前！！），尽管如此，今天的轶事与我们的到来有关。
247862,"També va destacar que, com a part de la reforma, ""es crearà un tribunal que estarà per sobre del tribunal suprem"".",他还强调，作为改革的一部分，“法院将被创建这将高于最高法院。”
269641,"En canvi, Google diu que creu que els usuaris veuran resultats més precisos.",相反，谷歌说，它认为用户会看到更精确的结果。
272866,"I en el moment oportú, ens hi involucrarem.",且在适当时机，我们将会涉入。
293210,ES: Bàsicament és només un nou tipus de base de dades.,ES：基本上就是一个新型的数据库。
315096,"Però quan mira a una altra dona i vull actuar com un nadó, (no està permès).",但当他看着另一个女人，我想表现得像个婴儿，（这是不允许的）。
326185,No li agrada el que fa Assad.,他们不喜欢阿萨德正在做的事情。
333369,"Mai no funciona, però em fa sentir com Philip Marlowe.",它从不起作用，但它确实让我觉得像菲利普马洛。
338756,"Ara s'utilitza per revisar vaixells històrics, inclosos el Constitution el 1992 i el Cassin Young el 2007.",现在，它用于大修历史船舶，包括1992年的宪法和2007年的CassinYoung。
339895,"Com que Libra és una empresa familiar, valorem els valors familiars, però també fomentem la diversitat i la iniciativa.",因为Libra是一个家族企业，我们珍视家庭价值观，但我们也鼓励多样性和主动性。
