linea,catalan,chino
2528,'Segurament aquest home era el Fill de Déu (Mc 15:39).,"""这人真是神的儿子""（马可福音15：39）。"
28412,La ignorància i la negligència del metge o qualsevol altra responsabilitat mèdica es tractaran d'acord amb la Llei Federal dels EAU núm. 10 de 2008.,医生的无知和疏忽或任何其他医疗责任将根据2008第10号阿联酋联邦法律予以处理。
28514,"De moment, cal saber que clone() s'ha de declarar com",目前，您需要知道clone（）必须声明为：
30064,Flexibilitat: les organitzacions haurien de poder cooperar fins i tot si utilitzen núvols diferents.,灵活性——组织应能互相合作，即便他们使用不同的云。
34253,"Després del pagament, el meu virus i el seu compromís es destrueixen automàticament.",付款后，我的病毒和你的妥协自动毁灭。
34756,"Ella mateixa ha admès que, segons la Constitució del 2008, no pot controlar el Tatmadaw (Exèrcit de Myanmar), cosa que significa que no la compleix ni l'escolta.",她本人承认，根据2008年宪法，她无法控制Tatmadaw（缅甸军队）意味着它不遵守或倾听她。
54132,"Com a resultat, l'Agència Espacial Europea considera que controlar l'aire que respirem és vital.",结果，欧洲航天局发现监测我们呼吸的空气是至关重要的。
64554,"En qualsevol cas, els pacients de Londres són una bona notícia.",无论如何，伦敦病人都是个好消息。
70020,Les emissions de clics cada segon van començar el 1937 (avui són polsos).,每一秒的咔哒声广播始于1937年（今天它们是脉冲）。
80059,Potser el rei l'ha enviat a la nostra pista.,也许国王派他在我们的轨道。
96806,"Però, com heu sentit, s'estarà aïllant.",但是，像你听到的，他会隔绝他自己。
98178,'En l'actualitat l'escàndol es limita a casa nostra.,“目前丑闻只限于我们自己的家庭。
105157,Un nen francès es presenta als soldats indis.,一个法国男孩向印度士兵介绍自己。
116395,"Potser tens les millors intencions de començar la teva pràctica de meditació, però la vida intentarà aturar-te.",你可能有最好的意图开始你的冥想练习，但生活会试图阻止你。
116846,"gràcies Karl per compartir des de l'opinió i la perspectiva d'un home, i estic d'acord amb tu.",感谢Karl从一个男人的角度和观点分享，我同意你的看法。
129802,Com pretens viure la teva vida: per al món o per a l'eternitat?,你打算怎样过你的人生：为世界还是为永恒？
130149,No estic disposat a intervenir en els teus (assumptes interns).,我并未准备干预你们（的内部事务）。
147228,En altres paraules: el marc institucional per al futur desenvolupament d'Hong Kong ja existeix i ha estat provat.,换句话说，香港未来发展的体制框架已经存在，并且已经过考验。
149154,Des de llavors ha descobert que la majoria dels seus amics van ser violats durant els anys de guerra.,此后她发现她的大多数朋友在战争期间遭到强奸。
164789,Té previst fer un vol totalment autònom sense cap pilot el 2020.,它计划在2020年进行一次完全的自主飞行，没有任何飞行员。
176219,"Les recents eleccions han portat males notícies per als cristians, i probablement han sentit parlar d'això.",最近的选举给基督徒们带来坏消息，你很可能已经听说了。
186578,PS Hi ha hagut molts desenvolupaments addicionals des que vaig signar.,ps的，因为我签了字出现了很多进一步的发展。
194410,"En segon lloc, mantingueu-vos allunyat del centre de la tempesta d'inversions.",第二、远离投资风暴中心。
195323,"Si es combinen tots els crims dels reclusos, han matat unes persones.",如果你把这里囚犯的所有罪行加在一起，他们已经杀死了大约3500人。
198278,Aleshores entra a la batalla.,"然后投入战斗""。"
200686,També va declinar fer comentaris sobre les acusacions plantejades al bloc Just Security.,他还拒绝评论JustSecurity博客中提出的指控。
201622,Sabem el que estàs pensant: barat significa impressores de tinta cares.,我们知道你在想什么：便宜的打印机意味着昂贵的墨水。
204812,"Aconseguim sobreviure a la guerra freda, però els reptes per a la nostra seguretat mediambiental continuen.",我们成功从冷战中幸存下来，但是我们在环境安全中所面临的挑战依然存在。
208206,Aquests nous consumidors globals estan creant oportunitats d'exportació importants.,这些新的全球消费者正在创造重要的出口机会。
211437,Hauríem de permetre'ls creuar la frontera i matar 150 persones a Bombai?,我们应该让他们穿越国境，在孟买杀死150个人吗？
236751,"Però també va dir a Fox News que, a causa de la guerra, el mercat pujarà com un coet.",但他也告诉福克斯新闻，由于战争，“市场将像火箭一样上升。
240588,"Afortunadament, podeu utilitzar la millor VPN de Pequín per passar per aquestes restriccions.",幸运的是，您可以使用最好的北京VPN来通过这些限制。
242196,La seva crida és una crida eterna.,的抵达是一种永恒的召唤。
273284,Les organitzacions internacionals han reconegut els alts estàndards que hem establert en qüestions com ara la igualtat de gènere.,国际组织都承认我们在性别平等等问题上所树立的高标准。
290293,"Vam visitar molts llocs bonics a l'Índia, però va ser una de les poques destinacions on no estem ansiosos per tornar de nou.",我们参观了印度许多美丽的地方，但它是我们不想再回去的少数几个目的地之一。
323957,La creació de Déu dona testimoni de la Seva existència.,上帝的预言能证明祂的存在。
362362,I ens convertim a la FIV i en vam posar dos i en vam treure tres.,我们转换为IVF，我们放入两个，我们得到三个。
367429,Podria ser perquè va estar lluny del laboratori durant molt de temps?,可能因为他是离开实验室这么长时间？
391885,"Hi ha telèfons mòbils a totes les presons dels Estats Units, va dir Bailey a Crimesider.",“美国每所监狱都有手机，”贝利告诉Crimesider。
393673,"Des de llavors, el nostre treball ha confirmat encara més la necessitat urgent d'adoptar mesures eficaces.",自那时起，我们的工作便进一步确认了采取有效行动的紧急必要。
399705,Només les persones que realment coneixen els careers poden guanyar la batalla als careers.,只有那些真正熟悉街道的人才能赢得街上的战争。
399976,"Ja saps, li va dir a la seva mare, no vull pertànyer a la classe mitjana acomodada.",你知道的，”他对他的母亲说，”我不想属于富裕的中产阶级。
