linea,catalan,chino
10642,"És per això que avui sóc aquí, vivint en aquesta bonica comunitat i ajudant a la gent a canviar les seves vides.",这就是为什么我今天在这里，住在这个美丽的社区，并帮助人们改变生活。
22093,"I llavors, sí, podria morir al carrer.",然后，是的，我可能会死在街上。
53798,"Afortunadament, hi ha una manera millor: Unicode.",幸运的是，有一个更好的方法：Unicode。
54063,"El meu amic ho feia gairebé cada dia, però només quan apareix el tema.",我的朋友几乎每天都这么做，但只是在话题出现的时候。
66659,"Per a molts egipcis, la revolució havia acabat.",对很多埃及人来说，革命已经结束。
87664,"Cooper no ho diria, oi?",库珀不告诉，她会吗？
91639,"També intento comunicar-me amb ells per obtenir comentaris, com amb DJ Headhunterz.",我也试着与他们沟通，得到反馈，比如与DJHeadhunterz。
94922,Els desenvolupadors estan treballant en eines i procediments per minimitzar encara més la confiança restant.,开发人员正在研究工具和程序，以进一步减少任何剩余信任。
103746,"(d) Fer costat a l'Organització Internacional del Treball i encoratjar el seu treball en curs sobre la dimensió social de la globalització, com s'afirma en l'apartat 64 del Consens de Monterrey;",（d）支持国际劳工组织并鼓励它在全球化的社会影响方面正在开展的工作，如《蒙特雷共识》第64段所描述；
108493,"Aquí, el més probable és que g necessiti una definició de reserva",这里g最可能需要一个fallback定义
111948,"Abans les nostres dones ens esperaven des de la guerra, ara es veuen obligades a esperar-nos dels interrogatoris.",一旦我们的妻子在战争中等待我们，现在他们被迫从审问中等待我们。
126988,Busquem cinc coses i les trobem en cinc coses:,“我们寻找五样东西，我们在五件事里找到了它们：
131154,No se us criticarà ni se us demanarà que mostri la vostra feina a ningú més.,你不会被批判或要求出示你的工作给其他人。
141445,No entenen què estan fent?,难道它们不明白自己做的是无用功吗。
149222,"Aquesta qüestió és molt més aguda als països desenvolupats que als països en desenvolupament, encara que la interdependència el converteix, en certa manera, en un problema comú.",这个问题在发达国家比在发展中国家更加尖锐，虽然相互依存使之在一定程度上成了一个共同的问题。
164356,no té Fill de Déu no té vida.,神的儿子，就没有生命。
172185,"Hem d'estimar tot allò que Déu ha triat per beneir, cosa que inclou totes les cultures.",我们必须爱上帝所拣选要祝福的一切，其中包括了所有文化。
173751,El menú de dinar de demà no necessita el mateix tipus de seguretat que la informació financera dels clients.,明天的午餐菜单不需要与客户的财务信息相同的安全性。
189560,De vegades havia trobat la criada francesa passejant per allà quan els altres servents eren al llit.,我有时发现那个法国女仆在附近徘徊，而其他仆人在床上。
209094,La Llei d'Igualtat dels Ciutadans introduiria moltes reformes benvingudes.,公民平等法案将引入许多受欢迎的改革。
210346,"En el seu segon any, Indaba va convidar 400 persones i es va expandir a 13 conferències IndabaX.",第二年，Indaba邀请了400人，并扩展到13个IndabaX会议。
223515,Actualment se centra a comprendre el desenvolupament dels contramoviments antiambientalistes.,他目前专注于理解反环境的反向运动的发展。
263438,Tant jo com el personal del club vam donar a Paul tot el suport i l'autonomia que demanava.,“我和俱乐部的工作人员都给了保罗所有他要求的支持和自主权。
271122,"Com a dissenyadors d'API, cada decisió que prenem té un impacte en l'èxit del producte.",作为API设计者来说，我们所做的每个决策都会影响到产品的成败。
283907,"No soc accionista, altrament en sabria més.",“我不是股东，否则我会知道更多。
304032,"Estimada doctora, va dir ella, aquest jove és el fill del comte.",“亲爱的医生，“她说，“这个年轻人是伯爵的儿子。
326606,"Afortunadament, la capacitat de fer el que calia fer sempre havia estat un dels seus atributs més forts.",幸运的是，做需要做的事情的能力一直是她的一个最强的属性。
351203,"Dos anys després, el 1957, Treiso obté la independència administrativa.",两年后，即1957年，Treiso获得了行政独立。
351530,"Com vas a canviar el món si tens por del teu propi reflex, home?",如何你要改变这个世界，如果你害怕自己的倒影，人呢？
357534,M'ha agradat que em recordis que la meva vida encara pot ser satisfactòria.,我喜欢你提醒我，我的生活仍然可以充实。
358663,"Pensa Cartes Contra la Humanitat, però amb les teves pròpies creacions en comptes de paraules preescrites.",ThinkCardsAgainstHumanity，但用你自己的创作而不是预先写好的文字。
371386,Si cal podem dissenyar un lloc web professional a baix cost.,如果需要，我们可以低成本设计专业网站。
371728,"I ara que he tingut l'oportunitat de jugar-ho i he estat més exposat als seus estranys secrets, estic encara més convençut del potencial de Control.",现在我已经有机会发挥它并进一步暴露于其奇怪的秘密，我更加确信Control的潜力。
390177,"Una nova anàlisi de l'Agència Internacional de l'Energia mostra com els nous estàndards poden ajudar el món a evitar enfrontar-se a una crisi freda com aquesta, ajudant a millorar l'eficiència alhora que es mantenen frescos.",国际能源署的一项新报告分析表明，新标准可以帮助世界避免面临这种“寒流”，帮助提高效率，同时保持冷静。
401137,"El comentari més sorprenent diu: ""Qualsevol que ofengui la nostra Xina serà executat, no importa el lluny que estigui"".",最引人注目的评论是：“任何冒犯我们中国的人都将被处决，无论他们有多远。”
414814,"I esperem que en algun moment comencin a comprendre-ho i que ens agradaria asseure'ns i mantenir un diàleg amb ells sobre el futur que els doni la seguretat que busquen i la futura prosperitat econòmica per a Corea del Nord, però que després promogui la prosperitat econòmica en tot el nord-est d'Àsia.",“我们希望在某个时候，他们会开始明白这一点，并且我们愿意坐下来与他们就未来进行对话，这将为他们提供他们所寻求的安全和朝鲜未来的经济繁荣，但那将是促进整个东北亚的经济繁荣。
423055,"Hem d'experimentar, permetre que els productors de moneda i els usuaris de la moneda entrin lliurement en el mercat de divises.",我们必须进行试验，让货币的生产商和货币的使用者自由地进入到货币市场中来。
426530,La forma física en dirigeix l'ús.,物理形状指导其使用。
427088,"A més, hauran d'acomodar les oportunitats de microaprenentatge personalitzat.",此外，他们将需要适应个性化微学习的机会。
432626,"És com l'amor: no es pot entendre l'amor, misteriosos són els camins.",它就像爱一样：你无法理解爱，它的方式是神秘的。
441394,"Tot i així, de vegades parles com un home educat?",还是――有时你说话像一个受过教育的人吗？
448898,La inversió estrangera directa no és cega; només té els ulls oberts a les jurisdiccions segures que puguin obtenir bons rendiments.,外国直接投资不是盲目的；它的眼睛只对安全的司法管辖区开放，可以获得良好的回报。
451541,"Allà on vagin, Romeu és el centre d'atenció i afecte.",无论走到哪里，罗密欧都是关注和关爱的中心。
461147,"Dels molts debats que he tingut, no es tracta d'un problema merament teòric, ja que l'article 258 del Codi Penal s'ha invocat amb freqüència en la pràctica i s'ha aplicat per a restringir la llibertat de religió o creença i altres drets humans.",在我开展的许多讨论中，这并非只是理论上存在的问题，因为刑法典第258条已在实践中被频繁引用，并被用于限制宗教或信仰自由和其他人权。
503255,Alvo és el nostre major actiu i una garantia de l'èxit del projecte.,Alvo是我们最大的资产，也是项目成功的保证。
503764,Ara parlo holandès cada dia amb el meu company de casa holandès.,现在，我每天与我的荷兰室友说荷兰语。
