linea,catalan,chino
31,"I ho haurien de fer, ""no per a nosaltres, sinó per a la seva pròpia gent"".",他们也应该这样做，“不是为我们，而是为他们自己的人民。”
12246,"P1: Si us plau, digui'm sobre la seguretat del producte.",Q1：请告诉我关于产品的安全性。
19067,"Diables, Londres, m'atrapa sempre.",地狱，伦敦，每次都让我。
38121,Mentre que crec que et casaràs amb Sophos.,虽然我认为你会娶Sophos。
40027,FAIR GAME no podrà figurar a cap Ordre Ètic.,公平的游戏可能不会出现在任何伦理秩序。
49360,Per això necessiten l'ajuda de ciutadans científics.,这就是为什么他们需要公民科学家的帮助。
54432,"Pot trigar una estona, però el germà petit del lleó era pacient, com la majoria dels gats.",这可能要花费不少时间，但是，狮子的小弟弟非常有耐心，就像大多数猫咪一样。
57886,"No casar-se en tres anys, sinó pensar en el matrimoni.",三年内不结婚，但想想婚姻。
116097,"L'única solució seria que Martine tornés amb ell, però com arreglaré això?",马丁尼的唯一的解决方案是回到他，但是我要怎么安排呢？
155760,"No obstant això, avui aquest projecte polític més ampli és vist com el problema.",但是现在，这种更广泛的政治规划本身就被视为一个问题。
169059,O simplement podríeu dir que és perquè ja no estava jugant amb Russell Westbrook.,“或者你可以这么说，因为他不再和RussellWestbrook一起打球了。
184862,"Així que tot això es va convertir als Estats Units, una nació de minories.",所有这些都成为了美国——一个少数民族的国家。
198702,El secretari de salut o el seu representant serien membres de la Comissió de Protecció i Benestar Infantil.,秘书健康或他的代表将是儿童保护和福利委员会的成员。
211328,"La família és on tot això i més comença en Déu, es guia per la Paraula de Déu i es mostra per a la glòria de Déu.",家庭是一个处所，在那里这些一切以及其他更多所行的都是起始于神，要被神的话语所引导，并且要被证明是为了神的荣耀。
221355,"Tot i que el món està tractant de proporcionar les seves pròpies definicions per al que ells anomenen matrimoni, la Bíblia encara es manté.","尽管世界正试图为他们所谓的""婚姻""提供自己的定义，但是圣经仍然屹立不动。"
224473,"No puc trobar ""algú millor"" que la meva xicota.",我找不到“更好的人”比我女朋友还要多。
237327,Ajornaran el moment de l'assassinat com un altre home deixarà una bona cigarreta.,他们会推迟谋杀的那一刻就像另一个人将推迟好雪茄。
240896,"Fins i tot des d'una edat primerenca, la música pot captar i mantenir la nostra atenció.",即使在幼年时期，音乐能够抓住并保持我们的注意力。
271017,"""Però després de provar el matrimoni amb l'Alexandra, no volia limitar-me a estar amb una sola persona mai més.",“但是，在与亚历山德拉结婚之后，我并不想限制自己再次与一个人在一起。
273015,"Al mateix temps, demanem a la Xina i als països europeus que impliquin els joves en la formulació de polítiques sobre el canvi climàtic.",同时，我们呼吁中国和欧洲国家让青年人参与有关气候变化政策的制定。
305181,Això és el que sempre dic a tots els joves que volen dedicar-se a aquesta feina.,这就是我经常对所有想要从事这项工作的年轻人说的话。
