linea,catalan,chino
20061,"Si el teu cel és gris oh, avisa'm",Ifyourskyisgreyohletmeknow如果你的天空是灰色的，请告诉我
44202,"Per Griffin, si els Estats Units d'Amèrica volen conservar el lideratge, aquest ha de ser més senzill i directe.",对于格里芬来说，如果美利坚合众国希望保持其领导地位，那么它必须更简单，更直接。
69783,Puc fer riure la gent en un còctel.,我可以让人们在鸡尾酒会上发笑。
74435,Els tipus de mesures que es puguin considerar oportunes en aquest sentit no es limiten a les mesures constitucionals o legislatives.,在这方面可能被视为适当的措施种类不限于宪法或立法措施。
129424,La realitat és que es pot aprendre de cada experiència fotogràfica.,现实是您可以从每次摄影经验中学习。
131286,Em pots deixar la teva raqueta de tennis?,阅读训练一则英语小笑话CanIborrowyourtennisracket？
132944,Això depèn del model de cotxe que condueixis i del seu any de fabricació.,这取决于您驾驶的汽车型号及其制造年份。
142791,Crec que les parts bàsiques del sistema estan bé.,“你知道，我认为系统的基本部分是可以的。
153702,"Així que amb tots els turistes que viatgen i juguen, a més de la pèrdua de la família la setmana passada, gairebé no he tingut temps de jugar.",所以随着所有的旅游和玩游客，加上家人的损失上周，我几乎没有时间去游戏。
203392,Gairebé mai he obert un diari a la meva vida sense veure el nostre nom en ell.,我一生中几乎从未打开过一家报纸，却没有看到我们的名字。
208139,Els japonesos van optar específicament per atacar un diumenge perquè creien que els nord-americans estarien més relaxats i menys alerta en un cap de setmana.,日本人特意选择在星期日进行攻击，因为他们认为美国人在周末时会更加放松和保持警惕。
237930,Després ens assabentem que ha de sortir de casa immediatament i anar a un país càlid durant dos o tres anys.,后来我们听说夫人必须立刻离开这个家，到一个温暖的国家去居住两三年。
250257,Aviat tindràs un accent francès perfecte.,很快你就会拥有完美的法语口音。
272846,"Els pares han de ser oberts sobre tot el procés d'eliminació, incloent per què és tan important per als cossos sans.",父母应该对整个排除过程持开放态度，包括为什么它对健康的身体如此重要。
279414,És una família global amb més de 500 cultures i maneres de veure el món.,这是一个全球性的家庭拥有超过500文化和看待世界的方式。
281100,Un model campió hauria de mantenir un equilibri entre aquests dos tipus d'errors.,一个冠军模型应该保持这两种类型的错误之间的平衡。
305961,Crec que és un dels grans regals de Déu per a nosaltres.,我相信这是上帝赐给我们很美好的礼物。
327503,Aquesta barrera és que va perdre tota atracció sexual cap a ell.,障碍是她对他失去了所有的性吸引力。
350619,"Aquests criminals internacionals van violar el continent africà per alimentar les seves fàbriques, i són ells mateixos responsables del baix nivell de vida que preval a tot Àfrica.",这些国际罪犯强奸了非洲大陆来养活他们的工厂，而且他们自己要对整个非洲普遍存在的低生活水平负责。
354682,La Xina ha calculat que els seus principals interessos econòmics a l'Orient Mitjà -els subministraments d'energia i les relacions comercials- no estan directament amenaçats per la guerra civil siriana.,中国经过考量认为，其在中东地区的主要经济利益（能源供给与商务关系）不会受到叙利亚内战的直接威胁。
377027,Ho veuràs tot perquè t'enfrontes a la mort.,你会看到一切，因为你面临的是死亡。
390440,Si hi ha una cosa que tots tenim en comú és haver d'utilitzar les dues mans per fer qualsevol cosa en els propis telèfons.,如果有一件事是我们所有人都有一个共同点，那就是必须用两只手在自己的手机上做任何事情。
391262,"És un material dur i dramàtic, i estem equilibrant.",这是艰难的，戏剧性的材料，我们正在平衡。
393666,"També diuen que 60 són els nous 50 i 50 els nous 40, i així successivament, però de debò?",他们也说60是新的50和50新的40等等，但真的吗？
394095,"Seria contrari a tots els principis que el Govern alemany ha seguit durant els últims tres anys, a saber, que les negociacions estan dirigides per la Comissió Europea.",他说，这将违反德国政府在过去三年中遵循的所有原则，即谈判由欧盟委员会牵头。
436685,Fa unes setmanes Obama va treure Hamàs i l'Iran de la llista de terroristes.,“几个星期前，奥巴马将哈马斯和伊朗从恐怖名单中删除。
442829,"Però, per què, aleshores, Lluís XIV li hauria d'haver encarregat que em digués el que acaba de declarar?",但为什么，然后，路易十四应该委托你告诉我你刚才说什么？
453511,No és això un intent de canviar -o potser de garantir- el que he vist?,这是不希望改变——或者说保证——我所看到的未来？
482492,"He fet tot el que podia fer, i estic lluitant contra tots els que viuen en aquesta zona.",“我已经做了我能做的一切，而且我正在与住在这个地区的每个人作斗争。
493796,"Si hi ha un, dos, tres o deu blocs que trenquen regularment un embargament, i és clar que hi ha un patró, ha de ser visible, i aquests llocs han de ser evitats per empreses com la pesta.",如果有一个，两个，三个或10个博客，经常打破禁运，很明显有一个模式，它应该是可见的，这些网站的公司应该避免像瘟疫一样。
494877,"Per tant, també serà més fàcil veure la importància del PNT.",这样也更容易知道你的SOP有多么重要。
497219,"El nou Reglament substitueix el Reglament de Subministrament de Maquinària (Seguretat) de 1992, així com les modificacions de 1994 i 2005.",新条例取代了1992年机械（安全）条例供应，以及1994年和2005年的修正案。
515807,"En un comunicat, Oyo va dir que està agraït pel suport dels inversors, inclòs el Fons de Visió.",Oyo在一份声明中表示，自己感谢包括愿景基金在内的投资者支持。
557099,Mel B aclareix per què ella està buscant tractament,梅尔B澄清她为什么寻求治疗
562536,1977 Préstec addicional contractat per superposar nous taulers de terra a totes les pistes.,1977借出额外的贷款以覆盖所有法院的新地板。
602161,"Ara més que mai, Netanyahu vol que el govern de l'Iran s'aparti del camí.",现在比以往任何时候，内塔尼亚胡都希望伊朗政府不受阻碍。
609493,"A VU Amsterdam, realitzaràs molta investigació de forma independent.",在阿姆斯特丹VU，您将独立进行大量研究。
615233,"Mentrestant, tant demòcrates com republicans han advertit que qualsevol acord final ha d'incloure el Canadà, un desenvolupament que encara és incert en aquest moment.",与此同时，民主党和共和党人都警告说，任何最终协议都需要包括加拿大，这一发展目前仍然不确定。
616186,Només necessiten fixar-se en tu una vegada.,他们只需要注意到你一次。
658620,"I al cap ia la fi, tampoc no es pot ser propietari d'una empresa local, sinó que cal crear una empresa conjunta amb un local.",最终，你也不能完全拥有一家当地公司，必须要与当地公司建立合资企业。
662170,Ara és una feliç animadora d'11 anys.,她现在是11岁的快乐啦啦队长。
664218,Aquestes noves habilitats mentals trobades es quedaran amb mi per sempre i continuaran creixent i desenvolupant-se.,这些新发现的心智能力将永远伴随着我，他们将继续成长和发展。
676437,"Això pot semblar un problema petit, però en realitat té una connexió important amb l'estructura de la formació de talents xinesos, i fins i tot afecta en certa mesura el futur de la Xina.",这看似一个小问题，其实却与中国人才培养的结构具有重要关联，甚至在某种程度上影响着中国的未来。
682492,Potser tots vostès han llegit sobre la següent història que va passar a Guatemala.,也许大家都读过在危地马拉发生的这个故事。
696171,"Aquesta vaga no té cap raó, no és entesa pels francesos, dona a França una mala imatge i és un perill real per a l'empresa, va dir.",“这次罢工没有理由，法国人不理解，给法国带来了不好的形象，对公司来说是一个真正的危险，”他说。
