linea,catalan,chino
5766,Es pot aplicar realment la vostra solució a qualsevol sistema de protecció existent?,你们的解决方案真的能应用于任何现有的保护系统吗？
29123,L'esportista es va fer el primer tatuatge als 17 anys i ara no pot dir quants tatuatges té.,运动员在17有他的第一个纹身，现在，他不能说他有多少纹身。
31208,"I hi havia 28 companyies de tren, així que vam convertir aquestes oficines en 28 habitacions per a convidats.",有28个火车公司，所以我们把这些办公室改成了28间客房。
41659,Però la realitat és que ara tenen encara menys possibilitats de participar-hi.,但实际的现实是，他们现在甚至更少的参与机会。
41884,"He de demanar-li que em deixi en pau al pont, excepte vostè, senyor.",我问你离开我独自一人在桥上除了你自己，先生。
62873,"A més, he notat que només s'apunta a les empreses cristianes.",此外，我注意到只有基督徒的企业被针对。
101894,Això permet a les organitzacions beneficiar-se ràpidament de la seguretat proporcionada per SELinux.,由此能够让企业迅速从SELinux所提供的安全性中获益。
139301,"Si ho feu, probablement només utilitzareu AES, ja que és una opció de sentit comú.",如果这样做，它可能只是使用AES，因为这是常识选择。
145509,Hem arribat a la darrera setmana de la vida del nostre Senyor abans de la seva mort.,我们现在已经进入，我们的主死亡前最后一个星期的生命历程。
165730,No hi haurà més Japó.,不会有更多的日本。
168966,També poden ser un nou factor important per reduir el blanqueig de diners.,它们还可以是降低洗钱的一种重要新手段。
174336,"La violència i les armes mai podran resoldre els problemes de la humanitat"".",暴力与武器永不能解决人类的问题”。
186728,La majoria dels guanyadors del Premi Nobel són nord-americans cada any.,大多数诺贝尔奖获得者每年都是美国人。
204400,"Espero que demà puguem tornar a reunir-nos i fer una bona carrera el diumenge, més com Àustria.",我希望我们明天可以一起回来，并在周日举行一场精彩的比赛，更像是奥地利。
207091,"Subscriu-te en algun moment d'aquesta setmana, o els comentaris sobre coses que no has llegit seran cada cop més misteriosos.",订阅本周的某个时间，或者对你没有读过的东西的评论会变得越来越神秘。
217483,"En la majoria dels casos, les úniques persones a qui se'ls exigeix el seu número són el seu ocupador i el seu govern.",在大多数情况下，唯一需要您号码的人是您的雇主和您的政府。
257321,' O parlant de com és d'estrany el món.,“或是谈谈这世界有多奇怪。
261706,"A més del dany econòmic a l'agricultura, almenys 609 cases han estat destruïdes.",除了农业的经济损失之外，至少有609所房屋被摧毁。
261877,El meu germà està molt segur de dir: patint!,哥哥十分肯定地说：“苦难！
287479,"La filosofia de vida de Coco Chanel: No perdis el temps fent coses repetitives, estimaré i treballaré",CocoChanel的人生哲学：别浪费时间做重复的事，我就是要恋爱和工作
308349,"A primera vista, és difícil creure que Perast sigui en realitat una petita ciutat de Montenegro.",乍一看，很难相信Perast实际上是黑山的一个小镇。
314924,"Vol dir que se suposa que el mataràs aquesta nit, Richard, així que no ho hem de fer.",“他是说你今晚应该杀了他李察所以我们不必，“我说。
322110,"Òbviament, Astana va demostrar que les seves iniciatives s'estan transformant en mecanismes eficaços amb conseqüències de gran abast per a tothom.",显然，阿斯塔纳表明，其倡议正转变为对世界产生深远影响的有效机制。
332414,"Si tingués un milió de iens ara, em compraria un cotxe.",如果我现在有100万日元，我会买辆车。
338297,Realment pot estalviar energia i substituir els llums del carrer?,是否真的能节约能源并取代路灯？
349542,"Per als membres de l'equip, el seu equip ha de ser la seva prioritat i tota la resta ha de passar a un segon pla.",对于团队成员，他们的团队必须是他们的首要任务，一切都应该是一个后座。
