linea,catalan,chino
8415,El vostre compte bancari ens diu que no sol equivocar-se.,他的银行账户中告诉我们他是不是常常错误的。
9259,"Els membres de la tripulació han de saber què fan, perquè els equips electrònics a bord de vegades no.",船员必须知道他们正在做什么，因为船上的电子设备有时不会。
21845,Ara tenen més vi australià.,他们现在有更多的澳大利亚葡萄酒了。
23847,Però podeu fer tota aquesta anàlisi per als altres actors principals del seu sector.,但是，您可以为您所在行业的其他主要参与者进行所有这些分析。
53143,Gairebé mai no creen una connexió real.,他们几乎从不创建真正的连接。
103646,"Va permetre al president diverses opcions de ""retenció"", inclosa la Xina i l'Europa de l'Est, i va fer algun intent de distingir entre ciutats i objectius militars.",它允许总统几”保留”选项，包括中国和东欧，并做了一些尝试区分城市和军事目标。
108595,No voleu que el vostre telèfon sigui una plataforma oberta...,“你不会希望自己的手机是一个开放的平台。
127896,Però per la fe no va deixar anar el seu Pare.,但是因着信心，他并没有让他的父神走。
129478,Semblava que fins i tot una tassa de cafè costava 100 dòlars perquè ningú no podia fer petits canvis.,似乎连一杯咖啡也会以100美元的价格，因为没有人可以做一些小的改变。
143354,"5 Mar, per què t'has escapat?",5大海啊，你为何奔逃？
151680,Es podria aplicar la mateixa lògica a Google.,您可以将相同的逻辑应用于Google。
155856,"Òbviament, ella l'estima, per això és la seva xicota.",很明显，她爱他——这就是为什么她是他的女朋友。
168607,"Hi ha gairebé fans que venen a San Siro, així que hem de fer que se sentin orgullosos.",会有近6万名球迷来圣西罗，所以我们要让他们感到自豪。
187770,"No és per exagerar, però a part dels nostres familiars -- els meus pares i els pares d'altres jugadors -- potser només hi ha un parell de dotzenes de fans reals allà per veure.",“不要夸大，但除我们的亲戚–我的父母和其他玩家的父母–可能只有几十名真正的粉丝在那里观看。
190926,No podries haver salvat el dolor de centenars de persones després de tu?,难道你就不能拯救你身后数百人的痛苦吗？
194851,"Des d'una perspectiva global, el projecte donarà suport a la producció de tecnologies verdes, que alhora proporcionaran un futur més sostenible per al món.",从全球的角度来看，该项目将支持绿色技术的生产，这反过来将为世界提供更可持续的未来。
200572,"L'Hotel Albion es va cremar el 10 de febrer del 2009, perdent anys d'història i records.",可惜的是Albion酒店于2009年2月10日烧毁，失去了数年的历史和纪念品。
204134,"Han jugat un paper molt important a la meva vida, no només en el meu treball acadèmic.",他们在我的生活中扮演着非常重要的角色，不仅仅是在我的学术工作中。
220475,"La terra és preciosa per a Ell, i danyar la terra és menysprear el seu creador.",大地对祂而言是珍贵的，对大地的伤害，是对造物主的轻蔑。
232822,"Tenim una comprensió incompleta de per què les persones contrauen malalties, diu Schrodi.",我们对人们为什么会患上疾病有一个不完全的理解，Schrodi说。
237833,"""Quan un líder religiós és assassinat a plena llum del dia als careers de Queens, hem d'unir-nos com a comunitat i exigir justícia"", va escriure.",“当一个宗教领袖在光天化日之下在皇后街上被杀害时，我们必须作为一个社区聚集在一起并要求正义！”他写了。
247828,"Oh, vols tornar a Hogwarts, però no vols ensenyar més del que volies quan tenies divuit anys.",“哦，你想回到霍格沃茨，但你其实并不比十八岁时更想教书。
249707,"""Bé, va ser una vegada senador d'algun estat occidental, però és més conegut com el magnat de la mineria d'or més gran del món"".",好吧，他曾经是一些西方国家参议员，但更好的被称为世界上最大的金矿巨头。”
273707,"Això és perquè els actius digitals no es poden utilitzar com a mitjà de pagament, assevera, perquè la constitució ho prohibeix.",这是因为数字资产不能用作支付手段，它声称，因为宪法禁止它。
277078,"Molts hongkonesos, especialment els joves, no veuen un futur que coincideixi amb els seus ideals, especialment els seus ideals polítics.",很多香港人，尤其是年轻人，看不到符合他们理想的未来，特别是他们的政治理想。
277364,Tot allò que construeix confirma que el món modern no ha complert la seva promesa.,他所创作的一切都在证实着这个现代世界没有信守它的承诺。
288528,"Fins ara, és clar, la majoria està a favor perquè la participació de 16 equips més no només significa que 16 països més tindran febre mundialista, sinó que 50 o 60 països podran somiar classificar-se per al Mundial.",“当然，到目前为止，大多数人是赞成的，因为多出16支球队不仅意味着多出16个国家将有世界杯热，而且50或60个国家将能够梦想获得世界杯参赛资格。
306237,L'Organització Mundial de la Salut també va aconsellar cuinar a fons la carn i els ous.,世界卫生组织还建议“彻底”煮肉和鸡蛋。
318135,"Sarah:: ""Explica'm més sobre aquesta interfície i els seus implants funcionals.""",莎拉：“告诉我更多关于这个界面和它的功能植入物的事。”
327352,"Somia ser un heroi, així que realment t'esforces?",梦想成为英雄，那你真的付出努力了吗？
