linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
58264,eliminacion_catalan,caracteres_problematicos: {'·'},"Es tracta d'un informe excel·lent, sempre que les dones es mantinguin al marge.",,,,,
228877,eliminacion_catalan,caracteres_problematicos: {'»'},"M'agradava l'escola, però odio el sisè any».",,,,,
265823,eliminacion_catalan,caracteres_problematicos: {'·'},"A Xile, els manifestants van atacar una instal·lació militar",,,,,
273664,eliminacion_catalan,caracteres_problematicos: {'%'},Això és només l' 1% de totes les malalties en nens i adolescents.,,,,,
439591,eliminacion_catalan,"caracteres_problematicos: {'”', '“', '‘'}","“Ens preguntem, ‘si haguéssim d'utilitzar un servei financer que s'anomenés Robinhood, què esperaríe...",,,,,
482495,eliminacion_catalan,caracteres_problematicos: {'%'},"Per example, més del 50% de les agències Drupal també utilitzen Node.js per donar suport a les neces...",,,,,
483582,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Estàvem encantats d'aconseguir una victòria, especialment després d'una actuació que volíem oblidar...",,,,,
602926,eliminacion_catalan,caracteres_problematicos: {'·'},Els cotxes dels alumnes s'han d'aparcar en una de les parcel·les inferiors.,,,,,
653142,eliminacion_catalan,caracteres_problematicos: {'“'},"“Clarament, la recerca del MH370 ha entrat en una nova fase.",,,,,
682690,eliminacion_catalan,caracteres_problematicos: {'‘'},"Aquest cap de setmana he passat una estona llegint el teu nou llibre: ‘My Secret Lies With You', m'h...",,,,,
691128,eliminacion_catalan,caracteres_problematicos: {'/'},Cada usuari/terminal pot treballar independentment l'un de l'altre encara que utilitzi el mateix pro...,,,,,
736212,eliminacion_catalan,caracteres_problematicos: {'·'},"""Els estudiants sol·licitants busquen un entorn equilibrat, i com més ens acostem a 50-50, més sol·l...",,,,,
802113,eliminacion_catalan,caracteres_problematicos: {'“'},"I va afegir: “Després dels recents esdeveniments a París i a tot Europa i a tot el món, no puc ignor...",,,,,
823208,eliminacion_catalan,"caracteres_problematicos: {'%', '·'}",· El 67% dels metges nord-americans animen els seus pacients a pregar.,,,,,
950807,eliminacion_catalan,caracteres_problematicos: {'·'},Cada número de telèfon registrat es pot utilitzar per sol·licitar tres números d'identificació.,,,,,
971829,eliminacion_catalan,caracteres_problematicos: {'“'},“Quan les màquines poden raonar d'aquesta manera llavors poden començar a realitzar actes d'imaginac...,,,,,
992746,eliminacion_catalan,caracteres_problematicos: {'·'},"Quan veus un avió, un coet, un satèl·lit o una gran nau, també penses en com n'és d'increïble un veh...",,,,,
1045280,eliminacion_catalan,"caracteres_problematicos: {'“', '·'}",“L'únic camí per construir màquines intel·ligents és habilitar-les amb una intel·ligència visual pot...,,,,,
1328550,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si vols guanyar al segle XXI, has de potenciar els altres, assegurant-te que els altres són millors...",,,,,
1612113,eliminacion_catalan,"caracteres_problematicos: {'“', '·', '”'}",“Els efectes a les pel·lícules de terror són gairebé impossibles de fer bé i per això poques vegades...,,,,,
1731391,eliminacion_catalan,caracteres_problematicos: {'+'},El transmissor DAB també es pot utilitzar per a DAB+.,,,,,
1745653,eliminacion_catalan,caracteres_problematicos: {'%'},"Des de llavors, algunes monedes virtuals han perdut més del 90% del valor.",,,,,
1938449,eliminacion_catalan,caracteres_problematicos: {'·'},Finalment van ser exonerats i la seva història es va convertir en la base de la pel·lícula de Netfli...,,,,,
1991625,eliminacion_catalan,caracteres_problematicos: {'$'},El pitjor és que va intentar enterrar la notícia en un anunci que se centra en els plans de la FCC d...,,,,,
2074074,eliminacion_catalan,caracteres_problematicos: {'·'},"Ara m'encanta com n'és de poc penedita la intel·ligència, la confiança amb què la maneja en una habi...",,,,,
2123020,eliminacion_catalan,caracteres_problematicos: {'·'},"· No són objectius; és a dir, són permanents i no fixos.",,,,,
2207646,eliminacion_catalan,caracteres_problematicos: {'“'},Sovint diuen: “La vida és justa.,,,,,
2322537,eliminacion_catalan,caracteres_problematicos: {'·'},"Per això, al·lega que la seva vida s'ha tornat més vulnerable.",,,,,
2372256,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Aquest mateix any va presentar l'obra “Contraste”, i amb ella va recórrer diferents teatres de la ge...",,,,,
2379993,eliminacion_catalan,caracteres_problematicos: {'·'},"A més, un cop cuita la llum, podeu ajustar la intensitat de la llum i el color (encara que no la pos...",,,,,
2482488,eliminacion_catalan,caracteres_problematicos: {'”'},Creia que només si el totalitarisme és derrotat podrà sortir victoriós el socialisme.”.,,,,,
2489954,eliminacion_catalan,caracteres_problematicos: {'+'},"R. Sí, però vostè no serà capaç d'enllaçar o crear un compte de Nike+.",,,,,
2498205,eliminacion_catalan,caracteres_problematicos: {'“'},"“I per explorar-ho, va fer una sèrie d'estudis clàssics amb adolescents britànics.",,,,,
2608743,eliminacion_catalan,caracteres_problematicos: {'·'},"Això pot ser degut a una privació material real, excloent-ne tot el necessari, però també a un hàbit...",,,,,
2723339,eliminacion_catalan,caracteres_problematicos: {'“'},"“Necessito fer un pas enrere i prendre'm un temps, tant mental com físic, per preparar-me per a la p...",,,,,
2723761,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Venmo no es va proposar ser un millor Twitter o una alternativa a Facebook; va prendre un fet de la ...,,,,,
2747540,eliminacion_catalan,caracteres_problematicos: {'/'},El proper gran esdeveniment de crossover DC/CW vol recollir l'aposta emocional.,,,,,
2760250,eliminacion_catalan,caracteres_problematicos: {'·'},"Va dir que la modernització conduiria a una xarxa elèctrica més intel·ligent, forta i segura.",,,,,
2780636,eliminacion_catalan,caracteres_problematicos: {'‘'},2002 ‘El model de neurodesenvolupament traumàtic de l'esquizofrènia' i,,,,,
2807690,eliminacion_catalan,caracteres_problematicos: {'·'},"Com a aplicació basada en la subscripció-, ofereix una prova gratuïta de tres-ies perquè puguis veur...",,,,,
2837964,eliminacion_catalan,caracteres_problematicos: {'%'},Les enquestes actuals mostren que els seus índexs d'aprovació es mantenen estables al voltant del 60...,,,,,
2856678,eliminacion_catalan,caracteres_problematicos: {'“'},“Sempre veig l'Òpera com a petxines.,,,,,
2875797,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","A curt termini, l'impacte negatiu d'aquesta epidèmia en el comerç exterior de la Xina aviat apareixe...",,,,,
2882704,eliminacion_catalan,caracteres_problematicos: {'·'},Però de vegades les cèl·lules tumorals aconsegueixen escapar dels seus adversaris.,,,,,
2939707,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Després de tot això hi ha els seus sentiments, i encara que homes i dones puguin pensar “d'una altra...",,,,,
3003570,eliminacion_catalan,"caracteres_problematicos: {'“', '·', '”'}",“Per Paul ser acomiadat quan estava buscant la salut i la seguretat dels seus col·legues és un escàn...,,,,,
3087303,eliminacion_catalan,caracteres_problematicos: {'“'},"“Les fortes pautes de privacitat i seguretat han format part de l'AND de Fitbit des del primer dia, ...",,,,,
3093366,eliminacion_catalan,caracteres_problematicos: {'%'},"A més, la marca té en compte l'expansió internacional, ja que actualment menys del 15% de les vendes...",,,,,
3113069,eliminacion_catalan,caracteres_problematicos: {'/'},"A finals de 2014/2015, vam adquirir el nostre distribuïdor nord-americà Avani, que es va constituir ...",,,,,
3225751,eliminacion_catalan,caracteres_problematicos: {'·'},"I com que la majoria de les universitats són ""d'admissió oberta"", és a dir, admeten tots o gairebé t...",,,,,
3271085,eliminacion_catalan,caracteres_problematicos: {'%'},Els homes inicien el 80% dels primers correus electrònics.,,,,,
3296683,eliminacion_catalan,caracteres_problematicos: {'–'},Els cors d'Ellan Vannin – Pobles i ciutats de Manx,,,,,
3301697,eliminacion_catalan,caracteres_problematicos: {'—'},"Tots els vius —fins i tot els que lluitaven entre ells— tenien un enemic comú als podrits, i qui hav...",,,,,
3308358,eliminacion_catalan,caracteres_problematicos: {'%'},"El món cultiva el 95% dels seus aliments a la capa superior del sòl, cosa que fa que la capa vegetal...",,,,,
3357270,eliminacion_catalan,caracteres_problematicos: {'·'},"D'altra banda, el soroll és una tortura per als intel·lectuals.",,,,,
3413264,eliminacion_catalan,caracteres_problematicos: {'·'},"En aquest example, suposant que la primera actualització de característiques del proper any es publi...",,,,,
3448635,eliminacion_catalan,caracteres_problematicos: {'·'},"Incapaç de suportar la forta pressió, sol·licita ser traslladada a l'equip d'inspecció.",,,,,
3578427,eliminacion_catalan,caracteres_problematicos: {'·'},"És important que Gubra trobi socis sòlids per als nostres programes de recerca propis, i la nostra p...",,,,,
3580145,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Encara podeu informar del millor model que heu obtingut després de, per example, 100 experiments, el...",,,,,
3658831,eliminacion_catalan,caracteres_problematicos: {'·'},"Tots els projectes creatius han d'anar acompanyats d'una dissertació escrita (normalment paraules), ...",,,,,
3659259,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Greenpeace Xile va advertir que l'abocament podria tenir conseqüències ambientals “devastadores”.,,,,,
3691041,eliminacion_catalan,caracteres_problematicos: {'“'},"“És cert, va sacsejar les coses, però en aquest moment l'equip necessita trobar una mica d'equilibri...",,,,,
3721142,eliminacion_catalan,caracteres_problematicos: {'“'},"“Els xinesos ho entenen, i per això s'esforcen per integrar la creativitat israeliana a la seva econ...",,,,,
3809426,eliminacion_catalan,caracteres_problematicos: {'%'},La majoria dels suïcidis al món es produeixen a la regió del sud-est asiàtic (el 39% dels països d'i...,,,,,
3834110,eliminacion_catalan,caracteres_problematicos: {'“'},"“Enquestem regularment els empleats sobre els seus directius i, a continuació, utilitzem aquesta inf...",,,,,
3934085,eliminacion_catalan,caracteres_problematicos: {'·'},Els nombrosos projectes de desenvolupament al país centrats en la desocupació juvenil haurien de don...,,,,,
3989934,eliminacion_catalan,caracteres_problematicos: {'/'},"A-2667/S-1756 (Manzo, Gusciora, Conaway, Stack/L. Connors, Inverso) - Millora les penes per reclutar...",,,,,
4027486,eliminacion_catalan,caracteres_problematicos: {'“'},“Marco Reus és un gran jugador i no para de dir-me que he de seguir treballant dur en els entrenamen...,,,,,
4052465,eliminacion_catalan,caracteres_problematicos: {'“'},"“Però altres coses, a més de la vida, també fan oxygen.",,,,,
4170146,eliminacion_catalan,"caracteres_problematicos: {'/', '–'}","Anteriorment, Yuko Mohri havia mostrat els seus objectes escultòrics mecanitzats construïts amb mate...",,,,,
4376127,eliminacion_catalan,caracteres_problematicos: {'€'},"Durant l'últim any hi ha hagut ofertes de fins a € 150m i € 180m, però Madrid no volia escoltar-los,...",,,,,
4381803,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","De fet, l'èxit dels maoistes nepalesos és només un signe del “retorn” de Mao.",,,,,
4391503,eliminacion_catalan,caracteres_problematicos: {'–'},Millor àlbum contemporani urbà: Everything Is Love – The Carters,,,,,
4413438,eliminacion_catalan,caracteres_problematicos: {'%'},"Més de 130 persones de 23 països i quatre organitzacions internacionals van assistir al fòrum, el 50...",,,,,
4466062,eliminacion_catalan,caracteres_problematicos: {'‘'},"La nostra mare solia dir: ‘Pots odiar-me, però no pots odiar la teva germana.",,,,,
4530501,eliminacion_catalan,caracteres_problematicos: {'—'},— Salvaguardar la seguretat pública internacional i oposar-se a qualsevol forma de terrorisme.,,,,,
4552621,eliminacion_catalan,caracteres_problematicos: {'·'},Correcció: Un portaveu de Facebook va aclarir que l'empresa ha mapejat les densitats de població a 2...,,,,,
4619094,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan arribi l'hora de la veritat, la gent s'adonarà que Jeb té solucions reals, en lloc de parlar d...",,,,,
4628199,eliminacion_catalan,"caracteres_problematicos: {'/', '“', '”'}",Moltes cançons que tradicionalment es canten durant la temporada tenen frases que recorden aquest pe...,,,,,
4646272,eliminacion_catalan,caracteres_problematicos: {'%'},Mentre que el 39% dels conductors enquestats dubtaven sobre la introducció de vehicles autònoms -alg...,,,,,
4675532,eliminacion_catalan,caracteres_problematicos: {'—'},"Els nostres utilitzaran explosius — voluminosos però lleugers, i igual d'efectius.",,,,,
4680570,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si no aconseguim una mica de diners en deu dies, l'altra orella arribarà.",,,,,
4722593,eliminacion_catalan,caracteres_problematicos: {'·'},"Si rebeu la part A i la part B originals de Medicare, no haureu de tornar a sol·licitar-la cada any.",,,,,
4748403,eliminacion_catalan,caracteres_problematicos: {'·'},"Amb el temps, la RV serà tan omnipresent com el telèfon intel·ligent de les oficines.",,,,,
