linea,catalan,chino
1891,2 anys (,贞观二年
13408,"Veure el món, bona pensió quan es llença del seu temps.",看世界，好养老金当你把你的时间。
18522,"""Vostè no és el nostre producte"", va dir sobre els més de mil milions de consumidors que utilitzen productes d'Apple.",“你不是我们的产品，”他谈到使用苹果产品的超过10亿消费者。
44222,Deixa'm parlar-te de cinc dels altres enemics a què ens enfrontem des de dins.,让我来告诉你我们面临的其他五个内在敌人。
44962,Crec que Google ja és una empresa de salut.,“我认为Google已经是一家健康公司。
48443,"Qui sap, fins i tot podrien estar del costat de la llei aquesta vegada, com aquests modders de GTA V.",谁知道，这次他们甚至可能站在法律的一边，就像这些GTAV模型一样。
67671,Avui retem homenatge a tots aquells que van morir tan tràgicament fa 15 anys.,今天，我们向15年前如此悲惨去世的所有人致敬。
68150,Però ningú no necessitava saber que vaig ser jo qui em va donar un cop de puny a la cara.,但是没有人需要知道我是打我脸的那个人。
73810,"Com a la majoria dels països, a Polònia el sistema nacional d'avaluació de la qualitat forma part d'una estratègia nacional per millorar la qualitat de l'educació.",就像在大多数国家，在波兰国家质量评估体系是提高教育质量的国家战略的一部分。
86607,"A Satanàs se l'anomena ""el déu d'aquest món"".",撒旦在这里被称做是这世界的神。”
93433,"Podem predir amb seguretat que, si esperem deu milions d'anys més, tot un nou conjunt d'espècies estarà tan ben adaptat a les seves formes de vida com ho estan les espècies actuals a les seves.",我们可以安全地预测，如果我们再等一千万年，一整套新的物种将会像今天的物种一样很好地适应他们的生活方式。
106774,"Si el seu comportament ha estat el mateix durant els últims 15 anys, això és tot el que hi ha.",如果在过去的15年里他的行为是一样的，那就只有这些了。
108566,Però continuo pensant que el primer trimestre serà el més feble.,但我仍然认为第一季度将是最弱的。
126340,Christopher Peterson (2000) va descriure els beneficis d'aquest tret.,ChristopherPeterson（2000）描述了这种特性的好处。
136654,Almenys dues empreses de jocs per a Mac ja han dit que això repercutirà en els jocs que venen.,至少有两家Mac游戏公司已经表示这将影响他们销售的游戏。
