linea,catalan,chino
19848,"En lloc de parlar de detalls tècnics, diguem que vostè va crear l'aplicació, que va ajudar, per example, milers de conductors.",而不是在谈论技术性细节，让我们说，你创建的应用，这帮助，例如，成千上万的司机。
37493,Això us ajudarà a manejar els vaixells d'última generació.,这将帮助它处理了最新一代的船只。
37640,Deixa Moofushi per anar als millors llocs de pesca secrets.,离开Moofushi去到最好的秘密钓鱼的地方。
38775,"En darrer terme, la tecnologia és un factor en una organització formada per humans.",最终，技术是由人类塑造的组织中的一个因素！
43178,"Però crec que ja tenim l'experiència amb les renovables i arribarà, ve la visió a llarg termini.",但是我认为我们已经有了可再生能源的经验，它将会到来，长期愿景即将到来。
52217,"En vista d'aquestes preocupacions, demanem a tots els països que respectin el principi de no devolució.",鉴于这些关切，我们呼吁所有国家尊重不驱回原则。
55407,"Sàpiga que 6 milles és aproximadament el límit de la nostra resistència ara, si no rebem ajuda del vent o les superfícies.",知道6英里大约是我们现在的耐力的极限，如果我们没有得到帮助从风或表面。
60356,La idea del G2 sempre va ser una ximpleria.,G2的想法一向愚蠢。
69287,Volia dir-li a l'Annabeth que realment no volia estar tan distant d'ella.,我想告诉Annabeth我真的不想离她那么遥远。
102779,"Quan el fundador de Sam Adams ens va visitar recentment, us vam oferir un got d'aigua.",当山姆·亚当斯（SamAdams）的创始人最近访问我们时，我们给了他一杯水。
103111,"Evidentment, els coneixements i les eines canvien, però també ho fa la societat: el consum de pa s'ha internacionalitzat.",显然，知识和工具改变了，但社会也是：面包的消费已变得更加国际化。
107489,De vegades fins i tot creem el caos a les nostres vides per mantenir l'adrenalina.,我们有时甚至创造我们的生活混乱，以保持肾上腺素去。
117395,Ara dos estats ho exigiran.,现在有两个国家会要求它。
121601,L'explicació més raonable per anar a Smith i no a Webb ara mateix és el temps de pràctica.,现在去史密斯而不是韦伯的最合理的解释是练习时间。
122175,"Encara té una mica de combustible, però les seves eines de navegació estan molt malmeses.",它仍然有一点燃料，但它的导航工具非常受损。
129944,"Aleshores, què passaria si oferís aquesta mateixa informació, però d'una manera més entretinguda?",所以，如果你提供了相同的信息，但在更具有娱乐性的方式吗？
138614,"En molts casos, se'ns revela clarament la voluntat de Déu.",在这种情形底下，神的旨意就向我们清楚显明。
143878,S'espera que les empreses es beneficiïn més d'una manera de la transformació de la GBA.,预计企业将从GBA的转型中以不止一种方式受益。
150990,"A més, ha de creure que aquests rols es poden assolir a través dels diners.",此外，您必须相信这些角色可以通过金钱来实现。
170367,"Ah, Rodion Romanovitch, si poguessis veure com els ulls de la teva germana poden brillar de vegades!",啊，RodionRomanovich，如果你只能看到你姐姐的眼睛有时闪！
183054,"La vida que el Creador ha implantat, només Ell pot cridar.",造物主所注入的生命，唯有他才能唤起。
183272,"""Com tota família o pare, volia intentar ajudar-lo"", va dir Nelson.",“就像每个家庭或父亲一样，我想尽力帮助他，”Nelson说。
187967,"En altres paraules, cal pensar en una pregunta: per què els usuaris potencials volen conèixer i provar el producte?",也就是说，你需要思考一个问题：为什么潜在用户想要去了解，并且试用你的产品？
190604,"Winston va dir d'Henry i Brown, ""Han estat enormes aquesta nit.",温斯顿谈到亨利和布朗，“他们今晚很大。
195499,"En general, el pressupost donarà suport al creixement del sector de la construcció malai a curt termini.",总体而言，预算将在短期内支持马来西亚建筑业的增长。
229477,"Si vas construir una casa, vaig dir que el desig que vas pregar en un dia en particular segurament es farà realitat.",如果你建了一所房子，我说你在某一天祈祷的愿望一定会实现。
232719,Quines ciutats et donen el pitjor cas de FOMO?,哪个城市给了你最坏的FOMO案例？
269517,"""El millor dia de la meva vida és el dia en què Christina va tornar"", va dir la seva mare, Aida Nuh, dissabte.",“我生命中最美好的一天是克里斯蒂娜回来的那一天，”她的母亲AidaNuh周六说。
272809,ITV i Channel4 també ofereixen esquemes semblants.,ITV和Channel4也提供类似的方案。
283685,"Ara, si més no, sento que hi ha un grup de noies.",至少现在，我觉得有一群美国女孩。
311487,La veritable lluita dels fumadors és superar l'addicció mental.,对吸烟者的真正斗争是克服精神上的瘾。
345683,L'única cosa segura era que la nena seria cremada.,唯一确定的是，这个女孩会烧毁。
354282,"En canvi, els seus enemics el van obligar a lluitar una vegada més.",相反，他的敌人迫使他再次战斗。
354382,L'única excepció a aquesta regla és el meu únic amic casat de 44 anys que no té fills.,这条规则唯一的例外是我一个44岁的已婚朋友没有孩子。
364271,Ho fa per una raó molt senzilla i profunda: hem de formar part d'aquesta comunió.,他这样做很简单，非常深刻的原因：我们需要成为这种交流的一部分。
380874,"El secretari d'Estat John Kerry va completar el reporti el 8 d'abril, i va recomanar que Cuba sigui eliminada de la llista.",国务卿约翰克里于4月8日完成了他的报告，并建议将古巴从名单上除名。
426987,"Com que TuiNa és un sistema complet, el tractament sovint ajuda a aquests dos components alhora.",因为推拿是一个完整的系统，治疗通常同时帮助这两个部分。
437137,"Avui, Lincoln és recordat per ampliar la nostra comprensió de la llibertat i la igualtat.",今天，林肯被认为是扩大了我们对自由和平等的理解。
452401,"De la mateixa manera, el portuguès necessita un projecte que reconstrueixi la seva reputació després d'uns infeliços dos anys i mig al Manchester United.",同样，葡萄牙人需要一个项目，该项目将在曼联经历两年半的不愉快之后重新建立他的声誉。
452942,"En canvi, els relats dels nens coreans i xinesos solen ser breus, orientats a les relacions i mostren una gran preocupació per l'autoritat.",相比之下，韩国和中国儿童的账户通常是简短的，以关系为导向，并且表现出对权威的极大关注。
494654,Marc 4:40 I els va dir: Per què teniu tanta por? Com és que no teniu fe?,4：40耶稣对他们说：“为甚么胆怯？你们还没有信心吗？”
500074,Hi ha moltes raons per pensar que en els propers anys Mart i els seus misteris seran cada cop més familiars per als habitants del planeta Terra.,我们有充分的理由认为，在未来几年里，火星及其神秘之处将越来越为地球上的居民所熟悉。
501843,"A Gmail, aneu a la part inferior dreta i busqueu un missatge que s'assembli a ""Última activitat del compte: fa 30 minuts.",在Gmail中，去右下方寻找一个消息，看起来像“上次帐户活动时间：30分钟前。
532519,"També treballarien amb altres assessors especialitzats, inclosa una empresa de disseny neozelandesa.",他们还将与其他专家顾问合作，包括新西兰设计公司。
560895,"És llavors quan li diu a Munka que el seu fill més petit, un nen, va morir la nit anterior.",就在这时，她告诉Munka，她最小的孩子——一个男婴在前一天晚上去世了。
562547,Però és a través del patiment i les dificultats que es despertarà la consciència de l'home.,但正是通过苦难和困难，人类的意识才会被唤醒。
568914,Marcella va lluir a l'instant defensiva.,Marcella立刻看上去很自卫。
570327,"El seu èxit depèn de procediments estrictes, quantitatius i transparents.",它的成功取决于严格、定量和透明的程序。
584243,"Si el perill no fos tan fosc, hauria de ballar d'alegria.",如果危险不是那么黑暗，我应该高兴地跳舞。
655129,Ratificar i aplicar plenament els convenis 87 i 98 de l'OIT,Ÿ批准和全面落实国际劳工组织公约第87条和第98条
666995,"I aprofitar l'oportunitat és, naturalment, tornar al mercat mateix: explorar el nou mercat de demanda de PCB.",而想要抓住机遇自然是要回归市场本身——探索PCB新的需求市场。
686370,"Per descomptat, també hem vist caure els preus com a resultat del mateix mecanisme.",当然，我们也看到由于相同的机制价格下跌。
689302,Són molt sensibles als problemes d'EMC i ningú no vol acceptar greus pertorbacions dins d'una gran planta química.,这些对EMC问题非常敏感，没有人愿意接受大型化工厂内的严重干扰。
