linea,catalan,chino
851,"I van donar la seva terra com a herència, com a herència a Israel, el seu poble.",将他们的地赏赐他的百姓以色列为业。
23255,Un altre avantatge és que una persona pot gestionar els seus fons de manera ràpida i senzilla.,另一个好处是，一个人可以快速和简单地管理他们的资金。
29741,El 1979 aquests productes van ser redissenyats per satisfer les demandes de les aplicacions industrials més difícils.,在1979年，这些产品被重新设计，以满足最困难的工业应用的要求。
33157,No només vas formar part d'aquest lloc com a estudiant; ets part d'aquest lloc per sempre.,你不只是这个地方作为学生的一部分；你是这个地方永远的一部分。
37383,"Potser penseu que actuo a nivell local, però en realitat estic en contacte amb comunitats llunyanes cada dia.",我可能以为我在当地行事，但实际上我每天都与遥远的社区保持联系。
38051,"Però avui, havia volgut venir aquí només per sentir-se una mica més a prop seu.",但是今天，他想来这里只是想稍微靠近他们一点。
39815,"Jo també sóc afortunada perquè la majoria dels homes només em diuen coses, molt aviat.",我也很幸运，因为大多数男人只是告诉我一些事情，很早就开始了。
65941,"Realment, la meva millora a la natació va començar fa dos mesos.",真的，我的游泳改善是在两个月前开始的。
92490,Octubre és el nou nom de Lendix.,十月是Lendix的新名称。
105582,Necessites aquests 8 nutrients,你需要这些8营养
111616,"Si jo fos director d'un museu a Munic, tinc un cert ventall de possibilitats i vinc d'una història determinada.",如果我是慕尼黑博物馆的馆长，我有一定范围的可能性，我来自特定的历史。
114166,Va afegir que el projecte MOBILAZE (Suport a l'aplicació de l'Associació per a la Mobilitat amb l'Azerbaidjan) també és de gran importància dins de la cooperació bilateral.,他补充说，MOBILAZE项目（支持与阿塞拜疆实施流动性伙伴关系）在双边合作中也具有重要意义。
115362,Tots els homes i les dones són criatures de Déu.,因为男人和女人都是上帝的产物。
134255,Només considerarem donar suport a acords que siguin favorables als interessos econòmics i constitucionals a llarg termini d'Irlanda del Nord.,我们只会考虑支持符合北爱尔兰长期经济和宪法利益的安排。
171214,Al president Fowler no li agradava tractar directament amb els agents informatius de la CIA.,Fowler总统不喜欢直接与CIA的简报人员打交道。
193876,"En aquest article, analitzem alguns dels possibles beneficis per a la salut de l'aronia, juntament amb les proves.",在这篇文章中，我们看看aronia的一些可能的健康益处，以及它们的证据。
202082,I jo no anomenar-lo una guerra de comerç perquè és realment una negociació comercial.,我不会将之称为贸易战，因为它其实是一场贸易谈判。
204605,"En els darrers anys, hem escoltat moltes declaracions dels líders russos que Rússia finalment troba la seva veu independent i està disposada a exercir un paper important a l'escena mundial.",近年来，我们听到了俄罗斯领导人的许多声明，即俄罗斯终于找到了独立的声音，并准备在世界舞台上发挥重要作用。
213946,Pots parlar amb Siri de diverses maneres.,你可透过多种方式与Siri交谈。
233670,"Sovint aquests sentiments provenen de la nostra infància, on se'ns culpava dels errors que cometíem.",这些感觉往往来自我们的童年，在那里我们被指责为我们犯的错误。
239383,El sector marítim gairebé mai ha estat l'objectiu previst.,海事部门几乎从未成为预定的目标。
248966,Potser només els dissenyadors saben que en realitat és una estructura d'acer neta sòlida i estable.,也许只有设计师知道，它实际上是坚实而稳定的钢结构。
256025,"Si t'atrau i és bo al llit, no importa si li dius 7 o 8.",如果你被吸引，而且他在床上很好，不管你叫他7还是8。
267825,"Investigar els controladors de tercers pot estalviar diners, però és important que siguin oficialment compatibles amb el sistema que teniu.",调查第三方控制器可以节省资金，但重要的是它们与您拥有的系统正式兼容。
268875,"Pregunta't, què vols fer tan aviat com obris els ulls?",问自己，什么是你一睁开眼就想做的事？
281497,"Moltes empreses i organitzacions van començar a abocar els seus residus, inclosos els e-ents, a altres països.",许多公司和组织开始将废物（包括电子废物）倾倒在其他国家。
311354,"Sense cap mena de dubte, sé que el cel és real.",没有丝毫的怀疑，我知道天堂是真实的。
319758,"Estic extasiat per Eric Bellion havent acabat ahir, Felicitations Eric!",我非常高兴EricBellion于昨天到达终点，恭喜Eric！
329131,Molts pares i els seus fills subestimen els riscos del VPH o no prenen les mesures necessàries per evitar-ho.,许多父母和孩子都低估了HPV的风险，或者没能采取必要措施来避免这种风险。
339740,"Per descomptat, han de tenir en compte el seu orgull, per no parlar del fet que no els agraden els soldats nord-americans a Colòmbia i Perú.",当然，他们有自尊要考虑，更不用说他们不喜欢美国士兵在哥伦比亚和秘鲁胡闹了。
353568,"En essència, augmentar el salari de la policia és un pas necessari però lluny de ser suficient per crear una policia o un estat capaç i reformat.",从本质上讲，提高警察薪酬是必要的，但远远不足以带来一个有能力和改革的警察或国家。
354363,"Va continuar explicant que el govern té prou merda com el terrorisme per fer front, per la qual cosa no cal una altra guerra biològica.",他接着解释说，政府有足够多的类似恐怖主义的东西来对付，因此不需要另一场生物战。
357933,Els tres components del mòdul lunar estan gairebé llestos.,“月球模块的所有三个组件几乎都准备好了。
368403,La lectura del propi llibre blanc us donarà dos enormes beneficis:,阅读白皮书本身将为您带来两个巨大的好处：
393086,"Sostenint el nou microprocessador 4004 d'Intel, va dir: ""Això canviarà el món.",他高举英特尔全新的4004微处理器说：“这个东西将改变世界。
463369,S51: Utilitzeu-lo només en zones ben ventilades.,S51：只能在通风良好的场所使用。
466043,"I encara que això encara és un treball en curs, les IA han estat ocupades aprovant un altre tipus de proves.",尽管这仍是一项正在进行的工作，但AIs正忙于通过其他类型的测试。
