linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
93925,eliminacion_catalan,caracteres_problematicos: {'“'},“Només he de centrar-me en la meva primera ronda i prendre-la a partir d'aquí.,,,,,
204819,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Si em preguntes “per què” no crec que els animals tinguin valor moral, realment no ho sé.",,,,,
343466,eliminacion_catalan,caracteres_problematicos: {'“'},“Vam veure aquesta creixent demanda dels consumidors i immediatament vam començar a desenvolupar l'E...,,,,,
381983,eliminacion_catalan,caracteres_problematicos: {'·'},Ur de Harvard utilitza imatges de satèl·lit per buscar assentaments antics,,,,,
521367,eliminacion_catalan,caracteres_problematicos: {'»'},"En aquest sentit, la regió àrtica és crucial per a Rússia.».",,,,,
581157,eliminacion_catalan,caracteres_problematicos: {'“'},"“I en l'entreteniment, com en moltes indústries, els homes continuen tenint la major part del poder ...",,,,,
694222,eliminacion_catalan,caracteres_problematicos: {'“'},“El contraterrorisme és una excusa política per reprimir els uigurs.,,,,,
983946,eliminacion_catalan,caracteres_problematicos: {'·'},"Et diran que, molt probablement, guanyes el cas, o que serà apel·lat i així successivament.",,,,,
1065588,eliminacion_catalan,caracteres_problematicos: {'·'},"A l'article, hi ha una dita: els que hi treballen en estreta col·laboració diuen que la determinació...",,,,,
1092641,eliminacion_catalan,caracteres_problematicos: {'–'},Vaig aprendre d'ella és que la majoria d'aquestes tecnologies estan fetes generalment d'alguns mater...,,,,,
1134709,eliminacion_catalan,caracteres_problematicos: {'•'},• Evitar qualsevol cosa que pugui impedir la curació normal.,,,,,
1196074,eliminacion_catalan,caracteres_problematicos: {'‘'},"La implementació de la nova estratègia es recolza en un programa de tot el grup, que es basa en l'ex...",,,,,
1253140,eliminacion_catalan,caracteres_problematicos: {'”'},Crec que (els bancs) es van equivocar en no consultar amb l'autoritat adequada abans d'entrar-hi; i ...,,,,,
1275215,eliminacion_catalan,"caracteres_problematicos: {'^', '{', '}', '\\'}",També és el quadrat de 32: 32 2 {\displaystyle 32^{2}}.,,,,,
1380411,eliminacion_catalan,caracteres_problematicos: {'·'},La reunió va donar suport a una sol·licitud de recursos urgents de 35 milions de dòlars per finançar...,,,,,
1456289,eliminacion_catalan,caracteres_problematicos: {'*'},* Malentès del significat dels recursos i de la diferència entre els recursos naturals potencials i ...,,,,,
1474842,eliminacion_catalan,"caracteres_problematicos: {'%', '★'}","★ El nombre de víctimes de violació, 65% entre ells: 3330",,,,,
1508175,eliminacion_catalan,caracteres_problematicos: {'—'},"I encara t'estimaria més, si tingués temps —respongué la noia desconeguda—.",,,,,
1592817,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Com que és massa similar a Apple, fes-ho notablement different, començant per la part frontal ”.",,,,,
1604959,eliminacion_catalan,caracteres_problematicos: {'«'},«Aquesta no és la meva opinió: s'esmenta innombrables vegades a través de la Bíblia.,,,,,
1683566,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Aquest tipus d'amor es nega a odiar, es nega a creure que som “enemics” de naixement.",,,,,
1685104,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Conferència: “Cometo errors, però prefereixo confessar-me directament amb Déu”",,,,,
1687808,eliminacion_catalan,caracteres_problematicos: {'·'},"L'espai també oferirà instal·lacions per a conferències, seminaris i reunions equipades amb l'última...",,,,,
1762794,eliminacion_catalan,caracteres_problematicos: {'“'},“Les accions de KAIST només acceleraran aquesta cursa armamentista.,,,,,
1855079,eliminacion_catalan,caracteres_problematicos: {'/'},L'Agència Sueca de l'Energia ha fet una gran prova de bombes de calor aire/aigua.,,,,,
2000558,eliminacion_catalan,caracteres_problematicos: {'—'},"LONDRES, Regne Unit — L'economia mundial està sota pressió, amb una inestabilitat política i geopolí...",,,,,
2040457,eliminacion_catalan,caracteres_problematicos: {'«'},Va dir: «Un cometa que cau cau cau al mar a una velocitat de 20 km per segon.,,,,,
2111971,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Va ser una decisió difícil per a mi (tornar), però jugar és un hàbit i vull intentar seguir endavan...",,,,,
2124610,eliminacion_catalan,caracteres_problematicos: {'”'},"Enhorabona, les cinc dames ja no han de fingir que se senten atretes per Harvey Weinstein.”.",,,,,
2155188,eliminacion_catalan,caracteres_problematicos: {'#'},Error comú #9: No abordar les diferències entre Python 2 i Python 3,,,,,
2175220,eliminacion_catalan,caracteres_problematicos: {'·'},Grups d'ètica van sol·licitar recentment una investigació sobre Haley sobre si va acceptar de manera...,,,,,
2351560,eliminacion_catalan,caracteres_problematicos: {'“'},“És una diferència i saps que l'endemà t'enfrontes a un repte different.,,,,,
2362545,eliminacion_catalan,caracteres_problematicos: {'%'},"Gorsky va intentar desviar part d'aquesta responsabilitat, dient que els medicaments i els dispositi...",,,,,
2502996,eliminacion_catalan,caracteres_problematicos: {'%'},"No obstant això, només al voltant de 26.000 d'aquests individus, el 55%, havien rebut un diagnòstic ...",,,,,
2518803,eliminacion_catalan,caracteres_problematicos: {'—'},"No sé si ho sabeu — clar que ho sabeu, viviu aquí — però hi ha desenes de milers de llars on obrim l...",,,,,
2676283,eliminacion_catalan,caracteres_problematicos: {'/'},"El 2002, l'Assemblea General de l'ONU va adoptar la resolució 25/206, reforçant el mandat i l'estatu...",,,,,
2711071,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",La primera aparició del terme “farmacologia de la seguretat” en la literatura publicada es remunta a...,,,,,
2759019,eliminacion_catalan,caracteres_problematicos: {'—'},"—Digues-me, fill meu, ¿tu també vols venir al meu meravellós país?",,,,,
2771268,eliminacion_catalan,caracteres_problematicos: {'%'},"Un 41% dels votants van dir que creien que el mur de Trump seria un malbaratament de diners, mentre ...",,,,,
