linea,catalan,chino
8045,Estem totalment d'acord amb vostè en la seva crítica a la vella Internacional.,我们完全同意你们对旧国际的批评。
52964,"Així que has d'estar molt orgullós, com jo per treballar amb tu en aquest període.",“所以，你必须感到骄傲，就像我在这个时期与你合作一样。
58434,"Els pagesos que no tenen una idea clara de la causa de la pluja, diuen, segons si volen pluja o bon temps: El vent s'ha endut els núvols, o, El vent ha fet pujar els núvols.",农民不清楚下雨的原因，说，根据他们是否想要下雨或晴天：风把云吹走了，“或者，“风把云吹来了。
64242,És per això que Moscou probablement no pot construir aquest nou vaixell.,这就是为什么莫斯科很可能没有能力建造这艘新航母。
71246,"Penseu en això: quines petites coses canvien la història del món: sí, senyor, el lloc s'havia omplert.",想到，什么小事情改变世界的历史——是的，先生，这个地方被填满。
89728,"""Crec que el vostre fill us ha portat per fi una veritable benedicció.""",“我想你的儿子最后已经给你带来了真正的祝福。”
112626,"Així és, he dit que ho fingeixis fins que ho facis quan estiguis amb un client.",这是正确的，我说假的，直到你把它当你与客户。
121157,Per què va passar a sis pobles?,为什么会发生在六镇呢？
143915,"Fins ara, els analistes diuen que la crisi no amenaça l'Àfrica en general o les economies globals.",到目前为止，分析师表示，危机不会威胁到更广泛的非洲或全球经济。
154440,També donarem suport a una integració més plena de les economies petites i vulnerables en els mercats regionals i mundials.,我们还将支持小规模脆弱经济体充分融入区域和世界市场。
156697,Després aplica la comprensió semàntica per determinar quin dels cinc o set significats diferents és el correcte.,然后运用语义理解来确定5到7种不同含义中的哪一种是正确的。
158517,Però el que estàs fent és menjar alguna cosa que estava recentment viu.,但你正在做的是吃一些最近活着的东西。
164197,Això s'ha fet deliberadament per demonitzar també les legítimes lluites polítiques musulmanes.,这是故意的，是为了妖魔化合法的穆斯林政治斗争。
173615,"Tanmateix, això no vol dir que la tecnologia pugui portar de tornada espècies tan properes a l'extinció, diu.",不过，这并不意味着新技术能够恢复如此接近灭绝的物种，她说道。
183682,"Heu vist Colony, però no oblideu...",您已看到Colony，但不要忘了……
186310,"És, com es podria esperar d'una paraula familiar, definida plenament i adequadament en la primera edició del diccionari de 1928.",它是什么，作为一个熟悉的词的可能，定义的充分和适当地在字典里1928年的第一版。
188562,"No puc dir, sóc a casa, Margaret, quan arribo a casa després de l'escola.",我不能说，我到家了，玛格丽特，当我放学后回家。
198156,"La clau, és clar, és que estarà equipat amb AIa Alexa, una infraestructura clau per al seu reconeixement de veu.",当然，关键在于它将配备AIaAlexa，这是其语音识别的关键基础设施。
203725,"En tercer lloc, el paper de la Xina i Singapur en aquest moment de la història.",第三，中国和新加坡在这一历史时刻所发挥的作用。
221202,"""Cap al final de la nit, Chris em va preguntar quants diners tenia.",“到傍晚时分，克里斯问我有多少钱。
232794,Mai més respiraré el mateix aire amb tu!,我永远不会再和你呼吸一样的空气！
234716,Sé que ho ha de fer per poder realment perseguir un futur amb mi.,我知道他需要这样做才能真正和我一起追求未来。
236235,"Alguns pacients se senten una mica cansats i amb somni, això és normal.",有些病人觉得有点累和困，这是正常的。
239352,"Per descomptat, mentre que els individus poden esperar més, que no es traduirà automàticament en millors resultats.",当然，虽然个人可以期望更多，但不会自动转化为更好的结果。
240206,"Quan aquest virus va començar a circular als EUA, els experts en salut pública vam començar a preocupar-nos que aquest seria un gran any amb un gran nombre de malalties i hospitalitzacions.",当这种病毒在美国流行起来的时候，我们的公共卫生专家开始担心这将是一个有着大量疾病和住院的大年。
241515,"Per ajudar a posar remei a aquest problema, el MDA va crear una ""llista de transició"".",为了帮助解决这个问题，MDA创建了一个“过渡列表”。
251296,"Com que no vol explicar la veritat al seu fill, Lizzie s'ha inventat una història per satisfer la curiositat del petit Frankie.",由于她不想告诉儿子真相，Lizzie发明了一个故事来满足小Frankie的好奇心。
251547,També escriu articles jurídics tailandesos sobre importants qüestions jurídiques.,他还就重要的法律问题撰写泰国法律文章。
253278,"D'aquesta manera, sabria on mirar quan reexaminés la dona dies, setmanes i mesos després, per veure si el càncer de Henrietta estava creixent al braç.",那样，当他重新审视女人的日子时，他知道该去哪里看，周，几个月后，看看亨丽埃塔的癌症是否长在她的手臂上。
257440,"Sembla molt de temps, però si tot surt com està previst, per milions valdrà la pena l'espera.",听起来好像很长一段时间，但如果一切按计划进行，对于数百万人来说，值得等待。
274211,"L'objectiu climàtic d'Austràlia 2030 ens posa a la cursa, però a la part posterior",澳大利亚的2030年气候目标让我们参与竞争，但在后面
278662,Vam estar parlant a la porta durant mitja hora fins que la dona d'Abramóvitx es va unir a nosaltres i em va convidar a entrar.,我们站在门口谈了半个小时，直到Abramovich的妻子加入我们并邀请我进来。
284184,"Tot i això, durant massa temps, tant el sector públic com el privat no han aconseguit desenvolupar programes de formació innovadors i eficaços.",然而，长期以来，公共和私营部门都未能制定创新和有效的培训计划。
