linea,catalan,chino
11915,És per això que constantment es roben els enginyers.,这就是为什么他们不断地偷窃彼此的工程师。
58860,Però hi ha molts equips que són aquí o millors que nosaltres en aquest moment.,“但是有很多球队现在就在这里或者比我们更好。
68001,Com ens sentim segurs quan ja no estem profundament incrustats a les xarxes socials o grups comunitaris?,当我们不再深入社交网络或社区群体时，我们怎么能感到安全？
86963,"El seu annex identifica persones i organitzacions clau, algunes de les quals estan clarament associades amb Rússia.",其附件确定了关键的个人和组织，其中有几个明显与俄罗斯有联系。
101540,"Ens ajuden cada dia, alliberant espai cerebral i alliberant-nos de la presa d'innombrables decisions.",它们每天都在帮助我们，释放我们的大脑空间，让我们免于做无数的决定。
112376,"I crec que la premsa coneix gairebé tota la gent de la taula, així que moltes gràcies.",我认为媒体几乎都知道桌上的所有人，所以非常感谢你。
145573,"Ells, en efecte, són culpables de mentir.",然而，他们在说谎上确实犯罪了。
166949,Paraules i frases per parlar i entendre l'espanyol mexicà real L'any passat vaig passar sobre...,用于说和理解真正的墨西哥西班牙语的单词和短语去年我花了大约……
169721,"Segons aquest punt de vista (Tradició 0), no hi ha cap sentit real en què la tradició tingui cap autoritat.",根据这个观点（传统0），在真正意义上，传统不具有任何的权威。
177307,"Tot i això, pren nota que la venda d'alcohol no està permesa els dimarts.",然而，要注意的是酒精饮料在星期二是不允许出售的。
218010,La meva sang asiàtica sempre ha cridat altres asiàtics.,我亚洲人的血液一直都在呼唤其他的亚洲人。
233008,Durant aquest temps he estat membre de diverses commissions i he tingut un paper actiu en projectes de desenvolupament.,在此期间，我一直在多个委员会的成员，并在开发项目中发挥了积极的作用。
252550,"Però Car and Driver ens va donar els números darrere d'aquest raonament la setmana passada, i no són grans.",但是，上周，汽车和驾驶员向我们提供了该推理背后的数字，但它们并不是很好。
261436,"Si les accions del cotxe són correctes, l'humà no fa res.",如果汽车的行为是正确的，那人类就什么也不做。
271267,"Amb Windows 7 mort i enterrat, és hora de començar a mirar endavant.",随着Windows7的死亡和被埋葬，是时候开始展望未来了。
282434,"Van cremar molta gent innocent, és clar que les veritables criatures que buscava no eren tan fàcils d'atrapar.",“他们烧死了许多无辜的人——当然，他找到的真正的那些生物并不那么容易捕捉。
288890,Va argumentar que aquest resultat no es podia aconseguir ampliant els programes de benestar existents.,它认为，这一结果不能由扩大现有的福利方案来实现。
290953,"S'acaba de formar un segon grup de treball, centrat en els drets de les persones amb discapacitat.",第二个工作组，重点对残疾人的权利，刚刚形成。
312503,"No obstant això, a diferència de Rebecca Minkoff, l'ús de Moncler està destinat a combatre les mercaderies falses.",然而，与RebeccaMinkoff不同，Moncler的用途是打击假冒商品。
323123,Rachel: M'hauries d'haver dit que eres el príncep Guillem d'Àsia.,Rachel：你知道吗，你应该早点告诉我你就是亚洲版的威廉王子。
329469,Ell i alguns dels seus membres han organitzat una petita protesta dimarts per repartir fulletons a l'aeroport.,他和他的一些成员周二组织了一场小型抗议活动，在机场分发传单。
330765,El seu oli d'oliva també ha d'olorar a olives.,而且你的橄榄油应该闻起来也像橄榄。
334178,"Establint polítiques d'immigració estrictes, hi ha quatre grans categories racials.",制定严格的移民政策，有四个主要的种族类别。
339555,Som un establiment dog friendly sempre que tinguis un gos amigable.,我们是狗友好的建立，只要你有一个友好的狗！
