linea,catalan,chino
778,"Aleshores, quina és la saviesa de Déu?",上帝的智慧是什么呢？
8778,"""Et refereixes a la seva eficiència de combustible?",你的意思是它的燃油效率？
35195,"El primer dia, fins i tot els seus errors havien de semblar part d'un pla brilliant.",第一天，甚至他的错误看起来也像是一个辉煌的计划的一部分。
61801,La seva intensitat està augmentant i està portant una resposta de vostè i de la Mare Terra.,它的强度正在增加，并且它引起了一个来自你们和地球母亲的回应。
62737,Però no poden derrotar els Estats Units a no ser que traïm la nostra constitució i els nostres principis en la lluita.,他们不可能打败美国，除非我们在战斗中背叛了我们的宪法和原则。
67639,Vull ser clar: les diferències entre els nostres governs al llarg d'aquests anys són reals i importants.,我想明确一点：在这些多年来我们的政府之间的差别是真实的，他们是非常重要的。
68403,Ara s'està comunicant i obrint (cosa que em permet fer el mateix).,现在他正在交流和开放（这让我也可以这样做）。
69375,Les millors plataformes que fem servir avui dia són efectives perquè han fomentat un ecosistema.,我们如今使用的最好的平台是高效的，因为其已经培育出了一个生态系统。
78511,Però l'Alex estava segur que el deixaria sortir amb la seva.,但是亚历克斯确信他会让他走自己的路。
79478,"Perquè després de tot, si no hi ha Facebook o Twitter, com interactuaràs amb els fans?",因为毕竟，如果没有Facebook或者Twitter，你要怎么跟粉丝互动呢？
81539,Creus que un nuvi o núvia té dret a preguntar una cosa així?,你认为男朋友或女朋友有权问这样的事吗？
82945,L'home espera que el seu fill de 3 anys acabi escollint l'estil de vida.,男子希望他3岁的儿子最终也能选择这种生活方式。
83818,"Han estat un soci antiterrorista extraordinari, i tenim la intenció de ser allí amb ells d'aquesta mateixa manera.",他们是一个非凡的反恐伙伴，我们打算以同样的方式与他们在一起。
91098,"-Podeu dir-li al vostre patró, Lord Mount-James, que no vull tenir res a veure ni amb ell ni amb els seus agents.",“你可以告诉你的雇主，MountJames勋爵，我不想和他或他的经纪人有任何关系。
91568,"Tot i això, la idea d'escriure sempre m'ha paralitzat més o menys.",然而，写作的念头总是或多或少让我麻痹。
104480,El well Gaffer Gamgee va deixar fins i tot de fingir que treballava al jardí.,老老人Gamgee停止甚至假装在他的花园里工作。
124229,"En la majoria dels casos, n'hi haurà prou amb la versió R i el sistema operatiu.",在大多数情况下，仅R版本和操作系统就足够了。
139737,Les seves demandes inclouen l'abolició de les eleccions i un combustible més barat per a tothom.,他们的要求包括取消选举和为每个人提供更便宜的燃料。
144504,"____ Visc segons les meves pròpies regles (revisades, revisades i aprovades per la meva dona).. però segueixen sent les meves.",“我按照自己的规则生活（由我的妻子审查，修订和批准）……但仍然是我自己的。
145505,Qui pensaria que algú podria planificar una ciutat tan fabulosa fa entre i anys.,谁会想到，有人能在一万二千至一万五千年前就规划了这样一个神话般的城市。
