linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
17848,eliminacion_catalan,caracteres_problematicos: {'['},"Ara l'esperit d'un soldat és més entusiasta al matí, [sempre que, suposo, que ha pres l'esmorzar.",,,,,
78807,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Em vaig adonar llavors que les coses estaven canviant ràpidament, i que era més o menys la fi de l'...",,,,,
86187,eliminacion_catalan,caracteres_problematicos: {'/'},Cada generació de pares/fills comet tota una sèrie de nous èxits i/o errors.,,,,,
98641,eliminacion_catalan,caracteres_problematicos: {'—'},També començaré a parlar en públic — la meva primera xerrada TEDx és el 15 de juny.,,,,,
244437,eliminacion_catalan,caracteres_problematicos: {'%'},"La gent parla massa ràpid, massa gent parla alhora i problemes similars van ser citats pel 27% de le...",,,,,
261774,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Xina; quan va ser l'última vegada que vas escoltar “Xina”?,,,,,
288413,eliminacion_catalan,caracteres_problematicos: {'“'},"“Aquest és el meu tercer any a l'NBA, i sé que és un negoci.",,,,,
368825,eliminacion_catalan,caracteres_problematicos: {'/'},Estic més centrat en les meves preferències personals/confort que en els principis bíblics/la glòria...,,,,,
428246,eliminacion_catalan,caracteres_problematicos: {'–'},Especialment quan sempre veus el noi en línia i després vol tenir relacions sexuals amb tu –i probab...,,,,,
448006,eliminacion_catalan,caracteres_problematicos: {'·'},Mai no cal instal·lar-los al cotxe.,,,,,
515453,eliminacion_catalan,caracteres_problematicos: {'%'},Una altra enquesta revela que la majoria dels consumidors (64%) estan preocupats per estar a la carr...,,,,,
597118,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Els acadèmics van fer un seguiment dels rendiments reals dels inversors i després els van fer una si...,,,,,
691557,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Estem donant a aquestes persones l'oportunitat de veure la vida de nou d'una manera nova”, diu Fres...",,,,,
714108,eliminacion_catalan,"caracteres_problematicos: {'=', '”', '“'}","14) Una mestra de 8è grau tenia un “arbre de donar” a la seva classe, d'on ella i els seus fills es ...",,,,,
788413,eliminacion_catalan,"caracteres_problematicos: {'/', '“'}","“I aquí estic: 60.000 fans a Facebook, 12.000 seguidors a Twitter i un nou canal de podcast/YouTube ...",,,,,
955522,eliminacion_catalan,caracteres_problematicos: {'“'},“Només com una part del cel.,,,,,
1007859,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Tothom al tren està posant una mica dels nervis dels altres”, va escriure Severinghaus al seu diari...",,,,,
1053230,eliminacion_catalan,caracteres_problematicos: {'“'},"“Tal, en poques paraules, el meu estimat nen, és la història d'aquest terrible negoci en el qual vai...",,,,,
1057869,eliminacion_catalan,caracteres_problematicos: {'·'},El meu altre programa de discussió sobre figures literàries mundials i pensadors polítics també va s...,,,,,
1168507,eliminacion_catalan,caracteres_problematicos: {'»'},"Sabeu on puc recollir un uniforme aquí, un proveïdor o el que sigui, o demanar-ne prestat, fins que ...",,,,,
1237598,eliminacion_catalan,caracteres_problematicos: {'%'},"El 1996, només el 8% dels multimilionaris japonesos havien generat els seus fons a través de la tecn...",,,,,
1240507,eliminacion_catalan,caracteres_problematicos: {'”'},"I avui, com a nord-americà i com a senador de l'estat de Califòrnia, demano al senyor Beckel que dim...",,,,,
1248552,eliminacion_catalan,"caracteres_problematicos: {']', '['}",Un venedor de 20 anys al Caire té l'estranya idea que el problema és entre els Estats Units i l'Iraq...,,,,,
1295242,eliminacion_catalan,caracteres_problematicos: {'“'},"“Estic estudiant anglès a la FSU perquè ser capaç d'entendre, parlar, llegir i escriure anglès amb f...",,,,,
1441251,eliminacion_catalan,caracteres_problematicos: {'%'},"Només el 42% de les noves inversions van anar als bancs, davant del 63% de l'any anterior.",,,,,
1603686,eliminacion_catalan,caracteres_problematicos: {'·'},"""Ens complau que podem col·laborar amb la FDA per finançar dos estudis d'història natural aquest any...",,,,,
1702523,eliminacion_catalan,caracteres_problematicos: {'/'},"Tot i que les perspectives són prometedores, el desenvolupament de la tecnologia VR/AR naturalment t...",,,,,
1764488,eliminacion_catalan,"caracteres_problematicos: {'»', ']', '«', '['}","Jacob volia tornar a casa, però Laban el va convèncer perquè es quedés i treballés per a ell amb la ...",,,,,
1827451,eliminacion_catalan,caracteres_problematicos: {'“'},“Shreyas es va posar molt contenta i va saltar al sofà i es va posar a ballar.,,,,,
1904204,eliminacion_catalan,caracteres_problematicos: {'%'},"és difícil d'entendre, encara que els cantants de la ciutat del nord, però més obtenir una victòria ...",,,,,
1930597,eliminacion_catalan,caracteres_problematicos: {'$'},El $ aquí era l' indicatiu d' ordres - és la manera que té l' intèrpret d' ordres d' indicar que est...,,,,,
1939163,eliminacion_catalan,caracteres_problematicos: {'‘'},"En mirar les opcions de traducció de Flickr, per example, WC3 va assenyalar que la paraula ‘vistes' ...",,,,,
1982878,eliminacion_catalan,caracteres_problematicos: {'“'},“Va ser una de les veus més fortes d'Al-Qaida demanant atacs a Occident i donant directives.,,,,,
2171683,eliminacion_catalan,caracteres_problematicos: {'#'},El #NASA60 aniversari del nostre primer dia i aniversari és l'1 d'octubre.,,,,,
2206043,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Tots els homes canvien després del “joc” i només és d'una manera o de l'altra.,,,,,
2278915,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","NOTA 2 Un conjunt de documents, per example especificacions i registres, s'anomena freqüentment “doc...",,,,,
2459729,eliminacion_catalan,caracteres_problematicos: {'”'},"Des de llocs diferents, de maneres diferents, amb somnis diferents, havien vingut i ara, en sentir a...",,,,,
2565840,eliminacion_catalan,caracteres_problematicos: {'—'},"En el passat, s'han desembolicat com a resultat de xocs econòmics, crisis de deute, guerres, canvis ...",,,,,
2583501,eliminacion_catalan,caracteres_problematicos: {'%'},"el seu amic Google diu que el 77% de les dones alleten a l'hospital, només el 49% alleten fins als 6...",,,,,
2596861,eliminacion_catalan,caracteres_problematicos: {'*'},* 5 Només per al cable de pressió.,,,,,
