linea,catalan,chino
20750,"Els palestins van construir els camps de concentració?, va dir.",巴勒斯坦人建造了集中营吗？他说。
21130,Una altra dada interessant és que les energies renovables (almenys per a l'any 2011) s'han descuidat del tot.,另一个有趣的事实是，可再生能源（至少在2011年）完全被忽视了。
23281,Pot estar passant per una fase independent.,他可能正在经历一个“独立”阶段。
47167,El primer pas de Sexton va lluir tan explosiu com sempre.,Sexton的第一步看起来像以前一样具有爆炸性。
48389,"No s'havia explicat ni la meitat de la història, ni tan sols tots els documents més interessants.",没有一半的故事被告知，甚至所有最有趣的文件。
59118,Però potser el més important és que volem que els països es beneficiïn.,但或许更为重要的是，我们希望看到这些国家获益。
61500,"No estem segurs de quin era l'acudit assassí, però les imatges (de 2012) són brillants.",我们不确定杀手的笑话是什么，但图片（从2012年开始）非常精彩。
90326,"Descriu aspectes bàsics del pla, com ara la manera d'actualitzar-lo.",描述计划的基本方面，例如如何更新它。
103695,Amb molt d'orgull presentem el nostre 4t Informe de Sostenibilitat.,它以极大的骄傲就是我们提出我们的第四份可持续发展报告。
105899,"Podria haver tornat a Espanya oa Itàlia, tota la gent creu en mi allà, però vull canviar totes les coses aquí.",我可以返回西班牙或意大利，那里很多人都信任我，但我想在这里改变一切。
111246,"Això sí, a més d'enfadar-se al matí, cal evitar altres moments.",当然，除了早晨不宜生气外，其他时间也应避免。
115300,Va dir que era trist descriure la seva malaltia mental.,她说“伤心”来描述他的精神疾病。
123130,Però vostè i tots els meus veïns estan d'acord que sempre trio malament.,但是你和我所有的邻居，都一致地说我总是不会选择。
127907,"""Per dues raons, senyor"", va dir, ""i vaig a donar primer, no la més important, però la més utilitària.",有两个原因，先生，”他说，”我将首先给，不是最重要的，但最实用。
132403,Els dos déus morts es van abraçar per darrera vegada.,两个死去的神灵最后一次彼此相拥。
136175,Ja han assegurat que estan disposats a fer alguna cosa.,“他们已经确保他们已经准备好做点什么。
157045,Ho estic veient perquè vull estar informat o entretingut.,我在看它，因为我想被告知或娱乐。
184301,"Ens adverteix que si ens tornem feliços, eliminarem d'alguna manera la felicitat dels altres.",它警告我们，如果我们变得快乐，我们会以某种方式删除别人的幸福。
196676,"En entrar a la sala de comandament, aquesta integració també es reflecteix en més aspectes.",走进指挥大厅，这样的融合还体现在更多方面。
216604,"El 1985 vaig escriure un llibre anomenat Capitalisme i Socialdemocràcia, on vaig intentar entendre com funciona això.",1985年，我写了一本名为《资本主义和社会民主》的书，在书中我试图去理解这些局限性是怎么运作的。
218826,"Pequín insisteix que la llei, que entra en vigor al gener, és necessària i està en línia amb les normes internacionals.",北京坚持说，这部在明年1月生效的法律是有必要的，而且符合国际规范。
230549,No planeja quedar-se als Estats Units a llarg termini i espera que algun dia se li permeti tornar a la Xina.,他不打算长期留在美国，并希望有一天他将被允许返回中国。
234618,"""Sé que el senyor Nakata va morir ahir, i que hi ha una pedra valuosa per allà.",“我知道中田昨天去世了，那边有一块珍贵的石头。
242739,"Quan era adolescent, li preguntava com travessar la ciutat i sempre sabia la manera més ràpida.",作为一个十几岁的青少年，我会问他如何穿过整个城镇，而他总是知道快的路线。
249948,"A Europa fins fa unes dècades, els joves podien veure's obligats a casar-se per raons econòmiques, culturals o polítiques.",直到几十年前，在欧洲，由于经济、文化和政治原因，年青人也可能被强迫结婚。
256660,"Així que aquesta és una de les coses que podem fer amb les nostres dades, i comparar-les amb (dades de) la dècada de 1950.",“这是我们可以用我们的数据做的事情之一，并与20世纪50年代的（数据）进行比较。
265794,El salari mitjà més alt (dòlars) es paga als de Consultoria de Gestió.,平均工资最高的（140630美元）是给管理咨询。
271301,Diversos factors van influir en la decisió de crear OPC UA:,几个因素影响了创建OPCUA的决策：
306188,Cada divendres li agradava passejar pel magatzem i mirar-los.,每个星期五，他都喜欢在仓库里走来走去，看看它们。
319373,"Tot i que es tracta d'una guia útil, no mostra quants joves no es poden permetre l'educació superior.",虽然这是一个有用的指导，但它并没有显示有多少青年人负担不起高等教育。
366908,"Amb la futura estratègia de desenvolupament de productes químics renovables, l'empresa va iniciar un nou negoci a Boston.",随着可再生化学品的未来发展战略，该公司在波士顿开始了新的业务。
380629,Al final tot ha valgut la pena: he trobat un home meravellós!,这一切最终都得到了回报——我找到了一个很棒的男人！
397653,"Vaig anar a veure el meu fill, no és excusa per a l'orella o el cor del supervisor.",“我去看我的孩子，“对于监察员的耳朵或心脏来说不是借口。
400788,"Has creat una batalla dins del teu propi sistema, sense un enemic exterior.",你在自己的身体系统中创造了一场战斗，没有外部敌人。
408950,"Amb la seva política actual, estan utilitzant una bola de demolició al nostre país.",按照他们目前的政策，他们正在用一颗毁灭我们国家的球。
427332,Sembla que ella (o el seu investigador) han obtingut les xifres d'un fullet de l'Oficina Central Conservadora.,她（或她的研究员）似乎从保守党中央办公室的讲义中得到了他们的数据。
438525,"Ara, he exposat com un petit CMS pot ser complex quan ho ha de ser, però no sempre serà complex.",现在，我已经阐述了当一个小CMS必须是复杂的时候，它是如何变得复杂的，但是它并不总是复杂的。
448609,La Comissió de Protecció de Dades d'Irlanda (CPD) va dir que avaluaria la informació i decidiria quins passos es requerien.,爱尔兰数据保护委员会（DPC）表示，将评估相关信息并决定需要采取何种措施。
480995,Els requisits de metall base no prescindibles són els que vam veure anteriorment a la Taula 1.,基本金属非消耗性要求是我们之前在表1中看到的。
484586,"En realitat, això representa una solució tècnica senzilla, ja que l'E2EE pertany a l'estàndard de seguretat actual i ja és utilitzat per moltes empreses conegudes i serveis de missatgeria com Telegram o WhatsApp.",这实际上代表了一种简单的技术解决方案，因为E2EE属于当前的安全标准，并且已经被许多知名公司和诸如Telegram或WhatsApp等信使服务使用。
491782,"Se suposa que el servei nacional durarà 18 mesos, però la comissió va parlar amb un testimoni que havia fugit després de 17 anys.",国民服役应该持续18个月，但该委员会与一位17年后逃离的证人进行了交谈。
498940,Per això podem dir que la impressió 3D està ajudant a salvar vides a diferents nivells.,这就是为什么我们可以说3D打印有助于在不同层面上挽救生命。
511358,"Baghdadi va romandre dins, com els oficials nord-americans van assumir que podria.",巴格达迪还在里面如美国官员认为他可能会。
512224,"""Però crec que és molt ximple per als palestins i també crec que seria molt ximple per als israelians si no fan un tracte.",“我认为这对巴勒斯坦人来说是非常愚蠢的，我认为如果以色列人没有达成协议，这将是非常愚蠢的。
526942,"""Ha de pensar en si mateix en aquesta lluita, perquè si es lesiona greument, potser no tornarà a ser el mateix lluitador o potser ni tan sols tornarà a lluitar"".",“他需要在这场战斗中思考自己，因为如果他受了重伤，他可能永远不会是同一个战士，或者他甚至可能不会再战斗。”
527092,"Però aquest signe tan visible de malaltia mental ens hauria de portar a considerar quantes persones als Estats Units viuen amb por, com jo.",但这种精神疾病的迹象非常明显，使我们需要考虑在美国有多少人生活在恐惧之中，像我这样的人。
530207,"Fomenta aquesta acció la sinergia, la creativitat i les solucions?",这个行动是否鼓励协同作用，创造力和解决方案？
537708,Ucraïna depèn del gas rus i necessita accés als mercats europeus per als seus productes; ha de mantenir bones relacions amb totes dues parts.,乌克兰依赖俄罗斯天然气，也需要让自己的产品进入欧洲市场；它必须与两边都搞好关系。
542026,Per això m'agrada ser vulnerable amb els meus fans a les xarxes socials.,“这就是为什么我喜欢在社交媒体上和我的粉丝一起脆弱的原因。
543323,"Vull dir, sentim parlar de Déu tot el temps, així que és millor que aprenguem a tractar-lo.",我是说，我们一直在听说上帝，所以我们最好学会如何处理它。
545702,Califòrnia exclou específicament la FIV del mandat.,加利福尼亚州特别将IVF排除在授权之外。
556147,"Com David va esmentar en el seu post anterior, ara tenim dues maneres al OneNote:",正如David在他早前的博文中提到的，我们现在在OneNote中有两种模式：
572270,El propietari estarà disposat a considerar la vostra oferta.,业主将愿意考虑您的报价。
586072,"Donar prou cafè, podria governar el món",给我足够的咖啡，我就可以统治世界
622750,R: Pensava com ha canviat l'empresa científica a l'últim segle.,A：我想科学的企业是如何在上个世纪改变。
638775,"Acid va tornar a la seva veu: ""Fins i tot ens podria permetre compensar el robatori que els nord-americans van cometre contra nosaltres durant el primer hivern de la guerra.""",他的声音恢复了酸涩：“它甚至可能让我们弥补美国在战争的第一个冬天对我们犯下的抢劫。”
660909,"Hi ha una gran sensació que volen alliberar-se una mica dels seus rols tradicionals, però no gaire.",有一个很大的意义，它们想要打破从他们的传统角色一点，但是不太多。
674432,Estem molt bé amb PDA.,“我们对PDA非常好。
688332,El motor va ser finalment desenvolupat i certificat a l'octubre de 2010.,该发动机最终于2010年10月开发和认证。
690077,"Per sort, tens una vida personal que pots fer servir per generar oportunitats de treball.",幸运的是，你有一个个人的生活，你可以用来创造就业机会。
715087,"Les xarxes socials han AMPLIAT la meva vida social, no l'han disminuït.",社交媒体拓展了我的社交生活，没有减少。
747252,Tots els productors comercials amb què parlem són molt conscients dels riscos i l'impacte de la PPA.,与我们交谈过的所有商品猪生产商都非常清楚ASF的风险和影响。
748161,"Al final de cada any no sobra gairebé res i, per tant, gairebé no hi ha capital disponible per a la creació de la planta industrial i agrícola, amb la qual es podrien satisfer les necessitats de la població.",在每一年的最后，几乎没有任何东西被遗留，因此几乎没有资本可用于创建工业和农业植物，通过这些资金，人们的需求可能是令人满意的。
760196,I un membre del personal de l'Institut d'Esports d'Irlanda del Nord ha estat suspès mentre l'institut i la policia duen a terme la investigació.,北爱尔兰体育学院的一名工作人员已被停职，而研究所和警方都在进行调查。
771695,"No vol dir (ni hauria de) ""Ok, sento que tenim alguna cosa aquí, així que ara puc besar-te"".",它并不（也不应该）意味着“好，我觉得我们这里有些东西，所以现在我可以吻你了。”
788334,Per què desembre de 1941 va ser el mes més important de la Segona Guerra Mundial.,为什么1941年12月是第二次世界大战中最重要的一个月。
789433,"És una cosa que mai he aconseguit en la meva carrera, així que sento que sóc competitiu i que sóc ràpid.",这是我职业生涯中从未达到过的，所以我觉得我很有竞争力而且我很快。
806438,"Va canviar la llei a Irlanda el 2014, i és una antiga candidata al Parlament Europeu.",她改变了法律在2014年在爱尔兰，是前欧洲议会候选人。
808286,"Gràcies a ALAMO (Alamo Literary Arts Maintenance Organization, Inc) per aquests dos vídeos.",感谢阿拉莫（阿拉莫文学艺术维护组织，inc）对于这两个视频。
810490,"No obstant això, vam intentar que anés a la borsa de treball, un lloc anomenat ""treball preparat"", però en realitat es va negar a fer-ho.",我们试着让他去劳动池，一个叫“准备好劳动”的地方，但他实际上拒绝了。
841553,"Fins i tot si poques vegades l'utilitzeu com a altaveu tradicional d'Alexa, la companyia de Vector serà suficient per donar-li una llar permanent al vostre taulell o escriptori.",即使你很少将它用作传统的Alexa扬声器，Vector的陪伴也足以让它在你的柜台或桌面上永久居住。
872408,"Més tard, Lindloff va informar que havia complert l'ordre.",Lindloff后来报告说，他已经履行了命令。
882763,"Si estàs casat (no tots els líders cristians ho estan), assegura't d'estar cada cop més a prop del teu cònjuge en tots els nivells (espiritualment, emocionalment i físicament).",如果你已婚（并非所有基督教领袖都这样），那就确保你与配偶在每个层面（属灵、情感、身体）上的关系越来越密切。
891031,La norma R12 o R134a és una opció més segura.,标准的R12或R134a是更安全的选择。
892916,Amb els diners del premi guanyat va desenvolupar el Lotus Mk2.,凭借奖金，他开发了LotusMk2。
905764,L'únic que importa és si la tracta bé i si són compatibles.,唯一重要的是他是否善待她，他们是否相容。
907675,De vegades demano disculpes als meus amics per aquests ajornaments i intento reprogramar-los.,我的朋友道歉有时这些推迟，并试图重新安排。
909957,"Va pensar, gràcies a Déu, quan va veure el cotxe en el seu camí.",他想，谢天谢地，当他看到汽车在他的车道上。
911039,És una història de patiment i esclavitud per part dels espanyols i altres nacions europees durant el segle XVII.,这是17世纪西班牙和其他欧洲国家遭受苦难和奴役的历史。
917160,Els investigadors de les Nacions Unides volen un accés 'complet i sense restriccions' a Myanmar,联合国调查人员要求“完全，不受约束地”进入缅甸
919203,Per què no esperar un altre dia o més i comprar alguna cosa que ajudi els altres?,“为什么不等一天或更长时间买一些有助于他人的东西？”
