linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
25236,eliminacion_catalan,caracteres_problematicos: {'—'},Vaig dir: —Imagina't dos homes en aquest carrer.,,,,,
50455,eliminacion_catalan,caracteres_problematicos: {'/'},"A més, tingueu en compte que B44/A ha de ser de 16 bits.",,,,,
65503,eliminacion_catalan,caracteres_problematicos: {'”'},"Vaig pensar, si podem fer això amb nens de 3 a 5 anys i tenir aquest efecte, i si ens tornem més jov...",,,,,
138359,eliminacion_catalan,caracteres_problematicos: {'—'},"Però una guerra només contra narcòtics —cocaïna i heroïna, proscrita el 1914— no va ser suficient.",,,,,
182391,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",I no perquè Minsk sigui “feyno mysto”.,,,,,
233126,eliminacion_catalan,caracteres_problematicos: {'·'},"Va sol·licitar el divorci a principis del 2012, però ella mai va reconèixer la carta.",,,,,
248171,eliminacion_catalan,caracteres_problematicos: {'“'},“Diverses persones m'han dit en veu baixa que ja no saben de què va la guerra.,,,,,
508725,eliminacion_catalan,caracteres_problematicos: {'·'},Aquests tenen la capacitat de generar els tres tipus de cèl·lules que es troben als primers embrions...,,,,,
658612,eliminacion_catalan,caracteres_problematicos: {'·'},"Els decidits ciutadans del país, les accions governamentals i el finançament internacional van torna...",,,,,
689374,eliminacion_catalan,caracteres_problematicos: {'“'},“L'obertura de la nova universitat només augmentarà la demanda de potència de càlcul.,,,,,
851792,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Interpretem aquest fet com que indica que ara es necessita més “alguna cosa” i l'anomenem “alguna co...,,,,,
906669,eliminacion_catalan,caracteres_problematicos: {'/'},"El novembre del 2013, l'empresa va aprovar per primera vegada la certificació CRCC de productes ferr...",,,,,
923650,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","[35] Aquesta informació de veu es pot utilitzar per a processos de llenguatge d'alt nivell, com ara ...",,,,,
1227856,eliminacion_catalan,caracteres_problematicos: {'”'},Hem de treballar junts per portar la pau a les nostres comunitats”.,,,,,
1234975,eliminacion_catalan,caracteres_problematicos: {'@'},"@EMK - però, per fer-vos ressò del vostre propi ""si us plau, assenyaleu on he dit X"" en la vostra pr...",,,,,
1241399,eliminacion_catalan,"caracteres_problematicos: {'/', '%', '–'}","– clarament, avaluant les perspectives de GBP/USD, la majoria dels indicadors (75%) apunten al nord.",,,,,
1242272,eliminacion_catalan,caracteres_problematicos: {'·'},"A més, a través d'aquest projecte, OS també es dedica a donar suport i col·laborar amb les proves de...",,,,,
1372004,eliminacion_catalan,caracteres_problematicos: {'«'},"«Sharmeena i jo ens hem mogut molt en les nostres vides, mai no hem viscut en un lloc que podríem an...",,,,,
1379502,eliminacion_catalan,caracteres_problematicos: {'“'},"No tens molt clar a quina edat et veus, o et deixes portar per l'edat i després has de lluitar amb e...",,,,,
1574042,eliminacion_catalan,caracteres_problematicos: {'/'},Power-Packer Europe compta amb la certificació ISO/TS i ha rebut nombrosos premis de proveïdors.,,,,,
1586601,eliminacion_catalan,caracteres_problematicos: {'–'},Ghost in the Shell – Societat de l'Estat Sòlid,,,,,
1678538,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Una altra manera de saber quins “intercanvis” en el teu codi d'àrea es consideren locals és consulta...,,,,,
1772652,eliminacion_catalan,caracteres_problematicos: {'$'},Promeses del G8 $ 20 mil milions en ajuda agrícola: canvi real o negoci com de costum?,,,,,
1853410,eliminacion_catalan,caracteres_problematicos: {'“'},"“La tradició cultural occidental no és perfecta, cap tradició ho és, però bàsicament ens ha fet ser ...",,,,,
1903960,eliminacion_catalan,caracteres_problematicos: {'%'},"En resposta als darrers esdeveniments, aquest any augmentarem aquesta ajuda en gairebé un 30%.",,,,,
1905268,eliminacion_catalan,caracteres_problematicos: {'·'},Filtració: La majoria dels beneficis de la mel es deuen a la presència del pol·len dins de la mel.,,,,,
2045858,eliminacion_catalan,caracteres_problematicos: {'*'},"* Més dels nostres consells d'agonia tia Coleen Nolan sobre els seus problemes de sexe, família, sal...",,,,,
2066249,eliminacion_catalan,caracteres_problematicos: {'“'},“El cost de la vida és menor en comparació amb altres ciutats esmentades.,,,,,
2124116,eliminacion_catalan,caracteres_problematicos: {'“'},"“Ara, per descomptat, fa 60 anys, els governs que van redactar i aprovar la Declaració Universal del...",,,,,
2137589,eliminacion_catalan,caracteres_problematicos: {'·'},Algunes de les preguntes que es van fer: Quina és la galeta preferida de Santa Claus i si certs germ...,,,,,
2140093,eliminacion_catalan,caracteres_problematicos: {'%'},Revisió 100% pròpia.,,,,,
2168776,eliminacion_catalan,caracteres_problematicos: {'·'},Les illes d'Alemanya al Mar del Nord proporcionen un camp de proves perfecte per a aquestes mini-xar...,,,,,
2246505,eliminacion_catalan,"caracteres_problematicos: {'”', '·', '“'}",“Ara estem molt més agraïts que un càncer no és només una massa de cèl·lules copiades.”.,,,,,
2278708,eliminacion_catalan,caracteres_problematicos: {'“'},“Parla'm d'un projecte que vas liderar i que va fracassar.,,,,,
2305375,eliminacion_catalan,caracteres_problematicos: {'«'},"«Podem dir amb força certesa que sí, que la Bíblia parla dels negres, tot i que no identifica explíc...",,,,,
2340718,eliminacion_catalan,caracteres_problematicos: {'•'},"• crear oportunitats d'ocupació, especialment per a dones i joves, per impulsar un creixement verd i...",,,,,
2396579,eliminacion_catalan,caracteres_problematicos: {'·'},"Els esdeveniments i les experiències són oportunitats que t'atrauen, creades per tu individualment o...",,,,,
2646802,eliminacion_catalan,caracteres_problematicos: {'·'},És un excel·lent professor i li dec molt.,,,,,
2656633,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","George ens recorda, si és que alguna vegada vam estar temptats de pensar el contrari, que el viatge ...",,,,,
2681688,eliminacion_catalan,caracteres_problematicos: {'%'},"Així mateix, una enquesta realitzada per Businesses for Responsible Tax Reform va revelar que el 72%...",,,,,
2723001,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Aquesta tècnica també es coneix com a “re-authoring” o “re-storying”, ja que els clients exploren le...",,,,,
2723436,eliminacion_catalan,caracteres_problematicos: {'“'},“Un espectador pot al principi veure ironia en la meva obra... però jo no en veig cap.,,,,,
2808778,eliminacion_catalan,caracteres_problematicos: {'/'},"A més, els estudiants poden menjar al menjador de la Universitat (esmorzar i dinar) amb un import mí...",,,,,
2866523,eliminacion_catalan,caracteres_problematicos: {'“'},"Philip Berber va dir: “Les lliçons apreses, tant acadèmicament, com en termes d'ètica i lideratge, m...",,,,,
3096351,eliminacion_catalan,caracteres_problematicos: {'·'},"En el nostre cas, una col·lecció de 50-100 grans inversions és una oportunitat més realista que gast...",,,,,
3117427,eliminacion_catalan,caracteres_problematicos: {'«'},"«Els règims opressius no poden perdurar eternament, i arribarà un dia en què el poble iranià s'enfro...",,,,,
3145968,eliminacion_catalan,caracteres_problematicos: {'·'},"Si voleu executar una estratègia d'alta qualitat, haureu d'invertir molt, ja sigui en personal d'in-...",,,,,
3312900,eliminacion_catalan,caracteres_problematicos: {'“'},“M'encanta llegir relats de primera mà sobre com la gent construeix grans empreses com Pixar i alime...,,,,,
3391315,eliminacion_catalan,caracteres_problematicos: {'—'},AVÍS — Altres requisits i altres directives de la UE poden ser aplicables als productes que entren e...,,,,,
3445200,eliminacion_catalan,caracteres_problematicos: {'·'},El govern podrà proporcionar a les víctimes de violència domèstica habitatge públic fins que es reso...,,,,,
3445600,eliminacion_catalan,caracteres_problematicos: {'·'},"En els darrers cinc anys, hem col·laborat amb molts socis per recollir envasos de plàstic, inclòs el...",,,,,
3539544,eliminacion_catalan,caracteres_problematicos: {'·'},"Per triar quina instal·lació de Java voleu utilitzar, executeu:",,,,,
3545026,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Tenim l'esperança que no hi haurà transmissions i es creu que el risc és baix, però és millor que l...",,,,,
3652507,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Des del punt de vista religiós, Corea del Sud és més un país “occidental” que asiàtic.",,,,,
3659454,eliminacion_catalan,caracteres_problematicos: {'%'},La reforma financera recent ha establert un tipus impositiu únic sobre les rendes de les persones fí...,,,,,
3678011,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Els cinc batecs del cor”,,,,,
3735421,eliminacion_catalan,caracteres_problematicos: {'“'},"“De moment, almenys, la consideració d'una possible nova forma electrònica de diners proporcionada p...",,,,,
3742703,eliminacion_catalan,caracteres_problematicos: {'·'},"En tots els assumptes relatius a la Unió Europea, la Delegació col·labora estretament amb les missio...",,,,,
3817005,eliminacion_catalan,caracteres_problematicos: {'%'},"Això encara està per sobre de les estimacions de plena ocupació d'al voltant del 5,0%, i també hi ha...",,,,,
3828498,eliminacion_catalan,caracteres_problematicos: {'/'},"Què més es pot dir de la saga Kawhi Leonard/San Antonio Spurs, que encara s'està desenvolupant?",,,,,
3927935,eliminacion_catalan,caracteres_problematicos: {'·'},"Legalment, els professors estrangers han de venir amb una visa Z i després sol·licitar un permís de ...",,,,,
3939360,eliminacion_catalan,caracteres_problematicos: {'—'},—Digues-li que hi ha hagut un canvi de plans.,,,,,
3980175,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}",L'«Harmonització» i la «unificació» del dret del comerç internacional fan referència al procés a tra...,,,,,
4054099,eliminacion_catalan,caracteres_problematicos: {'–'},"Vaig començar a veure Abu Dhabi a través d'aquest objectiu el 2015, i avui, mentre passo d'una cafet...",,,,,
4228636,eliminacion_catalan,caracteres_problematicos: {'”'},"Crec que les màquines poden amb el temps, però no sabem com fer-ho.”.",,,,,
4317520,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Al cotxe de tornada a casa, vaig dir: «Ens hauríem d'haver quedat.».",,,,,
4512010,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“M'encanta treballar amb professionals absolutament ambiciosos i animo a tothom a superar les nostre...,,,,,
4564049,eliminacion_catalan,caracteres_problematicos: {'°'},"L'agència va dir que la càmera podria ser utilitzada com a base per als astronautes i el seu equip, ...",,,,,
4567023,eliminacion_catalan,"caracteres_problematicos: {'”', '[', '“', ']'}","Quezada va trencar el nou nom: “Ètnic” per ser vist més pels estudiants, “gènere” per fer saber a la...",,,,,
4573434,eliminacion_catalan,caracteres_problematicos: {'·'},"Som escèptics de la capacitat d'Almaty per superar els reptes esmentats anteriorment, en part basant...",,,,,
4585860,eliminacion_catalan,caracteres_problematicos: {'”'},Atreveix-te a cometre errors.”.,,,,,
4595167,eliminacion_catalan,caracteres_problematicos: {'“'},"“La resposta a això va ser: El meu negoci s'arruïnarà, això és el pitjor que pot passar.",,,,,
4604611,eliminacion_catalan,caracteres_problematicos: {'“'},“Hi havia un Renault Megane que s'havia estavellat contra un cotxe blau.,,,,,
4624039,eliminacion_catalan,caracteres_problematicos: {'&'},Procter & Gamble volia optimitzar la producció del seu raspall de dents Oral-B.,,,,,
4757309,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","En conseqüència, es va votar, amb només dues veus discrepants, [2] per convocar el que es coneixia c...",,,,,
4768956,eliminacion_catalan,caracteres_problematicos: {'%'},"S'informa que en l'actualitat, el 85.69% dels llocs web de pesca posen el servidor a l'estranger, i ...",,,,,
4824968,eliminacion_catalan,caracteres_problematicos: {'—'},"Tot el que vaig poder fer va ser veure com la meva mà cremava —un minut, dos minuts— fins que la mar...",,,,,
4879183,eliminacion_catalan,"caracteres_problematicos: {'[', '$', ']'}","""En el moment [Pequín diu] que no creuen que Maduro sigui el president legítim de Veneçuela, aquesta...",,,,,
5025080,eliminacion_catalan,caracteres_problematicos: {'&'},"Des del llançament de la nostra Pràctica de Serveis Financers el 1989, Austràlia ha estat un dels me...",,,,,
5038506,eliminacion_catalan,caracteres_problematicos: {'“'},"“Estacar per regió pot ajudar a alleujar els pics aguts dels preus de vacances, en permetre que la d...",,,,,
