linea,catalan,chino
21574,"R: Sí, tenim més de 10 anys d'experiències riques en aquesta indústria de producció, sovint cooperem amb algunes empreses estrangeres famoses.",答：是的，我们在这个生产行业有超过10年的丰富经验，我们经常与一些著名的外国公司合作。
22702,"No sé si va funcionar, crec que només va estudiar per ser pilot.",我不知道他是否工作，我认为他只是学习成为一名飞行员。
35979,Will tornava a llegir les cartes del seu pare.,威尔又在读他父亲的信了。
38165,"Aleshores, potser agrair a Déu hauria de ser el primer que facis, no l'últim!",那么，也许感谢神该是你做的第一件事，而非最后一件！
51137,"Per això, el missatge ferm que donaré a l'Aràbia Saudita aquesta nit és que volem que s'obri el port de Hodeida per a l'accés humanitari i comercial.",“这就是为什么今晚我将向沙特阿拉伯发出的强烈信息是，我们希望看到Hodeida港口开放用于人道主义和商业准入。
62400,"""La segona cosa que va dir va ser, 'Dóna'm el teu número de seguretat social.""",“他说的第二件事是，”给我你的社会保障号“。”
77619,"Finalment, potenciar el nostre mercat interior també significa completar la nostra Unió Econòmica i Monetària.",最后，增强我们内部市场的权能也意味着完善我们的经济和货币联盟。
95374,"Quan tenia dos anys, abans de poder parlar de debò, em van enviar a un psiquiatre vienès.",当我两岁时，在我真正开口之前，我被送到维也纳的精神病学家那里。
96191,"a continuació, filtreu per fase per veure quina fase té el producte que necessita.",然后按阶段过滤，看看哪个阶段有你需要的产品。
117237,"Com a propietari d'un negoci, si el motiu es basa en els costos, aquest hauria de ser un incentiu molt útil.",作为企业主，如果您的动机是基于成本的，那么这应该是非常有用的激励措施。
144104,"L'any passat, la ISRO va provar el sistema d'escapament de la tripulació.",去年，ISRO测试了机组逃生系统。
153650,que algun dia es resoldran.,但终有一日他们将获得解决。
164026,Cura: Si et mudes a Sydney és possible que no tornis.,当心：如果您移居到悉尼，可能不会再回来。
194418,"Realment, excepte per besar els seus encantadors llavis freds, mai no he fet res més.",真的，除了吻过她那迷人的冰冷嘴唇外，我再没干过别的。
206950,"No obstant això, podeu utilitzar la funcionalitat de jQuery per crear un marc de treball propi.",但是，您可以使用jQuery的功能来创建自己的框架。
208502,"Mentre que a quatre nacions se'ls ha concedit la condició d'observadors, altres sis són socis de diàleg.",虽然四个国家被授予“观察员”地位，但另外六个国家是“对话”伙伴。
215728,"""T'ensenyaré el meu arbre genealògic perquè puguis respondre preguntes sobre ell.""",我会教你我的家庭树，这样你就可以回答问题。”
216444,"Però pregunta't això, Eragon: Si els déus existeixen, han estat bons custodis d'Alagaesia?",但问问你自己这个问题，龙骑士：如果神存在，他们一直是好托管人Alagaesia吗？
262419,Més morts sospitoses relacionades amb la dona de Kyoto,更多可疑的死亡与京都妇女有关
311986,Son ha dit que la competència no perjudicarà els beneficis de la seva empresa.,Son已经表示竞争不会伤害他的公司的利润。
