linea,catalan,chino
11001,Per què Vladimir Putin creu sobtadament a l'escalfament global.,为什么弗拉基米尔·普京突然相信全球变暖。
14301,Fins i tot vaig prometre ajudar Success a parlar anglès i vestir-se millor.,我甚至承诺帮助成功说英语和穿得更好。
21758,El sisè sentit i el setè sentit: part de la nostra naturalesa biològica?,第六感和第七感：我们生物本性的一部分？
51746,"Sobre aquest Honor MagicWatch 2, de fet, tenim la possibilitat d'utilitzar gestos, aquells que habitualment ens permeten navegar per aquests sistemes.",实际上，在此HonorMagicWatch2上，我们有可能使用手势，这些通常使我们能够导航这些系统。
57243,"Què vols, Krook, quan tingui companyia?",你想要什么，Krook，当我有公司吗？
93464,El sistema de realitat augmentada Moverio s'utilitzarà així en un futur proper.,Moverio增强现实系统将被用于以这种方式，在不久的将来。
115857,Però els suposats retornats van dir al nostre reporter que mai no havien sortit de Myanmar.,但这些所谓的归国人士告诉我们的记者，他们从未离开过缅甸。
118604,"No sabem com aprenen els nens, com un nen de dos anys arriba a ser un AGI complet.",我们不知道孩子们是如何学习的，两岁的孩子如何能成为完整的AGI。
133592,Va tornar al març una divisió de recursos humans unipersonal per al que ara s'anomena Magnitud 7 Metalls.,她于3月份回到了现在称为Magnitude7Metals的人员资源部门。
144259,"De fet, els anomenats sants no fan res.",事实上，这些所谓的圣人什么事都不作。
157665,El futur de l'assistència sanitària és una incògnita,医疗保健的未来是任何人的猜测
158324,Sembla que la xarxa ha après alguna cosa.,看来网络学到了东西。
184557,Si creus que no puc observar el que li passa a les dones en la meva vida perquè sóc un home és risible.,如果你认为我不能观察女人在我的生活中发生了什么，因为我是一个男人是可笑的。
185565,"Per alliberar aquest potencial, les empreses han d'adherir-se als estàndards clínics més alts.",为了释放这种潜力，公司必须遵循最高的临床标准。
189269,Tinc curiositat per saber per què Mike i la núvia anterior van trencar.,我很好奇为什么迈克和前女友分手了。
200944,"Un cop realitzat el treball de desenvolupament més dur, espera unir tots els components a finals d'any, o fins i tot a l'estiu, per crear un sistema de resposta als opiacis que funcioni plenament.",在完成最艰苦的开发工作后，他希望在年底甚至夏天将所有组件连接在一起，以创建一个功能齐全的阿片类药物反应系统。
201942,Weimer esperava trobar-los en un refugi o hospital.,Weimer希望在避难所或医院找到他们。
203628,Les experiències visuals dels usuaris amb l'Office 2007 dependran del sistema operatiu que estiguin executant.,用户对于Office2007的视觉体验将取决于他们所运行的操作系统。
216551,"Tots aquests patrons són els que he vist sobre el terreny, normalment a moltes plataformes de programació diferents.",所有这些模式都是我在现场看到的模式，通常在许多不同的编程平台上。
238713,"De fet, cada mandala ben triat treballarà en pràcticament totes les esferes de la vida.",事实上，每个精心挑选的曼陀罗都将在生活的几乎所有领域开展工作。
261575,"Des de 1850 almenys, l'Hotel Drouot organitza una vegada a l'any una venda pública d'objectes d'art japonès.",至少从1850年起，HotelDrouot酒店每年组织一次公开销售日本艺术品。
264653,"Cada vegada que he fet alguna cosa especial i he mostrat el meu ratpenat, ha estat pel meu pare.",每次我做了一些特别的事情并展示我的蝙蝠，这是为了我的父亲。
269417,"Aquesta horrible ferida i la bogeria eren problemes per més endavant, però acabarien sent tractats amb el temps.",那可怕的伤口和疯狂是后来的问题，但它们最终会得到处理。
273780,"El ministre va afegir que espera que l'excedent de reserves de petroli desaparegui del mercat els propers mesos, va dir als periodistes divendres.",部长补充说，他预计未来几个月石油储备过剩将从市场上消失，他周五告诉记者。
280654,"La nostra família és molt gran, ell o ella pot estar espantat.",我们家很大，他或她可能会害怕。
286173,Murphy advoca ara per un nou model financer en què els hospitals rurals es paguin mensualment amb càrrec a un pressupost mundial basat en els ingressos anuals de l'hospital.,墨菲现在倡导一种新的财务模式，根据医院的年收入，农村医院每月从“全球预算”中支付。
288135,"va afegir; Sabia que, si ho estiguessis, estaries aquí.",她补充说；”我知道，如果你是，你会在这里。
302144,De vegades havia de fer servir la seva imaginació.,有时他不得不使用他的想象力。
317644,2012 Una mica del no-res: l'art del rap mateix Documental,2012《有生于无：饶舌的艺术》SomethingfromNothing：TheArtofRapHimself纪录片
319513,"En aquest moment, com en totes les activitats del sector privat, cal mesurar i provar les activitats del sector públic.",此时，与所有私营部门活动一样，应衡量和测试公共部门的活动。
331779,"Segons les cartes, sembla que són tres, però segons la nostra experiència, n'hi ha un.",根据字面，似乎有三位，但根据我们的经历，只有一位。
340593,"""Crec que l'equip mostrarà la seva qualitat, la veritable cara de Croàcia"".",“我相信球队将展示其质量，克罗地亚的真面目。”
356621,"La tasca més crítica, i descoratjadora, és garantir que el producte final compleixi els complexos requisits normatius internacionals i de la FCC.",最关键、也是最棘手的任务是确保最终产品满足复杂的FCC和国际法规要求。
415173,M'hauria agradat que el seu departament dupliqués la producció el mes passat.,我本来指望你们部门上个月的产出能够翻番。
421029,"El 1939, la Gran Depressió era una raó clau per la qual molts nord-americans no volien entrar a la guerra en absolut.",到1939年，大萧条成为许多美国人根本不想参战的关键原因。
425149,A mi també m'agrada el mapa de Google.,我还喜欢googlemap。
