linea,catalan,chino
2522,"""Ens talla tots els cabells, i ara mateix està fent Ann, la meva primera i segona esposa.",他削减所有我们的头发，现在他在做安，我的第一个和第二个妻子。
6584,"Empresa C, desconeguda, client des de fa 5 anys",公司C，未知，客户5年
9690,Vaig descobrir que l'única sortida és formar una ONG local i això és el que he fet.,我发现唯一的出路是组建一个当地的非政府组织，这就是我所做的。
15569,"Cada any, 31 equips s'equivoquen.",每年，这些团队中有31人是错误的。
16821,"També estic disposat a prometre que pagaré el meu deute dins de tres mesos, i compliré la meva paraula, encara que hagi de viure de pa i aigua.",我也准备承诺在三个月内偿还我的债务，我会遵守诺言的，即使我必须靠面包和水生存。
21983,Jack Bogle: Les pèrdues són una realitat del mercat.,JackBogle：损失是市场的现实。
27936,Això vol dir que pot trucar automàticament a un ascensor per nosaltres.,这意味着它可以自动为我们呼叫电梯。
47305,"(Ella podria deixar de riure i no ens importaria, ja que ho estem considerant estructuralment.",她可以停止大笑，对我们来说不重要，因为我们考虑到这个结构。
58145,No ens hauria de sorprendre que l'obediència als manaments de Déu i altres lleis promoguin la salut.,它不应该惊讶我们服从上帝的诫命和其他法律会促进健康。
62374,Si veig una pistola o qualsevol cosa que sembli una pistola,如果我看到枪或任何看起来像枪
99276,"Quan va ser traslladat a Londres, tots dos ens vam mudar allà.",“当他被转移到伦敦时，我们都搬到了那里。
108359,"El nen no pot parlar dels seus sentiments, per la qual cosa l'especialista ha de basar-se només en les dades de la investigació:",孩子不能谈论他们的感受，所以专家应该只依赖于研究数据：
132433,"Si van mentir, els vaig tenir.",如果他们撒谎，我有他们。
146103,"""Michael estava molt interessat en la història del parc, així com el concert.",“迈克尔对公园的历史以及音乐会非常感兴趣。
152545,La clau és entendre per què aquests objectius i altres són realment importants a la teva vida.,关键是要理解为什么这些目标和其他目标在你的生活中真的很重要。
177921,"Disposem d'Internet de banda ampla 4G a qualsevol lloc de Letònia, per la qual cosa podem treballar on vulguem.",我们在拉脱维亚的任何地方都有4G宽带互联网，所以我们可以随时随地工作。
190023,No creuran? Alcorà 21:30,难道他们不信吗”（《古兰经》21：30）
201106,Va revisar la carta lunar i es va adonar que sempre estava malalt a la lluna plena?,你是否检查了月球图和意识到满月我总是生病吗？
210345,Vull que els líders europeus es decideixin per un resultat different pel que fa a Nord Stream i adoptin mesures diferents.,我希望欧洲领导人在北溪问题上达成不同的结果，并采取不同的步骤。
230466,"Si prefereixes viure la teva pròpia vida que la que t'han triat els altres, has de dibuixar els teus somnis des de dins teu, no prestats pels anunciants.",如果你宁愿住你的生活比一个由别人为你选择（S），你必须从自己内部你的梦想，而不是从广告借来的。
240019,"En aquesta demostració, mostrem que ELICA és utilitzable i efectiu a la pràctica, i pot extreure la informació relacionada en temps real.",在这个示例中，我们表明ELICA在实践中是可用和有效的，并且可以实时提取相关信息。
255619,Normalment només un alfil pot donar Confirmació (vegeu CONFIRMACIÓ).,通常只有一个主教可以给予确认（见确认）。
264806,"Algunes persones simplement posen valors diferents a les coses: que la democràcia és més segura, probablement una mica més lenta.",有些人只是用不同的价值观来衡量事物：民主更安全，只是可能有点慢。
323815,"De fet, molts estudis mostren que les persones deprimides tenen la visió més realista del món.",实际上，很多研究都显示沮丧的人拥有世上最现实的立场。
349051,És un marc per a la cooperació internacional... que reafirma específicament el principi de sobirania estatal.,“这是国际合作的框架……特别重申国家主权原则。
370012,Tindrà molts membres de l'equip i fins i tot pot informar directament el vicepresident.,你会拥有很多团队成员，你甚至可能直接向副总裁汇报工作。
389790,Continua passant per diferents pensaments fins que en trobis un que et faci sentir bé.,继续骑自行车通过不同的想法，直到找到一个让你感觉良好的。
399353,"Aleshores, de fet, vaig creure, i després d'això em vaig desfer del meu ahir i els ahirs dels meus avantpassats.",那时候我才真心地相信了，从那以后，我才摆脱了我的昨天和我的祖先的过去的日子。
409927,"El govern ni tan sols va intentar argumentar que la secció 212 permetria la discriminació, sinó que havien canviat les regles per raons no relacionades amb la nacionalitat.",政府甚至没有试图争辩第212条允许歧视，而是因为他们因与国籍无关的原因改变了规则。
409936,Realment els extraterrestres estan construint una 'megaestructura' al voltant de l'estrella de Tabby?,外星人真的在Tabby’sStar周围建造一个“巨型结构”吗？？
456955,"Potser està sortint amb altres dones, potser no.",也许他在和其他女人约会，也许不是。
471803,"Oh, només volia preguntar sobre una altra àrea que vas esmentar, perquè vas esmentar sobre la recerca de persones amb qui potencialment podries treballar.",我只是想问一下您提到的另一个领域，因为您提到要找到可以与之合作的人。
477403,"Dissabte a la tarda, l'empresari Miller Tree va escriure a Twitter que el segon home havia mort.",周六下午，雇主MillerTree在推特上写道，第二名男子也已经去世。
479951,És com si un grup de biòlegs líders del càncer anunciessin que ens havien estat enganyant tot el temps: sempre han sabut que mai hi haurà una cura per al càncer.,就好像一群顶尖的癌症生物学家宣布他们一直在愚弄我们：他们一直都知道永远不会有治愈癌症的方法。
485418,"No obstant això, com que tot el codi de la interfície d'usuari s'executa als ordinadors dels clients, ja no es pot confiar en ell.",不过，由于所有UI代码都是在客户端计算机上运行的，因此您不能再相信它。
495810,Va argumentar que el mercat de l'habitatge no revisaria la crisi del 2008 perquè no es repetiran els mateixos errors.,所以，他指出，房地产市场不会重演2008年的危机，因为同样的错误不会重演。
