linea,catalan,chino
5293,Quan perds sempre necessites mostrar alguna cosa perquè som el Chelsea.,“当你输球的时候，你总是需要展示一些东西，因为我们是切尔西。
17125,"En realitat, també és un centre de comandament militar secret relativament avançat en aquell moment.",实际上，它也是一个在当时比较先进的秘密军事指挥中心。
29250,Els factors culturals i simbòlics també poden haver contribuït a convertir Bèlgica en un objectiu.,文化和象征因素也可能在使比利时成为目标方面发挥了作用。
63727,"Per tant, el risc, si n'hi ha, no prové de l'aire subministrat.",因此，风险（如果存在）不是来自所供应的空气。
97318,"Milers de persones han utilitzat amb èxit les nostres guies per reparar els seus aparells electrònics, i tu també ho pots fer!",成千上万的人已成功使用我们的指南修理他们的电子产品，你也可以得！
100993,"Però hem de netejar aquest planeta, i sabem que no et netejaràs a tu mateix.",但我们必须清扫这个行星，因为我们知道你不会清扫你自己。
105060,"La religió mai no pot reformar la humanitat, perquè la religió és esclavitud.",宗教永远无法改造人类，因为宗教是奴役。
124728,Assegureu-vos que vostè o un adult amigable hi és per seure a l'interior.,确保你或友好的成年人坐在里面。
129540,Per això s'està produint la gran afluència d'ovnis.,那就是为什么UFO的大涌入正在发生。
136278,El temps dirà si i quan 16:9 s'allunya d'aquesta espiral mortal.,时间会告诉您，何时以及何时16：9清除这个致命线圈。
141095,"Per example, tenim una funció send(de, a, text).",举个例子，我们拥有函数send（from，to，text）。
164564,"Si el seu disc d desaparegut per cap raó en absolut, no s'espanti i no estar trist per ""les mateixes imatges de les vacances de l'estiu passat.""",如果您的磁盘d完全没有消失，请不要惊慌，也不要为“去年夏天假期的相同图片而感到难过。”
192551,Ella creu que Harry es veu perfecte i va decidir assemblar-s'hi.,她认为哈里看起来很完美，并决定要成为像他一样。
193952,"Mentrestant, senyor, mireu sempre: mireu amb atenció, perquè potser el mal no s'aturi aquí.",与此同时，先生，守望——仔细观察，因为也许邪恶在这里不会停止。
214132,La pèrdua de neutralitat a la xarxa significa que més nord-americans haurien de començar a utilitzar les VPN.,网络中立性的丧失意味着更多的美国人应该开始使用VPN。
225597,He vist que les empreses no fan absolutament res amb tots els diners del món i centenars d'enginyers.,我见过一些公司用全世界的钱和数百名工程师什么都不做。
251629,Això va ser 13 anys abans que les normes alimentàries d'Austràlia a Nova Zelanda les fessin obligatòries el 2001.,这是13年前澳大利亚新西兰食品标准在2001年使他们强制性的。
263758,"Així que vostès, joves, els que són estudiants, en primer lloc, vull expressar-los la meva felicitació.",因此，你们，年轻人们，你们当中的学生们，首先，我想表达我的祝贺。
268472,"A Rússia, el govern ha obligat els proveïdors de serveis d'Internet a bloquejar efectivament ProtonMail.",在俄语方面，政府已迫使互联网服务提供商有效阻止ProtonMail。
281971,"Gràcies a una beca del Harvard Club de França, hi va poder assistir.",感谢来自法国的哈佛俱乐部的奖学金，她能够出席。
283927,La majoria porten a la mateixa conclusió: els suplements lactis o de calci són eficaços.,他们中的大多数得出了同样的结论——乳制品或钙补充剂是有效的。
295829,Tony el coneixia i podria veure' l primer.,托尼认识他，可能先见他。
333681,"A Bentley, hi ha centenars d'oportunitats per participar-hi.",在宾利，有数百个机会参与进来。
349119,No és gaire dir que la pau o la guerra poden dependre de la.,它不是太多说和平或战争可能挂在这个问题。
359518,Després vas caminar al desert cap a la terra promesa - la teva nova terra.,然后你在沙漠中走向应许之地——你的新土地。
362883,La dimissió massiva provocada per la direcció de l'empresa va començar el mes passat.,由公司管理部门启动的大规模的辞职始于上个月。
376393,"Ella vol trobar algú, però ell ha de ser tal i tal, i tenir això o aquesta altra cosa.",她想找个人，但他必须是这样那样的，还有那个或者其他的东西。
386529,Els nord-americans llencen prou menjar cada any per omplir 730 estadis de futbol.,美国人每年扔掉足够的食物来填补730足球场。
386620,El Sr. Lavrov també va dir que s'hauria de prohibir als nord-americans l'ús de casa de vacances a prop de Moscou.,拉夫罗夫还称，应当禁止美国人使用他们在莫斯科附近的度假屋。
406242,"No obstant això, aquest entorn existeix en relativament pocs llocs.",然而，这样的环境存在于相对较少的地方。
407789,Però la majoria està d'acord que els principals organismes sanitaris i científics han d'actuar ràpidament.,但多数人同意，主要的健康和科学机构应迅速采取行动。
417920,"En un vídeo, publicat a YouTube, un home explica com les forces de seguretat van matar el seu fill i el van deixar morir.",在一个发布在YouTube上的视频中，一名男子讲述了安全部队如何杀死他的儿子并让他死去。
423457,"Israel va començar a reobrir-lo diumenge, però amb detectors de metalls per evitar el contraban d'armes a l'interior.",以色列星期天开始重新开放，但有金属探测器，以防止武器被偷运到里面。
427200,"No obstant això, si cal donar crèdit a aquest nou informe de Corea, es produiran aviat.",但是，如果相信韩国的这份新报告，它们将很快发生。
438770,Però encara no ha optat per assumir les obligacions globals compartides que requereix el seu estatus econòmic.,但是它还没有选择承担其经济地位所要求的全球经济责任。
443443,"Així que va salvar la societat de la lluita de classes, però va destruir completament l'individu i el seu potencial.",所以虽然它让社会免除了阶级斗争，但它也完全摧毁了个人和他的潜力。
445726,Les companyies de combustible fòssil han d'evolucionar o morir,化石燃料公司必须发展或死亡
445954,"No obstant això, quan penso en el seu sentit compartit de la responsabilitat, només puc entendre aquesta acceptació passiva com una resposta activa.",可是，当联想到他们共同的责任感时，我只能将这种被动的接受理解为一种主动的回应。
450108,Però en aquest comentari de YAG... també hi estic d'acord.,但在这个八木评论……我也同意。
460064,També podeu utilitzar el paràmetre _route_ per anomenar un fragment específic.,同时你也可以使用_route_参数来指定一个特定的shard。
477850,Es pot triar socis d'alt caràcter i de baix risc.,一个人可以选择高性格，低风险的合作伙伴。
507532,"Per example, si vols començar a aprendre un instrument musical com la guitarra o el piano, no intentis aprendre massa, massa aviat.",例如，如果你想开始学习一种乐器，如吉他或钢琴；不要试图学得太多，太快。
508274,"Bobby i jo estàvem asseguts al bany, còmode i agradable John, asseguts a terra, i tenim la bossa del doctor i només estem fent smorgasbording.",Bobby和我只是坐在约翰，舒适的，尼斯约翰，坐在地板上，我们有医生的包，我们只是在自助餐。
510545,Va subratllar que els fracassos en les negociacions del passat són la lliçó més important per a les futures negociacions.,他还指出，过去谈判失败是未来谈判的最重要教训。
532661,És important entendre la condició del perdó del pecat per part de Déu.,我们必须理解神赦免罪的条件。
