linea,catalan,chino
9301,No puc deixar que la ira o el dolor siguin el meu motor.,我不能让愤怒或伤害成为我的引擎。
12778,"Al principi, no m'atreia la fotografia social (casament, retrats).",一开始，我没有被社交摄影（婚礼，肖像）所吸引。
25530,"No hi ha necessitat que els mogui del son, vaig dir al meu cervell.",我没有必要把他们从睡眠中移开，我对我的大脑说。
33630,Aquesta era la nova i futura NBA.,那是新的和未来的NBA。
78164,51:7 perquè aquests desitjos són mortals.,51：7这些欲望却是致命的。
84484,Aquest tipus de gentilesa és necessària la propera vegada perquè vull experimentar aquest nivell de confiança.,这种温柔是下次需要的，因为我想体验那种程度的信任。
109654,"Amb tants animals necessitats, no poden mantenir tots els animals indefinidament.",有这么多的动物有需要，他们不能无限期地支持所有的动物。
118834,Aquesta és una controvèrsia enganyosa que s'utilitza per a fins interns.,这是一种误导性的争议，被用于内部目的。
161176,"Tot el que volia fer era llegir l'arxiu que li havia deixat Arthur Patterson, i això no podia trigar més d'una hora, possiblement fins i tot menys.",他想做的一切就是读取文件阿瑟·帕特森已经离开他，不能把他一个多小时，甚至可能更少。
186956,"Així que, encara que tinguis el millor model de CPU, potser no funcioni!",所以，即使你拥有最好的CPU型号，它也可能不起作用！
204075,La gestió del risc de seguretat està integrada a tots els processos de planificació estratègica de la Universitat;,OHS风险管理整合到大学的所有战略规划过程；
259735,Els líders de la zona euro han d'estar preparats.,欧元区领导人需要做好准备。
268535,"Ho ha canviat tot, des de l'agricultura, la indústria, el transport i la guerra fins a la geopolítica mundial.",它改变了一切，从农业，工业、运输、战争，到全球地缘政治。
276249,"Tot i això, alguns juristes creuen que des del punt de vista tècnic, alguns passos successoris haurien d'involucrar el Congrés.",然而，一些法律专家认为，从技术角度来看，一些继承步骤应该涉及议会。
282939,"Semblava entendre-ho finalment, com si fins ara hagués estat considerant altres possibilitats.",他似乎终于明白，好像到现在他一直在考虑其他的可能性。
290111,"I així, amic meu, Jason, si no saps que la teva xicota pot manejar la veritat, no li diguis la veritat.",所以，我的朋友，杰森，如果你不知道你的女朋友能接受事实不要告诉她真相。
300665,"I de vegades certs homes, i fins i tot dones, arriben a odiar la càrrega del pensament, però sense estimar la mort.",有时是某些人，甚至女人，来恨思想的负担，但没有爱死亡。
303284,"Em va enviar al Dr. Quimby, l'especialista que m'havia examinat els ulls dotze o quinze vegades abans.",接下来，他让我去奎姆比医生那里，是以前十二次或者十五次给我检查过眼睛的专家。
316474,"Ella va dir: ""Ell és cautelós, Jessica.""",她说：“他是一个谨慎的人，杰西卡。”
322783,El president està convençut que la formació d'especialistes altament qualificats i competitius és una de les tasques més importants per al sector sanitari nacional.,总统坚信，培训高素质和有竞争力的专家是国家卫生保健最重要的任务之一。
324755,Aquest informe assenyala que moltes escoles tenen programes destinats a prevenir la violència armada.,该报告指出，许多学校都有旨在防止枪支暴力的计划。
330013,"Per tant, espero que qualsevol que realment senti passió per la crisi climàtica i el medi ambient consideri la possibilitat de prendre mesures.",所以我希望任何真正热衷于气候危机和环境的人都会考虑采取行动。
332436,"Guanyadors, perdedors i els que es van atrevir a ser diferents el 2019",赢家，输家和那些敢于在2019不同
342151,"Recentment va ser seleccionat per a un nou treball (el seu ""treball somiat""), a uns 1000 quilòmetres de distància d'on visc.",他最近被选为新工作（“理想工作”），离我住的地方大约1000英里。
350677,"'No ho fa, estimada Carmilla, és el més allunyat de la seva ment.",“他没有，亲爱的Carmilla，这是他头脑中最遥远的事情。
371550,"Algunes persones tenen fortes experiències religioses, i hi pensen com una prova de l'obra de Déu en els seus cors.",有些人有很强的宗教体验，就以为这些体验是神在他们心中工作的证据。
377723,Per això van posar laboratori biològic militar a prop de les fronteres de Rússia.,这就是为什么他们将军事生物实验室置于俄罗斯边界。
391337,"Ben: Així que a mesura que Envato avança, hi ha dues formes clares i separades en què estan abordant el problema de la IA i el SEO.",Ben：所以当Envato向前推进时，他们有两种清晰而独立的方式来解决IA和SEO的问题。
397532,SHAPIR: Els zimbabuesos ja no utilitzen aquesta moneda.,（笑声）SHAPIRO：津巴布韦人不再使用这种货币了。
400126,"'Al final, els agents poden no tenir acords i això pot no passar.",“最终，代理人可能没有达成协议而且可能不会发生。
417699,Però moltes de les solucions al canvi climàtic són win-win i milloraran la vida de la gent normal.,但许多气候变化的解决方案都是双赢的，将改善正常人的生活。
424224,Quins gèneres cinematogràfics tenen més probabilitats de ser produïts per dones?,哪些类型的电影更可能由女性制作？
439818,Tesla va fer una cosa extremadament bé: va desenvolupar cotxes elèctrics que la gent realment volia conduir.,特斯拉做得非常好：它开发了人们真正想驾驶的电动汽车。
453095,"L'actitud altament seriosa evadirà molts riscos de seguretat en el funcionament dels centres de mecanitzat CNC, cosa que protegirà en gran mesura la nostra pròpia seguretat i seguretat laboral.",高度认真的态度将在CNC加工中心的运行中规避许多安全隐患，这将极大地保护我们自己的安全和工作安全。
497396,Solia viure millor que qualsevol príncep de l'Índia.,我往往比任何一位印度王子过得还要好。
501487,"Per example, es diu que les llàgrimes tenen poders curatius.",例如，有人说，他的眼泪已经愈合的权力。
505551,"Si coneixes un noi a través d'amics, al mercat, en un concert, genial.",如果你通过朋友认识一个人，在市场上，在音乐会上，太好了。
508357,El Leopard 1 va estar en servei a més de 10 països.,Leopard1服役于超过10个国家。
513049,"A Emerson, aprendràs els valors fonamentals d'una professió que és crucial per a la democràcia, fins i tot mentre aprens a satisfer les demandes de la narració multimèdia professional.",在艾默生，您将学习到对民主至关重要的职业的核心价值观，即使您学会了满足专业多媒体讲故事的要求。
535621,"Tenim un equip a Barcelona, un a Vietnam i un altre a Andorra, de vegades treballem amb clients de diferents països.",我们在巴塞罗那有一个团队，一个在越南，另一个在安道尔，我们有时与在不同国家的客户合作。
545627,"Des de principis d'any, més de nens han estat tractats per desnutrició severa.",“自今年年初以来，超过10万名儿童因严重营养不良而接受治疗。
547347,"No sabia quina satisfacció podia donar a qualsevol cavaller, respectant aquesta família.",他不知道他能给任何绅士什么满意的，尊重那个家庭。
560538,He vist el teu jeep fora!,我看到你的吉普车在外面。
563121,Sempre et pot passar perquè el mercat és different i flexible en el preu.,它总是会发生在你身上，因为市场是不同的，灵活的，他的价格变动。
567568,"De tota manera, l'informe de guanys reals de la companyia estava bé, almenys per als estàndards recents de Tesla.",无论如何，该公司的实际收益报告还算不错，至少按照Teslas最近的标准。
571208,Els avenços en aquest tipus de tecnologia han canviat realment la manera com els consumidors utilitzen molts dispositius en un període relativament curt.,这种技术的进步确实改变了消费者在相对较短的时间内使用许多设备的方式。
580500,Els professors de surf de neu són molt professionals i he obtingut el meu títol de NZSIA.,雪上滑板教师非常专业，我已经得到了我的NZSIA资格！
605843,"Tot seguit, 34 dades commovedores sobre aquest programa de televisió de primera línia.",以下是关于这个顶级电视节目的34个温暖的事实。
608491,"Sempre vaig dir que si mai havia d'anar a Mart i només podia portar una persona amb mi, m'enduria Ron.",“我一直说，如果我要去火星并且只能带一个人，我肯定会带Ron一块去。
620778,Les drogues i l'alcohol són molt perillosos a la feina.,毒品和酒精在工作场所非常危险。
623768,"Fins llavors, hauran d'esperar el següent ferri.",直到那时，他们将不得不等待下一班渡轮。
634710,Som flexibles per tal d'atendre a cada individu les necessitats úniques d'idioma anglès.,我们灵活，以满足每个人独特的英语语言需求。
650684,"21:86 Els admetem en la nostra misericòrdia, perquè eren justos.,",21：86我使他们进入我的恩惠之中，他们确是善人。
652119,"Ús correcte: Els encantarà anar-hi, he sentit que el seu menjar és el millor.",正确的用法：他们会喜欢去那里–我听说他们的食物是最好的！
655145,Vaig deixar un noi enrere i em va fer més mal que mai abans.,我离开了一个男孩身后，他伤害了我超过我曾经被伤害过。
670158,"A aquelles persones que intenten trobar-me, però que els resulta difícil, els dic això.",对那些试图寻找我，但觉得很困难的人，我这样对他们说。
680090,Les economies globals estan cada cop més en risc: Pimco's Gross,全球经济变得越来越不稳定：Pimco的Gross
684003,"Ara està desitjant continuar la tradició de Turquia a la seva nova botiga, tot i que, admet, no és el seu plat preferit.",现在，他期待著在新店里延续火鸡的传统——尽管他承认，这不是他最喜欢的菜。
684917,"A l'Iran i l'Iraq, algunes d'aquestes confessions van ser transmeses en directe per televisió.",在伊朗和伊拉克，其中一些“认罪”片段被电视直播。
688778,"No vol dir què va ser, encara que pot haver estat una notícia sobre un soci xinès o possiblement la venda de l'africana Barrick.",他不说是什么，但这可能是有关中国合作伙伴或可能出售非洲巴里克的消息。
689310,"A més de les comunitats regionals i lingüístiques, Bèlgica també estava dividida en deu províncies (cinc a Flandes i Valònia).",除了区域和语言社区之外，比利时也被分成十个省（佛兰德斯和瓦隆各有五个省）。
692545,"Va ser el meu bitllet de tornada a la civilització, a casa meva ia la meva família i la còpia del Garterbelt Negre.",他是我的票回文明，我的家和家人和黑色Garterbelt副本。
700163,Gaudim d'associacions de recerca i indústria a tots els continents.,我们享受在各大洲的研究和工业合作伙伴关系。
700498,Informe del Comitè de Relacions Exteriors del Senat sobre la guerra de l'Afganistan: Cap dels funcionaris civils o oficials militars entrevistats a l'Afganistan i altres llocs esperava un progrés substantial a curt termini.,参议院外交委员会关于阿富汗战争的报告：“在阿富汗和其他地方接受采访的文职官员或军官都不会期望在短期内取得实质性进展。
704937,Aquest serà el nostre objectiu principal: polir l'experiència actual per oferir el millor joc.,这将是我们的主要目标：打磨当前的体验，带来最佳游戏。
710779,La majoria de la gent pensa que és prudent esperar per més raons.,多数人认为，等待更多理由是明智的。
718493,"No rebis cap bala, va dir Tyler al Comitè d'Assalt.",“不要得到任何子弹，”泰勒对攻击委员会说。
733832,"UofM es va centrar en problemes clau: estabilitat, tempestes, disseny.",UofM专注于关键问题：稳定性，风暴，设计。
760327,Mai ho deixis i en realitat pots ser lliure.,永不放弃，你实际上就可以自由。
770650,"Pel dissenyador d'interiors John McClain, assumir grans riscos és només una part de la feina.",室内设计师约翰·麦克莱恩，采取大的风险仅仅是工作的一部分。
791107,"Alguns dels nostres mestres també van parlar, i van ser escoltats amb interès.",我们的一些教师也发了言，并饶有兴趣地听了。
810154,"Per descomptat, no totes les grans empreses tenen poder de monopoli.",当然，并非所有的大公司都具备垄断的实力。
819739,"La meva mare va tenir un nadó petit, Leonarda.",我妈妈生了一个小孩，Leonarda。
837842,Més tard va establir la seva pròpia companyia de joguines Flores YoYo Company.,后来他成立了自己的玩具公司FloresYoYoCompany。
866477,L'home blanc havia dit als tembus que el seu veritable cap era la gran reina blanca de l'altra banda de l'oceà i que ells eren els seus súbdits.,白人告诉《Thembus》，他们真正的首领是横渡大洋的白人女王，他们是她的臣民。
908081,Parla'm de les seves millors qualitats personals.,说出他们最好的个人品质。
910596,Volia saber per què Déu va deixar que el personal de l'hospital espatllés les coses.,我想知道为什么神会让医院工作人员犯这些错误。
918797,Durant els darrers anys ha estat una de les intèrprets joves més emocionants de Suècia.,在过去的几年里，她是瑞典最令人激动的年轻表演者之一。
921185,"No és l'únic example d'una estrella d'aquest tipus, però és la primera vegada que s'observa una estrella durant les etapes d'escalfament i refredament d'aquesta transformació.",它不是这颗恒星的唯一例子，但这是有史以来第一次在这种转变的加热和冷却阶段都观察到恒星。
922842,"No obstant això, amb la ferotge competència a l'App Store d'Apple, moltes bones descripcions passen desapercebudes, així que no esperis miracles simplement perquè les teves descripcions són perfectes.",然而，随着苹果AppStore的激烈竞争，许多好的描述都不被忽视，所以不要指望奇迹，因为你的描述是完美的。
938542,Només vol dir que la CE va plantejar una sèrie de preocupacions que volia que el Grup d'Experts (EG) JSR 376 abordés.,这只意味着EC提出了一些希望JSR376专家组（EG）解决的问题。
946902,En el meu cas tinc molta cura amb el que faig i el que no faig per les noies.,就我而言，我非常小心我为女孩做什么和不做什么。
960967,"""Com saps que alguna cosa és un discurs d'odi o una notícia falsa?"", va preguntar.",“你怎么知道哪些就是仇恨言论或者虚假新闻？”他问道。
964676,"Tot i que cada vegada és més eficaç, aquesta resistència continua sent en gran mesura defensiva i políticament desenfocada.",虽然效果越来越好，这个抵抗仍然很大程度上是防御性的，政治上没有焦点的。
977733,"Un dia ho sabré, es va dir a si mateixa, i després els mataré a tots.",有朝一日我会知道，她告诉自己，然后把他们全杀光。
1003956,"Però l'audiència podria indicar com es desenvoluparà la batalla legal, que alguns advocats esperen que faci més de dos anys.",但听证会可能表明法律辩论将如何展开，一些律师预计将花费两年多的时间。
1012596,"La compartició de l'espectre garantirà que Swisscom pugui proporcionar una àmplia cobertura 5G als seus clients tan aviat com sigui possible "".",频谱共享将确保Swisscom能够尽快为其客户提供广泛的5G覆盖。”
1021706,"Quan vaig investigar una mica i em vaig adonar de la quantitat de tipus d'oportunitats d'infermeria que hi ha, estava absolutament segur que aquest era el camp per a mi.",一旦我做了一些研究，并意识到有多少种类型的护理机会存在，我绝对肯定这是我的领域。
1060059,La direcció d'immigració argentina va dir que és gairebé impossible fer un seguiment del número perquè els argentins que surten del país no han de proporcionar informació sobre el seu destí o quant de temps es quedaran.,阿根廷移民局表示，几乎不可能追踪这一数字，因为离开该国的阿根廷人不必提供有关目的地的信息或他们将逗留多久。
1097357,"Va dir: ""Fins i tot les aigües residuals sense diluir estan més diluïdes del que es pensa, perquè inclouen totes les nostres coses d'ús diari de l'aigua"".",他说，“就算是未经稀释的污水也比你们想象中的污水清澈许多，因为它包含了我们所有日常用水。”
1112722,"Al juny, els investigadors el van acusar de corrupció generalitzada; ha desaparegut de la vista.",6月，调查人员指责他有普遍的腐败问题；自此他已从人们的视线消失。
1127077,Era esposa i mare; el seu marit era un esclau valuós i preferit.,她是一位妻子和母亲；她的丈夫是一个价值和最喜欢的奴隶。
1167975,"Però a diferència del fum, molts sorolls són bons, almenys algunes vegades.",但与烟尘不同，有许多噪音是好的，至少在有些时候是这样。
1182228,Va cometre un error i està patint.,他犯了一个错误，他正在受苦。
1210586,Ara és el millor moment per aprendre sobre l'aprenentatge automàtic i aplicar-lo als productes que esteu construint.,现在是了解机器学习的最佳时机，并能将其应用于您正在构建的产品。
1216639,Les implicacions d'aquest rebuig als experts semblen enormes.,拒绝专家的影响似乎是巨大的。
1222654,"Els usuaris dels seus productes i serveis han de rebre informació clara i específica sobre els riscos a què es poden enfrontar per a la seva privadesa i llibertat d'expressió a la Xina, i quines mesures està prenent l'empresa com a resposta.",使用其产品和服务的用户需要获得清晰和具体的信息，明白他们在中国于隐私和言论自由方面可能面临的风险，以及公司回应时将会采取的行动。
1230364,Ningú pot impedir que agafis les millores del codi font.,没有人能阻止你对源代码的改进。
1267167,"A ningú no li agrada pagar impostos, encara que això signifiqui pagar alguns interessos d'un préstec hipotecari.",没有人喜欢纳税，即使这意味着为抵押贷款支付一些利息。
1283705,Aquells que vulguin crear una cultura organitzativa en la qual cada persona de cada departament estigui totalment compromesa amb la millora del seu propi rendiment i amb el compromís de satisfer les necessitats i expectatives de futur dels seus clients interns.,那些希望创建组织文化的人，每个部门的每个人都完全致力于提高自己的绩效，并致力于满足他们内部客户的需求和未来的期望。
1286276,Canvi tres: ara ve amb 5G,变化三：它现在配备5G
1288896,"Diversos rius importants travessen la regió, cosa que significa que és ideal per a l'agricultura.",几条主要河流流经该地区，这意味着它是农业的理想之地。
1306250,"Com a Ministre de Defensa Nacional de la Xina, m'agradaria aprofitar aquesta oportunitat per aclarir-vos una vegada més: l'EPL mai ha desplegat un sol soldat a la Caixmir controlada pel Pakistan.",作为中国的国防部长，我想借此机会再次澄清：解放军从未在巴控克什米尔地区部署一兵一卒。
1371436,"L'alta taxa d'estalvi de la Xina, el creixement ràpid de la inversió està totalment garantit.",中国的高储蓄率和快速投资增长得到充分保证。
1384542,"En aquest moment, el pacient està llest per sotmetre's a TMVR.",此时，患者已准备好接受TMVR。
1391263,"I ens agradi o no, el ritme d'aquest canvi només s'accelerarà.",无论我们喜欢与否，这种变化的步伐只会加快。
1392276,"No obstant això, hi ha altres maneres en què una persona pot practicar el silenci.",不过，还有其他的方法让一个人可以践行静默。
1403525,Hauria d'unir-me a un club de bridge?,也许我应该加入一个桥牌俱乐部吗？
1422012,"Per finançar la seva educació, John va haver de treballar en diverses feines al llarg de la universitat.",为了资助他的教育，约翰不得不在大学工作的多个职位。
1428279,"Va dir que escolto la indústria de l'automòbil d'una altra persona, així que, sentim una vergonya, els nostres telèfons mòbils tan petits, la càrrega també va omplir unes hores, vostè diu per què tants anys podem obrir-nos pas?",我说听到人家汽车行业在这么说，我们感到一种耻辱，我们手机这么小，你说充电还要充几个小时，为什么那么多年我们都突破不了？
1432513,Les estafes de cites en línia passen: no us mentirem.,网上约会诈骗确实会发生——我们不会对你撒谎。
1434992,"Si estàs lluitant a prop de la part del darrere, estàs conduint un cotxe de F1, però pots obtenir fàcilment alegria conduint una altra cosa.",“如果你在后面附近的战斗，你驾驶一辆F1赛车，但是你可以很容易得到快乐驾驶别的东西。
1444226,"Però ningú no sospitava que la senyora Liu, de 36 anys, podria haver-se unit al prohibit moviment espiritual Falun Gong.",但是没有人认为36岁的刘春玲可能会加入被禁精神运动法轮功。
1448480,Segon fàrmac de trastorn de la sang rara d'Alexion podria enfortir els ingressos futurs,Alexion的第二种罕见血液病药物可以巩固未来的收入
1468782,Però en realitat va arruïnar totes les decisions de disseny més endavant.,但实际上这毁掉了之后每一个设计决定。
1486147,La revolució no és un camí de roses: una revolució és una lluita entre el futur i el passat.,革命不是玫瑰花床，革命是未来与过去之间的斗争。
1497316,"Va dir que l'única guia de ""salvaguarda"" per protegir la seva filla era la presència d'una infermera del CAMHS (Servei de Salut Mental Infantil i Adolescent), que estaria en ""observació constant"" a la unitat.",他说，保护他女儿的唯一“保护”指导方针是有一名CAMHS（儿童和青少年心理健康服务）护士在场，他将在该部门接受“持续观察”。
1520110,"El meu germà i jo solíem pensar que era un simple caprici del meu pare, però els esdeveniments ens han portat des de llavors a canviar la nostra opinió.",我哥哥和我过去常常认为这只是我父亲的一时冲动，但此后的事件使我们改变了我们的观点。
1529370,ABB porta més de 40 anys escrivint el futur de la digitalització industrial.,40多年来，ABB正在书写工业数字化的未来。
1535686,"El perill clar i present és la desocupació massiva, i hauríem d'ocupar-nos d'ell ara.",当下存在的清晰危险是大规模失业，我们需要现在就应对这个问题。
1537090,Vull que tinguis la millor vida possible a la terra fins que arribi el darrer dia.,我要你在地上过你所能过的最好生活，直到末日来临。
1542498,La menció de la clàusula d'arbitratge també és igualment important.,提到仲裁条款，也是同样重要的。
