linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
17431,eliminacion_catalan,caracteres_problematicos: {'•'},• Som també una universitat oberta a les persones i al coneixement.,,,,,
34836,eliminacion_catalan,caracteres_problematicos: {'“'},"La seva troballa més sorprenent, diu, “és que troben a faltar la vella comunitat.",,,,,
59667,eliminacion_catalan,caracteres_problematicos: {'%'},"Legalment i socialment (als Estats Units, no es pot parlar de cap altre lloc), la dona està 100% pro...",,,,,
106684,eliminacion_catalan,"caracteres_problematicos: {'“', '/', '”'}",Diversos esquemes certifiquen les empreses i/o cadenes de subministrament com a “sostenibles” si com...,,,,,
185412,eliminacion_catalan,caracteres_problematicos: {'·'},"Desplaçat i enfadat, Omari va buscar asil a Brussel·les el 2014.",,,,,
257245,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",La primera moneda d'aquest tipus va ser “VertCoin”.,,,,,
262538,eliminacion_catalan,caracteres_problematicos: {'%'},"Amb el suport del 72% dels votants al nostre referèndum el 2015, les nostres projeccions pressupostà...",,,,,
281791,eliminacion_catalan,caracteres_problematicos: {'%'},"Com a part del projecte, el químic planeja augmentar l'eficiència de la solució almenys al 90%.",,,,,
297520,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Quan una dona diu: “Em vaig casar amb un home meravellós”, és clar per a la majoria dels filòsofs qu...",,,,,
323437,eliminacion_catalan,caracteres_problematicos: {'$'},"Pot confirmar el preu per als estudiants d'ESL com $ 2,00?",,,,,
397625,eliminacion_catalan,caracteres_problematicos: {'#'},"definite? method_call # Si el mètode ja està definite, llavors Cert",,,,,
443376,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Wang llavors va qüestionar per què tota l'activitat econòmica no s'està ""duent a terme de forma comp...",,,,,
497300,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Les autoritats presidencials ""no són lliures d'alterar [aquest] patró decretat divinament"".",,,,,
518345,eliminacion_catalan,caracteres_problematicos: {'·'},"De camí a l'entrevista amb un taxi, vaig recordar les primeres entrevistes que vaig fer a la Conferè...",,,,,
631993,eliminacion_catalan,caracteres_problematicos: {'“'},“La majoria dels Júpiter calents reflecteixen al voltant del 40 per cent de la llum de les estrelles...,,,,,
664242,eliminacion_catalan,caracteres_problematicos: {'·'},"""Ja que va sol·licitar el president ja, Vaig a parlar amb ell i convidar el ministre de Finances, Ug...",,,,,
795087,eliminacion_catalan,caracteres_problematicos: {'—'},¡Espero que Oprah corri per poder ser exposada i derrotada com totes les altres! —va escriure.,,,,,
965824,eliminacion_catalan,caracteres_problematicos: {'/'},L'empresa podrà dedicar-se a altres activitats/projectes/programes que consideri oportuns.,,,,,
981125,eliminacion_catalan,"caracteres_problematicos: {'#', '·'}","O potser hi ha una cua de gent esperant per veure la pel·lícula, i estàs en la posició número #3798 ...",,,,,
1101329,eliminacion_catalan,caracteres_problematicos: {'·'},"En resposta, un portaveu del Departament de Medi Ambient, Alimentació i Afers Rurals del Regne Unit ...",,,,,
