linea,catalan,chino
5290,"Aquestes paraules ja han estat criticades a Ucraïna, assenyalant que són utòpiques.",这些话在乌克兰已经受到批评，指出它们是乌托邦式的。
20575,5 de novembre de 2014 Les segones cases a Nova York poden tenir greus conseqüències fiscals,2014年11月5日在纽约的二手房可能有严重的税收后果
27130,"""Per a mi això és una admissió que té por de Joseph Parker.",“对我来说，这是承认他害怕约瑟夫·帕克。
29090,Un gegant en la nostra lluita política per la independència,（中英文版）我们争取独立的政治斗争中的巨人
38220,"Tot i això, són operats per la mateixa plataforma elèctrica i autònoma.",但是，它们是由同一电气和自主平台操作的。
48617,He sentit a parlar d'un jove científic el pare del qual estava en contra de la seva investigació científica.,我曾听说，有一个年轻的科学家，他的父亲反对他的科学研究。
53448,"De fet, les coses es van posar tan malament que, en un moment donat, hi havia més de IPs d'atac úniques per dia!",事实上，事情变得如此糟糕，以至于一度，每天有30000多个独特的攻击IPs！
86452,"Assumint que tot ha anat bé, el sistema ha de reiniciar i ara està executant Linux Mint 18 ""Sarah.""",假设一切进展顺利，系统应该会重启，现在你就在运行LinuxMint18“Sarah”。
91662,"Un país en desenvolupament ha d'equilibrar aquestes dues qüestions, especialment si la seva població supera els 1 300 milions de persones.",一个发展中国家需要平衡这两个问题，特别是，如果你的人口超过13亿。
101355,El treball de Sonobuoy és descobrir si aquests canvis han creat incompatibilitats.,Sonobuoy的工作是去发现这些更改是否引起了不兼容。
102793,"Aquest és un bell, si no és un videojoc, llavors la cosa.",这是一个美丽的，如果不是视频游戏，那么事情。
105091,"En 2008, el Parlament Europeu va adoptar un llenguatge de gènere neutre.",在2008年欧洲议会通过了性别中立的语言。
128199,Que surtis avui i comencis a fer-lo servir depèn de les teves circumstàncies.,您是否今天外出并开始使用它取决于您的情况。
152231,Per què creus que aquests somnis són molt més comuns per a la gent de fora dels Estats Units i Occident?,你为什么认为这种梦在美国和西方以外的人中更常见？
162344,Em temo que els moments aleatoris de contacte i reconeixement secret mai no seran suficients.,随机秘密接触和识别的时刻永远不会够了，我害怕。
173909,"No obstant això, després d'alguns d'aquests comentaris, a més d'altres grans problemes com un cor tancat, ho vaig acabar després de 5 mesos.",然而，在几句“哈哈”的评论之后，再加上其他巨大的问题比如一颗紧闭的心，五个月后我就结束了。
174480,"El programa real, i la versió editada del que estem veient, arribarà a uns set milions de teleespectadors.",真正的表演，我们的编辑版本看，将达到大约七百万电视观众。
174950,"Naturalment, se li farà constantment la mateixa pregunta durant tot l'any: es retirarà a finals del 2018?",当然，他这一整年都会被问同样的问题：他会在2018年底退休吗？
209846,"Però aleshores, com explica, sempre li ha agradat treballar en espais petits.",但在那个时候，如他所言，他自己一直都喜欢在小空间里工作。
