linea,catalan,chino
39024,"Però en fi, tot surt de mirar la lluna d'aquesta manera, com un ximple.",但无论如何，这一切都来自于那样看月亮，像个傻瓜。
69728,(Per què hi ha tantes dones en aquest bloc que es creuen el cul d'un gat pel que fa al seu aspecte i cos?,为什么在这个博客上有那么多女人认为自己在外貌和身材上都是猫的屁股？
74872,"Però si mires les nostres bitlles, les nostres quatre últimes, probablement han jugat 150 partits.",但如果你看看我们的保龄球，我们的底线四，他们可能打了150场比赛。
84614,llevat que te'n penedeixis.,除非你们悔改。
113385,El projecte del segle marcarà la tercera renovació de la torre.,世纪工程将标志着该塔的第三次翻新。
124423,Això vol dir que poden guanyar recompenses més ràpidament i després intercanviar-les a través d'una font descentralitzada.,这意味着他们可以更快地获得奖励，然后通过一个分散的来源进行交换。
125931,Espera amb impaciència el retorn del seu departament a l'edifici central de la biblioteca.,她热切地等待着她的系返回中央图书馆大楼。
128796,Església de Bòsnia (ja no existeix),波斯尼亚教会（已不存在）
130362,"Després de les recents crítiques als Estats Units i el Regne Unit, la ciència forense està sent atacada a Austràlia.",在最近美国和英国的批评之后，法医科学现在正在澳大利亚受到攻击。
138720,Els inversors també utilitzen el lloc per obtenir crítiques valuoses.,投资者也会利用这个网站来获得有价值的批评。
155804,"Un cop de tornada a terra, una parada en una de les moltes xocolateres alemanyes ens va tornar l'energia.",一旦回到地面，在许多德国巧克力制造商之一停下来恢复了我们的能量。
159950,Vostè ha demostrat al món que Turquia encara protegeix la seva democràcia.,你们已经向世界表明，土耳其仍在维护其民主。
183047,El meu fill s'està divertint i aprenent en l'ús dels mitjans digitals?,我的孩子在使用数字媒体时是否乐趣和学习？
193867,"És hora que els Estats Units comencin a pensar a l'Iraq com una oportunitat de negoci, va dir en un discurs del 2011.",“现在是美国开始思考伊拉克的时候了作为一个商业机会，“她在2011年的演讲中说道。
207053,Va ser llavors quan un interrogatori més específic va revelar que la noia havia demanat te verd xinès en línia.,就在那时，更具体的询问透露，这名女孩在网上订购了中国绿茶。
224934,"Si els homes diuen massa paraules, és només per encoratjar l'acció (en aquell moment, ja que les dones tracten d'establir contacte).",如果男人说太多的话，它只是鼓励行动（当时，妇女打交道建立联系）。
231628,Les organitzacions terroristes fins i tot recluten joves a través de les plataformes de les xarxes socials.,恐怖主义组织甚至通过社交媒体平台招募年轻人。
273260,"Objectivament, les relacions estan definides per la seva història i pels seus plans futurs.",客观地，你的关系是由他们的历史和未来的计划所定义的。
278430,"Quan els seus tres fills se'n van fer càrrec, van expandir l'empresa internacionalment.",当他的三个孩子接手后，他们在国际上扩大了公司范围。
293486,La meva mare advocava per una política d'atac indirecte.,母亲主张一种间接进攻的政策。
306956,"Alhora, destinacions com els països de la regió i l'Àsia Oriental continuen sent prioritaris per a l'Iran.",与此同时，该地区和东亚国家等目的地仍然是伊朗的优先事项。
308983,El nom del teu pare t'obre portes?,你父亲的名字是否为你打开了大门？
337505,"Aquest és un punt molt important, especialment si l'anglès és pobre.",这是非常重要的一点，特别是如果英语很差。
339122,"Sempre podran dirigir-se a mi en públic, o socialment, de la manera més amistosa possible, ja que espero poder dirigir-me a vostès.",你可以在公共场合和我说话，或社会，最友好的方式；我希望能跟你说话。
344110,És difícil de veure en aquest moment perquè és una economia de la república del plàtan.,现在我们很难看明白，因为它是香蕉共和国的经济。
345158,Hem dit moltes vegades que no es pot congelar una organització d'èxit; és una estructura dinàmica i estic orgullós que siguem capaços de lliurar el testimoni sense problemes a la propera generació de líders dins de l'equip.,“我们已多次说过你不能冻结一个成功的组织；这是一个充满活力的结构，我很自豪能够将接力棒顺利交给团队内的下一代领导者。
348024,Els sistemes operatius tradicionals generalment només en consideren un aspecte.,传统的操作系统一般只能顾及其中的一个方面。
357349,La principal diferència entre els dos períodes és que fa trenta anys el credo dominant era la governança i la cooperació internacionals.,两个时期的主要区别在于三十年前的主要信条是国际治理与合作。
394000,"A més del bloc, també pots crear pàgines.",除了您的博客，您还可以创建页面。
403994,"No hi ha res més divertit que tocar amb una banda, i crec que tothom hauria d'intentar tocar en una banda.",没有什么更多的乐趣比一个乐队演奏，我相信每个人都应该尝试在乐队演奏。
416838,"S'enfrontava a la fortalesa francesa de Leucata, ara destruïda.",它面对法国的Leucate堡垒，现在已被摧毁。
421424,"Treballo molt estretament amb el càmera, John Davey, per decidir què disparar i com fer-ho.",我和摄影师非常密切地合作，JohnDavey决定拍摄什么和如何拍摄。
424166,"El secret brut de l'era neoliberal és que aquestes idees mai no van ser derrotades en una gran batalla d'idees, ni van ser votades en contra en eleccions.",新自由主义时代的肮脏秘密在于，这些思想从来没有在一场伟大的思想战中被打败，他们也没有在选举中被否决。
472277,"Per tant, per respondre a la pregunta original, no, no crec que hi hagi superprogramadors.",那么，现在来回答最初的问题——不，我不相信这世上存在超级程序员。
482668,"Per garantir l'ús més eficaç del finançament, el govern fomenta la cooperació sectorial.",为了确保最有效地利用其资金，政府鼓励部门合作。
484911,"""Quan tinc l'ocasió de parlar de manera no oficial amb eminents alemanys, he dit amb molta franquesa que tenien un problema molt greu, però que no semblaven saber com resoldre'l"", va escriure.",当我有机会说非正式杰出的德国人，我说过很坦率地说，他们有一个非常严重的问题，但他们似乎不知道如何解决它，”他写道。
486264,"Això és lamentable, ja que la dependència d'Orient Pròxim d'Àsia és gairebé tan important.",这令人遗憾，因为中东对亚洲的依赖程度几乎一样庞大。
506740,"Aquesta és la gran doctrina que ha estat confessada per la futura generació de jueus i per tots nosaltres, i Déu ho afirma.",那是伟大的信条，它被犹太人未来的世代和我们所有人所承认，上帝肯定了它。
517625,El banc va dir que s'estava duent a terme una investigació interna i que almenys 200 comptes de clients es podrien veure afectats.,该银行表示，正在进行内部调查，可能会影响至少200个客户帐户。
529886,Més endavant a l'article també veuràs la història d'internet i com les xarxes socials et poden ajudar a triomfar.,在这篇文章的后面，你还将看到互联网的历史，以及社交网络如何帮助你成功。
539940,"Has d'haver sentit que algunes persones van dir algunes coses pesades a causa de la ira, i després les conseqüències greus realment van succeir.",你一定听说过有些人因为愤怒说了一些很重的话，然后严重的后果真的发生了。
553171,La implementació de la funció és el primer pas del nostre PCB.,功能的实现是我们PCB的第一步。
591595,"A la primera dècada, el BCE va aconseguir els seus objectius, almenys en termes de creixement i inflació.",“在第一个十年，欧洲央行至少在增长和通货膨胀方面实现了目标。
591602,Simple (Cada lloc ha de tenir l'estructura més simple possible),简单（每个网站都应该具备简单明了的结构）
594335,"Tot i que les tendències anteriors són vàlides per als mercats financers en general, cada mercat financer té les seves pròpies tendències separades.",虽然上述趋势一般适用于金融市场，但每个金融市场都有其独立的趋势。
613258,"De vegades has de fer sacrificis, Lara.",有时候，你必须做出牺牲，劳拉。
619978,"""150 persones, senyor, va ser la resposta d'un general.",‘150人，先生’，这是一位将军的回答。
626366,"Estic d'acord amb TOTES les raons, o, sense raó, per a la nova capital, que es troba al centre de Myanmar.",我同意所有的理由，或者，没有理由，对于新首都，bepaly平台它位于缅甸中部。
630746,La policia aviat es va adonar que el mort era el lladre que perseguien.,警察很快意识到死者就是他们追逐的小偷。
644914,"Per a això, haig d'assegurar-me que l'orientació que proporcionem és cohesiva i es basa en les millors proves.",为此，我必须确保我们提供的指导是一致的并以最佳证据为基础。
