linea,catalan,chino
16532,Aleshores encén el televisor i s'oblida del que és el privilegi.,然后你会打开电视，忘记特权是什么。
23216,"Així, durant almenys tres dies, les forces d'infanteria perdran el suport dels tancs.",这样一来，至少在三天之内，他们的步兵部队将失去坦克的支援。
36232,Massa qüestions que poden ser regulades per les pròpies comunitats locals o regionals es decideixen ara a nivell de la societat global.,目前，有太多可由地方或区域共同体自己管理的问题是在全球社会层面决定的。
45351,"Tot i això, ells i altres filòsofs són ara a l'infern.",但即便如此，他们和许多其他哲学家现在在地狱。
53439,"de fet, ella va respondre.",的确，”她回答说。
63301,"Dos dies després: ""Em temo que no puc sortir del restaurant a les 10.",两天后，：“我不能离开餐厅10点，我害怕。
81631,"Sabíem que els professors estaven amenaçats, però ara sabem que el Govern també ho pensa en secret.",我们知道教师受到威胁，但现在我们知道政府也暗地里这么想。
91507,"I ho farem, vosaltres haureu de viatjar perquè sereu a Singapur el 12 de juny.",我们将——你们需要前往新加坡，因为你们要在6月12日到那里。
95996,Potser li hauré de robar el telèfon perquè no parli amb ningú!,我可能得偷他的手机，这样他就不会跟任何人说话了！”
96345,Haurien d'aprofitar l'amnistia del president Guaidó i seguir endavant.,他们应该利用瓜伊多总统的特赦并继续前进。
114701,Li ha passat a tothom; fins i tot el gran Warren Buffett va perdre milions l'octubre del 2008.,它可以发生在每个人身上，即使是伟大的沃伦·巴菲特也在2008年10月损失了数百万。
117323,Els àrabs han de portar les seves esposes i fills a un lloc segur fins al final dels combats.,阿拉伯人应该将他们的妻子和孩子带到安全地区，直到战斗结束。
119259,10 - Em van fer un fugitiu,11他们使我成为亡命徒
135437,Aquest apartament se sent com el pas abans de comprar casa meva.,这套公寓感觉像是买我自己房子前的一步。
145126,Els investigadors no van investigar els canvis més enllà d'aquesta etapa de desenvolupament.,研究人员并没有调查这一发展阶段以外的变化。
169070,"No obstant això, la versió segura Galaxy Note 7 podria llançar-se en altres mercats internacionals a finals d'aquest mes, tot i que no està clar quins són aquests mercats.",然而，安全的GalaxyNote7版本可能会在本月晚些时候在其他国际市场推出，不过目前还不清楚这些市场是什么。
170911,Sanyam Bhutani: Creieu que l'aprenentatge automàtic ha estat exagerat?,SanyamBhutani：您是否认为机器学习已经被过度炒作？
208110,Va començar a compartir algunes coses importants amb mi.,祂开始与我分享一些重要的事。
211747,Els pagaments transfronterers haurien de ser més ràpids i costar menys que en l'actualitat.,跨境支付应该更快，成本不到他们今天应该做的。
222483,Charlie i jo estem ansiosos per ampliar el domini de gestió.,查理和我都迫切希望扩张他的管理领域。
226434,"El meu germà encara no pot parlar del 1989 en públic, i encara no puc publicar un llibre políticament sensible a la Xina.",我的哥哥仍然不愿公开谈论1989年，我仍然不能在中国出版一本政治敏感类书籍。
227802,"Després de sortir una estona, m'adono que un estatus econòmic social similar és molt important.",在约会了一段时间之后，我认识到相似的社会经济地位非常重要。
235021,"Tot i això, fa tot just 15 anys, molta gent dubtava de la utilitat de les xarxes neuronals.",然而在15年前，很多人都怀疑神经网络是否真的有用。
240458,"Si aquesta riquesa prové d'un treball honest o perquè algú és un geni i dirigeix una empresa rendible, no diríem ni una paraula.",如果这些财富来自一份诚实的工作，或者因为某人是个天才，经营着一家盈利的公司，我们不会说一个字。
241822,"El que em va fer, i el que jo vaig permetre, deu haver estat molt dolent si ja Déu em va deixar fer tant de mal.",他所做的对我来说，我允许的，必须已经非常糟糕，如果上帝让我伤害了那么多。
257402,Aquests poders s'utilitzen àmpliament durant les protestes.,这些权力在抗议期间被广泛使用。
