linea,catalan,chino
5100,Així que no dictaré regles específiques a altres dones:,所以我不打算向其他女性规定具体的规则：
14636,"Sí, els temps exigeixen aquesta educació.",是的，时代呼唤这样的教育。
19797,Aquesta adquisició realment complementa les nostres solucions existents.,“此次收购真正补充了我们现有的解决方案。
53239,Esperava que les generacions futures permetessin que l'esclavatge acabés lentament a tot el país.,他预计未来几代人将允许奴隶制结束慢慢地在全国各地。
59823,El menjar ràpid amenaça l'alimentació saludable italiana i les tradicions (0),快餐威胁意大利的健康食物和传统（0）
139978,"Alguns dels nostres governs acaben de començar a formar-se, i algunes constitucions només han estat revisades relativament recentment.",一些我们的政府刚开始成形，而只有相对新修订了一些宪法。
144814,"Però Beeblebrox, ja saps, va dir, és un dels meus clients més rendibles.",但Beeblebrox，你知道的，”他说，”他是我的一个最赚钱的客户。
150991,"Tenia uns set i vint anys d'edat; quan els seus amics parlaven d'ell, en general deien que estava a Ginebra ""estudiant"".",他大约七岁和二十岁；当他的朋友谈起他时，他们通常说他在日内瓦，“学习。”
153972,És força comprensible que moltes organitzacions esperin abans de canviar completament a VoIP.,可以理解的是，许多组织会在完全切换到VoIP之前等待。
165629,No serà aviat fins que l'Oficina del Comissionat d'Informació (ICO) comenci a imposar multes a aquells que aparentment no tenen cap consideració per la privadesa; i espero que comenci aviat.,它不会很快，直到信息专员办公室（ICO）开始发动对那些对隐私没有明显的一点罚款；我希望它很快就会开始。
166333,Intenta batre el teu propi rècord cada nova pantalla d'inici.,尝试击败你自己的记录每一个新的开始屏幕。
171434,Una bona notícia: La quota dels préstecs per a automòbils d'alt risc ha baixat des del màxim del 2015.,好消息一号位：次级汽车贷款的比重从2015年ITS峰下来。
208831,"Però, com que l'orador no té germà, és clarament jo mateix.",但是因为说话的人没有兄弟，这显然是“我自己”。
211854,"Em va comprar, per fi, i va prometre fer tot el possible per trobar i recomprar els meus fills.",他给我买了，最后，并承诺做所有他能找到并买回我的孩子。
216842,"Els ornaments (especialment per a la nevera) són l'exemple més obvi, però per què no incorporar una mica de magnetisme a les joguines o eines?",饰品（特别是冰箱）是最明显的例子，但为什么不在玩具或工具中加入一些磁性呢？
221029,"Bé, sembla que la majoria dels llenguatges moderns ens han resolt aquest problema.",看来大多数现代语言都为我们解决了这个问题。
228572,"Com tots els soldats d'infanteria nord-americans que havien avançat contra ells, odiava aquells canons de tir ràpid.",像每个美国步兵曾经先进攻击他们，他讨厌那些急射的野战炮。
257354,"Però, per altra banda, si tenen aquesta informació a Facebook i el desenvolupador té alguna relació amb nosaltres, aleshores també tenim la responsabilitat de protegir les persones i mantenir-les fora de perill.",但另一方面，如果他们在facebook上拥有这些信息，而开发者与我们有某种关系，那么我们也有责任保护人们和他们的安全。
285068,"Si hi ha un dia lliure (de l'escola), tots dos discutiran, va dir.",如果有一天休息（从学校），他们两个会争辩，“她说。
301978,"No puc esperar que la gent ho vegi, ho jugui, perquè és una obra de passió, oi?, va dir Wilson.",“我等不及人们看到它，玩它，因为它是一种激情的作品，对？”威尔逊说。
339749,Les consultes també van abordar l'Afganistan i altres assumptes mundials.,磋商还涉及阿富汗和其他全球事务。
347330,"Al nord o al sud, no canten cançons per a les aranyes.",无论是北方还是南方，它们都不会为蜘蛛唱歌。
357748,Tens una recuperació increïble per compartir?,你有一个惊人的恢复要分享吗？
359130,"En nom del Cel, senyor, no em parlis d'aquesta manera.",在天堂的名字，陛下，不要以这种方式跟我说话。
363289,O almenys va canviar el món del màrqueting.,或者至少改变了营销世界。
372055,"Perquè un amic va dir, això és un pagament, perquè hem de perdre el temps dels altres.",因为朋友说，这是一种付出，因为我们要耽误别人时间。
377101,"""Si et refereixes que gairebé som massacrats a Itàlia, llavors, sí.""",“如果你指的是我们几乎在意大利被屠杀，然后，是的。”
