linea,catalan,chino
33372,Sempre arriba tard i realment ha endarrerit la nostra producció.,“他总是迟到，真的拖延了我们的生产。
50254,L'IIT s'enorgulleix de la bona relació amb la comunitat empresarial de Chicago.,IIT以与芝加哥商业界的良好关系为骄傲。
58419,Et preguntaràs si val la pena comprar el Mi Band 4 amb la propera versió prevista.,您可能会问自己，在计划下一个版本的情况下购买MiBand4是否值得。
64766,"El seu argument és que no necessiten ingressos, així que per què centrar-s'hi fins que es jubilin i comencin a retirar pagaments dels seus comptes?",他们的论点是他们不需要收入，那么为什么要关注它直到他们退休并开始从他们的账户中提取款项？
111222,"Així que em vaig presentar, em van acceptar i vaig decidir anar a Berkeley.",所以，我申请，我接受了，并决定去伯克利。
121695,Perquè ara té molta por del foc.,因为她现在非常怕火。
135326,Identifiquem una sèrie de factors darrere d'aquesta taxa de creixement esperada més lenta:,我们确定了这一较慢的预期增长率背后的一些因素：
149841,"Així, a partir del 2018, la zona euro podrà fer front a futures crisis.",因此，从2018年开始，欧元区将有能力解决未来的危机。
157826,"Slashaway, no ho entendràs, però he de parlar amb algú i el capità està massa ocupat per escoltar-lo.",Slashaway你不会明白的，但我得找个人谈谈，上尉忙得听不进去。
173189,El govern francès em va abandonar,“法国政府抛弃了我”
186053,"Però segons Faria i Dennis, com que soc dona i soc americana i la meva pell és morena, no tinc cap possibilitat.",“但根据Faria和Dennis的说法，因为我是女性而我是美国人，而我的皮肤是棕色的，我没有机会。
188257,I la ciència ha fracassat perquè només li importen les arrels.,科学已经失败了，因为只关心根。
190334,Les normes han de ser coherents amb els drets humans i permetre el desenvolupament i la innovació.,标准必须符合人权，并允许发展与创新。
205588,Però... ell no volia aquell tipus de lloc.,但是……他不想要那种地方。
245045,"De fet, és possible que la Xina vegi aquesta lluita com una oportunitat per eliminar tots i cadascun dels grillons de la seva maquinària de política industrial.",事实上，中国有可能将这场斗争视为一个机会，从其产业政策机器中去除所有镣铐。
257695,"Nou homes surten i vuit moren, de què?",九个男人出去，和八个死于什么？
267049,"Pel que fa al grau en què la vostra obra és utilitzada per altres, aquest acord de llicència és l'acord de llicència més permissiu que oferim.",就他人对您的作品利用程度而言，该项许可协议是我们提供的最为宽松的许可协议。
272874,"Si voleu obtenir resultats acceptables, tindreu en compte tots aquests elements de solució.",如果他想获得可接受的结果，他将考虑所有这些元素的解决方案。
276832,Els seus nivells de radiació són lluny de ser comparables amb altres zones de lliure comerç.,其辐射水平远远不能与其他自由贸易区相提并论。
