linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
6859,eliminacion_catalan,caracteres_problematicos: {'—'},"I, potser, no començar aquesta tasca en un divendres a les 3 PM — no és aquest tipus de tasca.",,,,,
44632,eliminacion_catalan,caracteres_problematicos: {'“'},"“Ara, no hi ha lleis sobre aquest tema al país, encara que s'hagin fet moltes propostes i compromiso...",,,,,
59221,eliminacion_catalan,caracteres_problematicos: {'“'},"“Vols saber què és el que bevíem tots quatre a la tarda, cap a les cinc, sobretot a l'estiu quan fei...",,,,,
270345,eliminacion_catalan,caracteres_problematicos: {'%'},"Bittorrent és tan popular que Bittorrent consumeix el 10% de tot el trànsit d'Internet, de vegades f...",,,,,
325723,eliminacion_catalan,"caracteres_problematicos: {'·', '“'}",“La cultura africana destacada a la pel·lícula és tan rica que em fa sentir orgullosa de ser negra.,,,,,
443634,eliminacion_catalan,caracteres_problematicos: {'*'},* Cap president dels EUA realment qualifica com un president en temps de pau.,,,,,
461051,eliminacion_catalan,caracteres_problematicos: {'“'},"“Solia jugar tots els partits amb el Southampton, però les coses han canviat.",,,,,
554236,eliminacion_catalan,"caracteres_problematicos: {'/', '·'}",El programa es completarà amb un treball de tesi de màster (30 punts) que normalment es farà en estr...,,,,,
556982,eliminacion_catalan,"caracteres_problematicos: {'–', '“'}",“He mort moltes vegades – aquí és on he colpejat a Crist.,,,,,
561856,eliminacion_catalan,"caracteres_problematicos: {'+', '@'}",La meva expectativa superior és més probable per al CO2 @ +475 ppm,,,,,
588944,eliminacion_catalan,caracteres_problematicos: {'“'},“La guerra va intentar matar-nos a la primavera.,,,,,
595400,eliminacion_catalan,caracteres_problematicos: {'·'},"Esperem crear 121 llocs de treball addicionals a les nostres xarxes de fabricació i distribució, cos...",,,,,
620484,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",La seva carrera gairebé va acabar el 1965 quan de sobte va perdre l'audició mentre apareixia a “The ...,,,,,
658330,eliminacion_catalan,caracteres_problematicos: {'/'},Policia universitària: La policia de Northwestern ha augmentat el personal i estarà disponible per a...,,,,,
692188,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“La Cersei hauria volgut acomiadar-te, però té moltes obligacions urgents.”.",,,,,
802395,eliminacion_catalan,caracteres_problematicos: {'%'},"Per tant, una freqüència del 2% és probablement una estimació conservadora, mentre que segueix sense...",,,,,
815292,eliminacion_catalan,caracteres_problematicos: {'•'},"•L'exèrcit, que representa gairebé la meitat dels militars, ha tingut 722 reclutadors acusats de vio...",,,,,
