linea,catalan,chino
27362,"Va afegir que els interrogadors fins i tot els van preguntar per què ells, com a budistes, estaven escrivint una història sobre la mort de musulmans.",他补充说，审讯者甚至问他们为什么他们像佛教徒一样写一篇关于穆斯林死亡的故事。
35032,Aleshores compra-li un cotxe que es mereixi.,然后给她买一辆她应得的车。
49658,"El meu primer casament va ser una cerimònia catòlica completa en una església catòlica, principalment perquè les seves famílies i les meves eren catòliques.",我的第一个婚礼是在一个天主教教堂举行的一个完整的天主教仪式，主要是因为他和我的家人都是天主教徒。
57843,El que diu la Bíblia sobre l'Arca fins i tot es pot mesurar i provar avui dia.,圣经中关于方舟的说法，今天甚至可以加以测量和检验。
83567,"Al meu cap acabo de donar una mica de diners a una senyora, així que no tinc fred.",“在我脑海里，我只给了一位女士一些钱，所以我不冷。
96772,La majoria de la gent diu que espera que l'atac sigui en forma de bioterrorisme.,大多数人说他们预计这一袭击事件将以生物恐怖主义的形式出现。
105662,El primer que hem de fer és crear una OU (Unitat Organitzacional).,我们要做的第一件事是创建OU（组织单位）。
144193,"Per example, ""Prometo donar les gràcies a algú almenys una vegada al dia"".",例如，“我保证每天至少对某人说一次谢谢。”
147933,"També m'agrada que aconsegueixis algunes coincidències alhora, per la qual cosa és més fàcil gestionar les etapes inicials de la comunicació.",我也喜欢你一次打几场比赛，所以管理沟通的初始阶段比较容易。
155379,"Sense la nostra set de coneixement, se'ns diu, la nostra espècie...",没有我们对知识的渴望，我们被告知，我们的物种会……
172281,"L'any passat va actualitzar la fórmula, cosa que va portar a millors resultats.",去年，他更新了自己的公式，取得了更好的结果。
182165,"Havien treballat moltes hores, però el seu restaurant seguia fallant.",他们工作时间很长，但自己的餐厅仍然失败。
192034,Recordem que la Xina encara té dificultats amb els seus propis motors d'avió: i això s'aplica tant als avions civils com als militars.,回想一下，中国在使用自己的飞机发动机方面仍然遇到困难：这适用于民用和军用飞机。
195538,"Però si realment ho compares amb el mercat de divises, tindria aquest aspecte...",但如果你把它同外汇交易市场相比较的话，它看起来就会像这样……
203850,"Va dir: ""Els inversors globals tenen grans esperances per a l'economia japonesa i per a nosaltres, això crea una oportunitat de creixement.",他说：“全球投资者对日本经济寄予厚望，对我们来说，这为增长创造了机会。
205292,"(Això significava que hi havia força competitivitat al respecte, ja que tothom volia vèncer no només el càncer en si, sinó també les altres persones de la sala.",这意味着有相当多的竞争力，不仅每个人都想击败癌症本身，而且房间里的其他人。
232828,"""Hem de reconèixer que la política d'immigració equivocada de la Unió Europea és responsable d'aquesta situació.",“我们必须承认，欧盟错误的移民政策是造成这种情况的原因。
242273,A la fira aèria de Dubai s'exposaran més de 200 tipus de tecnologia russa.,在迪拜的航空展上，将展出超过200类型的俄罗斯技术。
257756,"Com podeu imaginar, ara mateix estic sentint moltes emocions, va dir Siraj Wahhaj.",“你可以想象，现在我感受到很多情绪，”SirajWahhaj说。
278443,L'informe assenyala que aquesta tecnologia té un potencial que va més enllà dels serveis governamentals digitals:,该报告进一步指出，该技术具有超越数字政府服务的潜力：
291396,"Així que, per venir a aquesta mesquita, només cal fer tres coses, mirar aquests tres miracles, encara que sigui bàsic visitar la mesquita blava completa.",所以，来到这座清真寺，只需要做3件事，看这3个奇迹，就算是基本逛完整座蓝色清真寺了。
293942,"Tot i això, per tenir dret a un segon (o tercer) any, ha de realitzar un tipus específic de treball.",而要符合第二年（或第三年）的资格，你必需从事指定种类的工作。
294394,"Cada no jugador (NPC) que coneguis té els seus propis objectius i interessos, i recompensa els jugadors que trien ser els seus amics.",你遇到的每个非玩家（NPC）都有自己的目标和兴趣，并奖励那些选择成为他们朋友的玩家。
298708,"El gas natural probablement augmentarà la seva quota, però el seu ús pot ser limitat i possiblement regional.",天然气可能会增加其份额，但它可能在使用上受到限制，可能也是区域性的。
337981,Venia gossets calents dues vegades més barats que la competència.,它卖热狗两次比竞争对手便宜。
338352,En aquesta fase definitòria treballem amb els enginyers.,“在定义阶段，我们与工程师一起工作。
353817,"Parlant d'aquestes forces des de fora, com ha vist els governs respondre a la zona, especialment a Amèrica del Nord?",谈到这些来自外部的力量，您如何看待政府对这个领域的反应，尤其是在北美？
