linea,catalan,chino
6976,MV: Crec que no tots els equips.,MV：我认为不是每支球队。
30342,"Que comencin els Setanta-quatrens Jocs de la Fam, Cato, crec.",第七十四届饥饿游戏开始，卡托，我认为。
42021,"Si tot va bé, podreu salvar més d'una vida innocent aquesta nit.",如果一切顺利，你们今晚可以拯救不止一条无辜的生命。
65715,El barmitzvah d'un noi sembla que serà un desastre quan coincideixi amb la final de la Copa del Món de 1966.,一个男孩的barmitzvah看起来将是一场灾难，当它恰逢1966世界杯决赛。
70800,El suport internacional i multilingüe és clau per a nosaltres.,国际和多语言支持对我们来说很关键。
77993,"I de fet, fins i tot als seus dies orgullosos, havia fet coses magnífiques per a l'aprenentatge i l'educació.",的确，即使在他骄傲的日子里，他为学习和教育做了一些了不起的事情。
87212,"De fet, ningú no va saber mai com va trobar Joseph Buquet la seva mort.",事实是，没有人知道约瑟夫Buquet遇到了他的死亡。
92087,I altres països en desenvolupament van acordar congelar-ne l'ús el 2028.,其他发展中国家同意在2028年冻结使用。
106155,BK: Parla amb la gent sobre les seves experiències.,BK：与人们谈论他们的经历。
112504,Va començar el dia que el meu cap.,“他开始了我老板的那一天。
120416,"Tots dos tenim una gran població rural, per example, així que hem d'idear una manera de crear solucions energètiques sostenibles per a les zones rurals.",例如，我们都有大量的农村人口，所以我们必须找到一种方法，为农村地区创造可持续发展的能源解决方案。
126380,Algú així pot creure que la millor manera de canviar el món és que els blancs fossin bàsicament aniquilats.,像这样的人可以相信改变世界的最好方法就是白人基本上被消灭了。
148045,Amb gran tristesa va ordenar a Lola que abandonés Baviera immediatament.,以极大的悲伤，他立即下令洛拉离开巴伐利亚。
160088,Em van explicar com el vestidor es va convertir en hospital ja que estaven atenent els seguidors lesionats.,他们告诉我更衣室如何成为医院，因为他们正在治疗受伤的球迷。
172315,"El futur de la societat és un futur sense diners, perquè els diners són només un verí que gestionen els nostres governs.",未来的社会是没有金钱的，因为金钱只是由我们的政府掌控的毒药。
175719,Gràcies a Déu les úniques lesions que coneixem a hores d'ara van ser lleus.,感谢神，现在我们知道的仅有的受伤也很轻微。
189638,"Però calia fer-ho i algú, probablement ella, necessitava posar en marxa el negoci.",但它必须做，和某人，可能她，需要得到她的业务开始。
191019,"Però als cercles de vol ara, Joe era gairebé tan conegut com Charles.",但现在在飞行圈子里，乔几乎和查尔斯一样出名。
194532,És autora de Redirecting Human Rights: Facing the Challenge of Corporate Legal Humanity (2010).,她是作者重新定位人权：面对公司法人性化的挑战（2010）。
227334,Es pot i s'ha d'esperar més de Tunísia.,可以而且应该对突尼斯有更多的期望。
239719,"Podeu trobar tot això bo, bon contingut i més a continuació.",你可以找到所有的好，好内容和更多下面。
249364,"Imagina't, pots tenir un amic a totes les províncies al final del programa!",试想一下，你可以在程序结束时在每一个省的一个朋友！
286228,dotze partidaris de l'HPAD que figuren a la llista pública (vegeu aquí i aquí),12名公开上市的hpad支持者（见在这里和在这里）
290441,Ara sabem què hem de fer millor i millorar des de la primera vegada.,现在我们知道我们需要做些什么，从第一次起就做得更好“。
298021,"Bé, no pots acostar-te a una dona i dir-li 'Hola, he sentit a parlar del teu gran compte bancari, casem-nos'.",好吧，你不能走到一个女人说，“你好，我听说你的大银行账户，让我们结婚吧。
301415,Volen lluitar amb el Cos del meu Fill.,他们想要与我的儿子的肢体争斗。
316065,"Malauradament, el mercat de cavalls és completament different a Europa que a Califòrnia i així vaig començar a seguir la meva 2a passió: els cotxes clàssics.",不幸的是，欧洲的马市场与加利福尼亚完全不同，因此我开始追随我的2nd激情：经典车型。
342572,"Creu que el més important per a una empresa és mantenir-se jove, i això és més important que tenir una empresa madura.",他认为公司最重要的是保持年轻，这比拥有一家成熟的公司更重要。
360021,"Tot i això, a principis de 2000, la indústria naviliera va ser testimoni d'un augment dràstic en el nombre de vaixells a gran escala.",然而，在2000年初，航运业见证了大型船舶数量的急剧增加。
366837,On són les habilitats lingüístiques úniques de l'ésser humà?,人类独特的语言能力从何而来？
388131,"L'expressió del Dragon Fifth va canviar, però no va obrir els ulls.",DragonFifth的表情发生了变化，但他没有睁开眼睛。
407863,"Les nostres cerveses compleixen plenament totes les lleis d'etiquetatge d'alcohol "".",“我们的啤酒完全遵守所有酒精标识方面的法律。”
471430,"No totes les dones volen beure, ni aquesta investigació les ha de fer començar.",不是所有的妇女都想喝酒，这篇研究也不应该让她们开始喝酒。
548322,"Els nord-americans també van rebutjar uniformement la comparació, però per diferents raons.",美国人也一致拒绝比较，但出于不同的原因。
618225,Per què al nostre cotxe no li agrada ser ràpid a les cantonades a Mònaco encara no ho hem descobert.,“为什么我们的车不喜欢在摩纳哥的拐角处快速行驶，我们还没有发现。
636068,"El tràfic d'éssers humans afecta a milions de dones joves i nens a tot el món, fins i tot aquí al Canadà.",“贩运人口影响了全世界数以百万计的年轻妇女和儿童，即使在加拿大也是如此。
639214,No era el mateix well que vaig veure en el meu altre somni.,他不是我在另一个梦中看到的那个老人。
648402,Els votants del comtat de Harris (Texas) van triar 17 jutges negres.,得克萨斯州哈里斯县的选民选举了17名黑人女法官。
648735,El LSD i els bolets màgics tenen cabuda a la medicina?,LSD和魔法蘑菇在医学上占有一席之地吗？
665300,"La recuperació d'arxius de Word es realitza en el seu propi ordinador en només uns segons, de forma segura i confidencial.",Word的文件的恢复工作是在自己的电脑中，只有几秒钟，安全，保密。
703568,Crec que la Xina estima la pau més que alguns dels països desenvolupats.,我认为中国比某些发达国家更加热爱和平。
714611,"Va venir a Milà i va aconseguir una feina a la fàbrica del meu avi matern, és a dir, va acabar casant-se amb la filla del cap.",他来到米兰，在我外祖父的工厂谋了一份差事——换句话说，他最后娶了老板的女儿。
719451,"No t'imaginis que et salvaràs, Winston, per més que et rendeixis completament a nosaltres.",“别以为你能够救自己的命，温斯顿，不论你怎么彻底向我们投降。
737081,Organitzacions com NCC i Scouts també contribueixen a aquesta tasca; també s'estan formant.,像NCC和童子军这样的组织也在为这项任务做出贡献；他们也受过训练。
739346,L'historial de CenturyLink és similar.,CenturyLink的跟踪记录是类似的。
743105,"La dona va dir que tenia por d'entrar, pregant al Sr. Liu que la portés al seu propi apartament.",那个女孩说她害怕进去，乞求刘先生把她带到自己的公寓。
751121,"La demanda d'immobles exclusius és present, i podem informar els compradors.",独家房地产的需求是存在的，我们可以通知买家。
768860,Demanem als països que considerin com s'alinea la relació amb la Xina amb les seves ambicions de desenvolupament sostenible.,我们敦促各国思考他们与中国的关系如何与他们对可持续发展的抱负保持一致。
776946,Horley no recordava gaire sobre la trobada amb els vilatans al seu retorn.,Horley不记得很多关于会见村民在他的回报。
