linea,catalan,chino
6775,El nou noi dolent de Washington se sent bé.,华盛顿的新坏男孩感觉不错。
12078,La tecnologia CRISPR és només una manera different de fer el mateix que altres persones han fet abans.,“CRISPR技术只是做其他人以前做过的事情的另一种方式。
15381,"I en aquest punt, probablement hagis de (quedar-te) perquè aquesta cosa s'esfondrarà uns dos segons després que se'n vagin.",在这一点上，你可能不得不（留下），因为那件东西在他们离开后大约两秒就会崩溃。
21838,Però mai no és divertit entrar en una casa buida.,但它从来没有任何乐趣进入一个空房子。
35638,Cada moment que ha viscut els últims mesos va ser somiat primer per Crake.,在过去几个月里，他生活的每一刻都是由Crake首先梦到的。
47769,La presència de Déu sempre estava amb ells.,神的荣耀一直与他们同在。
71649,"Va dir dijous: ""Crec en l'OTAN"".",他周四说：“我相信北约。”
74513,"Nsa cerca connexions a Facebook, inclosos els perfils dels nord-americans.",国安局跟脸书联结采矿，包括美国人的个资。
86458,Dóna-li una explicació veraç.,给她一个真实的解释。
96553,"En primer lloc, alguns dels teus amics donaran suport a la teva nova adreça.",首先，你的一些朋友会支持你的新方向。
102788,"El Liverpool creu que necessita aquests jugadors i gasta aquests diners, així que no estic jutjant el que estan fent.",利物浦相信他们需要这些球员，并且花了这些钱，所以我不会评判他们正在做的事情。
118356,"En realitat, només exigeix plena llibertat religiosa.",实际上，他只要求全面宗教自由。
121837,"Però realment significa no només protegir el seu propi interès, sinó assegurar-se que els seus competidors són al menú.",但它确实意味着不仅要保护您的自身利益，还要确保您的竞争对手在菜单上。
131086,"Afortunadament, hi ha algunes normes i pràctiques generals que comencen a regir el món de la missatgeria instantània.",幸运的是，一些通用标准和实践正开始管理即时通讯的世界。
147307,"Tots aquests es referiran a la mateixa x i al mateix tmp, no fan les seves pròpies còpies.",所有这些将指向相同的x和相同的tmp，他们不会自己创建副本。
169357,"Però no ho farà, senyor; no tindrà èxit.",但你不会这么做，先生；你不会成功的。
180760,"El Consell d'Europa està prenent mesures en aquest àmbit, en particular gràcies a l'aprovació d'una carta d'ètica.",欧洲委员会正着手在这一领域采取行动，尤其是通过一份道德宪章。
200268,No la copejava a la cara sovint; ell ho sabia millor.,他没有经常打她的脸；他知道得更好。
206038,Sospito que aquest any de 1825 va ser la darrera vegada que se li va poder aplicar.,我怀疑今年的1825岁是她最后一次被应用到她身上。
209105,"Mentre els puguem escoltar, sabem on són.",只要我们能听到它们，我们知道它们在哪里。
261993,La productivitat més baixa de l'agricultura orgànica: una nova anàlisi i les seves grans implicacions,有机农业生产率更低：一项新的分析及其重大含义
277362,"""Oh, fill meu, puja a bord amb nosaltres i no estar amb els incrèduls. "".",说：“我的孩子啊！你来和我们一道乘船吧！你不要同不信道的人们在一起。
278303,"Des de començament d'aquesta campanya, pots semblar just, o pots ser just, però no pots ser totes dues coses.",到目前为止，在这个活动中，你可以看起来公平，或者你可以公平，但你不能两者兼得。
315126,"Aquest Annex tècnic conté propostes de bones pràctiques per a aconseguir els objectius continguts en els articles 4, 5 i 9 d'aquest Protocol.",本技术附件载有实现本议定书第4、第5和第9条目标的最佳做法建议。
330397,També té alguns del mateix caràcter neutre de l'helvètica.,它也有一些相同的Helvetica的中立性。
335985,El seu fill va dir aquesta setmana que ha sortit a caminar i veu un entrenador personal dues vegades per setmana.,她的儿子本周说她一直在外面散步，每周看两次私人教练。
339277,Continuaré avançant en una agenda ambiciosa al llarg d'aquest any acadèmic per garantir que l'impuls que hem creat junts continuï en el futur.,我将继续推进一项雄心勃勃的计划通过这一学年，以确保那些我们一起创造的势头将持续到未来。
362599,"Sóc una persona que ha pres l'eternitat com a meta, no només demà.",我是一个把永恒作为目标的人，不仅仅是明天。
374565,"Per complir el potencial econòmic, Àfrica s'ha d'industrialitzar.",但是，要想实现其经济潜力，非洲必须工业化。
376837,"Potser Warren Seltzer té raó que la terra és més preciosa per als palestins que les vides o les propietats, però deixo aquestes decisions tàctiques als israelians.",WarrenSeltzer或许是对的，他认为对于巴勒斯坦人而言土地要比生命或财产更宝贵；但我要把这种战略决策留给以色列人。
397720,I en quina indústria o forma creativament impulsada no ha canviat mai alguna cosa bona?,以及创意驱动的产业或形式不改变曾经是件好事吗？
415039,Vaig conèixer algú per Internet i viu a 900 milles de distància.,我在网上认识一个人，他住在900英里外。
415058,"En un temps tan preciós, he d'entendre la meva elecció.",在这样宝贵的光阴里，我必须明白自己的选择。
419816,"Els noms de totes les víctimes de My Lai estan inscrits aquí, seguits pel gènere i l'edat.",所有MyLai受害者的姓名都在此处写下，然后是他们的性别和年龄。
420574,Múltiples riscos per a la salut climàtica amenacen els nadons d'avui.,多重气候健康风险威胁着当今的婴儿。
420652,Mostra una visió lògica del contingut important del projecte.,它显示了重要项目内容的逻辑视图。
428804,Espera a veure Annie Moffat i t'ensenyaré a arreglar coses tan ridícules.,等到我看到安妮·莫法特我将向您展示如何解决这种荒谬的东西。
429560,Aprendre amb STUD365 té molts avantatges.,Study365学习有很多优点。
430264,"De fet, la ironia és que els beneficis socials d'aquestes subvencions són enormes, mentre que els costos són insignificants.",事实上，具有讽刺意味的是，这种补贴的社会效益是巨大的，而成本可以忽略不计。
430293,Assegureu-vos de buscar al vostre manual per no sorprendre's quan això passi (i no pugui fer una foto!).,请务必查看您的手册，以便在发生这种情况时不会感到惊讶（并且您无法拍照！）。
440427,Donarà suport a les grans empreses en lloc de preservar la biodiversitat del Brasil i es compromet a permetre que el mercat exploti els vastos recursos naturals del Brasil.,他将支持大企业，而不是保持巴西的生物多样性和致力于让市场开拓巴西庞大的自然资源。
461309,"Amb aquests assentats, va tornar a Normandia l'estiu del 1106.",当这些稳定以后，他于1106年夏天返回了诺曼底。
461546,"La mula va tornar al matí, va beure l'aigua i va preguntar als tres homes que van venir ahir, tots ells animals salvatges sense amo.",骡子早上回来了，喝了水，问了昨天来到这里的三个人，他们都是没有主人的野生动物。
481178,També es pot utilitzar (opcionalment) en fitxers TIFF.,它也可以（可选择）被使用于TIFF档案。
515375,Vampirs al Lemon Grove: i altres històries,首页〉外文书〉文学〉西洋文学〉VampiresintheLemonGrove：AndOtherStories
591683,"Les tempestes són una cosa que us pot preocupar, especialment durant la temporada d'huracans.",风暴是一些你可能会担心，尤其是在飓风季节。
594110,Però tota agressió ha de ser atesa en un tribunal.,“但每个攻击应该在法庭上的照顾。
596027,Sempre va saber que el meu temple era un castell de cartes.,他一直都知道我的庙宇是纸牌屋。
610866,"Segons la llei sud-coreana, tots els joves sans han de servir durant dos anys.",根据南韩法律，所有健康的年轻人必须服役两年。
621546,2) Els venedors de-emfatitzaran SOA com una oferta different.,2）供应商将不再把SOA作为“独特”产品来强调。
628613,"És el coordinador d'un nou gran projecte europeu Horitzó 2020 anomenat MIAMi, que acaba de rebre una subvenció de 6 milions d'euros.",他是一个名为MIAMi的新的欧盟大都市地平线2020项目的协调员，该项目刚刚获得了600万欧元的资助。
631219,"Al nostre món, sabem que els somnis són possibles.",在我们的世界里，我们知道梦是可能的。
644655,"Deia que normalment no feia aquest tipus de coses, que només era un aviador més.",他说他通常没有做这样的事情，他只是另一个飞行员。
645181,"Similar a BlackArch, Parrot Security OS es pot utilitzar per a dues coses: proves de seguretat i penetració.",与BlackArch类似，ParrotSecurityOS可用于两件事情――安全和渗透测试。
670097,"Aquesta setmana a Nova York, representants de 40 de les ciutats més grans del món van desafiar silenciosament el president Bush i van acordar una nova iniciativa sobre el canvi climàtic.",本周在纽约，世界上最大的40个城市的代表悄悄避开布什总统并商定了一项新的气候变化倡议。
687067,"Tot ha de ser correcte des del principi, incloent tot el que t'escriu i et diu.",所有这些都需要从一开始就正确——包括他写的和对你说的每一句话。
