linea,catalan,chino
1426,"Gràcies a Déu, s'han extingit! 25 criatures horribles",感谢上帝，他们是灭绝！25可怕的生物
2648,Així com la SDSU em va rebre fa 45 anys.,正如SDSU45年前欢迎我。
4917,"Una altra traducció podria significar, en efecte: Penediu-vos, pecadors!",另一个翻译可能意味着，实际上：悔改，你们的罪人！
21396,Sé que la meva gent em pot deixar demà i guanyar més diners en un altre lloc i n'estic orgullós.,我知道我的人明天就可以离开我，在别的什么地方挣到更多的钱，而我对此感到很骄傲。
22595,A certa distància va veure la Bèstia que volia.,一些距离，他发现他想要的野兽。
28046,Pots mantenir la humanitat unida el temps suficient per acabar amb l'amenaça alienígena per sempre?,你能把人类团结在一起足够长的时间来永远结束外星人的威胁吗？
33866,"Pots trobar qualsevol tipus de xocolata, no importa a quina part del món s'hagi produït, si n'hi ha, Nova York en té.",你可以找到任何种类的巧克力，不管它是在哪里生产的，如果它存在，纽约就有它。
37221,No confiïs massa en la protecció del rei.,不要太相信国王的保护了。
52447,"Només per espantar-me o torturar-me perquè reveli el nom del mestre, oi?",只是为了吓唬或折磨我到透露主人的名字，对吧？
53478,"Els Estats Units no tindran el poder ni la voluntat d'ajudar Israel, però aquest és el pla de Déu.",美国要么没有力量，要么没有意愿帮助以色列——但这是上帝的计划。
58176,"Sé molt bé com és d'inadequat això per a vostè, especialment després d'haver triat el camí de la literatura al món del nord.",我很清楚这一切对你是多么不适合，尤其是你在北方世界里已选择了文学之路后。
60479,"Però si el que em dius és cert, vas trobar aquestes coses a les muntanyes.",但如果你告诉我是真的，你在山上发现了这个东西。
61383,Déu sap com es va escapar el meu vaixell.,“天知道我的船是如何逃脱的。
72839,"Però mancant aquestes mesures, hi ha clarament molt que els usuaris poden fer, especialment els membres influents dels grups majoritaris.",但如果没有这些措施，用户显然可以做很多事情——尤其是大多数群体中有影响力的成员。
81662,I li donaràs el meu record i la meva simpatia?,你会给他我的记忆和我的同情？
82913,Potser pot fer alguna cosa pels treballadors i estudiants musulmans estrangers al seu país.,也或许，你能为自己国家里的穆斯林打工者和留学生做些什么。
89080,"I com que no se sentien gaire bé, feien una mica més de soroll que ell.",因为他们听不到自己太好，他们比他更多的噪音。
93904,"Menjar és una petita cosa bona en un moment com aquest"", va dir.",饮食是一个小的，好东西在这样的时间，”他说。
95862,Quedar-se adormit així és com acceptar una invitació.,以这种方式入睡就像接受一份邀请。
97709,Hem de ser capaços d'entrar a les bases militars per veure si estan enganyant o no.,我们必须能进入他们的军事基地去看看他们是不是在骗人。
102511,"Òbviament, han desenvolupat una química que ha portat a un gran èxit, inclòs un campionat.",“他们显然已经发展出一种化学物质，导致了巨大的成功，包括冠军。
114659,"Una possibilitat és que un cop alliberats, se'ls donin permisos de treball amb alguns drets bàsics, però no se'ls permeti votar.",一种可能性是，一旦他们获释，他们将获得具有一些基本权利的工作许可，但不会被允许投票。
122001,"Si consumeixo formatge, els meus símptomes reapareixerien durant uns tres dies.",如果我摄入了乳酪，我的症状会在三天左右就重新出现。
124008,No se sap si després d'aquest moviment la plataforma pot conservar el nom actual de Java EE.,但不确定的是，在此举动之后，该平台是否还会保留其现在JavaEE的名称。
146177,"Ell va dir: ""Serà alt en el cel a partir de les 19:00 i serà en el seu més alt, i per tant millor, temps al voltant de 00:40.",他说：“它将在19：00左右在天空中高，并且将在00：40左右达到最高，因此最好，时间。
178985,"Mitjançant l'ús de l'energia nuclear, podem generar una enorme energia que podríem satisfer la necessitat d'una població de la societat d'uns 8 mil milions.",通过使用核，我们可能会产生巨大的能量，我们能够满足大约80亿人口的社会需求。
195639,Els nostres principis són tots republicans.,[197]“我们的原则是所有共和”。
202126,"hem fet una cosa important per Taiwan junts, aquest és el sentiment del meu cor en aquest moment.",我们一起为台湾完成了一件重要的事，这是我此时此刻，心里的感觉。
209567,"Alhora, Circle pot ser el catalitzador que la indústria ha estat esperant.",与此同时，Circle可能是这个行业一直在等待的催化剂。
215835,"Hem buscat a la primera illa i a aquesta, li havia dit a Tom.",“我们搜查了第一个岛和这个岛，“他已经告诉汤姆了。
222297,"El govern francès només permet fer 12 còpies, i quan Stern es va assabentar de la seva producció, va saber que n'havia de tenir una.",法国政府只允许制作12份，当斯特恩听说他们的作品时，他知道他必须有其中一本。
237730,"""Espero que els Estats Units deixin d'assetjar els procediments i l'autoritat judicial de l'Afganistan.",“我希望美国不再骚扰阿富汗的程序和司法权威。
242619,Aquest és l'objectiu comú dels nostres empleats de Toyota a tot el món.,这同时是全球30万Toyota员工的共同目标”。
246229,"Oferirem exemples d'integracions a ADFS i Okta, però les coses poden diferir al vostre entorn.",我们将提供ADFS和Okta中的示例集成，但在您的环境中情况可能会有所不同。
264261,Però el moment és adequat i després d'haver parlat amb Joe crec que també ho és per a ell.,“但时机合适，并且在与Joe交谈时，我认为这也适合他。
264789,"Comparar el que podia fer ara amb el que havia fet aleshores era divertit, d'una manera macabra.",比较一下他现在能做的事情和他当时做的事很有趣，以可怕的方式。
267601,"Junts, com a institucions comunitàries, construirem una Europa millor, més forta i més unida, una Unió de ciutadans per al futur d'Europa, però també per al futur del món.",作为社区机构，我们将共同建设一个更美好，更强大，更团结的欧洲，一个公民联盟，为欧洲的未来，也为世界的未来。
288728,"Al mateix temps, van comprar un gran joc de xarxa social virtual anomenat YoVille.",同时，他们买下了一套名为YoVille的大型虚拟社交网络游戏。
308208,Probablement esperàvem una mica de.,“我们可能期待大约30万的东西。
312731,El disseny original se sent del seu temps.,原始的设计感觉它的时间。
314659,L'empresa pot comprar menys de 300 lliures d'aquests cafès.,该公司可能会购买不到300磅这种咖啡。
317901,"Ara, el moment que tots he estat esperant, el grup experimental.",现在，我一直在等待的那一刻，实验组。
