linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
3693,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Als altres, “El vostre Déu” us parlarà aviat.",,,,,
167671,eliminacion_catalan,caracteres_problematicos: {'“'},"“Anteriorment, els nostres tarongers estaven molt afectats per la malaltia, però ara tenim noves pla...",,,,,
193261,eliminacion_catalan,caracteres_problematicos: {'”'},"Als Jocs Asiàtics hauré de puntuar més, potser 14.2 o 14.3 em donaran l'oportunitat de guanyar una m...",,,,,
205302,eliminacion_catalan,caracteres_problematicos: {'$'},"2007 Nou marcador i temporitzador - $40,000.",,,,,
348819,eliminacion_catalan,caracteres_problematicos: {'·'},El resultat de la cerca minimitzarà el risc per a tot el procés de sol·licitud i registre.,,,,,
433768,eliminacion_catalan,caracteres_problematicos: {'–'},Conegut des de fa anys – encara la majoria dels usuaris de Skype no són conscients,,,,,
585253,eliminacion_catalan,caracteres_problematicos: {'`'},"`I algunes dones nostres també ens van sorprendre, arribant d'hora al sepulcre,",,,,,
597183,eliminacion_catalan,caracteres_problematicos: {'”'},Tot el passat i el present em pesa el cap.”.,,,,,
757694,eliminacion_catalan,"caracteres_problematicos: {'%', '“', '”'}","“Podries capturar-ho tot i posar-ho sota terra”, explica Sivaniah, “però això significaria posar un ...",,,,,
775700,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Però la seva dona li va dir: «Qui és aquesta carta, estimada?», i això va ser el final del començame...",,,,,
830404,eliminacion_catalan,caracteres_problematicos: {'•'},"• l'Organització Marítima Internacional (OMI), on continuem treballant junts en noves mesures per a ...",,,,,
954333,eliminacion_catalan,caracteres_problematicos: {'%'},El propietari està disposat a finançar fins al 80%.,,,,,
1010829,eliminacion_catalan,caracteres_problematicos: {'“'},"“Fins a cert punt, em sento vulnerable.",,,,,
1067943,eliminacion_catalan,"caracteres_problematicos: {'>', '='}",seguidors: n seguidors:>=1000 coincideix amb els usuaris amb seguidors o més.,,,,,
1163620,eliminacion_catalan,caracteres_problematicos: {'·'},Així s'eviten les activitats il·legals i s'estalvien possibles pèrdues.,,,,,
1168308,eliminacion_catalan,caracteres_problematicos: {'“'},“No cal exagerar les imperfeccions de la pau de Versalles.,,,,,
1177402,eliminacion_catalan,caracteres_problematicos: {'/'},Qualsevol lloc web o aplicació existent pot i es lliurarà a través de HTTP/2 sense modificacions: no...,,,,,
1221330,eliminacion_catalan,caracteres_problematicos: {'%'},"Dilluns, va afirmar que havia vist números que mostren que la taxa d'atur real dels Estats Units és ...",,,,,
1286935,eliminacion_catalan,caracteres_problematicos: {'–'},"Però, el preu sempre passarà de 23,6 sense parar – això és important tenir en compte.",,,,,
1290267,eliminacion_catalan,caracteres_problematicos: {'·'},"Amb el col·lapse de l'Estat cristià a Occident, l'església torna a trobar-se marginada i fins i tot ...",,,,,
1378034,eliminacion_catalan,"caracteres_problematicos: {'—', '·'}",Molts més musulmans que cristians han estat entre els milers de persones assassinades en la rebel·li...,,,,,
1388190,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","No és com dir “vull ser vegetarià, però també menjar carn”?",,,,,
1403403,eliminacion_catalan,caracteres_problematicos: {'“'},“L'era del tacte com a principal interfície d'usuari entre els consumidors i els dispositius s'està ...,,,,,
1530589,eliminacion_catalan,caracteres_problematicos: {'“'},"“Amb Astea Alliance, centralitzem la gestió de la prestació de serveis a nivell nacional d'Enovation...",,,,,
1819460,eliminacion_catalan,caracteres_problematicos: {'·'},Així que el jove intel·ligent va fer la volta al món que havia creat i va decidir explorar-lo.,,,,,
1878585,eliminacion_catalan,caracteres_problematicos: {'/'},Aquesta plataforma IoT compleix la norma ISO19847/19848 (estàndard per a servidors de dades a bord p...,,,,,
