linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
56434,eliminacion_catalan,caracteres_problematicos: {'—'},"Tens amics, i la gent et recorda — un d'ells simplement va oblidar el teu aniversari.",,,,,
89252,eliminacion_catalan,caracteres_problematicos: {'·'},"A més, sàpiga que algunes pel·lícules no es distribueixen internacionalment.",,,,,
138869,eliminacion_catalan,caracteres_problematicos: {'“'},“La Gran Dansa no espera ser perfecta fins que els pobles dels Móns Baixos s'hi reuneixin.,,,,,
201733,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Pots superar qualsevol cosa, si i només si estimes prou.”.",,,,,
381624,eliminacion_catalan,caracteres_problematicos: {'·'},"Fins i tot si inventéssim robots sobrehumanament intel·ligents, per què voldrien esclavitzar els seu...",,,,,
415463,eliminacion_catalan,caracteres_problematicos: {'“'},“Estic en contra de la barreja de races perquè destrueix la diversitat genètica i crea problemes d'i...,,,,,
482243,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Un de cada cinc adults “saludables” pot ser portador de mutacions genètiques relacionades amb la mal...,,,,,
506922,eliminacion_catalan,caracteres_problematicos: {'%'},Tot i que em van dir la setmana passada que jugaré al 100% a la Champions.,,,,,
518710,eliminacion_catalan,caracteres_problematicos: {'‘'},Et diran: ‘Els rucs que buscaves han estat trobats.,,,,,
561569,eliminacion_catalan,caracteres_problematicos: {'·'},El Tesla Model 3 s'assembla molt a una cosa que ja saps: un telèfon intel·ligent.,,,,,
678014,eliminacion_catalan,caracteres_problematicos: {'“'},“Crec que aquest serà el desenvolupament tecnològic més important de la història de la humanitat.,,,,,
768251,eliminacion_catalan,"caracteres_problematicos: {'‘', '—'}","Katmandú 24 d'agost de 2015—Centenars de persones entre professionals, emprenedors i estudiants van ...",,,,,
794758,eliminacion_catalan,caracteres_problematicos: {'/'},1962/63 Home pèl-roig en una cadira,,,,,
802612,eliminacion_catalan,caracteres_problematicos: {'·'},L'última revisió va analitzar 1.697 sol·licitants rebutjats en virtut de l'apartat 5 de l'apartat 32...,,,,,
879723,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Quan vaig sentir per primera vegada les paraules “cafè” i “ènema” fa 25 anys, gairebé caic de la cad...",,,,,
976316,eliminacion_catalan,caracteres_problematicos: {'/'},18/05/2018 - La globalització i la ràpida innovació tecnològica han estimulat un creixement econòmic...,,,,,
1090204,eliminacion_catalan,caracteres_problematicos: {'~'},"També estic treballant per sortir més al que pocs esdeveniments que tenim aquí, però no tinc molta e...",,,,,
1091168,eliminacion_catalan,"caracteres_problematicos: {'>', '·'}","> TESTIMONI: Té vint anys, igual que el teu coeficient intel·lectual.",,,,,
1186315,eliminacion_catalan,caracteres_problematicos: {'$'},Jeff Sherman: Alguna cosa no s'afegeix aquí... La meva mare tenia $ 833 en efectiu a la seva bossa.,,,,,
1221864,eliminacion_catalan,caracteres_problematicos: {'·'},El nostre conservador de la Col·lecció de Teatre fa una ullada a com aquest moviment es va traduir i...,,,,,
1283534,eliminacion_catalan,caracteres_problematicos: {'/'},"Amic: ""Vaja, tu i la Kay/Henriette, sembleu una bona parella""",,,,,
1395394,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Un altre problema comú als anys 70: La gent tendeix a prendre un nombre creixent de medicaments util...,,,,,
1429170,eliminacion_catalan,caracteres_problematicos: {'·'},Revisem les sol·licituds dels editors tres cops l'any.,,,,,
1472634,eliminacion_catalan,caracteres_problematicos: {'“'},"“Les desaparicions són sovint una qüestió social i política sensible, però això no és excusa per a l...",,,,,
1508829,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan guanyem un Globus d'Or, ens ajuda a vendre més sabates.",,,,,
1591598,eliminacion_catalan,caracteres_problematicos: {'%'},"Planificació, pressupost i previsió 30% Nivell C",,,,,
1779920,eliminacion_catalan,caracteres_problematicos: {'#'},Però a C# 4 i Visual Studio 2010 aquestes trucades es converteixen silenciosament en dinàmiques.,,,,,
1815844,eliminacion_catalan,caracteres_problematicos: {'#'},#SDT168US - ampliar i reforçar la participació dels països en desenvolupament a les institucions de ...,,,,,
2045054,eliminacion_catalan,"caracteres_problematicos: {'·', '”', '“'}",“Som aquí per veure i aprendre i poder col·laborar amb aquesta regió.”.,,,,,
2055462,eliminacion_catalan,caracteres_problematicos: {'·'},"Haig de dir, Mortimer, que aquesta vegada ha triat un tema excel·lent.",,,,,
2064051,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Sovint, sento que la gent utilitza el terme “mono blanc” per descriure un professional blanc contrac...",,,,,
2072076,eliminacion_catalan,caracteres_problematicos: {'“'},"“Crec que amb el potencial del cotxe que hem mostrat en les últimes tres carreres, és possible apunt...",,,,,
2103715,eliminacion_catalan,caracteres_problematicos: {'–'},Patent Permanent – Durant el període de validesa de la Patent Provisional de Navegació i Llicència d...,,,,,
2147747,eliminacion_catalan,caracteres_problematicos: {'/'},Els autobusos número 006 o 007 us porten a LAPA i al centre de la ciutat en 10/15min.,,,,,
2219198,eliminacion_catalan,caracteres_problematicos: {'·'},"Si tot va bé, l'equip de la NASA entra en el procés de tres mesos de col·locació acurada d'instrumen...",,,,,
2226760,eliminacion_catalan,caracteres_problematicos: {'['},[Johnson va guanyar dos mesos: Cap acord per sortir d'Europa va provocar el descontentament,,,,,
2275492,eliminacion_catalan,caracteres_problematicos: {'”'},"L'està fent sentir malament, però hi ha metges molt bons cuidant-lo.”.",,,,,
2280280,eliminacion_catalan,caracteres_problematicos: {'·'},"A nivell mundial, un de cada tres consumidors ja participa en diverses formes d'economia col·laborat...",,,,,
2287425,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",David Najar reflexiona sobre el significat del “canvi d'estacions”,,,,,
2364221,eliminacion_catalan,caracteres_problematicos: {'·'},El director va començar a parlar de la mort d'un doble en una de les pel·lícules.,,,,,
2379355,eliminacion_catalan,caracteres_problematicos: {'”'},"Sap totes les coses, perquè ve de l'Ànima del Món i hi tornarà algun dia.”.",,,,,
2390263,eliminacion_catalan,"caracteres_problematicos: {'‘', '”', '“'}","“Una altra part de nosaltres diria: ‘No podem parar, està funcionant'.”.",,,,,
2469133,eliminacion_catalan,caracteres_problematicos: {'·'},"Però la col·lusió en aquests casos, que en alguns casos va durar més d'una dècada, va ser ""hàbilment...",,,,,
2492015,eliminacion_catalan,"caracteres_problematicos: {'»', '·'}",Les accions iniciades per Friends of Parks i els seus recents intents d'obtenir concessions de la ci...,,,,,
2680409,eliminacion_catalan,"caracteres_problematicos: {'”', '·'}",En el nostre estudi recent volíem esbrinar la base cel·lular i quin paper juguen les cèl·lules mare ...,,,,,
2735730,eliminacion_catalan,caracteres_problematicos: {'–'},Em van advertir que en lloc d'aconseguir la crema dels clients de GEICO obtindríem el – – – – – – bé...,,,,,
2829269,eliminacion_catalan,caracteres_problematicos: {'“'},"“Sense el seu suport, el jardí no seria el que és avui.",,,,,
2874925,eliminacion_catalan,caracteres_problematicos: {'·'},"Banner afegeix: És important col·laborar amb pel·lícules, escriptors, directors, productors i produc...",,,,,
2895639,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Els membres de la quarta dimensió ho saben perquè han “mort” o meditat per entrar en aquesta realita...,,,,,
2903449,eliminacion_catalan,caracteres_problematicos: {'·'},Les esmenes es reflectiran ara als formularis 49A (formulari de sol·licitud del PAN per a ciutadans ...,,,,,
3017300,eliminacion_catalan,caracteres_problematicos: {'”'},Els fotògrafs xinesos (llavors) es van adonar d'això i van servir als dos mercats.”.,,,,,
3037860,eliminacion_catalan,caracteres_problematicos: {'%'},Actualització dels mercats: Els preus de BTC pateixen d'una pèrdua de 65% des de desembre,,,,,
3097325,eliminacion_catalan,caracteres_problematicos: {'#'},#6 Són curiosos,,,,,
3133014,eliminacion_catalan,caracteres_problematicos: {'%'},"Tot i l'actual incertesa reguladora i la tensió geopolítica, l'últim Baròmetre de Confiança de Capit...",,,,,
3139589,eliminacion_catalan,caracteres_problematicos: {'́'},Els cristians dels primers segles deien: El món va ser creat pel bé de l ́Església.,,,,,
3177824,eliminacion_catalan,caracteres_problematicos: {'“'},"L'últim tuit de Nimoy, “Una vida és com un jardí.",,,,,
3267905,eliminacion_catalan,caracteres_problematicos: {'“'},"En alguns casos, com l'estat occidental de Michoacán, els càrtels i les colles van reduir tant el co...",,,,,
3338420,eliminacion_catalan,caracteres_problematicos: {'·'},"4) El col·lapse dels estats estalinistes el 1989-1991 va donar un nou impuls a aquestes tendències, ...",,,,,
3350592,eliminacion_catalan,caracteres_problematicos: {'/'},A61J Contenidors mèdics o de medicaments; dispositius per a l'administració de medicaments 00/00-1/1...,,,,,
3396011,eliminacion_catalan,caracteres_problematicos: {'/'},Estareu millorant tot l'aspecte d'una habitació afegint-hi color i/o patró.,,,,,
3440349,eliminacion_catalan,caracteres_problematicos: {'“'},"“No es tracta de com es comporten les dones, no es tracta d'on són les dones a quina hora.",,,,,
3572720,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","«Si treballes pel moment present», va escriure en el seu quadern, «la teva obra no valdrà res.",,,,,
3587667,eliminacion_catalan,caracteres_problematicos: {'+'},"Si el caràcter indicat per posició és U+0065 (e) o un U+0045 (E), aleshores:",,,,,
3595778,eliminacion_catalan,caracteres_problematicos: {'·'},"Tot i això, quan es fa una enquesta, com va fer Consumer Reports, sobre 115.000 subscriptors, s'obté...",,,,,
3597112,eliminacion_catalan,caracteres_problematicos: {'“'},I recorda el consell de Tina Fey: “Una sàvia amiga em va dir una vegada: “No et posis el que et digu...,,,,,
3600852,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Però és impossible”, va dir la senyoreta Hunter, “l'escala no hi era quan els Rucastles se'n van an...",,,,,
3674322,eliminacion_catalan,caracteres_problematicos: {'·'},"El juliol del 2018, va presentar una sol·licitud en línia al Panell de Revisió d'Impostos de Vacants...",,,,,
3723811,eliminacion_catalan,"caracteres_problematicos: {']', '—', '['}","""Vaig aprofundir en la teràpia i tot això, i ella [la terapeuta] va dir, ""És increïble — normalment ...",,,,,
3779441,eliminacion_catalan,caracteres_problematicos: {'·'},Els científics del Berkeley Lab tindran importants funcions de lideratge a la col·laboració LZ.,,,,,
3912385,eliminacion_catalan,caracteres_problematicos: {'/'},"De fet, aquesta aplicació li permetrà fer fins a uns deu per copiar / enganxar, que romandrà accessi...",,,,,
3918052,eliminacion_catalan,caracteres_problematicos: {'“'},"Un dels assassins, Auguste Vaillant, va declarar: “No perdonarem ni les dones ni els nens perquè les...",,,,,
3992430,eliminacion_catalan,caracteres_problematicos: {'“'},"“Hem ampliat el nostre lideratge de mercat a HCM, donant la benvinguda a més clients de Fortune 500 ...",,,,,
4068437,eliminacion_catalan,caracteres_problematicos: {'·'},Això és una escalada significativa del típic càstig federal per ser aquí il·legalment: deportació.,,,,,
4083624,eliminacion_catalan,caracteres_problematicos: {'%'},"Hi ha un objectiu del 87% que els estudiants sense un objectiu que el 10% els estudiants, l'ingrés m...",,,,,
4107680,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Sens dubte, molts coptes de l'administració van optar per convertir-se en musulmans en aquests temps...",,,,,
4197065,eliminacion_catalan,caracteres_problematicos: {'&'},"A partir d'avui, The Atomics actualitzarà els seus diaris d'estil cada tercera setmana aquí a H&M Ma...",,,,,
4234027,eliminacion_catalan,caracteres_problematicos: {'·'},"Però fins als trenta anys, sé que la meva joventut triomfarà sobretot: tota desil·lusió, tota repugn...",,,,,
4240426,eliminacion_catalan,caracteres_problematicos: {'·'},"Ralph Nader i Ross Perot van fer una dura campanya contra el pacte, al·legant que tindria conseqüènc...",,,,,
4262443,eliminacion_catalan,caracteres_problematicos: {'·'},"A les grans ciutats com Xangai, s'instal·len càmeres als semàfors que són capaços de reconèixer les ...",,,,,
4300986,eliminacion_catalan,caracteres_problematicos: {'%'},"Abans d'aquell moment, fins i tot entre els països que adoptaven impostos sobre la renda, les taxes ...",,,,,
4453477,eliminacion_catalan,caracteres_problematicos: {'+'},"Mentrestant, gran part de C++ s'escriu purament per despit.",,,,,
4456972,eliminacion_catalan,caracteres_problematicos: {'&'},"Igual que Laurin & Klement, Skoda també es va iniciar el 1895, principalment per construir armament,...",,,,,
4465467,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",La “conformitat veritable” només és possible al cementiri.,,,,,
4719561,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",No respecto el fet que estiguis aquí per “lluitar” contra les dones.,,,,,
4729676,eliminacion_catalan,caracteres_problematicos: {'·'},Molts d'aquests anuncis han servit a més per a il·lustrar les difuses línies entre la política àrtic...,,,,,
4808860,eliminacion_catalan,caracteres_problematicos: {'·'},"I com a antic investigador acadèmic, Bajaj i els seus col·laboradors han desenvolupat la nanotecnolo...",,,,,
4877946,eliminacion_catalan,caracteres_problematicos: {'%'},"A més, fins al 90% dels supervivents de violència de parella informen de lesions al cap, coll i cara...",,,,,
4907053,eliminacion_catalan,caracteres_problematicos: {'“'},“Van participar en un tiroteig durant uns minuts i mentre hi havia trets també estaven utilitzant bo...,,,,,
4928493,eliminacion_catalan,caracteres_problematicos: {'·'},"Va instal·lar un arbre de Nadal a la nostra sala d'estar, però també vam encendre espelmes Hanukkah,...",,,,,
4980740,eliminacion_catalan,caracteres_problematicos: {'“'},“He fet 121 espectacles i me'n queden 2.,,,,,
5012396,eliminacion_catalan,caracteres_problematicos: {'%'},"A la majoria dels països, el consum de les llars determina el 60% o més dels impactes del cicle de v...",,,,,
5130582,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","EEG-calculadora i el “Agorameter” són els nostres vaixells insígnia, juntament amb moltes aplicacion...",,,,,
5257845,eliminacion_catalan,"caracteres_problematicos: {'·', '“'}","“Ell (Hubbard) és un cavaller, pèl-roig, ulls verds, honest i intel·ligent i ens hem fet grans amics...",,,,,
5262476,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}",El Profeta va dir: «Quant?».,,,,,
5342759,eliminacion_catalan,"caracteres_problematicos: {']', '['}","per entendre [el mon] hem d'introduir algun tipus d'ordre, i l'ordre significa reconeixer allo que e...",,,,,
5441552,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","La tensió de l'ull per ull a la península de Corea es descriu sovint com “una guerra de paraules”, p...",,,,,
5685386,eliminacion_catalan,caracteres_problematicos: {'/'},"El circuit per al ZX81 és molt similar, però tots aquests circuits integrats de petita i mitjana esc...",,,,,
5689902,eliminacion_catalan,caracteres_problematicos: {'/'},"""Creiem que és hora que proporcionem una solució de compra / venda d'actius digitals amb INR per a t...",,,,,
5854193,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“El nostre metge ens va suggerir anar a l'estranger per al tractament especialitzat necessari per sa...,,,,,
5964246,eliminacion_catalan,caracteres_problematicos: {'·'},Algunes pel·lícules tenen una reacció increïblement positiva al primer tràiler.,,,,,
6045967,eliminacion_catalan,caracteres_problematicos: {'—'},"L'any 2076, un grup de rebels — incloent-hi un superordinador anomenat Mike i un tècnic informàtic d...",,,,,
6061054,eliminacion_catalan,caracteres_problematicos: {'·'},"Tot i això, algunes contradiccions van aparèixer després de col·locar les caixes en aquest petit esp...",,,,,
6125052,eliminacion_catalan,caracteres_problematicos: {'·'},Parles amb ell i t'il·lumina.,,,,,
6157632,eliminacion_catalan,caracteres_problematicos: {'“'},“Trobaré a faltar Mae La perquè he estat aquí durant molt de temps i hi tinc una inclinació.,,,,,
6161191,eliminacion_catalan,"caracteres_problematicos: {'·', '”', '“'}","Activa el “Mode intel·ligent”, aplica la configuració preferible a totes les descàrregues posteriors...",,,,,
6188011,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Per a aquesta anàlisi, la suma d'aquests quatre components comprenen “honoraris totals de franquícia...",,,,,
6263395,eliminacion_catalan,caracteres_problematicos: {'%'},Pròxim Següent post: New Black Hat Asia Research: Més del 70% dels professionals de la seguretat pre...,,,,,
6386172,eliminacion_catalan,caracteres_problematicos: {'·'},"Per esbrinar quant sodi queda per a la resta del dia, 1300 restats de 2000 equivalen a 700 mil·ligra...",,,,,
6437960,eliminacion_catalan,caracteres_problematicos: {'®'},"HFAC's Certified Humane® ""Pasture Raised"" requisit és 1000 aus per 2,5 acres (108 peus quadrats per ...",,,,,
6446104,eliminacion_catalan,caracteres_problematicos: {'/'},"Processador: Processador PIII/500 (sistemes operatius Microsoft Windows i Linux), estació de treball...",,,,,
6447402,eliminacion_catalan,"caracteres_problematicos: {']', '—', '['}",Capítol 19 [VIII]— Per què la vida eterna és alhora una recompensa pel servei i un regal gratuït de ...,,,,,
6631384,eliminacion_catalan,caracteres_problematicos: {'”'},Cal actuar amb decisió.”.,,,,,
6687487,eliminacion_catalan,caracteres_problematicos: {'·'},Els funcionaris estatals del peatge van dir que planegen tenir tota la il·luminació LED instal·lada ...,,,,,
