linea,catalan,chino
27395,Donovan va dir que les empreses haurien de poder arribar a hectàrees a curt termini.,Donovan说，这些公司在短期内应该能够达到4000公顷。
28385,Indústria d'Internet el 2020: 12 preguntes que vull fer i respostes preliminars,2020年的互联网行业：我想提出的12个问题，以及初步回答
55515,"Un any després, a Escòcia, el fill començava a cridar l'atenció de la policia.",一年后，在苏格兰，她的儿子开始引起警方的注意。
59399,"Començo avui, perquè els secrets et mantenen malalt.",“我今天开始，因为秘密会让你生病。
64356,"Els va dir que no podien tenir la vaca, però els va oferir altres aliments.",他告诉他们他们不能拥有奶牛，但提供其他食物。
82129,Una de les coses que Woz i jo vam fer va ser construir caixes blaves.,我和Woz一起做的一件事是我们做出了蓝盒子。
93246,Això vol dir que estan gaudint de MOBA?,那么，这意味着他们喜欢MOBA吗？
94977,"Hauria estat un dissident a Moscou, m'agrada pensar.",他会是一个持不同政见者在莫斯科，我喜欢思考。
102912,Joe: No crec que hàgim d'esperar fins a la mort per trobar la veritat; tot el que hem de fer és examinar les proves.,乔：我不认为我们不得不等到死后才去找真理；我们真正能作的是研究证据。
138091,"Déu és un amic, i amb un amic ho puc fer.",天主是朋友，和朋友我能做到这一点。
159915,La mateixa tecnologia també ajuda aquest pare solter a treballar a la seva oficina a casa mentre monitoritza fàcilment les activitats dels seus fills de 10 i 12 anys.,相同的技术还可以帮助这个单身父亲在家庭办公室工作，同时轻松监视其10岁和12岁孩子的活动。
169649,"Per descomptat, els millors arguments per a la sentència de mort són els mateixos erudits musulmans.",当然，支持死刑的最佳论据出自穆斯林学者本身。
169737,"Et puc dir una cosa ara mateix, les nostres lleis sobre armes canviaran.",“我现在可以告诉你一件事，我们的枪支法律将会改变。
195574,Trobareu que tots estan plens d'històries.,你会发现他们都充满了故事。
210144,"Però abans d'acabar aquesta meitat dels meus descobriments, crec que és degut al Dr. Mull registrar que les meves dues primeres investigacions han confirmat la seva història.",但在我结束这一半的发现之前，我认为，由于穆尔博士的记录，我的两次首次调查证实了他的故事。
212336,El seu èxit en aquest sentit es demostra a través de la seva sorprenent llista de clients.,他们在这方面的成功通过他们令人惊讶的大客户名单来证明。
212914,"""Els vaig dir que els agricultors són una espècie en perill d'extinció, i els necessitem per al nostre suport.",“我告诉他们，农民是一个濒危物种，而我们需要他们来维持我们的生存。
249802,Els artistes 3D treballen més sols,3D艺术家的工作更加孤独
254799,"Ara com ara, només hem introduït els nostres paràmetres (la taxa d'aprenentatge alfa i la taxa de descompte gamma) però no hem explicat detalladament com afectaran els resultats.",目前，我们只介绍了我们的参数（学习率alpha和贴现率gamma），但没有详细解释它们将如何影响结果。
