linea,catalan,chino
7105,Romanza: quan algú a l'altra punta del món et demana una partitura musical precisament quan més la necessites 11 d'agost,罗曼曲：在你最需要的时候，世界另一端的另一个人询问你的乐谱，Romanza：whensomeoneontheotherendoftheworldasksforamusicalscorepreciselywhenyouneeditthemost8月11日
11009,"D'aquesta manera, no us heu de preocupar d'afectar altres projectes de Python.",这样您就不必担心影响其他Python项目。
13994,"""Però tu i jo i la majoria de la gent portarà alguna cosa per sobre de la roba interior"".",“但是你我和大多数人会在我们的内衣上穿一些东西。”
30633,Austràlia sol ser coneguda com a cavall mort.,澳大利亚人通常称作deadhorse。
38011,"Però mira que, encara que hi havia un desig que la copa passés, tenia un desig encara més gran que es fes la voluntat de Déu.",但我们从中见到尽管有这样的愿望“使这杯离开”，主耶稣更大的愿望却是按神的旨意去成全。
51519,"El primer any de la malaltia de Jack, la dona d'en Jack havia fingit que res havia canviat; que el jardí d'en Jack encara era un jardí.",杰克的疾病的第一年杰克的妻子假装什么也没有改变；杰克的花园仍然是一个花园。
73438,"Ja sigui que es resolgui el proper mes o el proper any, serem un proveïdor a llarg termini de la Xina.",“无论是下个月还是明年解决，我们都将成为中国的长期供应商。
84115,No heu creat el model de negoci que teniu i és defectuós.,你没有创造你拥有的商业模式，这是有缺陷的。
93040,"També crec que els homes creuen, en general, que les dones actuaran dins dels rols de gènere.",我也认为男性普遍认为女性将在其性别角色范围内行事。
126143,Almenys no va perdre un ronyó sa.,至少她没有失去一个健康的肾脏。
153280,Estic segur que Harry m'explicarà tot quan torneu de l'escola.,我确信哈利会在他从学校回来时告诉我一切。
160663,"Tot i això, Elia es nega a abandonar la seva antiga casa.",然而，埃利亚拒绝离开他的老房子。
179719,"""Tens raó"", va respondre el reporter, ""no separarem més del que podem ajudar"".",你是对的，”记者回答说，”我们不会分开超过我们可以帮助”。
184466,Però la llibertat i els diners de les seves feines van estendre una taula millor davant d'ells.,但是自由和劳动的钱在他们面前铺了一张更好的桌子。
185249,L'hotel indulgent fins i tot va ser capaç de produir un got de suc que finalment va complir els seus estàndards.,这家豪华酒店甚至能生产出一杯果汁，最终达到了他的标准。
205576,"Quina fúria ha d'estar, ara que li han pres la paraula.",她必须多么愤怒，现在她被她的言语。
211275,"Quan penso en l'""espai"" que hem creat, m'agrada pensar en un enorme tros de paper que representa ""tota la ciència"".",当我思考我们已经创造出的“空间”时，我喜欢把它想象成一张代表“所有科学”的巨大纸张。”
216729,A les conferències de premsa sovint em pregunten si planegem reconstruir el Temple.,在记者会上，我经常被问及我们是否计划重建圣殿。
245403,3) No escric al bloc per augmentar la meva marca personal per cridar l'atenció sobre mi mateix o buscar feina.,3）我不博客来增加我的个人品牌关注自己或寻求就业。
246389,Està dividida en 5 regions administratives i 98 comunes; la capital és Copenhaguen.,它分为5个行政区和98个社区；首都是哥本哈根。
250044,Això significa que la producció mundial és més o menys estable.,这意味着全球生产或多或少是稳定的。
258091,Migració de dades al núvol: retorn al futur?,将数据迁移到云：回到未来？
258965,"Tot el que sé és la naturalesa d'aquesta ciutat: la seva complexitat, la seva diversitat, que ofereix tantes oportunitats d'aprenentatge i el fet que sigui tan contradictòria.",我所知道的只是这个城市的本质：它的复杂性；它的多样性；它提供了许多学习的机会；它是如此矛盾的事实。
268446,La lluita ha esclatat perquè els dos sistemes ja no poden coexistir pacíficament al continent nord-americà.,这个斗争之所以爆发，是因为这两种制度不能再在北美大陆上和平共处了。
282929,Aquí tenim un àngel fent de capellà.,在这里，我们有一位天使担任祭司。
306371,"En aquest sentit, aquestes negociacions seran una prova de si Stalin està disposat a treure conclusions pràctiques del nou curs polític i en quina mesura.",在这方面，谈判将是一种考验，从中可以看出斯大林是否准备以及在多大程度上准备从新的政治趋势中作出切合实际的结论。
312391,"Les dones realment haurien de deixar de repartir sexe ""lliure"", tota aquesta llibertat sexual ha corromput totalment els homes.",女人真的应该停止“免费”性生活，这种性自由完全败坏了男人。
316744,"Des d'allà pot arribar fàcilment a Canterbury, on el teu cosí li donarà feina fins que aquesta tempesta s'hagi desbordat.",从那里他可以很容易地在坎特伯雷，你表哥给他工作的地方直到这场风暴吹了。
331058,Els jueus en el propòsit de Déu,在神的目的里的犹太人
340584,"Un homenatge a la càlida cultura Yooper Al meu xicot, ets el tipus perfecte de babau, i et preocupes molt per mi.",致敬温暖yooper文化我的男朋友，你是那种完美的goofball，你那么在乎我。
388405,No poden veure la bellesa de la creu perquè tot allò que la bandera americana representa per a ells està en el camí.,他们看不到十字架的美丽，因为美国国旗所代表的一切都挡住了他们的路。
402185,Pregunteu als occidentals i sentireu com és de marginal...,问西方人，你会听到说他如何是边缘分子。
415096,"A aquest efecte, la OIE ha adoptat normes sobre la qualitat i l'eficàcia dels serveis veterinaris.",为此，OIE已制定标准来规范兽医服务的质量和效力。
424228,Celebrant el Sistema Internacional d'Unitats - Fonamentalment Millor,主题：国际单位制的基本定义飞跃（TheInternationalSystemofUnits─Fundamentallybetter）
435893,"R: No tenia por, en realitat, i crec que una de les raons per les quals realment no tenim aquesta resposta de por, o almenys jo no, és perquè rebem molta formació increïble a la NASA.",A：我并不害怕，卫生组织，我想为什么我们没有这确实恐惧反应的原因之一，或者至少我没有，是因为我们在收到NASA这么多不可思议的训练。
451221,Sadeh sabia que el seu experiment era un gran risc.,Sadeh知道他的实验是一个很大的风险。
486993,"M'ho vaig beure, em vaig convertir en el doble de Moody.",我喝了它；我成为了穆迪的两倍。
488848,"El terror d'aquests sistemes em va semblar especialment punyent, ja que aquestes dictadures es van imposar en nom de l'alliberament de l'opressió i l'explotació.",这些体系的恐怖对我来说显得特别尖锐，因为这些独裁统治是以从压迫和剥削底下争取解放的名义强加于人的。
501393,"Per cert, no crec que tots els homes siguin així, o que tots els homes de més de 40 anys siguin així o no.",顺便说一句，我不认为所有的男人都是这样的，或者所有40岁以上的人都是这样或不这样。
501610,"Qualsevol d'aquests resultats seria incompatible amb els interessos estratègics xinesos; però, com molts governs, els líders xinesos intentaran evitar decisions difícils a curt termini, fins i tot si això es tradueix en resultats perjudicials amb el temps.",这些结果的任何一个都有悖于中国的战略利益；但和许多政府一样，中国领导人将避免短期的艰难决定，即使这会导致长期的不利结果。
523259,25 coses que no s'han de permetre al matrimoni i les relacions durant,25的事情，不应该在婚姻和关系的过程中被允许
523998,Ha alterat la seva manera de veure la indústria i el govern.,它改变了他们看待行业和政府的方式。
557719,Nick Leeson: És definitivament el període més enutjós de la meva vida.,NickLeeson：那真的是我人生中最为尴尬的一段时期。
578390,Mira el nostre vídeo sobre per què la gent estima l'oceà i el vol protegit.,观看我们的视频，了解为什么人们喜爱海洋并希望它受到保护。
589705,"Potser era tímid, potser era amigable, o potser va pensar que la cara de George volia rentar-se.",也许他是害羞，也许他是友好的，或者他认为乔治的脸要洗。
601519,S'estan duent a terme negociacions amb ALSTOM (Suïssa);,正在与ALSTOM公司（瑞士）进行谈判；
603797,El seu mercat objectiu són els països en desenvolupament.,其目标市场是发展中国家。
613203,"Junts, navegareu per aquest territori, però el límit ja està dibuixat.",一起，你将在这片领土上航行，但是边界已经划定了。
616530,El llibre va reescriure dues apostes separades per dòlars cadascuna per rectificar el problema.,这本书改写了两个单独的赌注，每个440000美元纠正这个问题。
617199,"Si tu o jo entréssim al cap del ratolí i intentéssim controlar els músculs del ratolí i sobreviure, probablement no duraríem gaire.",如果你或我进入老鼠的头部，试图控制老鼠的肌肉并存活下来，我们可能不会存活很久。
629710,M'alegra saber que la teva autoajuda t'ha estat autoajudant per atraure homes de millor qualitat.,很高兴听到你的自救一直在帮助你吸引更优秀的男人。
630116,"Això és el que es va acordar entre els equips, Chase i Ross.",这就是队伍之间达成的一致意见，Chase和Ross。
635062,"Srta. Agnes, va exigir, dreta sobre mi, va deixar sortir el gat ahir a la nit?",艾格尼丝小姐，”她问，站在我，”昨晚你让猫出去吗？
660130,"Al llarg de la meva infància, els meus pares van destacar la importància de cercar una vida amb sentit.",在我的童年，我的父母强调追求有意义的生活的重要性。
672699,"Si et busquen, l'únic que fan les campanes és avisar-te.",如果他们正在寻找你，所有的铃铛都在提醒你。
675112,He conegut massa espanyols.,我认识太多的西班牙人。
675941,"A Europa, en els darrers anys, els països tenen els seus propis sistemes de registre i identificació de codis de medicaments.",在欧洲，近几年来，各国已具备各自对药品编码登记和识别的系统。
682201,"Els seus homes van cometre les malifetes més monstruoses, torturant i assassinant centenars de presoners de guerra, inclòs un general francès.",他的部队犯下了“最凶恶的罪行”：折磨、残杀了数百名战俘，还包括一位法国将军。
683332,"Senyor, plorem per aquests assassinats i morts sense sentit.",主啊，我们为这些谋杀和无意义的死亡而哭泣。
716968,"Això és el que encara no tenim, però molts científics prediuen que ho aconseguirem durant la nostra vida.",这是我们目前还没有的，但许多科学家预测，我们将在有生之年实现这一目标。
721790,Sembla que Adam i Eva no entenien les tàctiques de Satanàs.,亚当和夏娃似乎并不了解撒旦的策略。
743605,"Sospito que ella, com jo, va passar per un infern per arribar-hi.",我怀疑她和我一样，经历了地狱般的磨难才到达那里。
751273,REI GAYLE: A les galtes.,GAYLEKING：在你的脸颊上。
759814,"Però la bona notícia és que ho entenem, així que ens assegurem que els acadèmics i els esportius no coincideixin.",但好消息是我们理解这一点，所以我们确保学术和运动高峰不会重合。
763112,L'empresa utilitza ara el llenguatge propi del Tribunal Suprem per obligar les emissores a tractar-lo com una empresa de televisió per cable.,该公司现在使用最高法院自己的语言迫使广播公司像有线电视公司一样对待它。
763892,"Recordeu que en aquest example, estem trucant als mètodes estàtics de Java.",请记住，在本示例中，我们正在调用staticJava方法。
795565,"No vol casar-se amb tu, li agraden les coses tal com són i ha estat assegurant, molt estratègicament, que segueixin com a ell li agrada.",他不想娶你，他喜欢事物的样子，并且一直在确保，非常有战略意义，他们保持他喜欢的方式。
823519,"Així que sí, has de deixar que els homes siguin lliures de prendre les seves pròpies decisions quan es tracta de casar-se, pot ser que trigui un temps a estar llest.",所以是的，你应该让男人在婚姻问题上自由地做出自己的选择，他可能需要一段时间来准备。
831331,"A dalt hi havia tres estudiants, un a cada història.",上面有三个学生，一个在每个故事。
847110,Vaig rebre una cosa així com cinquanta centaus per hora i la meva feina era buscar idees.,我的酬劳好像是每小时五毛钱，而我的工作就是找寻“点子”。
853032,"A més, els consumidors de dades poden necessitar combinar aquestes dades amb les dades existents, creant així encara més còpies.",此外，数据消费者可能需要将这些数据与其现有数据相结合，从而创建更多副本。
854996,"No, mira ja ho veus, el que va passar va ser que solíem fer experiments amb ells.",不，看，你知道发生的事情是我们过去在他们身上做实验。
863260,"En particular, és difícil dir quant trànsit generaran els usuaris de X.",特别的，很难说X个用户将产生多少流量。
889501,Un funcionari del Ministeri d'Oceà i Pesca havia dit divendres que el vaixell havia fet un gir brusc.,海洋和渔业部官员周五表示，该船已经急转弯。
894301,"A més, la cobertura de protecció social de Bangladesh és de les més baixes de la regió.",此外，孟加拉国的社会保障覆盖面在该地区最低。
915395,No és estrany que la curació interior sigui un concepte de la Nova Era utilitzat d'una manera o altra en moltes religions orientals i de la Nova Era diferents.,但是，毫不奇怪，内在医治是个新纪元概念，被用在许多不同的新纪元和东方宗教中。
924494,"Cada home tenia un llibre que volia recordar, i ho va fer.",每个人都有一本他想记住的书，确实做到了。
946806,"La raó principal per la qual havia acceptat era perquè havia volgut que els seus nadons naixessin als Estats Units en lloc de Jamaica, on havia estat vivint durant els darrers tres anys.",她同意的主要原因是，她希望自己的孩子在美国出生，而不是过去三年一直生活在牙买加的孩子。
947361,L'asma no és només un problema de salut pública per als països de renda alta.,哮喘不仅仅是高收入国家的一个公共卫生问题。
975094,"De la companyia del capità Thomas Weir, almenys dotze homes van caure dels seus cavalls, i dos d'ells es van trencar les cames.",队长托马斯堰的公司，不少于12个男人掉了他们的马，其中两个打破他们的腿。
980437,Els Estats Units estan perdent davant la Xina en un nou Gran Joc?,美国正在新的大博弈中输给中国？
980598,Després de diversos anys de cites (durant els quals em vaig convertir en lectora habitual d'aquest lloc web) vaig acabar en una relació totalment different amb un home totalment different.,经过几年的约会（在此期间我成为了这个网站的常客），我最终与一个完全不同的男人建立了完全不同的关系。
987937,Es dibuixaran les línies a la sorra..... els fidels i els infidels.,在沙子里的线将被画出……忠实的人，和不忠实的人。
996537,"En fer-ho, l'entitat ha violat el Reglament de la PFUTP (Prohibició de Pràctiques Comercials Fraudulents i Deslleials).",通过这样做，该实体违反了PFUTP（禁止欺诈和不公平贸易惯例）条例。
1029378,L'èmfasi principal d'aquest altcoin està en el màxim anonimat i xifrat de les seves transaccions.,这款Altcoin的主要重点在于您的交易的最大匿名性和加密。
1033842,Les directives que algú va publicar aquí fa uns mesos estan ofegant tota la indústria del coure d'aquest país.,几个月前有人在这里发布的这些指令正在扼杀这个国家的整个铜工业。
1038099,"Semblaven haver subestimat la importància de la identitat nacional xinesa, alhora que sobreestimaven el seu lloc a l'ecosistema de la moda en general.",他们似乎低估了中国的民族认同的重要性，同时高估了他们在更广阔的时尚生态系统中的地位。
1040912,"Què significa això per a tu, Kendra?",这对你意味着什么？肯德拉？
1043925,La teva conclusió és que els homes no avaluen l'educació i la carrera d'una dona quan es plantegen casar-se; la meva és que sí.,你的结论是，男人在考虑结婚时不会评价女人的教育和职业；我的是他们的。
1060696,"Dit això, hi ha un cert desacord sobre si és millor un nom de domini llarg o curt.",尽管如此，似乎是有一些意见分歧，长或短的域名是否是更好的。
1068834,"De cop i volta, algú està comprant com cinc-cents milions de dòlars d'aquest material i rebent el mateix acord d'intercanvi d'AIG, diu.",突然有人购买五亿美元的这个东西和从AIG获得相同的交易”他说。
1083643,"Passi el que passi amb aquest projecte, no podem fer res amb ell tret que Microsoft ens deixi.",无论这个项目有什么变故，我们都无法做任何工作，除非微软同意我们这么做。
1083721,"Els ecologistes culpen les ciències i la tecnologia dels usos destructius que en fem, disminuint així encara més el seu atractiu cultural.",环保主义者将科学和技术归咎于我们对它们的破坏性使用，从而进一步削弱了它们的文化吸引力。
1134881,"A finals de 2011 a Europa, hem aconseguit la certificació de Comerç Just per a tots els nostres productes produïts i distribuïts a Europa.",在欧洲，我们在2011年底为我们所有在欧洲生产和分销的产品取得了公平贸易认证。
1146213,Però tota aquesta situació em fa reexaminar-ho tot.,但整个情况让我重新审视这一切。
1167308,"Per evitar aquest resultat, els líders europeus han de començar a dissenyar i implementar estratègies destinades a acostar la zona de l'euro a una unió fiscal.",为了避免这一结果，欧洲领导人必须开始设计并实施旨在让欧元区向财政联盟靠拢的战略。
1170459,Aleshores altres homes s'assabenten dels desconeguts i insisteixen a violar-los.,然后其他人了解陌生人，并坚持强奸他们。
1201236,"En poques paraules, les nacions no solen afanyar-se a prohibir les proves de noves armes.",简而言之，各国普遍不会匆忙禁试新武器。
1209873,És la moneda centralitzada amb què fantasiegem a PayPal però que no es va construir del tot.,这是我们在PayPal所幻想的中心化货币，但并没有完全实现。
1218216,De setembre de 1991 a gener de 1993 a l'Institut Francès de seguretat nuclear i protecció radiològica.,1991年9月至1993年1月，在法国核安全与辐射防护研究院进修。
1225400,"Normalment, els cucs simplement podien fer créixer un nou cap, però la infecció d'alguna manera va frustrar els seus poders regeneratius.",通常情况下，涡虫仅仅可以再生出一个新的头，但是感染却以某种方式挫败了它们的再生能力。
1226926,Crec que és un comportament massivament groller i inapropiat a menys que estiguin en un lloc de recollida.,我认为这是非常粗鲁和不恰当的行为，除非他们是在一个网站上。
1232392,Han de dir als pares que són gais.,他们需要告诉他们的父母，他们是同性恋。
