linea,catalan,chino
9307,"A més, fins a 435 persones, inclosos els passatgers del vol, estaven o estan sota vigilància passiva.",此外，多达435人，包括飞机上的乘客，已经或正在被动监视。
15189,Es va canviar el nom per escapar de la justícia.,他改变了他的名字以逃避正义。
15936,"Però altres grups, com els iraquians, poden tenir més possibilitats que se'ls concedeixi asil a Europa.",但是其他组织，例如伊拉克人，可能有更大的机会在欧洲获得庇护。
19966,Sentim el dolor que sent el Manchester.,我们感受曼彻斯特感受到的痛苦。
21229,Anem a reunir una mica de diners en efectiu perquè ella i el seu marit puguin passar els propers dos mesos.,让我们筹集一点现金，这样她和她丈夫就能度过接下来的几个月。
30248,Aquestes són totes les característiques dels homes japonesos de fa dècades.,这些都是几十年前日本男人的特点！
36516,Illa privada: per què la Gran Bretanya pertany ara a una altra persona,财团治国的年代：从自由市场到不自由的人民PrivateIsland：WhyBritainNowBelongstoSomeoneElse
45799,La gent de dalt té els seus propis vaixells; poden tenir cura de si mateixos.,上面的人有他们自己的船；他们可以自己照顾自己。
48065,El FCB és una empresa completament different de la de fa sis anys.,FCB是一家与六年前完全不同的公司。
48185,El nadó també rebrà observacions mèdiques freqüents.,您的宝宝也将接受频繁的医学观察。
52437,les dones cremaran els teus diners i després et preguntaran.,女人会烧光你的钱然后问。
56407,"Si ens podem enfortir en certes àrees, ens donarà la millor oportunitat a la segona meitat de la temporada.",如果我们可以加强在某些领域，它会给我们最好的机会在下半年的季节。
81058,Ens solidaritzem amb tots els artistes que prenen una decisió similar els propers mesos.,我们与所有在未来几个月内做出类似决定的艺术家站在一起。
90070,"No tots els països han tingut èxit gràcies a la protecció i les subvencions, però pocs ho han fet sense.",并非所有国家都通过保护和补贴取得了成功，但很少有人在没有他们的情况下这样做。
96588,La seva cançó favorita anomenada Maybe Ella and I Will Have a Second Chance to Be Friends.,他最喜欢的歌曲叫“也许埃拉和我将有第二次机会成为朋友。
99659,"Si una dona vol igualtat de gènere, això vol dir igual.",如果一个女人想要性别平等，这意味着平等。
104565,"Fa cinc anys, li vaig dir que volia sortir de l'exèrcit i estudiar per ser metge.",“五年前，我告诉她我想离开军队并学习成为一名医生。
107239,Algun dia no necessitarem un Objectiu d'Energies Renovables perquè tindrem una bona política climàtica,上一篇：有一天，我们不需要可再生能源目标，因为我们将有良好的气候政策
125817,A les xarxes socials seràs el més popular si comparteixes aquests continguts de cinema.,在社交网络中，你将是最流行的，如果你分享这些电影内容。
169972,Però com que no tinc WhatsApp em surt car trucar-los o que em truquin.,但因为我没有WhatsApp，所以打电话给他们或是他们打给我都很贵。
