linea,catalan,chino
5597,"Només serviré quatre anys com a governador, com saps.",我只服务四年担任州长的时候，正如你所知道的。
7509,Deu persones més a Rússia van rebre la mateixa invitació.,俄罗斯的另外十个人也收到了同样的邀请。
17345,Els químics ja saben de què estan fets.,化学家已经知道它们是由什么制成的。
21352,"Perdràs un munt de càrrega d'acer, si ho faig.",你将会失去大量的钢铁运费，如果我做的。
59130,"De fet, va ser possiblement la millor empresa en què hem invertit a USV.",事实上，这可能是我们在USV投资过的最好的公司。
64983,"Sóc biòleg, així que quin millor lloc per anar que un que té tones de biodiversitat.",我是一个生物学家，所以有什么更好的地方去比一个具有生物多样性吨的。
82424,Por o fe: quin serà el nostre amo?,恐惧或信念，何者将成为我们的主宰？
96294,"Tot i que molts es troben i es tanquen ràpidament, com aquest, no sempre és així.",虽然很多都很快被找到并被锁定，就像这一个，但情况并不总是这样。
127977,"Crec que l'objectiu d'aquest bloc és ajudar la gent a superar creences molt negatives, o almenys qüestionar-les.",我认为这个博客的目的是帮助人们克服高度消极的信仰，或者至少质疑他们。
172722,(Avui el campament inscriu més de nens durant l'estiu de nou setmanes).,今天的营地在九周的夏季招收了1500多名儿童。
188155,"Tot i la protecció de les lleis antidiscriminatòries, encara hi ha milers d'incidents de discriminació denunciats cada any.",尽管有反歧视法的保护，每年仍有成千上万的歧视事件被报道。
192040,Crear un petit projecte que ens permeti reproduir aquest error.,创建一个小项目，能使我们能够重现这个bug。
195405,"Vaig mirar el pare, que sempre semblava absolutament segur de tot al món.",我看了看爸爸，他似乎总是绝对相信世界上的一切。
201004,Quina paraula fas servir per descriure els pares que no protegeixen prou?,你用什么词来描述父母不保护足够了吗？
203400,"Tot seguit, també va subratllar que cada país té els seus propis problemes i fins i tot els països occidentals tenen problemes de drets humans.","他还强调，""每个国家都有自己的问题""，""甚至西方国家也有人权问题""。"
209512,"En conseqüència, les autoritats alemanyes han pres mesures per informar el públic sobre les OIC i els riscos associats a elles.",因此，德国当局已采取措施，向公众通报ICOs和与之相关的风险。
215437,També es poden utilitzar per assumir responsabilitats completament o reemplaçar treballadors humans no eficients.,他们也可以用来完全接管或代替非高效的人力工作者。
219249,Un altre dels avantatges de la impressió 3D és que els tercers mai no poden reclamar les teves innovacions per si mateixos.,3D打印的另一个优点是第三方永远不能声称自己的创新。
229174,"Encara que no ho vegis com jo, el fet és que aquest país no va ser construït només per persones blanques.",虽然你不能像我那样看待它，事实上，这个国家不是由白人建立的。
229971,Això no vol dir que un home hagi de viure sol i que una illa deserta sigui l'entorn més adequat a les seves necessitats.,这并不意味着一个人必须独自生活，一个荒岛上环境最适合他的需要。
231581,"En la Fundació IOTA, per descomptat, estem seguint molt de prop altres projectes basats en DAG; fins i tot tenim seminaris de recerca (interns) sobre ells.",在IOTA基金会，我们当然非常密切关注其他基于DAG的项目；我们甚至有（内部）研讨会。
256024,"En crear un programa cultural i d'entreteniment, primer lloc una visita al Palau Reial del segle 18.",当创建一个文化和娱乐节目，第一个地方参观皇家宫殿的18世纪。
266032,Una dona de la meva classe es va tirar la mà a l'aire per cridar que l'opressió sistèmica no acabaria mai fins que ens desféssim del capitalisme del tot.,我班上的一位女士向空中开枪，大喊“系统压迫”永远不会结束，直到我们彻底摆脱资本主义。
290098,"No té ni idea de què escriure't en el seu primer correu electrònic, i està competint amb centenars d'homes per la teva atenció.",他不知道在给你的第一封邮件里写什么，他在和数百人竞争以引起你的注意。
291066,"Però va reconèixer que alguns països islàmics estaven espantats, preguntant: Per què tens por?",但他承认，一些伊斯兰国家“处于恐惧之中”，并问道：“你为什么害怕？”
318795,"No trobaren res, i Tomàs començà a preparar-se per acceptar l'inevitable: que no hi havia res a trobar.",他们什么也没找到，托马斯开始准备接受不可避免的事情，那就是找不到任何东西。
321848,"""Però mai m'ho vas dir: estàs decidit a anar a Seattle o t'importa si fem alguna cosa different?""",但你没告诉我，你决定去西雅图，或者你介意我们做些不同的事吗？
325811,"Per example, una empresa s'ha fundat un any determinat o un segle determinat.",比如，一家企业在某一年或在某个世纪就已经创立了。
356666,"En aquest sentit, la declaració de Biden crida l'atenció sobre la desafortunada distinció d'Àfrica.",鉴于此，拜登的声明引起了人们对非洲不幸的区别的关注。
362513,"No sóc un lector de ment, però em pregunto si part del problema és que ella té 3 fills menors.",我不是一个读心术的人，但是我想知道问题的一部分是她是否有3个未成年的孩子。
367480,Són permanents i ens donen forma.,他们是永久的，他们塑造着我们。
389481,La llista força completa de Jessica Livingston sobre com no fallar,既能学英语又能赚钱的黑科技：速来围观创业公司如何才能不失败？（英文）JessicaLivingston’sPrettyCompleteListonHowNottoFail
392365,"Els nord-americans i, en els darrers anys, els europeus trien les Bahames com a destinació de vacances.",美国人，近年来，欧洲人选择巴哈马作为度假目的地。
396140,Per què creus que hem inventat la política i la religió?,你觉得我们为什么创造了政治和宗教？
408510,"Quina mena d'arrogància tenia, fins i tot per imaginar tornar al passat i fer canvis?",她是什么样的傲慢，甚至想象达到回到过去，改变吗？
412679,I fins i tot això és condicional ja que sabem que a (Joel) Embiid se li va atorgar recentment un contracte màxim per 30 partits.,甚至是有条件的因为我们知道（乔尔）embiid最近获得了30奥运会最大的合同。
425596,Ja t'estàs dibuixant coses de manera poderosa i imparable.,你已经以强大而不可阻挡的方式向你绘制了东西。
442904,"""Si encara no estàs involucrat en això, t'has d'involucrar perquè la teva comunitat necessita això com qualsevol altra comunitat"", va suplicar a la reunió de funcionaris locals.",“如果你还没有参与其中，你必须参与其中，因为你的社区需要像其他所有社区一样，”他向当地官员的聚会表示恳求。
447819,TVG: Perquè puguin anar a l'escola en línia?,TVG：这么说他们可以在网上上学了？
449825,"Fusee, creu-me, estic oberta a diferents tipus d'homes.",Fusee相信我，我对不同类型的男人敞开心扉。
481982,"L'argument ambiental per a un objectiu ambiciós no és que necessitem ""salvar la Terra"".",宏大目标的环境论据不是我们需要“拯救地球”。
515532,"Aquesta versió també es va viure breument a l'Índia, el Brasil i Rússia, però ara aquests països són servits per una aplicació Lite separada (escrita com ""Lite"" amb una ""L"" majúscula""), que es va llançar l'1 de novembre de 2018.",这个版本在印度、巴西和俄罗斯也有过短暂的使用，但现在这些国家有一个单独的Lite应用程序（写为“Lite”，大写为“L”），于2018年11月1日发布。
543774,Barfrazzleton sempre va ser tan innocent.,Barfrazzleton总是那么天真无邪。
546937,"Així, el poble tunisià i el seu govern estan ansiosos per començar a construir una economia oberta i competitiva que creï llocs de treball i prosperitat no només a Tunísia, sinó a tota la regió del nord d'Àfrica.",因此，突尼斯人民及其政府急切希望开始建立一个开放和竞争的经济，不只是在突尼斯、而且在整个北非地区创造就业机会和繁荣。
549310,La bellesa d'aquest riu us inspirarà i us revelarà la màgia de la selva amazònica.,这条河流的美丽将启发你，揭示亚马逊雨林的魔力。
557745,Hi ha almenys dues formes de la llengua que sobreviuen fins als nostres dies.,有两种形式的至少说明语言生存到今天。
578584,"Algú podria portar-te menjar i aigua, però no eliminar cap dels teus productes de rebuig.",有人可能会给你带来食物和水，但是不删除任何你的废物。
579429,Els Estats Units s'han de preguntar si les seves accions recents han servit de bon model per a la Xina.,美国需要自问其最近的行为是否能给中国树立好榜样。
608384,"A la darrera dècada, el seu treball s'ha centrat a augmentar la confiança del públic en les vacunes.",过去十年间，她工作的重点是提高公众对疫苗的信任。
