linea,catalan,chino
6826,"Quan els portuguesos despertin el 18 de maig, la seva vida econòmica no serà different de la del dia anterior.",当葡萄牙人在5月18日醒来时，他们的经济生活将与前一天没有什么不同。
23014,"Però Frodo no els va fer cas; va riure de nou "".",但佛罗多完全不把这当一回事，他又再度笑了。”
23440,"A partir del 25 de maig, les vostres dades personals en poder de les empreses estaran més ben protegides que mai.",从5月25日起，公司持有的个人数据将比以往得到更好的保护。
71016,"Afortunadament, la gent de la multitud no li va llançar pedres i ampolles.",幸运的是，人群中的人没有向他扔石头和瓶子。
84423,A Occident vivim en un món different i cometem molts errors.,在西方，我们生活在一个不同的世界，犯了很多错误。
97888,Però el van rebutjar i fins i tot ara clamaven per la seva vida.,但他们竟拒绝了他，并喊著要害他的命。
100585,Científics de tot el món només van recomanar canvis en quatre constants fonamentals.,世界各地的科学家们只是建议改变四个基本常数。
122416,"Estic d'acord que, en general, les dones tenen més problemes amb el sexe de la NSA.",我同意，总的来说，女性对NSA性行为有更多的问题。
136244,"Durant els seus anys d'escola secundària, intentem interessar-los als mercats financers.",在他们念高中的时候，我们试图让他们对金融市场感兴趣。
143953,"Al principi, ningú no podia imaginar qui voldria fer mal a Jon, Becky i Vicki.",那天晚上九月份，那个时候，谁也想不出谁会想要伤害了Jon，Becky和Vicki。
144473,"Sanna va dir emocionada: Gràcies a Déu, la vida de la nostra família finalment ha canviat...",桑娜激动地说：“感谢上帝，我们一家的生活终于有了改变……”。
157138,"Innovem només per als nostres clients, per a tots els que saben apreciar els llums.",我们创新只为客户，为每一个能够欣赏灯光的人。
171255,Avui veurem el noble senyor i esbrinarem si ens pot dir alguna cosa.,今天我们将看到高贵的主，找出如果他能告诉我们任何东西。
181041,El més important a entendre sobre Facebook és que no es pot perdre.,要了解Facebook，最重要的事情是：它不能输。
206187,"Durant aquells anys d'espera, sovint demanava al Senyor que em beneís amb una meravellosa esposa cristiana.",在那些“等候之年”中，我常常请求主赐我一位美好的基督徒妻子。
208279,Guanyar 11 Monte-Carlos i 11 Barcelona és una cosa que no em podia imaginar fer.,赢得11个蒙特卡洛斯和11个巴塞罗那是我无法想象的事情。
210849,"Hauries de saber que els anomenem companys, no gats.",你应该知道我们叫他们合伙人，不是猫。
218062,Però això era injust: la seva mare no estava bé.,但这是不公平的：他的母亲不是很好。
229053,"Aleshores, a qui podem agrair aquesta nova amistat?",那么，谁能感谢这个新发现的友谊呢？
237653,Alguns nous canvis s'han enlairat amb un èxit increïble el primer any.,一些新的变化已经采取了与令人难以置信的第一年的成功。
243333,Llavors va veure la imatge de la Unitat 1 explotant.,但接着他就看见了一号机组爆炸的照片。
256673,Els efectes secundaris dels ISRS poden limitar-ne l'ús en algunes dones.,副作用SSRIs可能限制其使用在某些妇女。
267281,Es pot demostrar que tot a la història del món està equivocat en un moment.,世界历史上的一切都可能在一瞬间被证明是错误的。
287851,Producte de l'any: PokemonGo (et trobem a faltar),年度产品：PokemonGo（我们想念你）
296467,"""Puc jurar per una cosa, i és que no hem estat enfosquits durant els últims dos dies.",“我可以发誓一件事，也就是说，在过去的两天里我们没有被遮蔽。
301475,"A Rússia, els empresaris i els inversors recorren ara als experts de Silicon Valley per intentar replicar-ne l'èxit.",在俄罗斯，企业家和投资者现在利用硅谷专家来试图复制他们的成功。
307496,Ni tan sols es va prendre un dia de descans després del llarg viatge.,她甚至没有在长途旅行后休息一天。
343237,"Els centres de dades no són el negoci principal de GOL Airline, de manera que utilitzant AWS podem centrar-nos en la innovació.",数据中心不是GOLAirline的核心业务，因此，通过使用AWS，我们可以将重点放在创新活动。
349206,Així que entenc que moltes coses són difícils de negociar abans de les eleccions.,所以我理解有很多事情在选举之前很难谈判。
354427,"Si ets un particular, t'emportes el producte complet.",如果你是个人，你得到了完整的产品。
375337,"""Ryan s'estava preparant per al seu casament amb Sarah a l'agost de l'any que ve i realment ho esperava.",“Ryan准备在明年8月为Sarah举行婚礼，并且非常期待。
375617,"Per tant, les eliminacions i duplicacions detectades per MLPA sempre han de ser confirmades per altres mètodes.",因此，MLPA检测到的缺失和重复应始终通过其他方法确认。
389786,"El segon principi és, creem desenes de milions de llocs de treball mentre renovem la nostra economia energètica, va dir dimarts.",第二个原则是，让我们在改造能源经济时创造数千万个工作岗位，“他周二说。
399587,El DILG també ha alineat la seva estratègia d'aigua i sanejament amb els requisits del PSSR.,DILG还将其水和卫生战略与PSSR的要求保持一致。
434578,Els analistes estimen que el fons de discapacitat podria estar en fallida en només 18 mesos.,分析师估计，残疾人基金可能在短短18个月内破产。
436844,I Freud estava convençut que tots ells estan determinats psicològicament pels cinc o sis anys.,佛洛伊德深信，这些所有心理状况都在五或六岁的时候就固定了。
437743,"Els versos 4 i 5 contenen una salutació, en què Joan s'identificava a si mateix i al seu públic.",第4和第5节包含着一个问候，在当中约翰表明他自己和他读者的身份。
446643,"Per ell, serà un partit molt especial, com per a nosaltres.",对他来说，这将是一场特殊的比赛，就像对我们一样。
458427,"Alguns científics, en particular Sigmund Freud, l'utilitzen per explicar per què riem del dolor o el patiment dels altres.",一些科学家，尤其是西格蒙德·弗洛伊德，用它来解释为什么我们会嘲笑别人的痛苦。
471249,"Per descomptat, hi ha alguns productes de mida mitjana i amb estil que poden ser una bona opció per utilitzar al metro o al tren.",当然，有一些中型，时尚的产品可能是在地铁或火车上使用的好选择。
484610,"Si ha tingut orgasmes per si mateixa, crec que pot tenir por de dir a les parelles el que li agrada.",如果她自己有高潮，然后我想她可能害怕告诉她的伴侣她喜欢什么。
485765,"Conduint de tornada al lloc de don Joan li vaig preguntar: Realment va passar tot això, don Joan?",开车回唐璜的我问他：“这一切真的发生，唐璜？
494262,"""La meva generació va portar a l'Àfrica a la llibertat política.",“我们这一代领导非洲实现政治自由。
496880,"Les conseqüències socials no es podien predir, però algunes van ser observades i apreciades gairebé immediatament.",社会后果无法预测，但有些几乎立即被观察和欣赏。
512482,"En un petit estudi, els homes de pes normal van consumir menjars en quatre occasions diferents.",在一项小型研究中，体重正常的男性在四个不同的场合下进餐。
518954,"De vegades es deu a raons específiques de la regió i les demandes del mercat, però de vegades és només un producte de la seva cultura fascinant.",有时它是由于地区的具体原因和市场需求，但有时它只是他们的文化的产物。
520276,era impossible com a concepte econòmic des del principi.,“它是不可能从一开始作为一个经济概念的。
521540,"No només és més fàcil fer experiments com els que es feien en el passat, sinó que ara és possible fer nous tipus d'experiments.",它不仅是比较容易做到象那些研究者的实验已经在过去完成的，现在有可能运行新种实验。
559721,Diuen que tindré als meus braços el futur del món sencer.,他们说我将整个世界的未来在我的怀里。
563586,El president i el Congrés no han de ser enganyats en una elecció falsa: reconstruir el nostre exèrcit o acceptar dèficits profunds i creixents.,总统和国会不应该被哄骗进行错误的选择：重建我们的军队还是接受严重和不断增长的赤字。
565308,"Així que no només millores el teu somni, sinó que al matí et sentiràs amb més energia.",所以，你不仅能提高你的睡眠，但清晨会觉得更有活力。
572484,"A Frankfurt, durant la temporada baixa, fan un gran espectacle de camions: s'ha acabat.",在法兰克福，在不太景气的年份，他们会举办一场大型卡车秀——结束了。
612794,"15 anys, crec que hem estat escrivint programari junts ara.",哦，老15年了，我想我们一直在一起写软件。
614715,"A més, cal tenir en compte que més d'un terç del deute mundial (bons) s'emet en dòlars.",同样值得注意的是，世界上超过三分之一的债务（债券）是以美元发行的。
615271,Les dues empreses estan fent veritables innovacions a la Xina i pretenen ser globals.,这两家公司正在中国开展真正的创新，并且意在全球。
619908,"""No puc pensar en res més emocionant que aquest pròxim capítol i volíem que escoltés això de nosaltres primer.",“我想不出比下一章更令人兴奋的事情，我们希望你先从我们这里听到这个。
621074,El repte per a nosaltres durant el proper mes i anys és rotar però no perdre qualitat.,下个月和年我们面临的挑战是旋转而不是失去质量。
648641,"En primer lloc, voldrem assegurar-nos que l'acord nuclear sigui un èxit, fins i tot fomentant el comerç i la inversió una vegada aixecades les sancions.",“首先，我们希望确保核协议取得成功，包括一旦解除制裁就鼓励贸易和投资。
670175,"Poc després, tots dos nois van signar un acord amb Computer Center Corporation (CCC).",不久后，这两名小男孩与“计算机中心公司”（CCC）签订了一份协议。
723499,"Tot i això, encara era possible, la vigília del 19 de maig, evitar la repressió militar i les morts que la van seguir.",但是，仍然有可能在5月19日前夕，避免军事镇压，以及随之而来的死亡。
746661,"Per continuar augmentant el compte actual d'11, Vasseur veu una àrea òbvia en què l'equip necessita progressar més.",为了继续增加他们目前的11名，Vasseur看到了一个明显的领域，团队需要取得进一步的进展。
761931,"Aquesta és una troballa important, ja que ara permet als científics descartar potencialment l'existència d'aquests objectes molt compactes.",这是一个重要的发现，因为它使科学家们有可能排除这些非常紧凑的物体的存在。
761969,"Però si vius en un ambient tan bo, fes-ho.",但如果你生活在这么好的环境里，就这么去做吧。
767051,La resposta de DARPA al Gran Desafiament del 2004 va ser audaç.,DARPA对2004年大挑战的回应是大胆的。
782140,"No sé com va passar, només que un dia va ser el meu amant i al següent va ser una mena de simi.",我也不知道这是怎么发生的，只知道有一天他还是我的爱人但第二天他就是某种猿猴了。
790014,Durant la reunió de divendres van fer moltes preguntes aclaridores.,在周五的会面中，他们询问了很多，以澄清问题。
