linea,catalan,chino
13259,Déu pot fer-los servir i després castigar-los (10:12).,上帝可以使用他们然后再惩罚他们（10：12）。
42194,"El que necessita el president són diners, i això ha de venir del Congrés.",总统需要的是钱，而这必须来自国会。
47369,"He estat escrivint molt sobre el que crec que és important per al futur de Drupal, però ara és el teu torn.",我已经写了很多我认为对Drupal未来很重要的事情，现在轮到你了。
100094,"BK: Em van recolzar per obtenir un visat, però això només significava que em van donar el contracte de treball que havia de presentar.",BK：他们支持我获得签证，但那只意味着他们给了我需要提交的工作合同。
116823,"En pocs minuts, valents homes i dones van anar rescatant els seus companys.",几分钟之内，勇敢的男男女女在抢救他们的同志。
119919,"Avui dia, tenim centenars de nous estudiants cada any i les dues ubicacions següents:",今天，我们有数以百计的每年都有新的学生和在以下两个位置：
145777,"A mesura que la multitud persistia els dies següents, els militars van començar a protegir-los.",随着人群在接下来的几天里坚持不懈，军方开始保护他们。
155178,Volem ajudar els usuaris a ser vistos en aquest món.,我们希望帮助用户在这个世界上被看到。
161276,Per ells és l'únic joc.,对他们来说，这是他们唯一玩的游戏。
214095,Com saps quin shell d'UNIX estic fent servir?,如何知道我正在使用哪个unixshell？
224971,Hem de tornar al nostre propòsit en aquest planeta i comprendre'n el valor.,我们需要回到我们在这个星球上的目的，并了解它的价值。
228840,"Tenim diners més que tots els altres, ampliarem (arsenal nuclear) fins que altres països estiguin desperts.",“我们比所有人都有钱，我们会扩建（核武库），知道其他国家都醒悟。
231415,"Per descomptat, com qualsevol dels fòrums D estarà d'acord, això és un treball en curs per a mi.",当然，当D论坛的任何人都同意时，这对我就成为一件进行中的工作。
266719,Tres coses s'interposen en el camí de la nostra satisfacció completa en aquest món.,有三件事情阻挡我们在这世上享有完全的满足。
268848,"Islàndia va dir que no estava al corrent d'aquests plans, però que estava disposada a organitzar una Cimera per ajudar a millorar les relacions entre Washington i Moscou.",冰岛表示，它不了解这样的计划，但表示愿意举办峰会，以帮助改善华盛顿与莫斯科之间的关系。
272346,"Per fer-ho, cal saber què vol la gent: fer recerca.",想要做到这一点，需要知道人们想要什么：做调研；。
292024,"Alexa ha esdevingut un imperi, i Amazon només està començant.",Alexa已经变成了一个帝国，但亚马逊才刚刚开始。
311003,Això fa que operar en ordinadors moderns sigui força difícil per a qualsevol.,这使得在现代计算机中操作对任何人都相当困难。
318532,"Per sort, un parell de mesos després de tornar a casa, vaig conèixer els actuals cofundadors de Night Eye.",幸运的是，在我回家几个月后，我遇到了目前NightEye的联合创始人。
344989,Què significa aquesta decisió per a Atlassian Partners?,这个决定对Atlassian合作伙伴来说意味着什么？
354817,"Si valorem més la llibertat, els hauríem d'anomenar productes sostrets a la llibertat.",如果我们更珍惜自由，我们应该称它们为“减去自由的”产品。
371430,Creeu un pressupost i assegureu-vos de diversificar els seus actius.,创建一个预算并保证您的资产多样化。
382322,Així que vam tenir un altre partit l'endemà que va ser una benedicció als meus ulls.,我们有另一种游戏，所以第二天这是在我的眼睛祝福。
427712,"Sí, vostè ha de tractar amb diversos assumptes financers ara, i no sempre estarà d'acord amb els altres sobre els diners.",是的，你现在必须处理各种财务问题，并不总是与其他人就金钱达成一致。
428543,"Contràriament al mite, la lluna plena no afecta el comportament ni la salut humana.",与神话相反，满月并不影响人类的行为或健康。
429254,"Com a tal, no haurien d'estar sotmesos a restriccions financeres per a investigar tecnologies noves i interessants.",因此，他们应该没有财务限制来研究新的和令人兴奋的技术。
453250,La lluita contra la incertesa també ens podria ajudar a entendre la depressió.,与不确定性的斗争也可能有助于我们理解抑郁症。
469088,"Els músculs també són molt més complicats del que semblen, així que passarem un temps parlant tant de les estructures que podem veure com de les estructures que no podem veure sense un microscopi.",肌肉也比看上去要复杂得多，所以我们会花一些时间在谈论这两个，我们可以看到的结构和我们不能不用显微镜看结构。
478655,"Només he vist l'interior de la caixa dues vegades, enteneu; una quan va tornar per primera vegada, i després la setmana passada, buscant Mbwun.",我只看过里面的箱两次，你理解；一旦当它第一次回来，然后，上周寻找Mbwun。
480987,"A dalt, Brett va sentir que l'ascensor s'aturava.",上面，布雷特听到电梯停了。
514940,"Sempre em va encantar la història de Norma sobre el seu fill, David, que un dia li va dir que volia ser productor de cinema com ella i que havia comprat un petit conte infantil per començar.",我一直喜欢诺玛关于她儿子的故事，戴维有一天，他告诉她，他想成为像她一样的电影制片人，一开始就买了一个小孩的故事。
517994,"El palau ducal i el jardí medieval són encantadors, però alguns poden preferir el museu Haribo de la ciutat.",公爵宫殿和中世纪花园很漂亮，但有些人可能更喜欢镇上的Haribo博物馆。
519780,"És meu, així que per què deixaria que altres ho toquessin?",它是我的――我为什么要让别人碰它？
529197,"I encara pitjor, estan rebent una comissió per vendre aquesta solució.",更糟糕的是，他们得到了出售该解决方案的佣金。
535327,"D'aquesta manera, els clients i les empreses poden tenir la seguretat que el disseny es pot comunicar eficaçment.",这样做可以给客户和公司一个保证，即设计可以有效地沟通。
