linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
45120,eliminacion_catalan,caracteres_problematicos: {'“'},Va dir: “El meu equip sent que li deuen als joves.,,,,,
140318,eliminacion_catalan,caracteres_problematicos: {'“'},“Aquesta és la casa M-17.,,,,,
143913,eliminacion_catalan,caracteres_problematicos: {'“'},“La majoria de la gent no sap que pot arrendar el cotxe que guanya en aquestes subhastes.,,,,,
169164,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“No puc acceptar que una gran part del patrimoni cultural de diversos països africans es trobi a Fra...,,,,,
198082,eliminacion_catalan,caracteres_problematicos: {'·'},"A mesura que el sistema es torna més intel·ligent, hauria de ser capaç de predir i prevenir futurs a...",,,,,
358499,eliminacion_catalan,caracteres_problematicos: {'«'},"«La Bíblia és un producte de l'home, estimada.",,,,,
374249,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“No podem esperar que l'últim home a la Terra sigui convençut per l'evidència científica del canvi c...,,,,,
421662,eliminacion_catalan,caracteres_problematicos: {'”'},Però hem de planificar què hem de fer amb en Moriarty ara.”.,,,,,
578508,eliminacion_catalan,caracteres_problematicos: {'“'},“Hem sentit a parlar de coses que han passat en el passat: persones assegudes en diferents taules i ...,,,,,
621458,eliminacion_catalan,caracteres_problematicos: {'&'},M&D Regional Center perseguirà l'expansió de la Plaça Mèxic.,,,,,
766600,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Al llarg dels anys d'exili, el seu marit “mai no va voler ni va voler convertir-se en ciutadà nord-a...",,,,,
773170,eliminacion_catalan,caracteres_problematicos: {'“'},"“S'ha convertit en un motiu de preocupació no només en termes de seguretat i desenvolupament, sinó t...",,,,,
781432,eliminacion_catalan,caracteres_problematicos: {'·'},El creixement de l'habitatge comunitari pot ser una il·lusió.,,,,,
1264453,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","També és una visita especial per al president, que va remarcar que el viatge tan esperat era “person...",,,,,
1351670,eliminacion_catalan,caracteres_problematicos: {'”'},"L'ADN i l'ARN, en canvi, s'assemblen més als ordinadors del cotxe perquè guien els processos en lloc...",,,,,
1435017,eliminacion_catalan,caracteres_problematicos: {'·'},Sol·licitat primer trimestre del 2015 26 setembre 2014,,,,,
1442549,eliminacion_catalan,caracteres_problematicos: {'“'},"“Puc recollir l'esborrany rosa, i sé que és el primer; o l'esborrany gris, o el més recent és el bla...",,,,,
1538706,eliminacion_catalan,caracteres_problematicos: {'·'},"És per això que crec que veurà en els propers 10 anys, moltes empreses farmacèutiques canviar el seu...",,,,,
1597950,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Els nostres pares, amics i caps intenten ajudar-nos a encaixar el patró amb els seus consells: “has ...",,,,,
1620836,eliminacion_catalan,"caracteres_problematicos: {'“', '·'}",“g) avaluar l'impacte de la traçabilitat dels minerals a què fa referència el paràgraf 21 d'aquesta ...,,,,,
1642494,eliminacion_catalan,caracteres_problematicos: {'“'},"“T'encanta escriure així, i estic segur que ho aconseguiràs.",,,,,
1659698,eliminacion_catalan,caracteres_problematicos: {'“'},“Hi ha milions de nens que necessiten intervencions educatives d'alta qualitat a tot el món.,,,,,
1696197,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Amb el suport d'un equip global de més de 95.000 persones, SAP ens ajudarà a escalar més ràpid i a ...",,,,,
1756145,eliminacion_catalan,caracteres_problematicos: {'“'},Chimbonda va afegir: “No crec ni per un segon que els millors dies de Harry Kane hagin quedat enrere...,,,,,
1854976,eliminacion_catalan,caracteres_problematicos: {'·'},Un altre treball que ell i el seu col·lega ja han realitzat també posa en relleu algunes anomalies m...,,,,,
1879908,eliminacion_catalan,caracteres_problematicos: {'‘'},"Però a mesura que s'accelera la transició de la ‘vella' a la ‘nova' energia, els reptes als quals s'...",,,,,
1942661,eliminacion_catalan,caracteres_problematicos: {'/'},"Algunes institucions, com el Banc Mundial i l'Organització per a la Cooperació i el Desenvolupament ...",,,,,
