linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
49724,eliminacion_catalan,caracteres_problematicos: {'–'},També em van ensenyar COBOL – això va ser com fa 15 anys.,,,,,
74024,eliminacion_catalan,caracteres_problematicos: {'/'},"Al principi ho vaig rebutjar per la seva categorització religiosa/política de si mateix, però li vai...",,,,,
160969,eliminacion_catalan,caracteres_problematicos: {'»'},"Vaig agafar el millor cavall de la seva terra, i mai no he vist res semblant a ell.».",,,,,
247815,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Et cobreixes tota la vida, i un dia explotes.”.",,,,,
263873,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","I tot això és fotografiat constantment, “”, va dir un americà que em va violar.",,,,,
289152,eliminacion_catalan,caracteres_problematicos: {'/'},La primera vegada que recordo haver llegit sobre la dinàmica de l'energia masculina/femenina va ser ...,,,,,
341041,eliminacion_catalan,caracteres_problematicos: {'·'},"Drexel li va enviar un paquet d'ajuda per a l'any i un preu, i després va al·legar que era un error.",,,,,
378994,eliminacion_catalan,caracteres_problematicos: {'%'},És per això que sempre prefereixo dividir una nova empresa 50-50 amb un amic que insistir a posseir ...,,,,,
523035,eliminacion_catalan,caracteres_problematicos: {'/'},"Com explica Gordon Haff, ""els contenidors pre-Docker/Kubernetes eren només una altra tècnica de part...",,,,,
787261,eliminacion_catalan,caracteres_problematicos: {'–'},"Missió: Possible – Muriel, Voluntària Assistent Administrativa de Finances",,,,,
840411,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Aquesta és la nostra fe.”,,,,,
866773,eliminacion_catalan,caracteres_problematicos: {'–'},"No sé si és un alleujament, no ho sé – és una combinació de tot.",,,,,
925012,eliminacion_catalan,caracteres_problematicos: {'“'},“I els governs no poden aturar aquesta innovació.,,,,,
931654,eliminacion_catalan,caracteres_problematicos: {'–'},Recerca – Ens sentim orgullosos de l'alta qualitat de la nostra recerca i del seu nivell de rellevàn...,,,,,
991382,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","5) En fer una petició d'un nen, dir “TU POTS...” tanca la porta a la negociació.",,,,,
1034784,eliminacion_catalan,caracteres_problematicos: {'·'},El veritable punt d'inflexió per a OneWeb serà quan es llanci i s'encengui la primera producció de s...,,,,,
1058073,eliminacion_catalan,caracteres_problematicos: {'”'},"Una altra cosa important és determinar quant costaria la segona residència”, suggereix Jain.",,,,,
1147740,eliminacion_catalan,caracteres_problematicos: {'·'},"Si us hagués de dir que la millor pel·lícula de ""Spider-Man"" seria una pel·lícula d'animació que ni ...",,,,,
1193242,eliminacion_catalan,caracteres_problematicos: {'“'},"“Subministrem marques europees d'alta gamma al mercat xinès, com ara Designers Guild i Casamance.",,,,,
1219888,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“El seu Déu és el seu ventre; la seva fi és la destrucció.”,,,,,
1275487,eliminacion_catalan,caracteres_problematicos: {'/'},"El tema d'aquesta fantasia: ""acceptació / èxit sense esforç"".",,,,,
1295816,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Però ara farem tot el possible per assegurar-nos que aquestes coses no succeeixin i no les deixarem...,,,,,
1319567,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si no hi ha mare, si ha mort, també significa que serà molt difícil per als nens obtenir ajuda del ...",,,,,
1369132,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Mirant enrere en les seves experiències en el programa, va dir: “Vaig aprendre molt sobre el desenvo...",,,,,
1409126,eliminacion_catalan,caracteres_problematicos: {'»'},Baixa i pregunta-li què costa l'instrument.».,,,,,
1523290,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Es diu que els enunciats analítics són independents de l'experiència; són proposicions “lògiques”.,,,,,
1623304,eliminacion_catalan,caracteres_problematicos: {'♦'},♦ Algú ha trobat diners avui.,,,,,
1673009,eliminacion_catalan,caracteres_problematicos: {'«'},"Una font tibetana va dir: «Saben que seran arrestats, però la gent encara surt i es manifesta.",,,,,
1683845,eliminacion_catalan,caracteres_problematicos: {'·'},També proporcionarà lideratge intel·lectual per al Centre Whizin de l'AJU.,,,,,
1956912,eliminacion_catalan,caracteres_problematicos: {'/'},OCDE Inici NewsroomEls nous Principis de Govern Corporatiu del G20/OCDE promouran la confiança i mil...,,,,,
