linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
60872,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","No creuen que 'gos' i 'chien' [francès] siguin només dues versions del mateix, va dir Lew-Williams.",,,,,
200770,eliminacion_catalan,caracteres_problematicos: {'“'},“Encara tinc algunes persones que vull canviar (sempre buscant la perfecció).,,,,,
243478,eliminacion_catalan,caracteres_problematicos: {'·'},"El riu de sang ha començat, però la cosa és; encara estem a temps de col·locar petroli als països.",,,,,
262441,eliminacion_catalan,caracteres_problematicos: {'“'},“Els bancs comercials són els responsables de preservar els estalvis del públic.,,,,,
287743,eliminacion_catalan,caracteres_problematicos: {'·'},Vostè acaba de donar un ratolí well sang jove i veure si l'animal és més intel·ligent que abans.,,,,,
306514,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si es tractés d'una història, i no de la vida real, els humans i les rates s'haurien donat la mà i ...",,,,,
389718,eliminacion_catalan,caracteres_problematicos: {'“'},“Scott ha estat assenyalat per alguns membres del personal.,,,,,
530044,eliminacion_catalan,caracteres_problematicos: {'·'},Un expert en Parkinson dels Estats Units es va mostrar cautelosament optimista sobre aquest desperta...,,,,,
543034,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“Principalment volen fer servir la llei per controlar la societat i controlar el públic.”.,,,,,
586793,eliminacion_catalan,"caracteres_problematicos: {'%', '“'}","Pel que fa a la seva recent lesió al peu, Hamilton va dir: “Estic al 100%.",,,,,
709721,eliminacion_catalan,caracteres_problematicos: {'–'},"No,–en aquest cas preferiria patir el mal de la manera natural.",,,,,
771241,eliminacion_catalan,caracteres_problematicos: {'·'},1996 Utilitzar els satèl·lits per fer més segura l'aviació civil,,,,,
807290,eliminacion_catalan,caracteres_problematicos: {'·'},"I no puc dir per quant de temps, perquè això és col·locar-ho en el temps.",,,,,
870867,eliminacion_catalan,caracteres_problematicos: {'·'},"En els darrers anys, hem discutit amb la NHTSA la majoria de les queixes al·legades a la petició.",,,,,
890962,eliminacion_catalan,caracteres_problematicos: {'·'},Gabrielli va pensar que les glaceres d'Amèrica del Sud podrien haver registrat activitats humanes si...,,,,,
906475,eliminacion_catalan,caracteres_problematicos: {'‘'},‘Comfortable' és el que vull quan poso els peus enlaire per veure la televisió.,,,,,
