linea,catalan,chino
6239,Primer: Com les marques i els consumidors utilitzen els mitjans socials per construir un món millor,《我们优先：如何利用社群媒体让企业、消费者和全世界三赢》WeFirst：HowBrandsandConsumersUseSocialMediatoBuildaBetterWorld
11911,"A continuació, veurem què farà Google perquè el gènere aconsegueixi la igualtat total.",接下来，我们就一起期待Google将会做出什么行动，让性别能够达到完全的平等！
21529,"Totes les falsificacions estan disponibles al mercat, poden, perquè ens perjudiqui.",所有的假货都可以在市场上，可以的，因为它伤害我们。
24531,"Mossberg, el nostre amic, ja no escriu coses bones sobre nosaltres.",我们的朋友，Mossberg不再写关于我们的好事了。
36848,"Tot i això, no vaig pensar que seria a) tan ràpid i b) tan visible.",然而，我不认为它会是a）那么快和b）那么明显。
43111,"Aquests són grans herois del món, perquè van lluitar per nosaltres.",这些都是世上伟大的英雄，因为他们为我们而战。
52991,"Em pregunto, si encara fos un membre de ple dret de l'organització, com em prendria aquesta notícia recent de la pèrdua de 53 congregacions.",我想知道，如果我仍然是该组织的正式成员，我将如何看待这个最近失去53个会众的新闻。
63122,"Els diners que us van donar van ser per salvar la gent d'aquesta sala (és a dir, els cristians d'aquesta zona).",那些寄给你的钱就是为了拯救这些在这个房间里的人，（即是在这个地区的基督徒）。
69560,"Finalment, també hi ha la ciutat de Harar amb les seves 99 mesquites.",最后，还有美丽的哈拉尔市及其99座清真寺。
71109,Canvi climàtic i hàbits de consum: a què hem de renunciar?,气候变化和消费习惯–我们应该放弃什么？
92497,"'Llavors, què és aquest principi que ens derrotarà?'",然后它是什么，这条原则将击败我们？
100879,"""Ella va dir que pots fer el que vulguis, el món allà és molt lliure.",“她说你可以做任何你想做的事情，这个世界是非常自由的。
126923,"Irònicament, gairebé totes aquestes persones són solteres (divorciades, amb nens fora de l'escola).",具有讽刺意味的是，几乎所有这些人都是单身（离婚，孩子们放学了）。
128277,El Sudan Meridional no té grans deutes exteriors ni dèficits comercials estructurals.,南苏丹没有大额外债或结构性贸易逆差。
136194,NO POTS triar tant ALE204 com ALE225.,你不能同时选择ale204和ale225。
140740,"La meva resposta: El Creador i la criatura existeixen junts, en un sol desig.",答案：创造者和创造物共存在一起、在一个愿望中。
145836,"Si el retard és massa llarg, la princesa morirà.",如果耽搁的时间太长，他的公主就会死。
147817,Kondraki: Sempre vaig pensar que era un concepte estúpid.,Kondraki：我一直觉得这是个愚蠢的概念。
180009,Recordem a tothom que el que manté els Estats Units en el joc és la nostra capacitat d'innovar.,我们提醒每个人，让美国保持在游戏中的是我们的创新能力。
181665,"En resposta a la vergonya cristiana, els nord-americans haurien de tenir clares dues coses.",为了回应基督徒的羞辱，美国人应该清楚两件事情。
194815,Els estats àrabs com a grup són els grups de pressió més grans contra els esforços per reduir els subsidis al petroli i als combustibles.,阿拉伯国家作为一个群体，是最大的反对减少石油和燃料补贴的游说者。
229240,"L'home és, o hauria de ser, protector i defensor de la dona.",男人是，或应为女人的保护者与保卫者。
243105,"Afortunadament, William Carey no va escoltar aquest líder de l'església.",幸好，威廉克理没有偏听这位教会领袖的话。
261513,"Si és així, va dir Sir Francis, li prometo que anirà a la presó.",如果你是，”弗朗西斯爵士说”我向你保证你将去监狱。
262480,"En una conferència de premsa a Milà el 10 de juliol de 1984, va anunciar que mai tornaria a la Unió Soviètica i que romandria a Europa.",在一个新闻发布会米兰1984年7月10日，他宣布他将永远不会回到苏联，将留在欧洲。
298844,"Sí, és possible que pugueu obtenir una reducció d'impostos si teniu deutes, però això només és si mireu la imatge més petita.",是的，你也许可以得到减税，如果你有债务，但这只是如果你看小图片。
301909,"No és just per als nostres agricultors i fabricants, va escriure.",“这对我们的农户和制造业者不公平，”他写道。
305063,Crec que Zak parlava de dos a deu anys abans.,我认为Zak早在两到十年前就在讨论。
319424,"Va passar trenta anys treballant de valent, per res, i va ser tractat vergonyosament per la ciutat a la qual servia "".",他花了三十年的时间努力工作，无缘无故，他被他所侍奉的城市蒙羞。”
337228,"Versicles 16-19 Quan veiem que s'acosta un dia de problemes, ens toca preparar-nos.",16日至19日当我们看到了一天的麻烦的方法，它涉及到我们做准备。
341814,"Després d'avaluar amb cura les diferents solucions del mercat, van optar per invertir en la tecnologia de Sony.",仔细评估过市场上的各种解决方案后，他们选择投资于索尼的技术。
342276,"Després de 62 anys, és hora de convertir l'armistici temporal en un tractat permanent.",62年后的今天，是时候把“临时”停战协议变成永久和平条约了。
373616,"""Ella em va demanar que fingís ser un vampir, només aquesta nit"", va dir.",“她让我假装成吸血鬼，就为了今晚，“他说。
375958,Només havies de confiar en el teu metge per saber les respostes i sovint els metges ni tan sols ho sabien.,你只有你的医生依靠才能知道答案，而且医生经常不知道。
404833,"Segons el tipus de caixa que esteu construint, heu de trobar un indicador, que sigui representatiu de la vostra caixa.",根据你正在构建的盒子类型，你需要找到一个指标，它将是你盒子的代表。
406359,"Això inclou un entrenament adequat, una nutrició i, sí, fins i tot una suplementació.",这包括适当的训练，营养，是的，甚至是补充。
430076,"Aquí a temi, planegem llançar el primer robot assistent personal real per a la llar en els propers mesos.",在temi，我们计划在未来几个月内推出第一个真正的家庭私人助理机器人。
438494,"Tot i que els rebels han segrestat anteriorment soldats, polítics locals i turistes, va ser el primer segrest d'un membre del parlament pels rebels.",虽然反叛分子先前绑架了士兵，当地政客和游客，但这是叛乱分子首次绑架议员。
440813,En anys anteriors m'havia adonat de la cura amb què Sir Edward Grey mentia per a evitar que el públic conegués els mètodes pels quals ens comprometia a fer costat a França en cas de guerra.,前些年我已注意到，爱德华·格雷爵士如何处心积虑地说谎，以使民众不晓得他是用什么办法让我们大家都答应在发生战争时要支持法国的。
464347,"Per salvar tant Grècia com Europa, el nou paquet de rescat ha d'incloure dues grans coses encara no acordades.",为了拯救希腊和欧洲，新的援助计划必须包括两项尚未达成一致的内容。
474805,Mai ha estat capaç d'adoptar una resolució jurídicament vinculant que demani la fi del conflicte.,它从未能够通过一项呼吁结束冲突的具有法律约束力的决议。
494665,"""Potser he estat massa ambiciós per a tu, però això no vol dir que t'estimi menys"", va escriure.",也许我对你过于雄心勃勃，但这并不意味着我爱你越少，”她写道。
502768,"Esperem que el Partit Republicà pugui unir-se i tenir una gran GUANYADA al novembre, aplanant el camí per a molts grans jutges del Tribunal Suprem!",“希望共和党能够团结起来，在11月取得一场大胜，为许多伟大的最高法院大法官铺平了道路！”
533324,"Tots podem fer més per combatre aquesta violència, però suggerir que les armes formen part de la solució és ridícul.",“我们可以做的更多的事情来对付这种暴力，但是建议枪支是解决方案的一部分是荒谬的。
533570,"Encara gaudeixo d'aquests jocs, però definitivament no els experimento de la mateixa manera que els jugadors no discapacitats.",我仍然喜欢这些游戏，但是我绝对不会像非残障玩家那样体验它们。
533625,"No importa qui siguis o el que estiguis fent al campus, el teu temps aquí serà inoblidable.",不管你是谁或什么你正在做的校园，在这里你的时间将是令人难忘的。
561031,La Xina ja posseeix drets miners a 4 aigües internacionals.,中国已经在4个国际水域拥有采矿权。
571299,Això inclou la recerca d'ajuda de la indústria de la defensa sempre que es requereixin solucions comercials.,这包括当商业解决方案有需要的时候，向国防工业界寻求援助。
578192,"La majoria de les funcions libc, com ara qsort(3))",大多数libc函数，例如qsort（3））
587165,"SharePoint pot referir-se a un o més productes o tecnologies de SharePoint, inclosos:",SharePoint可以指一个或多个MicrosoftSharePoint产品或技术，包括：
601199,"Una nena de set anys va publicar el seu joc a Steam, només per fer-nos sentir com un fracàs",一个7岁的女孩在Steam上发布了她的游戏，只是为了让我们都觉得自己失败了
601665,Gairebé a cada parada crec que hi afegim l'ala davantera.,几乎每一站我都认为我们增加了前翼。
625189,"La tecnologia dels cotxes autònoms de nivell 5 és a l'abast de la mà, però les pressions socials i polítiques faran que es trigui molt més a aplicar-se plenament.",五级自主车的技术是可以实现的，但是社会和政治压力将使得全面实施需要更长的时间。
628221,"La font va declinar identificar quins subjectes interessaven el president electe, però va dir que fins ara no han inclòs Rússia ni França.",消息来源拒绝提供当选总统感兴趣的题目，但是说到目前为止还不包括俄罗斯或法国。
636624,"I ara Lord Holdhurst, ja hem ocupat massa del seu valuós temps, i li desitjarem bon dia.",现在，Holdhurst勋爵我们已经占用你的宝贵的时间太多，我们希望你你好啊。
640610,Això va provocar un acalorat debat dins del COI.,这在IOC之内引起了一次激烈的辩论。
644365,"Després del seu primer vol a l'Atlàntic, Earhart es va trobar amb la necessitat de diners.",在她第一次大西洋飞行后，埃尔哈特发现自己需要钱。
664095,"""Alex"", va dir, quin era l'idioma que vas estudiar aquest any a l'escola? """,亚历克斯，”他说，”今年在学校你学的语言是什么？
705478,Els líders de l'Església no són ni han de ser dictadors.,教会领袖不是也不应当是独裁者。
727239,"El 2016, el govern israelià i Facebook van anunciar que treballaven junts per combatre la incitació a les xarxes socials.",2016年，以色列政府和Facebook宣布他们正在共同努力打击社交媒体上的煽动行为。
732136,"Tot i això, un nombre cada vegada més gran d'institucions requereixen un cinquè any o una altra preparació de postgrau.",然而，越来越多的机构需要一个五年级或其他研究生水平的准备。
757772,"En qualsevol cas, ja s'estan duent a terme detencions massives d'aquests assassins.",无论如何，对这些杀人犯的大规模逮捕现在正在进行。
773677,"Segons la informació que vaig rebre del nostre cap de policia, tot i que hi havia dos conductors al vehicle, tots dos estaven adormits.",“根据我目前从警局得到的消息，尽管车上有两名驾驶员，但他们都睡着了。
797475,"""És clar que això serà extremadament sensible a l'Iraq en un futur previsible. "".",显然，在可预见的将来，这在伊拉克将极为敏感。
818716,"Si darrerament notes que les coses a la feina no van molt bé, pot ser que l'energia a la teva oficina o espai de treball s'estigui estancant.",如果您注意到最近工作上的事情不会很好，则可能是因为您的办公室或工作区中的能量处于停滞状态。
