linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
77585,eliminacion_catalan,caracteres_problematicos: {'·'},"Si mai decideixes vendre la col·lecció, almenys dona'm la primera opció.",,,,,
81186,eliminacion_catalan,caracteres_problematicos: {'%'},El 5% de les empreses han definite un enfocament real.,,,,,
95265,eliminacion_catalan,caracteres_problematicos: {'%'},La PAEC també va dir que el 82% del cost total seria finançat per la Xina.,,,,,
137387,eliminacion_catalan,caracteres_problematicos: {'·'},"Si no saps per què es dispararan les mines no metàl·liques del 2017, aquestes dinàmiques top ten t'h...",,,,,
164925,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Llavors alguns mestres de la Llei i fariseus van dir a Jesús: «Mestre, volem veure un senyal teu.».",,,,,
311387,eliminacion_catalan,caracteres_problematicos: {'·'},El perdó de Déu és il·limitat.,,,,,
363510,eliminacion_catalan,caracteres_problematicos: {'–'},Ningú –ni tan sols ell– podria discutir la seva avaluació.,,,,,
396783,eliminacion_catalan,caracteres_problematicos: {'”'},How to find reliable information” es publica en anglès i castellà.,,,,,
402407,eliminacion_catalan,"caracteres_problematicos: {'‘', '“'}","“Així que li vaig dir a Irakli: ‘Escolta, en lloc d'una piscina, pots fer el teu propi vi i vendre'l...",,,,,
421210,eliminacion_catalan,caracteres_problematicos: {'–'},Tractem això amb molt de respecte – ha de ser una part positiva de la relació.,,,,,
588369,eliminacion_catalan,"caracteres_problematicos: {'“', '%'}","“Es preveu que l'augment sigui relativament lent, però és probable que arribi al 100%.",,,,,
674738,eliminacion_catalan,caracteres_problematicos: {'·'},"Més d'un segle d'excel·lència competitiva, honors i èxits",,,,,
696631,eliminacion_catalan,caracteres_problematicos: {'·'},Treballem en estreta col·laboració amb els investigadors per assegurar-nos que tenen les eines que n...,,,,,
717930,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“La Maria va afectar greument la major part de la nostra infraestructura energètica.”.,,,,,
843208,eliminacion_catalan,"caracteres_problematicos: {'“', '%', '”'}","“Hem d'ajudar molta gent, però què passa si només el 2% d'ells estan disposats a fer-ho?”",,,,,
909284,eliminacion_catalan,caracteres_problematicos: {'·'},És possible que us hagin dit que ho prengui durant la temporada d'al·lèrgies.,,,,,
1168833,eliminacion_catalan,"caracteres_problematicos: {'“', '—', '”'}","Si tu i un altre flirtejeu, rieu, gaudiu dels mateixos amics, això és “romanç lleuger” —no recomanat...",,,,,
1237983,eliminacion_catalan,caracteres_problematicos: {'“'},"“Així que Charles Leclerc no és una gran sorpresa, és un dels pilots amb talent que tenim a la Fórmu...",,,,,
1293389,eliminacion_catalan,caracteres_problematicos: {'/'},"Si són pits de pollastre molt petits, pot trigar una mica menys (uns 8 minuts), però si són grans i ...",,,,,
1378017,eliminacion_catalan,caracteres_problematicos: {'$'},Inicieu una carrera de ciència de dades lucrativa per menys de $ 50,,,,,
1459945,eliminacion_catalan,caracteres_problematicos: {'“'},"“Crec que els jugadors que han entrat han intentat ajudar-nos tan aviat com han pogut, i aquest és u...",,,,,
1478446,eliminacion_catalan,caracteres_problematicos: {'/'},Es concediran un o dos premis a la/les millor/es entrada/es sobre un tema relacionat amb les dones o...,,,,,
1485438,eliminacion_catalan,caracteres_problematicos: {'”'},"Vine, tria el que més t'agradi.”",,,,,
1491335,eliminacion_catalan,caracteres_problematicos: {'*'},"* Somnis de mort, en què anticipes la teva pròpia mort o la d'algú més.",,,,,
1555787,eliminacion_catalan,caracteres_problematicos: {'·'},"Tot i això, primer em va demanar la meva opinió sobre diverses pel·lícules, cosa que tenia sentit.",,,,,
1611413,eliminacion_catalan,caracteres_problematicos: {'•'},• 64 per cent dels australians estan comprant regularment peix enllaunat;,,,,,
1781389,eliminacion_catalan,caracteres_problematicos: {'—'},—Recordo cada segon.,,,,,
2022427,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Vaig parlar amb ell després, i em va dir una cosa que se'm va quedar gravada: «si hi ha vuit milions...",,,,,
2023516,eliminacion_catalan,caracteres_problematicos: {'·'},Continua dient que altres fabricants de telèfons intel·ligents no estan innovant realment.,,,,,
2034641,eliminacion_catalan,caracteres_problematicos: {'·'},"En particular, sembla que el potencial terapèutic d'aquestes cèl·lules no es limita als defectes hep...",,,,,
2044673,eliminacion_catalan,caracteres_problematicos: {'%'},"El 38,94% de l'aigua mineral afegida, després de l'exercici, el 32,41% de les persones opten per com...",,,,,
2087731,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Si es menteix a si mateix, serà com l'alcohòlic que creu que pot “prendre només una o dues copes i p...",,,,,
2333815,eliminacion_catalan,"caracteres_problematicos: {'·', '“'}","“Estàvem aquí per jugar a futbol, així que no volíem tenir realment aquestes converses, però era imp...",,,,,
2433911,eliminacion_catalan,caracteres_problematicos: {'·'},"Monshouwer i els seus col·legues van enquestar més de 7000 estudiants holandesos, d'11 a 16 anys.",,,,,
2564035,eliminacion_catalan,"caracteres_problematicos: {'·', '“', '”'}",“Aquestes observacions in situ també ara s'han integrat amb sistemes globals d'observació per satèl·...,,,,,
2626893,eliminacion_catalan,caracteres_problematicos: {'/'},"Després de tot, no voldràs perdre't els possibles visitants/usuaris/clients del lloc només perquè só...",,,,,
2790988,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Fins i tot hi havia un “gran or”: Nadine Aucharles, de 58 anys, que va ser acomiadada després de “qu...",,,,,
2983386,eliminacion_catalan,caracteres_problematicos: {'“'},"“Per desenvolupar aquests sistemes adequadament, necessitarem saber com s'uneixen aquestes fractures...",,,,,
3357639,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“No tenim exclusions ni busquem famílies amb un cert nivell educatiu, coneixements lingüístics o alt...",,,,,
3424983,eliminacion_catalan,"caracteres_problematicos: {'=', '>', '$'}","UPS $28, gratis a l'ordre >= $150, 4 - 8 dies: Estats Units d'Amèrica",,,,,
3481153,eliminacion_catalan,caracteres_problematicos: {'·'},"Per tant, no tenia cap passatemps particular que consumís temps, però podia demanar un vi rar en un ...",,,,,
3484027,eliminacion_catalan,caracteres_problematicos: {'“'},"“Va ser impossible perquè sóc una dona, en primer lloc, i visc en una comunitat tradicionalment àrab...",,,,,
3611477,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“No hi ha seguretat a aquest costat de la tomba.”.,,,,,
3649879,eliminacion_catalan,"caracteres_problematicos: {'@', ']', '['}",[Som hello@feedly.com i @feedly si necessiteu ajuda o voleu informar d'un error],,,,,
3692945,eliminacion_catalan,"caracteres_problematicos: {']', '['}",[15] Cinc dels vuit supervivents restants de l'estudi van assistir a la cerimònia de la Casa Blanca.,,,,,
3840093,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","Però si practiquem l'atenció plena, direm: «Estic respirant i estic pensant en la sopa de tomàquet.»...",,,,,
3844150,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",A això se suma el vídeo publicat el 21 d'octubre per l'anomenat Exèrcit de l'Islam que convida els s...,,,,,
3914975,eliminacion_catalan,caracteres_problematicos: {'·'},"Però per a Jadallah, un periodista del Sudan que ja ha esperat un any una decisió sobre la seva sol·...",,,,,
3961001,eliminacion_catalan,caracteres_problematicos: {'“'},"“A LinkedIn, com a client de Glint, hem experimentat el valor que això aporta de primera mà.",,,,,
4027772,eliminacion_catalan,caracteres_problematicos: {'·'},Aquest és el problema de la seva afirmació: suposa que Vaxxed és com qualsevol altra pel·lícula que ...,,,,,
4116484,eliminacion_catalan,caracteres_problematicos: {'·'},Aquesta vegada Davis i els seus col·legues volien comparar més directament l'impacte d'un programa d...,,,,,
4160764,eliminacion_catalan,caracteres_problematicos: {'“'},"“En zones en conflicte, els agricultors han vist saquejar els seus pobles i camps.",,,,,
4244833,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“La gent ve a Berlín a somiar, a ballar i a enamorar-se.”.",,,,,
4280422,eliminacion_catalan,caracteres_problematicos: {'%'},"IDC prediu que la despesa en sectors de maquinari, programari i serveis creixerà entre un 2% i un 4%...",,,,,
4388440,eliminacion_catalan,caracteres_problematicos: {'·'},La sol·licitud de LIA es realitza a partir del 25 de març de 2016; i,,,,,
4449557,eliminacion_catalan,caracteres_problematicos: {'/'},Els objectius de l'estratègia nacional contra el VIH/SIDA podrien salvar vides de 200k,,,,,
4451262,eliminacion_catalan,caracteres_problematicos: {'%'},Els nostres càlculs mostren que el terme crític esmentat anteriorment pateix un error mitjà del mode...,,,,,
4550053,eliminacion_catalan,caracteres_problematicos: {'&'},"Fotos: Al Fòrum Asiàtic Britannia, Reunió amb la Guàrdia Costanera de Corea, Reunió amb KOEM, Reunió...",,,,,
4555184,eliminacion_catalan,caracteres_problematicos: {'•'},• Opcions morals: guardeu i recluteu diversos NPC per unir-vos al vostre grup.,,,,,
4827342,eliminacion_catalan,caracteres_problematicos: {'·'},També podeu triar diferents veus que tingueu instal·lades.,,,,,
4867655,eliminacion_catalan,caracteres_problematicos: {'”'},Aquestes tecnologies són tan noves que el nostre sistema de control de les exportacions encara no ha...,,,,,
4938282,eliminacion_catalan,caracteres_problematicos: {'%'},"La companyia va dir que els ingressos d'Azure el trimestre anterior van augmentar un 64%, mentre que...",,,,,
4981009,eliminacion_catalan,caracteres_problematicos: {'%'},"Com a part del programa de reforma econòmica, els objectius del govern ofereixen entre el 15 i el 30...",,,,,
5009822,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","I per a empreses i equips realment eficients tenim plans “Business”, de fins a 10, 15, 20, 30, 50, 1...",,,,,
5035746,eliminacion_catalan,caracteres_problematicos: {'·'},No podeu utilitzar la il·luminació de l'escenari a l'XR.,,,,,
5056019,eliminacion_catalan,caracteres_problematicos: {'“'},“Avui de nou crec que gairebé més de quatre hores.,,,,,
5120469,eliminacion_catalan,caracteres_problematicos: {'“'},"“Probablement, però necessitaria més informació.",,,,,
5176694,eliminacion_catalan,caracteres_problematicos: {'£'},"Reaccionant a les troballes, Mobile UK, l'associació comercial que representa les empreses de xarxes...",,,,,
5259322,eliminacion_catalan,caracteres_problematicos: {'·'},La primera pel·lícula filipina que va veure als cinemes va ser el Tirad Pass de Carlo J. Caparas.,,,,,
5263481,eliminacion_catalan,caracteres_problematicos: {'·'},"No demana a la gent que escrigui poemes, novel·les i històries; no els necessita.",,,,,
5385689,eliminacion_catalan,caracteres_problematicos: {'%'},"Actualment, el consum de vapor i electricitat de la base integrada de Xangai s'ha reduït un 15%, i l...",,,,,
5556857,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Fins i tot quan sabem que ens enganyaran, encara no ho podem veure, cosa que suggereix que els mags...",,,,,
5615958,eliminacion_catalan,caracteres_problematicos: {'·'},"Van argumentar que l'oferta de la direcció de votar un projecte de llei complementari, fins i tot si...",,,,,
5651163,eliminacion_catalan,caracteres_problematicos: {'·'},No hi havia ningú a la cel·la amb ella.,,,,,
