linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
28410,eliminacion_catalan,caracteres_problematicos: {'·'},"Un any més tard, Rose i els seus col·legues van arribar a la mateixa conclusió a Austràlia.",,,,,
44974,eliminacion_catalan,caracteres_problematicos: {'▲'},▲ Aquest navegador químic podrà indicar a les aus si la seva direcció de vol és correcta.,,,,,
119348,eliminacion_catalan,caracteres_problematicos: {'·'},"Des de Roma fins a les nacions modernes, es crea la pròpia experiència bèl·lica.",,,,,
217246,eliminacion_catalan,caracteres_problematicos: {'\\'},"L'única diferència està en el paràmetre lliure, que s'anomena \(c\).",,,,,
309634,eliminacion_catalan,caracteres_problematicos: {'#'},"Gairebé 13 anys després que #QueerAsFolk deixés l'aire, vam tornar a reunir el repartiment i els cre...",,,,,
366176,eliminacion_catalan,caracteres_problematicos: {'“'},“Hem d'assegurar-nos que hi hagi millor informació pública.,,,,,
373538,eliminacion_catalan,caracteres_problematicos: {'“'},"“També donarem suport a comunitats i llars més netes i eficients, i protegirem més de la nostra terr...",,,,,
380266,eliminacion_catalan,caracteres_problematicos: {'“'},"“Lamentablement, com a grup, això ha portat a la decisió.",,,,,
493981,eliminacion_catalan,caracteres_problematicos: {'/'},"Recordant la moratòria de la CEDEAO sobre la importació, exportació i fabricació d'armes petites i l...",,,,,
500091,eliminacion_catalan,caracteres_problematicos: {'“'},"Segons la seva pàgina web, “Blairbeth House és una casa prou gran per a quatre joves d'entre 12 i 18...",,,,,
503943,eliminacion_catalan,caracteres_problematicos: {'“'},"“Crec que està canviant, perquè a NASCAR molts dels equips estan desapareixent.",,,,,
841389,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}",Els va veure com a contradiccions no antagòniques inicialment que a través de la «lluita seriosa» ha...,,,,,
846176,eliminacion_catalan,caracteres_problematicos: {'”'},"En aquests quatre pobles, no podeu trobar lladres que siguin més poderosos que jo. ”.",,,,,
852937,eliminacion_catalan,caracteres_problematicos: {'“'},"“L'endemà em deixaven veure la nena i la veia cada dia, intentant acostumar-m'hi.",,,,,
860821,eliminacion_catalan,"caracteres_problematicos: {'–', '%'}",Però la nostra investigació mostra que només ho necessites 2–5% de les vegades.,,,,,
880475,eliminacion_catalan,caracteres_problematicos: {'–'},–Amb l'ajuda de Nick Wadhams.,,,,,
882204,eliminacion_catalan,caracteres_problematicos: {'“'},“No sé molt bé el nivell de la lliga australiana i no conec els equips d'allà.,,,,,
891116,eliminacion_catalan,caracteres_problematicos: {'§'},"Conservem la informació que recopilem d'acord amb els Estatuts de Minnesota §§ 15.16 i 138.17, així ...",,,,,
892560,eliminacion_catalan,caracteres_problematicos: {'”'},Això no hauria d'estar passant a les nostres comunitats perquè les nenes haurien d'estar a l'escola ...,,,,,
918771,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","L'any passat es van introduir diverses mesures de reducció de costos, inclosa una “reducció dràstica...",,,,,
1054209,eliminacion_catalan,caracteres_problematicos: {'“'},“No hem tingut mai aquest nivell de mostreig ambiental en cap altre lloc.,,,,,
1057148,eliminacion_catalan,"caracteres_problematicos: {'·', '%'}","Mentrestant, el 46% dels mil·lennistes n'augmenta l'ús.",,,,,
1095995,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Consciència, conflicte i política: El rescat dels refugiats polítics del sud de França als Estats U...",,,,,
1230976,eliminacion_catalan,caracteres_problematicos: {'»'},Previous Post » El meu promès es nega a compartir la seva informació financera amb mi.,,,,,
1258566,eliminacion_catalan,caracteres_problematicos: {'—'},"A més, els Estats Units tenen més armes de foc privades — sense incloure les armes militars — que ci...",,,,,
1351290,eliminacion_catalan,caracteres_problematicos: {'%'},Un altre 18% dels nord-americans diu haver vist un fantasma!,,,,,
1362683,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","A Burkina Faso, joves de l'Àfrica Central i Occidental participaran en una sèrie de conferències “Di...",,,,,
1610054,eliminacion_catalan,"caracteres_problematicos: {'”', '“', '‘'}","“En lloc d'això, penso, ‘noi, hauria d'haver vist The Apprentice.'”.",,,,,
1666317,eliminacion_catalan,"caracteres_problematicos: {'·', '%'}","Per example, la meva filla era un 25% intel·ligent per al cos, però només un 5% per a l'art.",,,,,
1677738,eliminacion_catalan,caracteres_problematicos: {'·'},"Durant el meu any de LPC, vaig tenir la sort que m'oferissin un contracte de formació amb l'Assemble...",,,,,
1681967,eliminacion_catalan,caracteres_problematicos: {'£'},Realment vaig pensar que només obtindria al voltant de 100 £ a ebay - suficient per pagar la quota d...,,,,,
1766807,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",Remodelar els sistemes de mesura i comunicació d'una [societat] és remodelar totes les interaccions ...,,,,,
1840565,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","VARSÒVIA - L'hàbit del carbó de Polònia és cada vegada més car i perjudicial per al medi ambient, pe...",,,,,
1882274,eliminacion_catalan,caracteres_problematicos: {'–'},"Pel que fa a la diabetis de tipus 1, les persones s'enfronten a decisions impensables –entre els cos...",,,,,
1970085,eliminacion_catalan,caracteres_problematicos: {'·'},El desgast està controlat i els rubens tenen un rendiment excel·lent i l'ús de les dents és sorprene...,,,,,
2196747,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Utilitzo un to de veu excessivament seductor i l'utilitzo per deixar anar una línia “seductora” abso...,,,,,
2222883,eliminacion_catalan,caracteres_problematicos: {'–'},Si vostè està interessat en aprendre – llavors vostè ha d'oblidar els anomenats paràmetres de l'assi...,,,,,
2258736,eliminacion_catalan,caracteres_problematicos: {'%'},"Només l'any passat, les primes es van disparar un 25%, i milions de nord-americans van perdre els pl...",,,,,
2347861,eliminacion_catalan,caracteres_problematicos: {'»'},Aquest paisatge evolucionarà amb el temps representant de com els supervivents canadencs i els seus ...,,,,,
2406586,eliminacion_catalan,"caracteres_problematicos: {'”', '·', '“'}","Però en el nostre taller inicial, van redefinir el tema central com a col·laboració: “Com treballem ...",,,,,
2407881,eliminacion_catalan,caracteres_problematicos: {'%'},I la majoria (58%) ha acumulat menys de dòlars.,,,,,
2422641,eliminacion_catalan,caracteres_problematicos: {'—'},"—T'avisaré tan aviat com prengui una decisió, senyoreta Drayson.",,,,,
2423146,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Té una “H” tatuada al canell per simbolitzar el seu germà, James Haven.",,,,,
2508708,eliminacion_catalan,caracteres_problematicos: {'%'},L'altra opció és carregar el telèfon només al 80% o al 90% en lloc del 100%.,,,,,
2627432,eliminacion_catalan,caracteres_problematicos: {'·'},A l'estudi es van col·locar 272 voluntaris a l'atzar en un grup d'intervenció o de comparació.,,,,,
2753391,eliminacion_catalan,caracteres_problematicos: {'•'},"• Augmentar la productivitat, el respecte i la cooperació mitjançant la creació d'un No hi ha camion...",,,,,
2788198,eliminacion_catalan,caracteres_problematicos: {'“'},"“A partir d'ara, ets el meu millor amic a tot el món.",,,,,
2884093,eliminacion_catalan,"caracteres_problematicos: {'%', '“'}",“Crec que un escenari realista és que els titulars d'actius perdran el 50% dels seus actius.,,,,,
2899087,eliminacion_catalan,caracteres_problematicos: {'%'},Fins al 42% dels projectes registrats a MahaRERA es dirigeixen a la seva finalització oportuna.,,,,,
2950665,eliminacion_catalan,caracteres_problematicos: {'/'},SMPTE/DIN IMD La mesura més comuna de la IMD.,,,,,
2958284,eliminacion_catalan,caracteres_problematicos: {'·'},"Si la lectura és molt petita o nul·la, indica que hi ha un curtcircuit entre les dues fases.",,,,,
3010575,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","A més, cada vegada, l'aranya “reciclarà” la teranyina i la teixirà en un altre lloc.",,,,,
3011930,eliminacion_catalan,caracteres_problematicos: {'↑'},↑ Es pot trobar una cronologia i una visió general a Rovelli 2000.,,,,,
3038736,eliminacion_catalan,caracteres_problematicos: {'·'},Comprendre el control del creixement cel·lular ha desafiat els investigadors biomèdics durant dècade...,,,,,
3193980,eliminacion_catalan,caracteres_problematicos: {'#'},"Al Museo Storico de Arese, el 23 de juny serà el #AlfaRomeoDay especial: tot un dia de cites, trobad...",,,,,
3326131,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Actualment, Internet està classificat com un “servei d'informació” segons la llei, different d'un “s...",,,,,
3367115,eliminacion_catalan,caracteres_problematicos: {'+'},"Si es recorden les bases matemàtiques durant el curs, es recomana un nivell de matemàtiques del tipu...",,,,,
3415482,eliminacion_catalan,caracteres_problematicos: {'–'},"Parles de pressió ara, vam tenir pressió cada temporada – 60s, 70s, 80s, – cada temporada per guanya...",,,,,
3434647,eliminacion_catalan,"caracteres_problematicos: {'·', '%'}",Gairebé el 60% de les fundacions identificades no col·laboren amb altres fundacions.,,,,,
3439622,eliminacion_catalan,caracteres_problematicos: {'·'},"A la reunió d'Islamabad, el FDP va acordar finançar el programa de desenvolupament energètic del Pak...",,,,,
3451764,eliminacion_catalan,caracteres_problematicos: {'“'},"“Indubtablement, l'èxit d'Unix va ser el factor més important; va fer que el llenguatge estigués a l...",,,,,
