linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
41547,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“L'alegria de demà és un estímul per a la vida humana!”,,,,,
177948,eliminacion_catalan,caracteres_problematicos: {'”'},"Aquest va ser un exercici productiu i útil, però ara el comitè pot tornar a la feina que vam comença...",,,,,
198951,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Depèn de tu i de mi, del que tu i jo fem per revertir” les actuals tendències econòmiques i polítiq...",,,,,
381683,eliminacion_catalan,caracteres_problematicos: {'“'},I va afegir: “La data límit de Dreamer és desembre.,,,,,
436175,eliminacion_catalan,caracteres_problematicos: {'·'},· Qualsevol tipus d'activitat sexual o contacte.,,,,,
457852,eliminacion_catalan,caracteres_problematicos: {'»'},Podrien mirar la riquesa dels nord-americans més rics i dir que el vostre patrimoni net és de 100 mi...,,,,,
477258,eliminacion_catalan,caracteres_problematicos: {'·'},"I seria un pare excel·lent, capaç de relacionar-m'hi en gairebé tots els nivells.",,,,,
513135,eliminacion_catalan,caracteres_problematicos: {'“'},Zhelvetro va dir: “Vaig crear aquest tractament fa uns anys.,,,,,
628113,eliminacion_catalan,caracteres_problematicos: {'/'},"Els homes/dones, encara que no estiguin tallats del mateix, solen tenir ansietats i necessitats simi...",,,,,
726265,eliminacion_catalan,caracteres_problematicos: {'—'},Els investigadors estimen que una de cada quatre persones que emigren a la recerca d'oportunitats to...,,,,,
732957,eliminacion_catalan,caracteres_problematicos: {'“'},“Ara s'anima els pares a sotmetre el nen a procediments que crec que són una forma d'abús infantil.,,,,,
763140,eliminacion_catalan,"caracteres_problematicos: {'”', '·'}","Potser no t'agradi una pel·lícula, però per alguna cosa hi és.”.",,,,,
771165,eliminacion_catalan,caracteres_problematicos: {'“'},"“Aquests fàrmacs estan millorant, però malauradament al cap d'un parell d'anys el càncer sol tornar-...",,,,,
811641,eliminacion_catalan,caracteres_problematicos: {'—'},"Després d'això, que increïble va ser la mort! — que ha d'acabar; i ningú en el món sencer sabria com...",,,,,
831522,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}",«Probablement» deixa espai per a l'existència de dubtes raonables.,,,,,
