linea,catalan,chino
19719,Sempre guanyen perquè tenen el millor talent.,他们总是赢，因为他们有最好的天赋。
21020,"Si aquest esdeveniment és un gran èxit, pensa quantes marques veuran això i després volen invertir a YouTube?",“如果这个事件是一个巨大的成功，认为有多少品牌会看到这一点，然后想投资YouTube吗？
23442,No me n'havia adonat; però les noies tenen un ull més ràpid per a aquestes coses.,我没有注意到；但是女孩对这种事情有更快的眼光。
57631,No hi va haver temps per descansar perquè al novembre venen més proves intermèdies.,没有时间休息，因为11月会有更多的中期测试。
63574,L'ambaixador hainlandès sap que ets amb nosaltres; és l'única persona que ha estat informada oficialment.,海地大使知道你和我们在一起；他是唯一被正式通知的人。
73926,"El problema fonamental dels animals és que les nostres lleis els consideren ""coses"".",动物的根本问题是我们的法律将它们视为“事物”。
75058,"Volem preservar la integritat territorial d'Ucraïna, la seva sobirania; volem ajudar a Ucraïna a convertir-se en un país pròsper i ple; volem crear una solució diplomàtica.",我们希望保护乌克兰的领土完整，主权；我们希望帮助乌克兰成为一个充分，繁荣的国家；我们希望建立外交解决方案。
77814,"No volia que Melanie es distragués dels seus objectius o, més important, dels de la seva mare.",她不想让媚兰从她的目标或心烦意乱，更重要的是，她母亲的目标。
78248,"No és estrany que Elon Musk i els principals fabricants d'automòbils parin molta atenció a la seva cadena de subministrament, inclosa la construcció d'aquestes Gigafàbriques.",难怪ElonMusk和主要的汽车制造商非常关注他们的供应链，包括建造这些Gigafactories。
105874,Azerbaidjan i el Fons Monetari Internacional (FMI) han iniciat la següent fase de consultes sobre l'article quart de l'acord sobre la creació de l'FMI.,阿塞拜疆和国际货币基金组织（货币基金组织）已开始就IMF创建协议的第四条进行下一阶段的磋商。
115222,a) Pot guardar la intimitat de la família.,a）您可以节省家庭的隐私。
148956,"(2) el mercat de tres línies va esclatar, el mercat de la regió central està començant",（2）三线市场爆发，中部地区市场正在启动
154021,"Quan condueixes un cotxe superesportiu, vols tenir la llibertat de fer allò que vulguis.",“当你驾驶一辆超级运动的汽车时，你想有自由去做你想做的事。
