linea,catalan,chino
2125,Però el poble va rebutjar el missatge.,但消息人士否认这项传言。
2362,Va intentar ocupar el lloc de Déu.,他想取代神的位置。
23291,Les dades de 1941 i 1965 coincideixen amb les observacions dels meteoròlegs.,1941年和1965年的数据与气象学家的观察相吻合。
28779,Bulgària també creu que no sols aquesta pot ser una àrea de cooperació en el sector de l'energia.,保加利亚还认为，这不仅可以成为能源部门的合作领域。
47087,"Però totes les parts semblen estar d'acord que la feina d'Iter, Culham i el sector privat és complementària.",但各方似乎都同意Iter、Culham和私营部门的工作是互补的。
53189,El coronel Logan sabia que milers de manifestants havien caigut darrere seu ara.,洛根上校知道现在有成千上万的游行者掉进了他身后。
56669,"Avui Veneçuela és un símbol i, per tant, no està sola.",今天，委内瑞拉是一个象征，这就是为什么它并不孤单。
61295,No voldria que cap altra científica hagués de fer aquest sacrifici.,我不希望任何其他女科学家必须做出这样的牺牲。
64648,"Cinc, teníem, abans de la guerra, quan es va mantenir com a lloc de cavaller.",5、我们有，在战争之前，当它被作为一个绅士的地方应该。
65311,Alguns fabricants complementen els seus productes un cop un conjunt d'aquests extres.,一些制造商补充他们的产品一旦一套这样的额外。
82982,"Els preus a Itàlia també són baixos, principalment a causa de la qualitat decebedora.",在意大利，价格也很低，主要原因是令人失望的质量。
130535,També heu d'agrair a l'univers per aquest procés.,你同样应该为这个进程感谢宇宙。
138891,"Per example, podeu esbrinar la quantitat d'efectiu que requereix una ubicació específica del caixer automàtic en un moment determinat.",例如，他们可以找出特定ATM位置在特定时间需要多少现金。
174076,Es protegirà la llibertat religiosa i una llei que exigeixi una atenció preventiva gratuïta no discriminarà les dones.,宗教自由将受到保护，一项需要免费预防性护理的法律不会歧视女性。
189727,"Volia saber d'escriptors que jo coneixia: russos a París, francesos i americans.",他想了解我认识的作家——巴黎的俄国人，以及法国人和美国人。
190981,Cadascú està lligat a la seva pròpia cultura i busca dir alguna cosa nova i significativa.,每个人都被拴在自己的文化上，试图说一些新的和有意义的东西。
198072,Tot des d'allà fins a la tanca és seu.,从那里到篱笆的一切都是他的。
208744,"I, per descomptat, com a milions d'africans i persones a tot el món, admiro Nelson Mandela.",当然，像数百万非洲人和来自世界各地的人一样，我对纳尔逊·曼德拉充满敬仰之情。
217530,Aquestes persones riques a altres països poden haver estat bons budistes de Birmània.,那些其他国家富有的人们可能以前是缅甸的好佛教徒。
223880,"No totes les circumstàncies són les mateixes; ho sento, KK i altres, però no és un moment absolut, ni molt únic.",不是每个人的情况都是一样的；对不起，KK等人但这不是绝对的，不是很单一的时间。
226677,"I aquesta vegada, sabem qui són els déus del desenvolupament i el manteniment: persones de tot el món, anònimes o no.",而这一次，我们知道发展和维护的神是谁：就是世界各地的人，匿名与否。
229728,Estudiant dels Unió dels Emirats Àrabs: SVC va oferir tot el que volia.,来自阿联酋的学生：“SVC提供了我所需要的一切。
229944,"Per example, publiquem informació interessant en diferents idiomes.",例如，我们以不同的语言发布有趣的信息。
238463,Sabem que a nivell mundial la indústria del turisme proporciona ocupació a una de cada onze persones i que continua creixent.,我们知道，在全球范围内，旅游业为十一分之一的人提供工作，而且还在继续增长。
258252,ABA English t'aconsella assolir el nivell Intermedi Baix en 3 mesos!,ABAEnglish建议你在3个月内达到LowerIntermediate水平！
273099,"Encara que vaig dir que tindria les seves pròpies idees, també espero que pugui créixer al proper C Luo.",虽然我说过，他会有自己的想法，但我也很希望，他能成长为下一个c罗。
275335,Crec que el nostre viatge més llarg va ser de 4 hores d'anada per visitar algú.,我认为我们的最长车程为4小时去参观别人的一种方式。
313655,"Entendre les solucions que aquests sistemes han descobert és important, perquè també podem avaluar si són solucions correctes o desitjables.",了解这些系统发现的解决方案非常重要，因为我们还可以评估它们是否是正确或理想的解决方案。
320699,"Barnes va ser arrestada i empresonada, dient als seus amics que no podia creure que ""cremés un arbre més well que Jesús"".",巴恩斯被捕并被扔进监狱，据说告诉朋友，她不敢相信她“烧了比耶稣更老的树木”。
331902,Quan aquests turistes tornin a la Xina és probable que segueixin utilitzant els productes d'UnionPay.,当这些游客返回中国时，他们很可能会继续使用银联产品。
337982,"Hillary, és clar, recorda tot això, però amb paraules lleugerament diferents.",希拉里，当然，记得这一切，但在稍微不同的单词。
359874,L'esdeveniment del 25 d'abril del 1999 podria haver encès la seva gelosia i intensificat els seus temors més profunds.,1999年4月25日发生的事件可能恰恰点燃了他的妒嫉并加剧了他内心最深处的恐惧。
386742,Els Estats Units recolzen plenament Guaidó i l'Assemblea Nacional.,美国全力支持瓜伊多和国民议会。
400627,"Ara, fora del PC i els telèfons mòbils tradicionals, Android ha trobat un altre espai de mercat, potser una oportunitat revolucionària.",在传统的PC和手机之外，Android找到了自己的另一个市场空间——这或许还是一次革命性的机会。
408372,Té un cercle de gir molt ajustat i té tots els controls de precisió que es poden esperar de BMW.,它有一个非常紧密的转动圈，并具有您期望从BMW获得的所有精确控制。
415783,Així és com beuen al sud.,这就是他们在中东喝酒的方式。
453779,"Per nosaltres, Àsia és el futur, l'horitzó de l'agricultura xilena.",对我们来说，亚洲是未来，是智利农业的视野。
470196,No ho desitjava; em vaig alegrar de callar i observar els homes que m'envoltaven.,我不希望；我很高兴保持沉默，看我周围的男人。
482360,"Vaig veure la brillantor del rellotge i Jeff, (el meu marit) dormint al meu costat.",我看到了时钟发出的光，杰夫（我的丈夫）就睡在我旁边。
482944,"En cas contrari, aquesta elecció és important perquè alguns recursos d'Amazon EC2 es poden compartir entre regions, mentre que altres no ho poden ser.",这一步很重要，因为有些AmazonEC2资源可以在区域间共享，而其他资源不可以。
488457,"En realitat sabem com sorgeixen els arbres, etc., i no són fets per la consciència.",我们实际上已经知道树等东西是怎样产生的，它们并不是由意识产生的。
495553,"Gràcies a ells, la majoria dels pacients poden viure a la comunitat, en lloc de romandre a l'hospital.",多亏了他们，大多数患者能够住在社区，而不是留在医院。
496574,"L'OMS i els socis de salut animal vigilen aquests virus contínuament a tot el món, per intentar entendre millor aquestes qüestions.",世界卫生组织和动物卫生合作伙伴在世界范围内持续监测这些病毒，试图更好地解释这些问题。
528551,18Els enviaré un profeta com vosaltres.,18我必在他们弟兄中间给他们兴起一位先知，象你。
546361,"L'acord signat avui introdueix un més, estic segur que serà útil i eficaç.",今天签署的协议是另一个，我相信它将是有益的和有效的。
570638,Aproximadament 229 d'aquestes diverses nacions es troben a Alaska.,大约这些不同国家的229位于阿拉斯加。
587541,I no va poder esbrinar com tornar al menú principal.,他无法弄清楚如何回到主菜单。
589534,"Jo era la treballadora número 20, i la quarta dona.",我是第20号员工，也是第四位女性成员。
602940,Canviar la configuració de l'electricitat en un edifici d'oficines o un hotel tindrà un efecte molt més significatiu.,改变办公楼或酒店的电力设置，将会产生更加显著的影响。
