linea,catalan,chino
22465,"Si insisteix a fer-lo servir, s'enfrontarà a riscos fiscals sense precedents.",如果你坚持使用它，你将面临前所未有的税务风险！
35303,"Llegeix el blog de Katie, The Hardest Goodbye: A Grandaughter's Story.",读凯蒂的博客，最难的再见：孙女的故事。
35677,Puc pensar que realment l'estic ajudant perquè no hagi de fer cap pensament o cap investigació.,我可能认为我真的在帮助他，所以他不必做任何思考或研究。
50597,"Crec que sí, però només ho sé per la meva pròpia impressió: ara de qualsevol cosa que em diguessin.",我认为是这样，但我只从我自己的印象知道：现在从他们告诉我的任何事情。
86450,L'entrenament de SALT2 també es veu afectat per aquest problema.,对SALT2的训练也受到这个问题的影响。
95204,I la resposta de KD és simple: el futur està en les tradicions.,KD的答案很简单：未来属于传统。
108509,Sembla que tots els bons friquis de la tecnologia en tenen un menys jo.,似乎每一个优秀的技术极客有一个除了我！
111660,Estem aquí per ajudar-lo a aconseguir una increïble oportunitat de treball a l'Orient Mitjà.,我们在这里帮助您在中东获得惊人的工作机会。
113872,"Així que Roma emergeix en cos i ànima del passat, en aquest espectacle.",所以罗马从过去浮现出肉体和灵魂，在这个奇观中。
119890,"Així, estic segur és una directiva que no només em recorda aquesta veritat última, sinó que també ajuda que sigui així.",因此，“我是安全的”是一个指令，不仅让我想起了这个终极真理，而且还有助于“实现它”。
158056,Sunny ha triat per alguna raó misteriosa seguir-nos.,桑妮出于某种神秘的原因选择了跟随我们。
158839,El seu article no reconeix què fa l'educació superior per canviar el pensament crític.,你的文章没有认识到高等教育是如何改变批判性思维的。
179333,Àustria també va perdre els seus 3 territoris italians centrals a mans del Piemont.,奥地利也失去了3个意大利中部领土到皮埃蒙特。
198418,Sempre em confonc quan veig a la televisió persones que estan endeutades però que volen estalviar per a l'educació dels seus fills.,我总是困惑当我看到电视上的人在债务还想为孩子的教育储蓄。
212384,Una persona que pot somiar al quart regne es pot convertir en un gran artista.,一个能在第四领域做梦的人可以成为伟大的艺术家。
