linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
56720,eliminacion_catalan,caracteres_problematicos: {'·'},"I digues: 'Tota lloança pertany a Al·là, aviat Ell et mostrarà els seus senyals, llavors els reconei...",,,,,
76708,eliminacion_catalan,caracteres_problematicos: {'`'},`I quants aniversaris tens?',,,,,
192941,eliminacion_catalan,caracteres_problematicos: {'–'},Estem asseguts junts – podem imaginar els nostres sentiments – pensaments – el nostre Amic ha desapa...,,,,,
245057,eliminacion_catalan,caracteres_problematicos: {'”'},"La nota final del grau hauria d'estar molt per sobre de la mitjana (”2,5” o millor segons el sistema...",,,,,
286697,eliminacion_catalan,caracteres_problematicos: {'‘'},‘Les nostres històries i poemes són majoritàriament sobre les nostres pròpies vides aquí...',,,,,
377830,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si hi havia alguna cosa que havia après, és que l'home mai no tria la dona.",,,,,
424738,eliminacion_catalan,caracteres_problematicos: {'·'},Els seus ulls són tan profunds que amb prou feines es veuen les pupil·les fixes.,,,,,
469187,eliminacion_catalan,caracteres_problematicos: {'—'},"—Rachel —vaig dir—, aquesta gent és perillosa.",,,,,
519970,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Nadella es va considerar “concentrat” durant només dues hores la setmana passada, tot just la meitat...",,,,,
594572,eliminacion_catalan,caracteres_problematicos: {'·'},Va parlar molt de les cèl·lules grises del cervell i de les seves funcions.,,,,,
599993,eliminacion_catalan,caracteres_problematicos: {'·'},Demà volarà a Belfast per rodar una pel·lícula durant dos mesos.,,,,,
640281,eliminacion_catalan,caracteres_problematicos: {'%'},"El 2001, els fabricants d'ordinadors taiwanesos només fabricaven el 4% dels seus ordinadors a la Xin...",,,,,
647474,eliminacion_catalan,caracteres_problematicos: {'·'},"El futur probablement inclourà una sèrie d'assistents intel·ligents, depenent d'on es trobi i del qu...",,,,,
803907,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“M'agrada fotografiar a qualsevol persona abans que sàpiga quins són els seus millors angles.”.,,,,,
841889,eliminacion_catalan,caracteres_problematicos: {'“'},“Així que els assessors d'art són valuosos.,,,,,
