linea,catalan,chino
36456,"Mentre tingui aquest revòlver, la Srta. Claythorne i jo estarem a la seva mercè.",只要你有手枪，Claythorne小姐和我是在你的怜悯。
41771,"Afortunadament, a prop de tots a la comunitat entenen i prenen molt seriosament les seves obligacions de vacunació.",谢天谢地，关闭社区中的每个人都理解并非常认真地对待他们的疫苗接种义务。
44063,"En segon lloc, destaca el fet que si vols riquesa, n'has de ser propietari.",其次，它强调的事实是，如果你想要财富，你必须是一个所有者。
44724,"D'acord, no tothom utilitzarà Memoji, però moltes vegades, no vull aparèixer a la càmera en un xat de vídeo FaceTime 1:1.",好吧，不是每个人都会使用Memoji，但很多时候，我不想在1：1的FaceTime视频聊天中出现在相机上。
47373,"El vaixell en si és realment bo, l'únic problema és que encara pertany a la tercera generació, és a dir, s'està construint, modernitzant-se, a partir del 1983 de l'any.",船本身真的很好，唯一的问题是它仍然属于第三代，也就是说，它是从当年的1983开始建造，现代化的。
48095,No et penjaré perquè necessitis temps per ordenar els teus pensaments.,“我不会绞死你，因为你需要时间来收集你的想法。
87199,"""Aquesta tarda hem tingut una àmplia discussió sobre Rússia.",“今天晚上，我们有对俄罗斯进行广泛的讨论。
89574,Els hotels són poc inclinats a fer-ho perquè han de complir estrictes normes de seguretat alimentària.,酒店不愿意这样做，因为它们必须符合严格的食品安全标准。
98023,No et pensis que la gent vol sentir parlar dels dos últims.,不要以为人们想听听最后两个。
99131,O són massa silenciosos per respondre?,还是他们太沉默来回答？
101124,Vegem quin tipus de fallades ha mostrat el nou sistema operatiu fins ara.,让我们看看新操作系统到目前为止表现出什么样的缺陷。
124003,"Si segueixes les regles de la Nacional d'Augusta, encara necessites conèixer algú.",如果你遵循奥古斯塔国家规则，你仍然需要认识某人。
127066,"Igual que les diferents emissores de ràdio necessiten utilitzar diferents canals, si tots els programes utilitzen el mateix canal, tot el que escoltem poden ser sorolls.",就像不同的广播电台需要使用不同的频道一样，如果各节目都采用相同的频道，则我们听到的可能全是噪声。
128136,Una petita regió de l'Iraq acaba de convertir-se en una de les preocupacions més grans del mercat petrolier,伊拉克的一个小区域却成为了石油市场最大的担忧之一
129744,"Després, els fills d'Israel tornaran i buscaran Jehovà, el seu Déu, i David, el seu rei.",后来以色列人必归回，〔或作回心转意〕寻求他们的神耶和华，和他们的王大卫。
130909,Esperem que Philip Morris es beneficiï del creixement dels productes de risc reduït.,我们预计，菲利普莫里斯将受益于低风险产品的增长。
148229,"L'exercici de 3 maneres és la font de la joventut, Pt.",3种方式锻炼是青春之泉，Pt。
158535,"D'aquesta manera, vostè i el seu jugador favorit poden acabar com a socis comercials.",这样，您和您最喜欢的玩家可能最终成为业务合作伙伴。
163742,El dissabte tracta sobre el descans de Déu després de la seva obra de creació.,安息日叫我们回想起神在创造之后的休息。
172160,Aquest assoliment històric va canviar les nostres prioritats estratègiques.,这些历史性成就改变了我们的战略优先事项。
