linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
56137,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","M'encanta aquesta entrada del blog... especialment “Drink, Play, F-ck”!",,,,,
297126,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Gandhi va dir: “La meva vida és el meu missatge”.,,,,,
312533,eliminacion_catalan,caracteres_problematicos: {'·'},"Llavors, potser, començarem a prendre decisions més intel·ligents sobre vacunes i altres assumptes d...",,,,,
371584,eliminacion_catalan,caracteres_problematicos: {'%'},"""Des que vam llançar la campanya, hem vist que les vendes augmenten entre un 1 i un 1,2%"", va dir Sc...",,,,,
409627,eliminacion_catalan,caracteres_problematicos: {'%'},Els professionals del màrqueting segueixen descobrint les històries de Snapchat i Instagram (només e...,,,,,
533037,eliminacion_catalan,caracteres_problematicos: {'/'},"Aquesta senyora té més de 20 anys, encara té totes les seves hormones... pot necessitar un company a...",,,,,
698350,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",El test de “roba interior bruta” els dóna l'oportunitat de veure quines àrees contenen més activitat...,,,,,
798103,eliminacion_catalan,caracteres_problematicos: {'%'},El 23.0% va dir que podia manejar el problema sense tractament.,,,,,
820354,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}",M'ha preocupat escoltar els funcionaris de l'Estat parlar de la necessitat que les comunitats indíge...,,,,,
986332,eliminacion_catalan,caracteres_problematicos: {'–'},NOVA YORK – El propòsit del sistema financer global és destinar els estalvis del món als seus usos m...,,,,,
989813,eliminacion_catalan,caracteres_problematicos: {'·'},"Per example, la manca de moviments internacionals podria estar creant la il·lusió que s'està avançan...",,,,,
1063833,eliminacion_catalan,caracteres_problematicos: {'·'},"L'empresa hauria d'estar molt orgullosa d'aquest gran èxit, sobretot per haver estat votada com a gu...",,,,,
1075472,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si no modernitzem la força ara, ens arrisquem a perdre aquest futur conflicte contra Rússia o la Xi...",,,,,
1103990,eliminacion_catalan,caracteres_problematicos: {'·'},"Entre altres coses, el Dr. Wurzer és el defensor del poble del Comitè DIN DIN 77006 per a la qualita...",,,,,
1155038,eliminacion_catalan,caracteres_problematicos: {'·'},Sóc mare de quatre fills i crec que separar els nens dels seus pares és il·legal i inhumà.,,,,,
1196685,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Vaig somiar amb la Kweilin abans de veure-la”, va començar la meva mare, parlant en xinès.",,,,,
1199707,eliminacion_catalan,caracteres_problematicos: {'%'},"De fet, el 17% dels expatriats diuen sentir-se insegurs a París, davant del 9% a nivell mundial.",,,,,
1206959,eliminacion_catalan,"caracteres_problematicos: {']', '['}","El ""poble àrab palestí"" avançarà en el camí d'al-Jihad fins a aconseguir la victòria completa i defi...",,,,,
1271886,eliminacion_catalan,caracteres_problematicos: {'%'},"D'aquests nois, una mica més del 4% va dir que havia portat una arma a l'escola el mes anterior.",,,,,
1290736,eliminacion_catalan,caracteres_problematicos: {'·'},"S'espera que de 3 a 5 anys, Menusifu cobreixi més de restaurants a Amèrica del Nord i porti un siste...",,,,,
1371354,eliminacion_catalan,caracteres_problematicos: {'•'},"• Roberto Mercade; qui seguirà com a President, Pacífic Sud; i",,,,,
1442131,eliminacion_catalan,caracteres_problematicos: {'%'},"Però les dones representen el 50% de la població, per la qual cosa hi ha espai per al creixement.",,,,,
1448806,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Woody: [a l'habitació de la Bonnie] Mira, només necessito sortir d'aquí...",,,,,
1519203,eliminacion_catalan,caracteres_problematicos: {'“'},"“El dòlar fort, com han dit tots els meus predecessors, és una cosa bona.",,,,,
1554579,eliminacion_catalan,caracteres_problematicos: {'/'},"Normalment, s'ordena un grup de proves de ferro per avaluar la disponibilitat de ferro si una person...",,,,,
1624405,eliminacion_catalan,caracteres_problematicos: {'·'},Fa 45 anys que Silvera intenta crear hidrogen metàl·lic.,,,,,
1672875,eliminacion_catalan,caracteres_problematicos: {'—'},—Poden evitar l'anomenada maledicció dels recursos?,,,,,
1781906,eliminacion_catalan,caracteres_problematicos: {'£'},"El Govern també està eliminant l'element familiar, que és un pagament de £ 545 per a un primer fill ...",,,,,
1830039,eliminacion_catalan,caracteres_problematicos: {'—'},"—Està segur que això és segur, doctor?",,,,,
1889518,eliminacion_catalan,caracteres_problematicos: {'“'},"“Com dèiem al gener, per impulsar el nostre creixement i les nostres inversions hem de gestionar els...",,,,,
1938849,eliminacion_catalan,caracteres_problematicos: {'·'},Gairebé tots els meus col·legues pensen que 32 GB d'emmagatzematge hauria de ser el mínim.,,,,,
1990929,eliminacion_catalan,caracteres_problematicos: {'·'},"No hi ha dret d'autodefensa col·lectiva dels actors no estatals, i el dret d'autodefensa col·lectiva...",,,,,
2041717,eliminacion_catalan,caracteres_problematicos: {'·'},"Va ser en aquell moment quan vaig veure la pel·lícula de Bresson Diari d'un capellà rural, i em va d...",,,,,
2121008,eliminacion_catalan,caracteres_problematicos: {'%'},"Hi ha més de 38.000 restaurants McDonald's a tot el país, però la gran majoria (93%) són propietat d...",,,,,
2319776,eliminacion_catalan,caracteres_problematicos: {'”'},"Ningú sabia per què anava; ningú sabia on anava: de fet, ningú sabia per què sabia que Christopher R...",,,,,
2637457,eliminacion_catalan,caracteres_problematicos: {'•'},"• El dret de duana no s'aplica als països amb els quals l'Índia té acords de lliure comerç (TLC), co...",,,,,
2658372,eliminacion_catalan,caracteres_problematicos: {'”'},Així que sentim que la major crisi a la qual s'enfronta Amèrica avui dia és:”,,,,,
2757110,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Per example, no hi ha cap paraula per a “androide” en navaho.",,,,,
2788323,eliminacion_catalan,caracteres_problematicos: {'«'},"La Verge «va dir als meus cosins, així com a mi mateixa, que Déu està donant dos últims remeis al mó...",,,,,
2801621,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Un segell com “la veu d'una generació” no s'autoaplicava, i el seu compromís de continuar amb la tra...",,,,,
2881346,eliminacion_catalan,caracteres_problematicos: {'”'},"En tecnologia, l'única cosa que importa és el demà.”.",,,,,
2901386,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“La mare vol que mengis això i allò.”.,,,,,
2915205,eliminacion_catalan,caracteres_problematicos: {'–'},Tertulià (160–225 dC) va ensenyar que els somnis provenen de tres fonts.,,,,,
2951923,eliminacion_catalan,caracteres_problematicos: {'·'},Una de les alegries de col·leccionar llibres rars és que podeu centrar la vostra col·lecció al volta...,,,,,
2991679,eliminacion_catalan,"caracteres_problematicos: {'·', '*'}",** Les dades d'alliberament de mercuri van ser examinats de 39 centrals elèctriques de carbó i 56 in...,,,,,
3055675,eliminacion_catalan,caracteres_problematicos: {'·'},VPS permet a l'usuari instal·lar qualsevol tipus de programari capaç d'executar-se en aquest sistema...,,,,,
3075413,eliminacion_catalan,caracteres_problematicos: {'“'},“És una treballadora incansable que estima els nens i les famílies d'una manera que m'agradaria pode...,,,,,
3093808,eliminacion_catalan,caracteres_problematicos: {'%'},"Segons YouGov, una mica més (23%) creuen que seria un mal negoci per a la Gran Bretanya del que pens...",,,,,
3106684,eliminacion_catalan,caracteres_problematicos: {'/'},"Demanem a Déu/Deessa/Tot el que és que beneeixi tothom, no només als Estats Units, tant si creiem qu...",,,,,
3118600,eliminacion_catalan,"caracteres_problematicos: {'“', '”', '–'}","A més, ha estat només en les últimes setmanes que m'he donat permís per abraçar totalment aquesta et...",,,,,
3132025,eliminacion_catalan,caracteres_problematicos: {'*'},"* Si algú se sent enfadat amb nosaltres, significa que aquesta persona ja no ens vol.",,,,,
3141952,eliminacion_catalan,caracteres_problematicos: {'·'},"Autoconsciència: Per manipular la variable independent de l'autoconsciència, col·loqueu els particip...",,,,,
3314847,eliminacion_catalan,"caracteres_problematicos: {'“', '–', '”'}",Jo diria que el deixis i trobi “terra fèrtil” – algú amb qui et casaries que sentís el mateix – per ...,,,,,
3327524,eliminacion_catalan,caracteres_problematicos: {'%'},Les ciutats de tercer i quart nivell de l'Índia han creat el 50% de les impressores CISS.,,,,,
3373606,eliminacion_catalan,caracteres_problematicos: {'·'},"Digues: 'Oh' Gent del Llibre Per què no creieu en els Signes d'Al·là, mentre que Al·là és Testimoni ...",,,,,
3471367,eliminacion_catalan,caracteres_problematicos: {'”'},Els detectius també van sospitar quan es van assabentar que gairebé tota la seguretat del MMI i de l...,,,,,
3567070,eliminacion_catalan,caracteres_problematicos: {'·'},"Els darrers vint-i-cinc anys van consistir en qui podia fer les coses més barates, i els propers vin...",,,,,
3577882,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Hi havia molt FUD llavors que era impossible”, recorda Nick Millington.",,,,,
3641255,eliminacion_catalan,caracteres_problematicos: {'—'},"I almenys en els models que vaig provar, les càmeres eren absolutament impressionants — tècnicament ...",,,,,
3676408,eliminacion_catalan,caracteres_problematicos: {'%'},"Tot i que la base de dades de l'aplicació no cobreix el 100% de les meves aplicacions, és un comença...",,,,,
3680584,eliminacion_catalan,caracteres_problematicos: {'”'},"Amb coratge, com ho va fer aquesta dona.”.",,,,,
3751660,eliminacion_catalan,caracteres_problematicos: {'/'},"Recelosos de les amenaces a la competència i dels efectes sobre els consumidors i els pacients, els ...",,,,,
3867534,eliminacion_catalan,caracteres_problematicos: {'·'},Va aparèixer a la gran pantalla en pel·lícules com Home i La massacre de Sant Valentí.,,,,,
3896341,eliminacion_catalan,caracteres_problematicos: {'‘'},"Li diré: ‘Quincy, ja saps, la música canvia constantment.'",,,,,
3922669,eliminacion_catalan,caracteres_problematicos: {'%'},Quan superposem àrees de l'escassetat d'aigua actual amb la infraestructura de les centrals elèctriq...,,,,,
4014878,eliminacion_catalan,caracteres_problematicos: {'·'},Les autoritats locals hauran de col·laborar estretament amb tots els operadors de xarxa que els ajud...,,,,,
4037376,eliminacion_catalan,caracteres_problematicos: {'”'},"L'Hora del Planeta ens recorda que, si bé les persones estan al front del canvi climàtic, també són ...",,,,,
4057286,eliminacion_catalan,caracteres_problematicos: {'“'},“Un virus comença amb només uns quants pacients.,,,,,
4085994,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Robert Peel certament semblava indicar-ho a finals de la dècada de 1830: “Qualsevol millora en la co...,,,,,
4117825,eliminacion_catalan,caracteres_problematicos: {'“'},"“A la Universitat de Natal, a Durban, em van dir que l'església a la qual pertany la majoria de la p...",,,,,
4314737,eliminacion_catalan,caracteres_problematicos: {'/'},L'argument dels barrets que enfosqueixen la cara i/o altres riscos de seguretat és una afirmació ant...,,,,,
4470854,eliminacion_catalan,caracteres_problematicos: {'·'},"En lloc d'això, està escrivint una altra pel·lícula de terror humorística que tindrà lloc a l'actual...",,,,,
4474676,eliminacion_catalan,caracteres_problematicos: {'”'},Hem d'actuar ara per intentar aclarir alguns dels terribles danys que hem fet a l'oceà... i això req...,,,,,
4547728,eliminacion_catalan,caracteres_problematicos: {'%'},"Com a resultat, el 70% de la terra a Anglaterra encara és propietat de l'1% de la població, que desc...",,,,,
4733860,eliminacion_catalan,caracteres_problematicos: {'“'},"“Ara mateix, tots els models de canvi climàtic i els mètodes proposats per segrestar carboni ignoren...",,,,,
4744444,eliminacion_catalan,caracteres_problematicos: {'–'},"El programa inscriu dones joves de 18 a 23 anys –no a l'escola, a l'atur, VIH-negatives i sexualment...",,,,,
4800932,eliminacion_catalan,caracteres_problematicos: {'—'},"Ens coneixem molt bé, — quin de nosaltres ha estat just per a si mateix i si allò que ensenyem o heu...",,,,,
4852789,eliminacion_catalan,caracteres_problematicos: {'“'},"“Les negociacions són sempre dues cares, però J.R. va fer la seva part.",,,,,
4920542,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}",Jesús «el va donar a la seva mare» (v. 15).,,,,,
4937772,eliminacion_catalan,caracteres_problematicos: {'/'},També va examinar el Pla d'Acció del Secretari General per a la Prevenció de l'Extremisme Violent (A...,,,,,
4951780,eliminacion_catalan,caracteres_problematicos: {'·'},L'espai no és l'únic domini dels militars i els serveis d'intel·ligència.,,,,,
4972178,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Des del nostre punt de vista contradiuen els valors olímpics i, per tant, no es poden acceptar.”.",,,,,
5082539,eliminacion_catalan,caracteres_problematicos: {'–'},– detectar la seva ubicació per la xarxa o GPS.,,,,,
5083169,eliminacion_catalan,caracteres_problematicos: {'·'},"Es va estrenar una pel·lícula el 1958, però encara no ho he vist.",,,,,
5311650,eliminacion_catalan,caracteres_problematicos: {'%'},Menjar fruites i verdures orgàniques podria augmentar la ingesta d'antioxidants en un 20-40%.,,,,,
5355635,eliminacion_catalan,"caracteres_problematicos: {']', '['}","La ""carta de suïcidi"", [1] enviada anònimament a King pel FBI",,,,,
5371116,eliminacion_catalan,caracteres_problematicos: {'“'},"“Això podria ser el cicle menstrual en les dones, o les fluctuacions estacionals en els nivells de t...",,,,,
5459333,eliminacion_catalan,caracteres_problematicos: {'”'},Les teves llàgrimes no el faran tornar.”.,,,,,
5526434,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",relatius a l'estatut de les institucions nacionals (els “Principis de París”),,,,,
