linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
4441,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“Cada dificultat ens ha fet més forts.”,,,,,
10157,eliminacion_catalan,caracteres_problematicos: {'%'},El 48% està preparat per complir un o diversos requisits normatius nous.,,,,,
24986,eliminacion_catalan,caracteres_problematicos: {'”'},"Abans de sortir, vam sentir dos trets i hi havia fum espès a la planta baixa.”.",,,,,
39951,eliminacion_catalan,caracteres_problematicos: {'>'},>> Més informació sobre el sender de Chicago Lakefront.,,,,,
214927,eliminacion_catalan,caracteres_problematicos: {'·'},Per què vas decidir treballar amb M·A·C i Viva Glam?,,,,,
403609,eliminacion_catalan,caracteres_problematicos: {'“'},L'amo de la casa em va parlar en anglès: “Don Juan diu que ets de Sud-amèrica.,,,,,
421615,eliminacion_catalan,caracteres_problematicos: {'%'},"Avui dia, la inversió en empreses privades deixa fora el 97% de la població nord-americana com a pot...",,,,,
486824,eliminacion_catalan,caracteres_problematicos: {'%'},"Quan vaig arribar a aquesta conclusió i la vaig compartir amb els meus amics i familiars, tots em va...",,,,,
559901,eliminacion_catalan,caracteres_problematicos: {'”'},El sol ha de baixar encara més perquè puguem veure la nit.”.,,,,,
665788,eliminacion_catalan,caracteres_problematicos: {'>'},">> Sí, el temps és el problema més gran, crec, per arribar a temps.",,,,,
789802,eliminacion_catalan,caracteres_problematicos: {'%'},"El compliment en 2006 va ser del 99,33% demostrant la millora en la qualitat de l'aigua potable que ...",,,,,
802546,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","El president va escriure: “Estimo Otto, i sovint penso en ell!”",,,,,
811395,eliminacion_catalan,caracteres_problematicos: {'·'},(40)El Comitè es congratula que la col·locació dels nens fora de les famílies sigui decidida per un ...,,,,,
835312,eliminacion_catalan,"caracteres_problematicos: {']', '['}",[1] Basat en les xifres d'Euromonitor Internacional.,,,,,
