linea,catalan,chino
1281,"La incursió des de Bulgària va ser prou seriosa, és clar.",来自保加利亚的袭击足够严重，当然。
4082,"""Realment no ho crec per dues raons, Lucía.",“我真的不这么认为，有两个原因，露西亚。
18989,Als talibans els dic que no cal que segueixin matant els seus companys afganesos.,我说，对塔利班来说，你不需要继续杀害你的阿富汗同胞。
21311,"Exactament el que va passar l'any passat, quan vaig deixar els meus cigars.",去年发生了什么，当我放弃了我的雪茄。
28998,També prenem nota de l'evolució dels debats i els acords sobre aquestes qüestions des de l'adopció del Pla d'Aplicació de Johannesburg.,我们还注意到自《约翰内斯堡执行计划》通过以来有关这些问题的讨论和协议的进一步发展。
38615,Els nord-coreans solen celebrar només el cinquè o desè aniversari de certs esdeveniments.,朝鲜人通常只庆祝某些事件的五周年或十周年。
42736,Aquesta energia va ser creada per al nostre ús i és gratis!,这个能量是为我们使用而创造的，它是免费的！
87391,"Aquest va ser el meu primer objectiu, només guanyar abans que ell, i ho vaig fer.",那是我的第一个目标，止赢90万，他之前做过的，我做到了。
97113,"Qualsevol cosa que els fes plorar a tots dos ha de ser molt, molt dolenta.",任何使他们两人都哭泣的事情都必须非常强烈，非常糟糕。
107030,"En última instància, això soscavarà els arguments per al carbó i el gas a tot el món, potser abans del que els analistes pensaven anteriorment.",最终，这将破坏世界各地煤炭和天然气的情况，或许比分析师早先认为的要早。
119635,"Per a la majoria de la gent, inclosa la majoria dels australians, aquí és on comença la història.",对大多数人，包括大多数澳大利亚人来说，这就是故事开始的地方。
121090,"Estic feliç de canviar el codi compartit, però no vull haver de canviar els 160 conjunts de fitxers de marca.",我很乐意更改共享编码，但是我不想更改所有160套品牌文件。
138558,"Recordeu que no hi ha dues persones que vegin el mateix lloc de la mateixa manera, així que utilitzeu-lo en benefici seu.",请记住，没有两个人看到同样的地方以同样的方式，所以用它来你的优势。
146402,"Si vols que et segueixi ajudant, hauràs d'entendre i reconèixer les condicions i les restriccions.",如果你想让我继续帮助你，你要理解和承认的条件和限制。
164098,"Demanem l'aplicació plena, eficaç i ràpida de les normes del GAFI a tot el món.",我们呼吁在全球范围内全面、有效和迅速地执行FATF标准。
171778,"Això és el que va dir la part turca, controlar el nord de Síria, perquè tenen les seves ambicions reals.",这就是土耳其方面[想要]控制叙利亚北部的原因，因为他们有真正的野心。
202487,"Desitjo que Selena Rose estigui sana i torni, era massa jove i ni tan sols va poder veure els seus propis pares.",我希望SelenaRose健康回归，她太年轻，甚至没有看到自己的父母。
236813,La meva agenda es basarà en un principi bàsic simple: posar els Estats Units en primer lloc.,我的议程将基于一个简单的核心原则：把美国放在第一位。
248261,No m'importa el que van fer al Senat.,“我不知道他们在参议院做了什么，”。
264635,Però si vas fer un pla la nit anterior.,但是如果你在前一天晚上做了一个计划。
294249,"En molts sentits, PIVX és el mateix.",在很多方面，PIVX是一样的。
294768,No volia que ningú el vigilés perquè feia quatre o cinc anys que no conduïa un cotxe.,他不想让任何人看着他，因为他四年或五年没开车了。
295647,Si els dic als homes que haurien de ser homes i convidar a sortir a més dones... bé... en realitat això també beneficia indirectament a les dones.,如果我告诉男人，他们应该男人起来，邀请更多的女人出去……好吧……实际上是那个做也间接地使妇女受益。
307252,"Els joves estan aprenent a odiar, hem d'ensenyar-los la pau.",年轻人学会了仇恨——而我们必须教会他们和平。
326137,La forma més alta és donar abans que sigui necessari (el meu pare va pensar que això incloïa la meva assignació....).,最高的形式是在需要之前给予（我父亲认为包括我的津贴……）。
330736,"""Bé"", va dir, ""hem eliminat els dubtes de tots els que no creien en nosaltres"".",“好吧，”她说，“我们已经消除了所有不相信我们的人的疑虑。”
360420,"S'estan protegint a si mateixos, però estan fent que la Xina sigui més vulnerable.",他们试图保护自己，但这让中国变得更脆弱。
361000,Tampoc no van donar dissenys prefabricats.,他们也没有给出任何预制设计。
369845,Gairebé totes les nacions observen gairebé tots els principis del dret internacional i gairebé totes les obligacions gairebé tot el temps.,“所有国家都遵循几乎所有国际法原则和几乎所有它们在所有时候的义务”。
383713,"Pot semblar estrany, però cada cop que vas al bany tens l'oportunitat de controlar la teva salut.",这听起来很奇怪，但是每次你上厕所都有机会检查你的健康状况。
400718,Però els mercats van oblidar com va acabar la història del rei Midas.,但市场忘了Midas国王的故事是如何结束。
410159,Passo el meu temps lliure ensenyant a la gent com canviar els seus bolívars per criptomonedes perquè la inflació no arruïni els seus diners.,“我利用业余时间教人们如何改变他们的玻利瓦尔加密，所以通货膨胀不会破坏他们的钱。
414900,"Recordo que fa cinc anys, quan vam començar a vendre FogBugz, no teníem ni idea de si el primer mes de vendes seria de 0 o dòlars.",我记得五年前，当我们开始发售FogBugz时，根本不知道第一个月的销售额是50000美元还是零蛋。
415612,"També em va dir: ""Aquestes són les veritables paraules de Déu.""",又对我说，“这是神真实的话。”
424465,"En el futur, introduirem més fruites i productes agrícoles ""Made in Malaysia"" a l'enorme mercat de consum de la Xina.",未来我们将把更多“MadeinMalaysia”的水果和农产品，引进中国庞大的消费市场。
425053,"Ella ho entén, va dir Milly, ella és millor que qualsevol de vosaltres.",她明白，“米莉说；“她比你们任何一个都好。
426558,Un aspecte clau de l'agenda seran les associacions amb la Xina.,议程的一个关键方面将是与中国的伙伴关系。
429665,"Fins ara, l'organització ha ajudat 150 famílies de pescadors a processar i comercialitzar els seus productes.",到目前为止，该组织已经帮助150户渔民家庭加工和销售渔产品。
435993,Truca ara per entendre millor la teva família.,现在打电话来更好地了解你的家庭。
441075,"Va ser el primer venedor de cotxes, el segon Bessons, l'únic amb diners propis.",他是第一个汽车销售员，第二个双子座，唯一一个与他自己的钱。
451944,Són de mons diferents i troben amor.,他们来自不同的世界，找到了爱。
459132,"Políticament, els països o nacions esmentats mantenen una relativa independència de la Xina.",上述的国家或民族与中国保持着相对的独立性。
476855,"Construirà amb cura com és percebut pels cristians i especialment pels catòlics romans, ja que aquests seran el seu principal objectiu.",它会精心设计该如何让基督徒尤其是罗马天主教徒注意到自己，因为他们是它的主要目标。
504201,"Abans de llançar aquesta campanya, el president es va dirigir a la gent i va dir que l'Índia està en guerra per una Índia sana i neta.",在开展这场运动之前，总统向那里的人们发表讲话，并表示印度正在为健康和干净的印度开战。
520542,"""Vaig fer-ne un seguiment fins a uns 2 milions de dòlars, i després vaig dir que no podia passar més temps preocupant-me per això"", va dir el seu pare.",“我跟踪这些直到大约200万美元，然后我说我不能再花时间担心它，”他的父亲说。
522818,El meu cosí es preocupava si gaudiríem del menjar al parc.,表弟很担心是否我们会享受在公园里吃饭。
532062,"El dia de la companyia de registre, van conduir a través del pont Golden Gate, perquè els agradava la pronunciació del nom San Francisco, així que van prendre les 5 lletres darrere del San Francisco com el nom de Cisco.",注册公司那天，他们开车经过金门大桥，因为喜欢SanFrancisco这个名字的发音，于是取了SanFrancisco后面的5个字母，作为cisco的名字。
536172,"Només són homes, que estan lluitant, com tu, per trobar una persona atractiva que TAMBÉ tingui una mesura de substància.",他们只是男人，谁在挣扎，像你一样，找到一个有吸引力的人，他也有一定的物质含量。
541987,Ara és gairebé el mateix preu que la banda ampla bàsica,它现在几乎相同的价格为基本的宽带
543792,Més de 400 mil habitatges tenen tres dormitoris buits o més.,超过40万个家庭有三个或更多的空卧室。
552038,"Mentrestant, l'aplicació s'ha actualitzat per donar suport OCR!",在此期间，应用程序已更新以支持OCR！
561843,Convertir-se en professora era el pas lògic següent per poder transmetre aquesta meravellosa obra que tant l'havia ajudat.,成为一名教师是合乎逻辑的下一个步骤，以便她可以通过对这个奇妙的工作，曾帮助她这么多。
563679,"El 1999, l'artista multidisciplinari i fotògraf guardonat es va traslladar a Nova York.",1999年，这位多学科的艺术家和获奖摄影师迁往纽约。
579098,Preparar-se per a aquests canvis significa invertir en recerca i experimentació.,准备这些变化意味着投资于研究和实验。
597066,De manera que un tercer independent podrà examinar aquests processos i aconseguir el mateix resultat.,一个独立的第三方能够检查这些过程并能获取相同的结果。
607279,"Es pot competir en qualsevol esport, però cal demostrar que s'exerceix a nivell d'alt comtat, nacional o internacional.",你可以在任何体育项目的竞争，但需要向人们展示你是在高县，国家或国际层面进行。
612454,"Maquillatge per a pells sensibles: per a mi, és un èxit!",敏感性皮肤化妆：对我来说很成功！
638809,La policia de la ciutat d'Honiara va descriure les darreres celebracions com les millors de la història perquè moltes persones s'han portat bé.,霍尼亚拉市警察称最后的庆祝活动是有史以来最好的，因为很多人表现得很好。
659629,"No serem un petit gueto de gent gran, volem ser bons veïns, va dir Meredeen, que és una de les tres dones de més de 80 anys que viuen al pla.",我们不会成为一个老年人的小聚居区，我们希望成为一个好邻居，“Meredeen说，她是生活在该计划中的三名80多岁的妇女之一。
674923,Aleshores els reis a la terra seran castigats.,在地上必惩罚地上的列王。
696677,I la gent li va dir: Tothom està comprant carn per poder menjar un darrer àpat bo abans de morir.,人们告诉他：“每个人都在买肉，这样他们就能在死前好好吃一顿了。
