linea,catalan,chino
7049,"Teníem raó, no calia que ho digués als oients actuals.",“我们是对的，我不必告诉现在的听众。
9722,És possible que Jamie hagi pensat deixar l'empresa.,Jamie可能曾考虑过要离开公司。
14314,"Estimada, vaig esperar el dinar gairebé una hora per a tu, però no vas venir!",亲爱的，我午饭将近一个小时等待你，但是你没有来！
17902,"De fet, per què no en diem Projecte de Pau?",事实上，为什么我们不称之为项目和平？
44625,Se li va tornar a preguntar a Black si podia identificar les persones a les imatges.,布莱克再次被问到她能否辨认出图像中的人。
51480,"Molts van proclamar la fe en Crist, incloent (noms canviats per seguretat):",当中许多人宣认信仰基督，包括（为安全而改变了名字）：
77265,Els que viuen i treballen a Bèlgica també tenen dret a una pensió.,在比利时生活和工作的人也有权领取养老金。
84205,"Després d'aquell dia, en lloc de veure-la menjar, em vaig unir.",那一天之后，而不是看着她吃饭，我加入了。
88822,"El dolor del meu pare era impenetrable; fins avui, no ha trencat el seu silenci sobre el tema.",我父亲的悲痛是难以名状的；直到今天，他仍然没有在这一话题上打破沉默。
101644,També apareix com a New Media C262.,也被列为新媒体C262。
120659,...ajudar els aliats a entendre com donar suport a les víctimes?,帮助盟国了解如何支持受害者？
160957,La indústria automotriu ha perdut un veritable gegant.,“汽车业已经失去了一个真正的巨人。
167916,"Tot i això, el professor Holmes també es va afanyar a emfatitzar que aquests virus de peixos no representen un risc per a la salut humana i s'han de considerar com una part natural de la biodiversitat del virus.",但是，Holmes教授也立刻着重指出，这些鱼类病毒对人类健康不会造成危险，应该被视为病毒生物多样化的自然组成部分。
169501,"Per tant, també tenim un marc per a la cooperació pràctica i no sols per als intercanvis molt rellevants i útils a aquest nivell.",所以，我们也有一个实际合作的框架，不仅是在这个层面上相关而且非常有用的交流。
180195,Va dir que ara ocupa 117 persones.,他说他现在雇佣了117名员工。
192111,El principal factor de l'èxit del model de desenvolupament de l'Azerbaidjan és que la nostra política gaudeix del suport popular.,阿塞拜疆成功发展模式的主要因素是我们的政策得到了民众的支持。
196682,No hauria d'abandonar ara la creació de consensos.,它现在不应该从建立共识中退缩。
197094,L'anàlisi de riscos forma part de cada decisió que prenem.,风险分析风险分析是我们所做的每个决策的一部分。
207230,"I recorda: L'escriptor va llançar la corda, no La corda va ser llançada per l'escriptor.",记住：作者扔了绳子，不是作者把绳子扔的。
209685,"El 2015, no va poder entrar també en altres edificis.",到2015年，她严重到连其他建筑也无法进入了。
234634,Ha passat algun temps des de la creació de la xarxa social.,自社交网络创建以来已经过去了一段时间。
247871,Suplantat M1A1 el 1944.,在1944年取代M1A1。
255994,Crec que només un indi de debò pot derrotar un indi fals,只有真正的印度人才能击败一个假印第安人
