linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
27356,eliminacion_catalan,caracteres_problematicos: {'·'},Aleshores la Gran Intel·ligència se centrarà en aquest planeta.,,,,,
67941,eliminacion_catalan,"caracteres_problematicos: {'‘', '–'}",El món està cada vegada més ‘connectat' – i LoRa està just a l'avantguarda d'aquesta revolució!,,,,,
238400,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","«L'escola de Benjamin Franklin», ens va dir amb autoritat.",,,,,
429779,eliminacion_catalan,caracteres_problematicos: {'&'},"Tot i això, encara no han esbrinat com envia la informació capturada als atacants en absència de ser...",,,,,
510122,eliminacion_catalan,caracteres_problematicos: {'”'},"Has d'anar més a poc a poc, o el nadó arribarà d'hora.”.",,,,,
516070,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Estava molt orgullós de mostrar al seu pare aquesta creació.”.,,,,,
516750,eliminacion_catalan,caracteres_problematicos: {'*'},* Crear una cartera senzilla i que generi diners i que només necessiti petits ajustaments,,,,,
527736,eliminacion_catalan,caracteres_problematicos: {'“'},“Hi ha una quantitat finita de cadascun i n'estem utilitzant alguns tan ràpid que es dissiparan a to...,,,,,
685214,eliminacion_catalan,caracteres_problematicos: {'·'},Prefereix que les seves pel·lícules parlin per si mateixes.,,,,,
721170,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","«No», va dir el well servent, «això no aturaria el meu amo.",,,,,
793435,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Culpa'm si vols, però entre això i posar històries a Internet, trio la segona opció”, va dir Teodor...",,,,,
804395,eliminacion_catalan,caracteres_problematicos: {'·'},El 24 d'agost va ser detingut per les autoritats nord-americanes en resposta a una sol·licitud d'ext...,,,,,
832438,eliminacion_catalan,"caracteres_problematicos: {']', '“', '['}",“Vam haver d'excloure'l [del pla d'expansió proposat] ja que té una elevació d'uns 5 metres en el pu...,,,,,
868434,eliminacion_catalan,caracteres_problematicos: {'“'},“Aquesta nova comprensió de la RSL dóna suport a altres proves que demostren que Mart avui és molt s...,,,,,
902863,eliminacion_catalan,caracteres_problematicos: {'“'},"“El govern vol matar-los perquè vol esborrar el que va passar aquí, i atraure el Japó de nou al seu ...",,,,,
1068594,eliminacion_catalan,caracteres_problematicos: {'‘'},‘Quant de temps esperes viure?' és l'única resposta respectable.,,,,,
1142127,eliminacion_catalan,caracteres_problematicos: {'%'},Dell també va reduir el nombre dels seus servidors en un 25-30%.,,,,,
1156060,eliminacion_catalan,caracteres_problematicos: {'”'},Algú té cap dubte que no estem fent un mur?”,,,,,
1249459,eliminacion_catalan,caracteres_problematicos: {'·'},"Les instal·lacions estan situades a la zona palestina de Jerusalem, ocupada i annexada per Israel.",,,,,
1265516,eliminacion_catalan,caracteres_problematicos: {'“'},"“També és un partit a casa per a ells, així que tindran molta confiança ja que no tenen els probleme...",,,,,
1290968,eliminacion_catalan,caracteres_problematicos: {'·'},"Des de llavors, hem treballat en estreta col·laboració amb clients corporatius i particulars de tot ...",,,,,
1365323,eliminacion_catalan,caracteres_problematicos: {'%'},"El 2014, l'educació va rebre només l' 1% dels fons humanitaris, deixant milions de nens i joves al c...",,,,,
1471837,eliminacion_catalan,caracteres_problematicos: {'·'},Una altra persona pot començar a posar la mateixa pel·lícula a casa 25 minuts després.,,,,,
1582614,eliminacion_catalan,caracteres_problematicos: {'—'},"—Senyor Cocodril, vostè viu al mar i jo en aquesta illa, i no ens veiem sovint, així que sé ben poc ...",,,,,
1743641,eliminacion_catalan,caracteres_problematicos: {'%'},Ara pretén augmentar aquesta xifra fins al 30% per a la primavera que ve.,,,,,
1798918,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Si no és així, a “finals de setembre o principis d'octubre haurem de començar a actuar”, ha afirmat ...",,,,,
1885478,eliminacion_catalan,caracteres_problematicos: {'—'},—Tom Chaney va dir que era de Louisiana.,,,,,
2051046,eliminacion_catalan,caracteres_problematicos: {'·'},"Per sol·licitar el vostre reemborsament, registreu-vos en línia i l'equip d'experts fiscals us propo...",,,,,
2091136,eliminacion_catalan,caracteres_problematicos: {'·'},Però com que la tecnologia de la llar intel·ligent s'està integrant ràpidament a la nostra vida quot...,,,,,
2105506,eliminacion_catalan,caracteres_problematicos: {'·'},Això pot ser perquè el teu administrador no ha proporcionat la darrera versió per instal·lar.,,,,,
2370777,eliminacion_catalan,caracteres_problematicos: {'+'},Equalitzador + li permet controlar 5 freqüències de banda diferents.,,,,,
2412068,eliminacion_catalan,caracteres_problematicos: {'·'},L'advocat del govern va dir que buscaria permís per apel·lar a la gran sala de 17 membres del tribun...,,,,,
2418922,eliminacion_catalan,caracteres_problematicos: {'·'},"Encara que aquesta història és fictícia, serveix per il·lustrar la diferència entre dos tipus de del...",,,,,
2426795,eliminacion_catalan,caracteres_problematicos: {'%'},"Avui, en 62 països, el subministrament nacional de sang es basa en la donació voluntària no remunera...",,,,,
2438455,eliminacion_catalan,caracteres_problematicos: {'#'},"Mentida #5: ""Em vaig casar amb la persona equivocada.""",,,,,
2455177,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",La meva definició de “salut” és que el gos ha de tocar per sobre de l'ull.,,,,,
2507717,eliminacion_catalan,caracteres_problematicos: {'·'},Caldrà temps i col·laboracions en diverses disciplines científiques per abordar els quatre reptes pr...,,,,,
2581219,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Welcome among us”: Concert per a persones refugiades i ajudants Veure concert,,,,,
2594966,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“No et deprimeixis, involucra't”, va dir la Merrie, i li va donar algunes publicacions.",,,,,
2609874,eliminacion_catalan,"caracteres_problematicos: {'/', '–'}","Es diu, per raons òbvies, HTTP/2 – i ja està disponible, integrat en el nou Internet Explorer a part...",,,,,
2684972,eliminacion_catalan,caracteres_problematicos: {'–'},"En les últimes quatre dècades, 167 dones individuals i nou homes –així com 61 grups– han portat a un...",,,,,
2688588,eliminacion_catalan,"caracteres_problematicos: {'‘', '”', '“'}",“M'he equivocat sobre ‘La fi de la ciència'?”,,,,,
2694152,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“No es pot separar completament el benestar animal d'aquests beneficis socials.”.,,,,,
2777393,eliminacion_catalan,"caracteres_problematicos: {']', '“', '['}","“Si hagués de retrocedir en el temps i dir-li al meu jo d'estudiant universitari, [diria] que no gas...",,,,,
2778003,eliminacion_catalan,caracteres_problematicos: {'%'},"A Ghouta est, al voltant del 70% de les a persones que han estat evacuades des del 13 de març són do...",,,,,
