linea,catalan,chino
12896,"A més, ningú no guarda un secret com un nen.",此外，没有人守卫一个秘密的像个孩子。
15260,La Constitució de Cuba és discutida i aprovada pels cubans,古巴宪法由古巴人讨论和批准
38037,S'espera que la nova mesura també s'apliqui als estrangers que ja han completat el programa de cinc anys i se n'han anat a casa.,这项新措施预计也将适用于已经完成五年计划并回家的外国人。
39793,"La meva mare i la meva àvia aviat van acceptar Jesús, cosa que em va portar a acceptar-ho.",我的妈妈和奶奶很快就接受了耶稣，这导致我接受了他。
65682,El tercer dia podria fins i tot mostrar que l'estudiant ho corregeix tot.,第三天甚至可能显示学生把一切都做对了。
66278,El que li va passar a la Sra. Chen no hauria de tornar a passar a cap nord-americà.,陈女士遭遇的事情不应该再发生在任何美国人身上。
78070,"Per tant, l'Església els ha d'acceptar amb comprensió.",因此，教会必须抱着谅解态度接受他们。
95410,"Quan érem a la cort, Louis estava més que interessat en la nostra causa.",当我们在法庭上，路易是超过我们的事业感兴趣。
105378,No té cap pla per vendre perquè creu que Twitter s'enfronta a menys risc regulatori que Facebook o Snap.,但他没有计划抛售，因为他认为Twitter比Facebook或Snap面临更少的监管风险。
110967,He votat que no perquè crec que tenir la nostra pròpia moneda ens donarà una gestió millor i més eficient sobre la nostra economia.,我投了反对票，因为我认为拥有自己的货币会让我们对经济有更好，更有效的管理。
114028,"Sigui quina sigui la veritat del tractament, el Papa no es va recuperar, i els nois tampoc.",不管治疗的真相如何，教皇并没有康复，男孩们也一样。
129066,Altres diuen que 60 és suficient.,其他人说60就够了。
129531,És possible que us hagi sorprès les Regles dels Ganxos.,你可能会对Hooks的规则感到惊讶。
141087,"Recordant a més que la Declaració de Cancún, adoptada per la Conferència Internacional sobre Pesca Responsable, també demana als Estats que prenguin mesures sobre això,",还忆及负责任的捕捞国际会议通过的《坎昆宣言》也呼吁各国在这方面采取行动；
189136,"A més, és possible que el medi ambient ni tan sols ens digui quines accions van conduir a la recompensa.",此外，环境甚至不会告诉我们是哪些动作导致了奖励。
200764,Potser les estadístiques del PIB aviat es consideren fets falsos.,也许GDP统计数据很快就会被认为是造假的。
